s,Pa,m/s,,s
Time,"pres","error","iter","cpu"
 2.7434604E-001, 5.3716692E-002, 2.7755576E-017, 1.0000000E+000, 1.3990148E+002
 2.7672651E-001, 5.3664776E-002, 4.1633363E-017, 1.0000000E+000, 1.4121914E+002
 2.7886239E-001, 5.3607689E-002, 2.7755576E-017, 1.0000000E+000, 1.4299911E+002
 2.8099828E-001, 5.3544903E-002, 2.7755576E-017, 1.0000000E+000, 1.4457386E+002
 2.8206622E-001, 5.3497577E-002, 2.7755576E-017, 1.0000000E+000, 1.4592066E+002
 2.8420210E-001, 5.3450016E-002, 2.7755576E-017, 1.0000000E+000, 1.4725437E+002
 2.8633798E-001, 5.3386289E-002, 2.7755576E-017, 1.0000000E+000, 1.4883155E+002
 2.8847387E-001, 5.3322190E-002, 2.7755576E-017, 1.0000000E+000, 1.5040460E+002
 2.9060975E-001, 5.3257721E-002, 2.7755576E-017, 1.0000000E+000, 1.5197678E+002
 2.9274563E-001, 5.3192884E-002, 2.7755576E-017, 1.0000000E+000, 1.5358999E+002
 2.9488152E-001, 5.3127681E-002, 2.7755576E-017, 1.0000000E+000, 1.5516421E+002
 2.9701740E-001, 5.3062113E-002, 2.7755576E-017, 1.0000000E+000, 1.5676783E+002
 2.9808534E-001, 5.3012711E-002, 2.7755576E-017, 1.0000000E+000, 1.5813881E+002
 3.0022122E-001, 5.2963084E-002, 2.7755576E-017, 1.0000000E+000, 1.5943394E+002
 3.0235711E-001, 5.2896616E-002, 2.7755576E-017, 1.0000000E+000, 1.6100094E+002
 3.0449299E-001, 5.2829791E-002, 2.7755576E-017, 1.0000000E+000, 1.6256836E+002
 3.0662887E-001, 5.2762612E-002, 2.7755576E-017, 1.0000000E+000, 1.6413468E+002
 3.0876476E-001, 5.2695080E-002, 2.7755576E-017, 1.0000000E+000, 1.6573251E+002
 3.1090064E-001, 5.2627198E-002, 2.7755576E-017, 1.0000000E+000, 1.6733929E+002
 3.1303652E-001, 5.2558967E-002, 2.7755576E-017, 1.0000000E+000, 1.6890972E+002
 3.1410446E-001, 5.2507578E-002, 2.7755576E-017, 1.0000000E+000, 1.7028740E+002
 3.1624035E-001, 5.2455974E-002, 2.7755576E-017, 1.0000000E+000, 1.7162086E+002
 3.1837623E-001, 5.2386883E-002, 2.7755576E-017, 1.0000000E+000, 1.7320854E+002
 3.2040384E-001, 5.2323391E-002, 2.7755576E-017, 1.0000000E+000, 1.7486571E+002
 3.2232318E-001, 5.2263621E-002, 2.7755576E-017, 1.0000000E+000, 1.7652843E+002
 3.2424252E-001, 5.2200707E-002, 2.7755576E-017, 1.0000000E+000, 1.7811267E+002
 3.2616185E-001, 5.2137522E-002, 2.7755576E-017, 1.0000000E+000, 1.7968283E+002
 3.2808119E-001, 5.2074069E-002, 2.7755576E-017, 1.0000000E+000, 1.8128612E+002
 3.3000053E-001, 5.2010348E-002, 2.7755576E-017, 1.0000000E+000, 1.8285311E+002
 3.3287954E-001, 5.1930310E-002, 2.7755576E-017, 1.0000000E+000, 1.8468627E+002
 3.3479888E-001, 5.1849888E-002, 2.7755576E-017, 1.0000000E+000, 1.8650189E+002
 3.3671821E-001, 5.1785245E-002, 2.7755576E-017, 1.0000000E+000, 1.8809946E+002
 3.3863755E-001, 5.1720341E-002, 2.7755576E-017, 1.0000000E+000, 1.8967674E+002
 3.4055689E-001, 5.1655180E-002, 2.7755576E-017, 1.0000000E+000, 1.9128132E+002
 3.4247623E-001, 5.1589761E-002, 2.7755576E-017, 1.0000000E+000, 1.9291906E+002
 3.4439556E-001, 5.1524088E-002, 2.7755576E-017, 1.0000000E+000, 1.9448336E+002
 3.4631490E-001, 5.1458161E-002, 2.7755576E-017, 1.0000000E+000, 1.9613696E+002
 3.4823424E-001, 5.1391982E-002, 2.7755576E-017, 1.0000000E+000, 1.9769650E+002
 3.5015358E-001, 5.1325552E-002, 2.7755576E-017, 1.0000000E+000, 1.9926547E+002
 3.5207292E-001, 5.1258874E-002, 2.7755576E-017, 1.0000000E+000, 2.0087172E+002
 3.5495192E-001, 5.1175167E-002, 2.7755576E-017, 1.0000000E+000, 2.0271746E+002
 3.5687126E-001, 5.1091102E-002, 2.7755576E-017, 1.0000000E+000, 2.0453337E+002
 3.5879060E-001, 5.1023566E-002, 2.7755576E-017, 1.0000000E+000, 2.0609610E+002
 3.6070994E-001, 5.0955789E-002, 2.7755576E-017, 1.0000000E+000, 2.0765761E+002
 3.6262928E-001, 5.0887773E-002, 2.7755576E-017, 1.0000000E+000, 2.0921846E+002
 3.6454861E-001, 5.0819518E-002, 2.7755576E-017, 1.0000000E+000, 2.1078842E+002
 3.6646795E-001, 5.0751027E-002, 2.7755576E-017, 1.0000000E+000, 2.1239573E+002
 3.6829130E-001, 5.0688107E-002, 2.7755576E-017, 1.0000000E+000, 2.1408289E+002
 3.7001865E-001, 5.0628893E-002, 2.7755576E-017, 1.0000000E+000, 2.1583908E+002
 3.7260967E-001, 5.0551089E-002, 2.7755576E-017, 1.0000000E+000, 2.1765356E+002
 3.7433702E-001, 5.0473013E-002, 2.7755576E-017, 1.0000000E+000, 2.1946345E+002
 3.7606437E-001, 5.0410337E-002, 2.7755576E-017, 1.0000000E+000, 2.2101787E+002
 3.7865539E-001, 5.0331725E-002, 2.7755576E-017, 1.0000000E+000, 2.2282813E+002
 3.8038274E-001, 5.0252847E-002, 2.7755576E-017, 1.0000000E+000, 2.2464663E+002
 3.8211009E-001, 5.0189533E-002, 2.7755576E-017, 1.0000000E+000, 2.2621372E+002
 3.8470112E-001, 5.0110130E-002, 2.7755576E-017, 1.0000000E+000, 2.2806346E+002
 3.8642847E-001, 5.0030468E-002, 2.7755576E-017, 1.0000000E+000, 2.2990645E+002
 3.8815581E-001, 4.9966532E-002, 2.7755576E-017, 1.0000000E+000, 2.3147746E+002
 3.9074684E-001, 4.9886358E-002, 2.7755576E-017, 1.0000000E+000, 2.3336660E+002
 3.9247419E-001, 4.9805930E-002, 2.7755576E-017, 1.0000000E+000, 2.3518164E+002
 3.9420154E-001, 4.9741387E-002, 2.7755576E-017, 1.0000000E+000, 2.3674334E+002
 3.9679256E-001, 4.9660459E-002, 2.7755576E-017, 1.0000000E+000, 2.3860478E+002
