s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 1.3047957E-001, 5.6802787E-002, 0.0000000E+000, 1.0000000E+000, 3.9917436E+002, 1.2700000E+002, 7.2109914E-009, 7.9986500E-001
 1.3253271E-001, 5.6756508E-002, 0.0000000E+000, 1.0000000E+000, 4.0210985E+002, 1.2700000E+002, 7.3988441E-009, 7.9985543E-001
 1.3458586E-001, 5.6721077E-002, 1.3877788E-017, 1.0000000E+000, 4.0510103E+002, 1.2700000E+002, 7.5900537E-009, 7.9984618E-001
 1.3663900E-001, 5.6685140E-002, 1.3877788E-017, 1.0000000E+000, 4.0803841E+002, 1.2700000E+002, 7.7831834E-009, 7.9983712E-001
 1.3869214E-001, 5.6648709E-002, 1.3877788E-017, 1.0000000E+000, 4.1092277E+002, 1.2700000E+002, 7.9782545E-009, 7.9982828E-001
 1.4074529E-001, 5.6611784E-002, 1.3877788E-017, 1.0000000E+000, 4.1385341E+002, 1.2700000E+002, 8.1753178E-009, 7.9981965E-001
 1.4279843E-001, 5.6574365E-002, 1.3877788E-017, 1.0000000E+000, 4.1676991E+002, 1.2700000E+002, 8.3744225E-009, 7.9981124E-001
 1.4485157E-001, 5.6536452E-002, 1.3877788E-017, 1.0000000E+000, 4.1974925E+002, 1.2700000E+002, 8.5756165E-009, 7.9980305E-001
 1.4667733E-001, 5.6522332E-002, 1.3877788E-017, 1.0000000E+000, 4.2373070E+002, 1.2700000E+002, 8.8529982E-009, 7.9979367E-001
 1.4850308E-001, 5.6472583E-002, 1.3877788E-017, 1.0000000E+000, 4.2667250E+002, 1.2700000E+002, 9.0496868E-009, 7.9978577E-001
 1.5032883E-001, 5.6437364E-002, 1.3877788E-017, 1.0000000E+000, 4.2956108E+002, 1.2700000E+002, 9.2494719E-009, 7.9977812E-001
 1.5215458E-001, 5.6401740E-002, 1.3877788E-017, 1.0000000E+000, 4.3250035E+002, 1.2700000E+002, 9.4508911E-009, 7.9977058E-001
 1.5398033E-001, 5.6365725E-002, 1.3877788E-017, 1.0000000E+000, 4.3537810E+002, 1.2700000E+002, 9.6539514E-009, 7.9976316E-001
 1.5580608E-001, 5.6329317E-002, 1.3877788E-017, 1.0000000E+000, 4.3775462E+002, 1.2700000E+002, 9.8586893E-009, 7.9975585E-001
 1.5763183E-001, 5.6292519E-002, 1.3877788E-017, 1.0000000E+000, 4.4063414E+002, 1.2800000E+002, 7.6049718E-009, 7.9939374E-001
 1.5945758E-001, 5.6255328E-002, 1.3877788E-017, 1.0000000E+000, 4.4356587E+002, 1.2800000E+002, 7.7688141E-009, 7.9939198E-001
 1.6128333E-001, 5.6217747E-002, 1.3877788E-017, 1.0000000E+000, 4.4644478E+002, 1.2800000E+002, 7.9342122E-009, 7.9939029E-001
 1.6310908E-001, 5.6179775E-002, 1.3877788E-017, 1.0000000E+000, 4.4937849E+002, 1.2800000E+002, 8.1011965E-009, 7.9938865E-001
 1.6474774E-001, 5.6167672E-002, 1.3877788E-017, 1.0000000E+000, 4.5339806E+002, 1.2800000E+002, 8.3393060E-009, 7.9939097E-001
 1.6638640E-001, 5.6114535E-002, 1.3877788E-017, 1.0000000E+000, 4.5637559E+002, 1.2800000E+002, 8.5036915E-009, 7.9938923E-001
 1.6802507E-001, 5.6079151E-002, 1.3877788E-017, 1.0000000E+000, 4.5928816E+002, 1.2800000E+002, 8.6704830E-009, 7.9938768E-001
 1.6966373E-001, 5.6043441E-002, 1.3877788E-017, 1.0000000E+000, 4.6222728E+002, 1.2800000E+002, 8.8384659E-009, 7.9938608E-001
