s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.4349326E-001, 5.4292434E-002, 1.3877788E-017, 1.0000000E+000, 6.1339464E+002, 1.3000000E+002, 8.3268955E-009, 7.9118119E-001
 2.4467844E-001, 5.4272401E-002, 1.3877788E-017, 1.0000000E+000, 6.1574028E+002, 1.3000000E+002, 8.2592190E-009, 7.9113532E-001
 2.4586362E-001, 5.4254722E-002, 1.3877788E-017, 1.0000000E+000, 6.1869518E+002, 1.3000000E+002, 8.1590296E-009, 7.9106479E-001
 2.4704879E-001, 5.4238980E-002, 1.3877788E-017, 1.0000000E+000, 6.2104082E+002, 1.3000000E+002, 8.0272185E-009, 7.9096849E-001
 2.4823397E-001, 5.4224719E-002, 1.3877788E-017, 1.0000000E+000, 6.2399437E+002, 1.3000000E+002, 7.8656403E-009, 7.9084575E-001
 2.4941915E-001, 5.4211449E-002, 1.3877788E-017, 1.0000000E+000, 6.2693694E+002, 1.3000000E+002, 7.6818919E-009, 7.9070030E-001
 2.5060432E-001, 5.4198658E-002, 1.3877788E-017, 1.0000000E+000, 6.2933825E+002, 1.3000000E+002, 7.5010184E-009, 7.9055036E-001
 2.5178950E-001, 5.4185823E-002, 1.3877788E-017, 1.0000000E+000, 6.3223650E+002, 1.3000000E+002, 7.3784443E-009, 7.9044115E-001
 2.5297467E-001, 5.4172423E-002, 2.7755576E-017, 1.0000000E+000, 6.3463726E+002, 1.3000000E+002, 7.3773880E-009, 7.9042676E-001
 2.5415985E-001, 5.4157956E-002, 1.3877788E-017, 1.0000000E+000, 6.3770531E+002, 1.3000000E+002, 7.4967079E-009, 7.9050592E-001
 2.5534503E-001, 5.4141946E-002, 2.7755576E-017, 1.0000000E+000, 6.4066112E+002, 1.3000000E+002, 7.6647646E-009, 7.9061721E-001
 2.5653020E-001, 5.4123962E-002, 2.7755576E-017, 1.0000000E+000, 6.4300627E+002, 1.3000000E+002, 7.8217058E-009, 7.9071172E-001
 2.5771538E-001, 5.4103620E-002, 1.3877788E-017, 1.0000000E+000, 6.4596276E+002, 1.3000000E+002, 7.9511960E-009, 7.9077759E-001
 2.5890056E-001, 5.4080600E-002, 2.7755576E-017, 1.0000000E+000, 6.4832439E+002, 1.3000000E+002, 8.0585350E-009, 7.9082003E-001
 2.6008573E-001, 5.4054651E-002, 0.0000000E+000, 1.0000000E+000, 6.5128984E+002, 1.3000000E+002, 8.1522101E-009, 7.9084629E-001
 2.6127091E-001, 5.4025596E-002, 0.0000000E+000, 1.0000000E+000, 6.5419158E+002, 1.3000000E+002, 8.2382679E-009, 7.9086147E-001
 2.6245608E-001, 5.3993338E-002, 0.0000000E+000, 1.0000000E+000, 6.5659056E+002, 1.3000000E+002, 8.3200822E-009, 7.9086857E-001
