Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 6.164E+00, 2.508E+01, 8.640E+00, 3.314E+01, 7.363E+01, 2.681E+01, 1.291E+01, 0.000E+00, 7.334E+00, 0.000E+00, 1.468E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.084E+02
    1, 6.859E+00, 2.058E+01, 7.762E+00, 3.203E+01, 7.367E+01, 2.279E+01, 1.258E+01, 0.000E+00, 7.317E+00, 0.000E+00, 2.479E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.084E+02
    2, 5.057E+00, 2.510E+01, 8.524E+00, 3.235E+01, 7.408E+01, 2.705E+01, 1.358E+01, 0.000E+00, 7.258E+00, 0.000E+00, 1.539E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.084E+02
    3, 5.458E+00, 3.032E+01, 9.155E+00, 3.592E+01, 7.372E+01, 2.877E+01, 1.282E+01, 0.000E+00, 9.042E+00, 0.000E+00, 3.177E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.084E+02
