Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 6.284E+00, 2.641E+01, 9.267E+00, 3.641E+01, 2.705E+02, 2.847E+01, 1.109E+01, 0.000E+00, 7.855E+00, 0.000E+00, 1.158E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 4.079E+02
    1, 6.691E+00, 2.185E+01, 8.889E+00, 3.487E+01, 2.710E+02, 2.502E+01, 1.125E+01, 0.000E+00, 7.787E+00, 0.000E+00, 2.056E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 4.079E+02
    2, 5.363E+00, 2.560E+01, 9.292E+00, 3.539E+01, 2.713E+02, 2.825E+01, 1.229E+01, 0.000E+00, 7.707E+00, 0.000E+00, 1.270E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 4.079E+02
    3, 5.765E+00, 2.861E+01, 1.048E+01, 3.874E+01, 2.724E+02, 2.831E+01, 1.139E+01, 0.000E+00, 9.104E+00, 0.000E+00, 3.116E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 4.079E+02
