Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.100E+01, 2.176E+02, 8.717E+01, 4.944E+02, 1.845E+02, 2.984E+02, 4.035E+02, 0.000E+00, 7.930E+01, 0.000E+00, 7.575E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.793E+03
    1, 4.188E+01, 1.894E+02, 8.013E+01, 4.441E+02, 1.451E+02, 2.792E+02, 3.962E+02, 0.000E+00, 7.216E+01, 0.000E+00, 1.453E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.793E+03
    2, 3.808E+01, 1.885E+02, 8.032E+01, 4.434E+02, 1.440E+02, 2.791E+02, 3.997E+02, 0.000E+00, 7.180E+01, 0.000E+00, 1.485E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.793E+03
    3, 4.409E+01, 1.889E+02, 8.026E+01, 4.420E+02, 1.438E+02, 2.772E+02, 3.955E+02, 0.000E+00, 7.245E+01, 0.000E+00, 1.492E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.793E+03
