s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 2.2914978E-007,-4.9986270E-007,-1.9575488E-005, 1.5025299E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-003, 3.2551222E-006,-1.8689404E-006, 2.1315079E-005, 1.6592615E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-003, 2.5290669E-005,-6.6149779E-006, 5.2531134E-004, 1.5656894E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-003, 1.1282800E-004,-8.4852655E-006, 3.0021145E-003, 1.5053086E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-002, 3.5096059E-004, 2.9251821E-005, 1.0746931E-002, 1.3404152E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E-002, 8.4998050E-004, 1.9644028E-004, 2.8832041E-002, 1.2290282E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E-002, 1.7138939E-003, 6.4129098E-004, 6.3194985E-002, 1.1347986E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6000000E-002, 3.0079911E-003, 1.5490538E-003, 1.1916954E-001, 1.0488728E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8000000E-002, 4.7428583E-003, 3.1004218E-003, 2.0010838E-001, 1.0383564E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-002, 6.8806280E-003, 5.4253782E-003, 3.0658942E-001, 1.0444657E-002, 1.0000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2000000E-002, 9.1458327E-003, 8.0622970E-003, 3.5457167E-001, 1.1409681E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E-002, 1.1519308E-002, 1.1027101E-002, 4.1068393E-001, 1.2137300E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6000000E-002, 1.3982917E-002, 1.4318449E-002, 4.7404396E-001, 1.3028319E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8000000E-002, 1.6521513E-002, 1.7917098E-002, 5.4357864E-001, 1.3638010E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0000000E-002, 1.9124269E-002, 2.1787288E-002, 6.1810612E-001, 1.3882474E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2000000E-002, 2.1785180E-002, 2.5879341E-002, 6.9641514E-001, 1.3799311E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4000000E-002, 2.4502752E-002, 3.0133572E-002, 7.7733871E-001, 1.3450203E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6000000E-002, 2.7279031E-002, 3.4484766E-002, 8.5981269E-001, 1.2912212E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8000000E-002, 3.0118284E-002, 3.8867043E-002, 9.4291848E-001, 1.3307566E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-002, 3.3025595E-002, 4.3218420E-002, 1.0259066E+000, 1.3848629E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2000000E-002, 3.6005714E-002, 4.7485078E-002, 1.1082036E+000, 1.4234569E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4000000E-002, 3.9062288E-002, 5.1624757E-002, 1.1894016E+000, 1.4479991E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6000000E-002, 4.2197591E-002, 5.5609300E-002, 1.2692355E+000, 1.4592460E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8000000E-002, 4.5412722E-002, 5.9426075E-002, 1.3475509E+000, 1.4490097E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000000E-002, 4.8708174E-002, 6.3078356E-002, 1.4242674E+000, 1.4176155E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.2000000E-002, 5.2084633E-002, 6.6584608E-002, 1.4993420E+000, 1.3662500E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.4000000E-002, 5.5543833E-002, 6.9976910E-002, 1.5727379E+000, 1.3025868E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.6000000E-002, 5.9089284E-002, 7.3298645E-002, 1.6443993E+000, 1.2420887E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.8000000E-002, 6.2726711E-002, 7.6601728E-002, 1.7142356E+000, 1.2593835E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-002, 6.6464072E-002, 7.9943538E-002, 1.7821116E+000, 1.3417194E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2000000E-002, 7.0311124E-002, 8.3383775E-002, 1.8478465E+000, 1.3932316E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4000000E-002, 7.4278603E-002, 8.6981303E-002, 1.9112154E+000, 1.4180943E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6000000E-002, 7.8377187E-002, 9.0791155E-002, 1.9719584E+000, 1.4241900E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8000000E-002, 8.2616469E-002, 9.4861798E-002, 2.0297920E+000, 1.4186909E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000000E-002, 8.7004122E-002, 9.9232849E-002, 2.0844265E+000, 1.4059661E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2000000E-002, 9.1545404E-002, 1.0393338E-001, 2.1355865E+000, 1.3878429E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.4000000E-002, 9.6242992E-002, 1.0898097E-001, 2.1830320E+000, 1.3650624E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.6000000E-002, 1.0109710E-001, 1.1438151E-001, 2.2265790E+000, 1.3384706E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.8000000E-002, 1.0610571E-001, 1.2012977E-001, 2.2661157E+000, 1.3091914E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-002, 1.1126485E-001, 1.2621055E-001, 2.3016122E+000, 1.2780107E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.2000000E-002, 1.1656873E-001, 1.3260024E-001, 2.3331218E+000, 1.2446744E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.4000000E-002, 1.2200980E-001, 1.3926863E-001, 2.3607763E+000, 1.2076624E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.6000000E-002, 1.2757868E-001, 1.4618069E-001, 2.3847727E+000, 1.1645428E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.8000000E-002, 1.3326408E-001, 1.5329831E-001, 2.4053573E+000, 1.1126642E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.0000000E-002, 1.3905276E-001, 1.6058180E-001, 2.4228059E+000, 1.0498189E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.2000000E-002, 1.4492966E-001, 1.6799120E-001, 2.4374045E+000, 9.7464402E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.4000000E-002, 1.5087817E-001, 1.7548734E-001, 2.4494309E+000, 8.8669968E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.5746442E-002, 1.5614491E-001, 1.8210406E-001, 2.4738658E+000, 8.4838335E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.7492883E-002, 1.6144970E-001, 1.8874428E-001, 2.4840942E+000, 5.9455116E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.9239325E-002, 1.6677962E-001, 1.9538156E-001, 2.4957404E+000, 5.6264734E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0098577E-001, 1.7211555E-001, 2.0200327E-001, 2.5026254E+000, 3.1153530E-003, 2.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0254627E-001, 1.7688005E-001, 2.0788357E-001, 2.5070910E+000, 2.5295231E-003, 3.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0410677E-001, 1.8161965E-001, 2.1366215E-001, 2.5141430E+000, 3.0026726E-003, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0566727E-001, 1.8631571E-001, 2.1931502E-001, 2.5241307E+000, 5.1006463E-003, 5.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0722777E-001, 1.9097421E-001, 2.2488034E-001, 2.5257304E+000, 5.6134787E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0878827E-001, 1.9558545E-001, 2.3034547E-001, 2.5260208E+000, 6.7592839E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1016563E-001, 1.9958873E-001, 2.3503976E-001, 2.5234108E+000, 7.0433787E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1154299E-001, 2.0353433E-001, 2.3963706E-001, 2.5182158E+000, 7.5026221E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1292036E-001, 2.0741219E-001, 2.4413585E-001, 2.5098201E+000, 8.0841461E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1429772E-001, 2.1120426E-001, 2.4852431E-001, 2.4948300E+000, 1.0293543E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1567508E-001, 2.1490697E-001, 2.5280728E-001, 2.4782934E+000, 9.2732888E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1705244E-001, 2.1851114E-001, 2.5697853E-001, 2.4568772E+000, 9.3274807E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1827735E-001, 2.2158201E-001, 2.6053415E-001, 2.4026082E+000, 9.2653210E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1950226E-001, 2.2454622E-001, 2.6396120E-001, 2.3669799E+000, 8.9073076E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2072717E-001, 2.2740417E-001, 2.6725160E-001, 2.3249617E+000, 8.7575893E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2195209E-001, 2.3015887E-001, 2.7039820E-001, 2.2763548E+000, 8.8729350E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2317700E-001, 2.3281479E-001, 2.7339586E-001, 2.2211326E+000, 8.6460629E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2440191E-001, 2.3537705E-001, 2.7624251E-001, 2.1594504E+000, 8.2176952E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2562682E-001, 2.3785104E-001, 2.7893992E-001, 2.0916345E+000, 8.2409728E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2685173E-001, 2.4024213E-001, 2.8149399E-001, 2.0181603E+000, 8.4737484E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2807664E-001, 2.4255529E-001, 2.8391465E-001, 1.9396238E+000, 8.6325956E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2916822E-001, 2.4452004E-001, 2.8591638E-001, 1.7662498E+000, 8.6972069E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3025979E-001, 2.4641209E-001, 2.8781479E-001, 1.6710558E+000, 8.7351123E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3135136E-001, 2.4823282E-001, 2.8962803E-001, 1.5733139E+000, 8.7169660E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3244294E-001, 2.4998273E-001, 2.9137459E-001, 1.4737593E+000, 8.6551665E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3353451E-001, 2.5166153E-001, 2.9307204E-001, 1.3730772E+000, 8.6248818E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3462608E-001, 2.5326856E-001, 2.9473611E-001, 1.2718953E+000, 8.7958566E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
