Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.399E+01, 7.762E+01, 3.382E+01, 7.848E+01, 1.567E+03, 2.992E+01, 2.002E+01, 6.097E+01, 3.571E+01, 2.385E+01, 8.852E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.040E+03
    1, 1.163E+01, 1.039E+02, 4.462E+01, 1.008E+02, 1.575E+03, 3.940E+01, 2.650E+01, 5.315E+01, 4.448E+01, 4.253E+00, 3.612E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.040E+03
    2, 1.643E+01, 1.038E+02, 4.305E+01, 9.815E+01, 1.573E+03, 3.372E+01, 1.972E+01, 1.122E+01, 4.332E+01, 2.811E+00, 9.496E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.040E+03
    3, 2.661E+01, 8.199E+01, 3.394E+01, 7.832E+01, 1.570E+03, 2.618E+01, 1.368E+01, 2.733E+00, 3.470E+01, 2.286E+00, 1.692E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.040E+03
    4, 1.538E+01, 1.151E+02, 4.613E+01, 1.031E+02, 1.575E+03, 3.437E+01, 2.118E+01, 1.472E+00, 6.305E+01, 2.914E+00, 6.208E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.040E+03
