s,Pa,m/s,,s,,,
 7.9056942E-002, 5.7505381E-002, 6.9388939E-018, 1.0000000E+000, 3.3409120E+000, 9.9000000E+001, 9.8597560E-009, 7.6817997E-001
 8.2484486E-002, 5.7480034E-002, 6.9388939E-018, 1.0000000E+000, 3.5290989E+000, 9.9000000E+001, 9.3315350E-009, 7.6839407E-001
 8.5912031E-002, 5.7444242E-002, 6.9388939E-018, 1.0000000E+000, 3.6683611E+000, 1.0000000E+002, 9.9057898E-009, 7.7049447E-001
 8.9339576E-002, 5.7407135E-002, 6.9388939E-018, 1.0000000E+000, 3.8200029E+000, 1.0100000E+002, 5.4953951E-009, 7.6761488E-001
 9.2349007E-002, 5.7382047E-002, 6.9388939E-018, 1.0000000E+000, 4.0117270E+000, 1.0000000E+002, 9.1422119E-009, 7.7014621E-001
 9.5358437E-002, 5.7347660E-002, 6.9388939E-018, 1.0000000E+000, 4.1477090E+000, 1.0000000E+002, 9.4365839E-009, 7.7009541E-001
 9.8367868E-002, 5.7312265E-002, 6.9388939E-018, 1.0000000E+000, 4.3124372E+000, 1.0000000E+002, 9.8106592E-009, 7.7010559E-001
 1.0137730E-001, 5.7275867E-002, 6.9388939E-018, 1.0000000E+000, 4.4496361E+000, 1.0100000E+002, 8.0283542E-009, 7.7029739E-001
 1.0400420E-001, 5.7252160E-002, 6.9388939E-018, 1.0000000E+000, 4.6402771E+000, 1.0000000E+002, 9.4307306E-009, 7.7032730E-001
 1.0663110E-001, 5.7219031E-002, 6.9388939E-018, 1.0000000E+000, 4.7956001E+000, 1.0000000E+002, 9.8802457E-009, 7.7047632E-001
 1.0925800E-001, 5.7185143E-002, 6.9388939E-018, 1.0000000E+000, 4.9373862E+000, 1.0100000E+002, 9.4493344E-009, 7.7192412E-001
 1.1188490E-001, 5.7150496E-002, 6.9388939E-018, 1.0000000E+000, 5.0780169E+000, 1.0200000E+002, 5.4564894E-009, 7.6954052E-001
 1.1451180E-001, 5.7115092E-002, 6.9388939E-018, 1.0000000E+000, 5.2198330E+000, 1.0200000E+002, 5.9554561E-009, 7.7002083E-001
 1.1682008E-001, 5.7091695E-002, 6.9388939E-018, 1.0000000E+000, 5.4266120E+000, 1.0200000E+002, 5.7208221E-009, 7.7053297E-001
 1.1912836E-001, 5.7059543E-002, 1.3877788E-017, 1.0000000E+000, 5.5682961E+000, 1.0200000E+002, 6.1248037E-009, 7.7090744E-001
 1.2143664E-001, 5.7026812E-002, 1.3877788E-017, 1.0000000E+000, 5.7197239E+000, 1.0200000E+002, 6.5833120E-009, 7.7131779E-001
 1.2374492E-001, 5.6993501E-002, 2.0816682E-017, 1.0000000E+000, 5.8782631E+000, 1.0200000E+002, 7.0426919E-009, 7.7169966E-001
 1.2605319E-001, 5.6959612E-002, 1.3877788E-017, 1.0000000E+000, 6.0170352E+000, 1.0200000E+002, 7.4530239E-009, 7.7200684E-001
 1.2836147E-001, 5.6925147E-002, 1.3877788E-017, 1.0000000E+000, 6.1611892E+000, 1.0200000E+002, 7.7251207E-009, 7.7216384E-001
 1.3041382E-001, 5.6901498E-002, 1.3877788E-017, 1.0000000E+000, 6.3736078E+000, 1.0200000E+002, 7.4448961E-009, 7.7267446E-001
 1.3246616E-001, 5.6870033E-002, 1.3877788E-017, 1.0000000E+000, 6.5153729E+000, 1.0200000E+002, 7.5923974E-009, 7.7273109E-001
 1.3451851E-001, 5.6838115E-002, 1.3877788E-017, 1.0000000E+000, 6.6544000E+000, 1.0200000E+002, 8.2069661E-009, 7.7323567E-001
 1.3657085E-001, 5.6805746E-002, 1.3877788E-017, 1.0000000E+000, 6.8187572E+000, 1.0200000E+002, 8.9082530E-009, 7.7377718E-001
 1.3862319E-001, 5.6772926E-002, 1.3877788E-017, 1.0000000E+000, 6.9572221E+000, 1.0200000E+002, 9.4039331E-009, 7.7411257E-001
 1.4067554E-001, 5.6739656E-002, 1.3877788E-017, 1.0000000E+000, 7.0995032E+000, 1.0300000E+002, 4.4549586E-009, 7.7036078E-001
 1.4272788E-001, 5.6705938E-002, 1.3877788E-017, 1.0000000E+000, 7.2553722E+000, 1.0300000E+002, 4.5580864E-009, 7.7046640E-001
 1.4478022E-001, 5.6671773E-002, 1.3877788E-017, 1.0000000E+000, 7.3982612E+000, 1.0300000E+002, 4.7111855E-009, 7.7065198E-001
 1.4660554E-001, 5.6648454E-002, 1.3877788E-017, 1.0000000E+000, 7.5888020E+000, 1.0300000E+002, 4.3720393E-009, 7.7091990E-001
 1.4843085E-001, 5.6617430E-002, 1.3877788E-017, 1.0000000E+000, 7.7317158E+000, 1.0300000E+002, 4.5314322E-009, 7.7113487E-001
 1.5025616E-001, 5.6586054E-002, 1.3877788E-017, 1.0000000E+000, 7.8900501E+000, 1.0300000E+002, 4.6981838E-009, 7.7135881E-001
 1.5208148E-001, 5.6554328E-002, 1.3877788E-017, 1.0000000E+000, 8.0329153E+000, 1.0300000E+002, 4.8517069E-009, 7.7155505E-001
 1.5390679E-001, 5.6522252E-002, 1.3877788E-017, 1.0000000E+000, 8.1777240E+000, 1.0300000E+002, 4.9954582E-009, 7.7173097E-001
 1.5573210E-001, 5.6489827E-002, 1.3877788E-017, 1.0000000E+000, 8.3176061E+000, 1.0300000E+002, 5.1442625E-009, 7.7190958E-001
 1.5755742E-001, 5.6457053E-002, 1.3877788E-017, 1.0000000E+000, 8.4774276E+000, 1.0300000E+002, 5.3127525E-009, 7.7211100E-001
 1.5938273E-001, 5.6423933E-002, 1.3877788E-017, 1.0000000E+000, 8.6206266E+000, 1.0300000E+002, 5.5067686E-009, 7.7234072E-001
 1.6120804E-001, 5.6390465E-002, 1.3877788E-017, 1.0000000E+000, 8.7614643E+000, 1.0300000E+002, 5.7233940E-009, 7.7259158E-001
 1.6303336E-001, 5.6356652E-002, 1.3877788E-017, 1.0000000E+000, 8.9187967E+000, 1.0300000E+002, 5.9558827E-009, 7.7285225E-001
 1.6467177E-001, 5.6332858E-002, 1.3877788E-017, 1.0000000E+000, 9.1084310E+000, 1.0300000E+002, 5.5657439E-009, 7.7312269E-001
 1.6631019E-001, 5.6302000E-002, 1.3877788E-017, 1.0000000E+000, 9.2513429E+000, 1.0300000E+002, 5.7475504E-009, 7.7332614E-001
 1.6794861E-001, 5.6270866E-002, 1.3877788E-017, 1.0000000E+000, 9.4083168E+000, 1.0300000E+002, 5.9398725E-009, 7.7353938E-001
 1.6958703E-001, 5.6239455E-002, 1.3877788E-017, 1.0000000E+000, 9.5482303E+000, 1.0300000E+002, 6.1259186E-009, 7.7373699E-001
 1.7122544E-001, 5.6207770E-002, 1.3877788E-017, 1.0000000E+000, 9.6886140E+000, 1.0300000E+002, 6.3074399E-009, 7.7392212E-001
 1.7286386E-001, 5.6175809E-002, 1.3877788E-017, 1.0000000E+000, 9.8319971E+000, 1.0300000E+002, 6.4906265E-009, 7.7410274E-001
 1.7450228E-001, 5.6143574E-002, 1.3877788E-017, 1.0000000E+000, 9.9894010E+000, 1.0300000E+002, 6.6828536E-009, 7.7428728E-001
 1.7614070E-001, 5.6111066E-002, 1.3877788E-017, 1.0000000E+000, 1.0133064E+001, 1.0300000E+002, 6.8891374E-009, 7.7448065E-001
 1.7777911E-001, 5.6078285E-002, 1.3877788E-017, 1.0000000E+000, 1.0392206E+001, 1.0300000E+002, 7.1118065E-009, 7.7468430E-001
 1.7941753E-001, 5.6045232E-002, 1.3877788E-017, 1.0000000E+000, 1.0535136E+001, 1.0300000E+002, 7.3510223E-009, 7.7489720E-001
 1.8105595E-001, 5.6011908E-002, 1.3877788E-017, 1.0000000E+000, 1.0750263E+001, 1.0300000E+002, 7.6055574E-009, 7.7511696E-001
 1.8269437E-001, 5.5978313E-002, 1.3877788E-017, 1.0000000E+000, 1.1316207E+001, 1.0300000E+002, 7.8735445E-009, 7.7534082E-001
 1.8433278E-001, 5.5944447E-002, 1.3877788E-017, 1.0000000E+000, 1.1459292E+001, 1.0300000E+002, 8.1526206E-009, 7.7556588E-001
 1.8580511E-001, 5.5920603E-002, 1.3877788E-017, 1.0000000E+000, 1.1652577E+001, 1.0300000E+002, 7.5887358E-009, 7.7579776E-001
 1.8727744E-001, 5.5889774E-002, 1.3877788E-017, 1.0000000E+000, 1.1789504E+001, 1.0300000E+002, 7.8088638E-009, 7.7597682E-001
 1.8874976E-001, 5.5858728E-002, 1.3877788E-017, 1.0000000E+000, 1.1950602E+001, 1.0300000E+002, 8.0485742E-009, 7.7617024E-001
 1.9022209E-001, 5.5827466E-002, 1.3877788E-017, 1.0000000E+000, 1.2099586E+001, 1.0300000E+002, 8.2890970E-009, 7.7635746E-001
 1.9169442E-001, 5.5795988E-002, 1.3877788E-017, 1.0000000E+000, 1.2254624E+001, 1.0300000E+002, 8.5286341E-009, 7.7653721E-001
 1.9316674E-001, 5.5764295E-002, 1.3877788E-017, 1.0000000E+000, 1.2392951E+001, 1.0300000E+002, 8.7658310E-009, 7.7670876E-001
 1.9463907E-001, 5.5732387E-002, 1.3877788E-017, 1.0000000E+000, 1.2552732E+001, 1.0300000E+002, 9.0001761E-009, 7.7687216E-001
 1.9611140E-001, 5.5700266E-002, 1.3877788E-017, 1.0000000E+000, 1.2693079E+001, 1.0300000E+002, 9.2323150E-009, 7.7702842E-001
 1.9758372E-001, 5.5667931E-002, 1.3877788E-017, 1.0000000E+000, 1.2835683E+001, 1.0300000E+002, 9.4640266E-009, 7.7717935E-001
 1.9905605E-001, 5.5635383E-002, 1.3877788E-017, 1.0000000E+000, 1.2971871E+001, 1.0300000E+002, 9.6979580E-009, 7.7732728E-001
 2.0052838E-001, 5.5602622E-002, 1.3877788E-017, 1.0000000E+000, 1.3134750E+001, 1.0300000E+002, 9.9372161E-009, 7.7747466E-001
 2.0200071E-001, 5.5569650E-002, 1.3877788E-017, 1.0000000E+000, 1.3275591E+001, 1.0400000E+002, 8.9670345E-009, 7.7855265E-001
 2.0347303E-001, 5.5536466E-002, 1.3877788E-017, 1.0000000E+000, 1.3419910E+001, 1.0400000E+002, 9.1747288E-009, 7.7868739E-001
 2.0494536E-001, 5.5503071E-002, 1.3877788E-017, 1.0000000E+000, 1.3557422E+001, 1.0400000E+002, 9.3850369E-009, 7.7882021E-001
 2.0641769E-001, 5.5469466E-002, 1.3877788E-017, 1.0000000E+000, 1.3701105E+001, 1.0400000E+002, 9.5985729E-009, 7.7895162E-001
 2.0789001E-001, 5.5435651E-002, 1.3877788E-017, 1.0000000E+000, 1.3863160E+001, 1.0400000E+002, 9.8161550E-009, 7.7908226E-001
 2.0936234E-001, 5.5401627E-002, 1.3877788E-017, 1.0000000E+000, 1.4005116E+001, 1.0500000E+002, 6.7037519E-009, 7.7806846E-001
 2.1068699E-001, 5.5377636E-002, 1.3877788E-017, 1.0000000E+000, 1.4385899E+001, 1.0400000E+002, 9.2392185E-009, 7.7934818E-001
 2.1201164E-001, 5.5346716E-002, 1.3877788E-017, 1.0000000E+000, 1.4530705E+001, 1.0400000E+002, 9.4169663E-009, 7.7945614E-001
 2.1333628E-001, 5.5315628E-002, 1.3877788E-017, 1.0000000E+000, 1.4687923E+001, 1.0400000E+002, 9.6128709E-009, 7.7957632E-001
 2.1466093E-001, 5.5284372E-002, 1.3877788E-017, 1.0000000E+000, 1.4828562E+001, 1.0400000E+002, 9.8151686E-009, 7.7969814E-001
 2.1598558E-001, 5.5252948E-002, 1.3877788E-017, 1.0000000E+000, 1.4970492E+001, 1.0500000E+002, 6.5696523E-009, 7.7853159E-001
 2.1731023E-001, 5.5221358E-002, 1.3877788E-017, 1.0000000E+000, 1.5112087E+001, 1.0500000E+002, 6.6654822E-009, 7.7860474E-001
 2.1863487E-001, 5.5189601E-002, 1.3877788E-017, 1.0000000E+000, 1.5253573E+001, 1.0500000E+002, 6.7568379E-009, 7.7867132E-001
 2.1995952E-001, 5.5157678E-002, 1.3877788E-017, 1.0000000E+000, 1.5419292E+001, 1.0500000E+002, 6.8441987E-009, 7.7873206E-001
 2.2128417E-001, 5.5125589E-002, 1.3877788E-017, 1.0000000E+000, 1.5559163E+001, 1.0500000E+002, 6.9284732E-009, 7.7878814E-001
 2.2260882E-001, 5.5093335E-002, 1.3877788E-017, 1.0000000E+000, 1.5704178E+001, 1.0500000E+002, 7.0108117E-009, 7.7884092E-001
 2.2393346E-001, 5.5060916E-002, 1.3877788E-017, 1.0000000E+000, 1.5846387E+001, 1.0500000E+002, 7.0921222E-009, 7.7889145E-001
 2.2525811E-001, 5.5028333E-002, 1.3877788E-017, 1.0000000E+000, 1.5999331E+001, 1.0500000E+002, 7.1726462E-009, 7.7894005E-001
 2.2658276E-001, 5.4995585E-002, 1.3877788E-017, 1.0000000E+000, 1.6469231E+001, 1.0500000E+002, 7.2517937E-009, 7.7898616E-001
 2.2790741E-001, 5.4962674E-002, 1.3877788E-017, 1.0000000E+000, 1.6673937E+001, 1.0500000E+002, 7.3283123E-009, 7.7902859E-001
 2.2923205E-001, 5.4929600E-002, 1.3877788E-017, 1.0000000E+000, 1.6814226E+001, 1.0500000E+002, 7.4005821E-009, 7.7906582E-001
 2.3055670E-001, 5.4896363E-002, 1.3877788E-017, 1.0000000E+000, 1.7040829E+001, 1.0500000E+002, 7.4670791E-009, 7.7909648E-001
 2.3188135E-001, 5.4862964E-002, 1.3877788E-017, 1.0000000E+000, 1.7224268E+001, 1.0500000E+002, 7.5266659E-009, 7.7911964E-001
 2.3320600E-001, 5.4829403E-002, 1.3877788E-017, 1.0000000E+000, 1.7367235E+001, 1.0500000E+002, 7.5787804E-009, 7.7913492E-001
 2.3453064E-001, 5.4795680E-002, 2.7755576E-017, 1.0000000E+000, 1.7646601E+001, 1.0500000E+002, 7.6234401E-009, 7.7914252E-001
 2.3585529E-001, 5.4761796E-002, 1.3877788E-017, 1.0000000E+000, 1.7820538E+001, 1.0500000E+002, 7.6612117E-009, 7.7914311E-001
 2.3717994E-001, 5.4727752E-002, 1.3877788E-017, 1.0000000E+000, 1.7961275E+001, 1.0500000E+002, 7.6930864E-009, 7.7913779E-001
 2.3850459E-001, 5.4693548E-002, 1.3877788E-017, 1.0000000E+000, 1.8381783E+001, 1.0500000E+002, 7.7203301E-009, 7.7912784E-001
 2.3982923E-001, 5.4659184E-002, 2.7755576E-017, 1.0000000E+000, 1.8541227E+001, 1.0500000E+002, 7.7444426E-009, 7.7911477E-001
 2.4101947E-001, 5.4635134E-002, 2.7755576E-017, 1.0000000E+000, 1.8733189E+001, 1.0500000E+002, 6.9730606E-009, 7.7909585E-001
 2.4220970E-001, 5.4604023E-002, 1.3877788E-017, 1.0000000E+000, 1.8892616E+001, 1.0500000E+002, 6.9957132E-009, 7.7908745E-001
 2.4339994E-001, 5.4572783E-002, 1.3877788E-017, 1.0000000E+000, 1.9037344E+001, 1.0500000E+002, 7.0156540E-009, 7.7907602E-001
 2.4459017E-001, 5.4541415E-002, 2.7755576E-017, 1.0000000E+000, 1.9175759E+001, 1.0500000E+002, 7.0394678E-009, 7.7906863E-001
 2.4578041E-001, 5.4509920E-002, 1.3877788E-017, 1.0000000E+000, 1.9345530E+001, 1.0500000E+002, 7.0693216E-009, 7.7906751E-001
 2.4697064E-001, 5.4478298E-002, 1.3877788E-017, 1.0000000E+000, 1.9486710E+001, 1.0500000E+002, 7.0943063E-009, 7.7906120E-001
 2.4816088E-001, 5.4446549E-002, 2.7755576E-017, 1.0000000E+000, 1.9800968E+001, 1.0500000E+002, 7.1201813E-009, 7.7905576E-001
 2.4935111E-001, 5.4414674E-002, 2.7755576E-017, 1.0000000E+000, 2.0083843E+001, 1.0500000E+002, 7.1516888E-009, 7.7905611E-001
 2.5054135E-001, 5.4382673E-002, 2.7755576E-017, 1.0000000E+000, 2.0228712E+001, 1.0500000E+002, 7.1877177E-009, 7.7906103E-001
 2.5173158E-001, 5.4350546E-002, 2.7755576E-017, 1.0000000E+000, 2.0421534E+001, 1.0500000E+002, 7.2272117E-009, 7.7906939E-001
 2.5292182E-001, 5.4318294E-002, 2.7755576E-017, 1.0000000E+000, 2.0569601E+001, 1.0500000E+002, 7.2685856E-009, 7.7907950E-001
 2.5411205E-001, 5.4285916E-002, 2.7755576E-017, 1.0000000E+000, 2.0891194E+001, 1.0500000E+002, 7.3091557E-009, 7.7908862E-001
 2.5530229E-001, 5.4253414E-002, 2.7755576E-017, 1.0000000E+000, 2.1039089E+001, 1.0500000E+002, 7.3560488E-009, 7.7910397E-001
 2.5649252E-001, 5.4220788E-002, 2.7755576E-017, 1.0000000E+000, 2.1522411E+001, 1.0500000E+002, 7.4106875E-009, 7.7912685E-001
 2.5768276E-001, 5.4188037E-002, 2.7755576E-017, 1.0000000E+000, 2.1688791E+001, 1.0500000E+002, 7.4644472E-009, 7.7914855E-001
 2.5887299E-001, 5.4155163E-002, 2.7755576E-017, 1.0000000E+000, 2.1827667E+001, 1.0500000E+002, 7.5176320E-009, 7.7916938E-001
 2.6006322E-001, 5.4122165E-002, 2.7755576E-017, 1.0000000E+000, 2.1973835E+001, 1.0500000E+002, 7.5705455E-009, 7.7918968E-001
 2.6125346E-001, 5.4089044E-002, 2.7755576E-017, 1.0000000E+000, 2.2115954E+001, 1.0500000E+002, 7.6230918E-009, 7.7920935E-001
 2.6244369E-001, 5.4055801E-002, 2.7755576E-017, 1.0000000E+000, 2.2257549E+001, 1.0500000E+002, 7.6750679E-009, 7.7922822E-001
 2.6363393E-001, 5.4022435E-002, 2.7755576E-017, 1.0000000E+000, 2.2415491E+001, 1.0500000E+002, 7.7262577E-009, 7.7924610E-001
 2.6482416E-001, 5.3988947E-002, 2.7755576E-017, 1.0000000E+000, 2.2557449E+001, 1.0500000E+002, 7.7764960E-009, 7.7926285E-001
 2.6601440E-001, 5.3955338E-002, 1.3877788E-017, 1.0000000E+000, 2.2699640E+001, 1.0500000E+002, 7.8255896E-009, 7.7927832E-001
 2.6720463E-001, 5.3921607E-002, 2.7755576E-017, 1.0000000E+000, 2.2844462E+001, 1.0500000E+002, 7.8734568E-009, 7.7929245E-001
 2.6839487E-001, 5.3887755E-002, 2.7755576E-017, 1.0000000E+000, 2.2983048E+001, 1.0500000E+002, 7.9200503E-009, 7.7930521E-001
 2.6958510E-001, 5.3853782E-002, 2.7755576E-017, 1.0000000E+000, 2.3128481E+001, 1.0500000E+002, 7.9653929E-009, 7.7931666E-001
 2.7077534E-001, 5.3819689E-002, 2.7755576E-017, 1.0000000E+000, 2.3267903E+001, 1.0500000E+002, 8.0095747E-009, 7.7932690E-001
 2.7315581E-001, 5.3768310E-002, 2.0816682E-017, 1.0000000E+000, 2.3700700E+001, 1.0500000E+002, 8.0740647E-009, 7.7934037E-001
 2.7434604E-001, 5.3716692E-002, 2.7755576E-017, 1.0000000E+000, 2.3920014E+001, 1.0500000E+002, 8.1375164E-009, 7.7935267E-001
 2.7672651E-001, 5.3664776E-002, 2.0816682E-017, 1.0000000E+000, 2.4152566E+001, 1.0500000E+002, 8.2010660E-009, 7.7936479E-001
 2.7886239E-001, 5.3607689E-002, 2.7755576E-017, 1.0000000E+000, 2.4548113E+001, 1.0500000E+002, 7.4320029E-009, 7.7938119E-001
 2.8099828E-001, 5.3544903E-002, 1.3877788E-017, 1.0000000E+000, 2.4902123E+001, 1.0500000E+002, 7.5015040E-009, 7.7939650E-001
 2.8206622E-001, 5.3497577E-002, 1.3877788E-017, 1.0000000E+000, 2.5188683E+001, 1.0500000E+002, 7.5519871E-009, 7.7940598E-001
 2.8420210E-001, 5.3450016E-002, 2.0816682E-017, 1.0000000E+000, 2.5476436E+001, 1.0500000E+002, 7.5974302E-009, 7.7941034E-001
 2.8633798E-001, 5.3386289E-002, 2.7755576E-017, 1.0000000E+000, 2.5824500E+001, 1.0500000E+002, 7.6480908E-009, 7.7940635E-001
 2.8847387E-001, 5.3322190E-002, 2.7755576E-017, 1.0000000E+000, 2.6279297E+001, 1.0500000E+002, 7.6851270E-009, 7.7938916E-001
 2.9060975E-001, 5.3257721E-002, 2.7755576E-017, 1.0000000E+000, 2.6587788E+001, 1.0500000E+002, 7.7118232E-009, 7.7936210E-001
 2.9274563E-001, 5.3192884E-002, 2.7755576E-017, 1.0000000E+000, 2.7032381E+001, 1.0500000E+002, 7.7443845E-009, 7.7934083E-001
 2.9488152E-001, 5.3127681E-002, 2.0816682E-017, 1.0000000E+000, 2.7557016E+001, 1.0500000E+002, 7.8345828E-009, 7.7937440E-001
 2.9701740E-001, 5.3062113E-002, 2.0816682E-017, 1.0000000E+000, 2.7927316E+001, 1.0500000E+002, 8.0440216E-009, 7.7951797E-001
 2.9808534E-001, 5.3012711E-002, 2.7755576E-017, 1.0000000E+000, 2.8319548E+001, 1.0500000E+002, 8.2535878E-009, 7.7967024E-001
 3.0022122E-001, 5.2963084E-002, 2.7755576E-017, 1.0000000E+000, 2.8745008E+001, 1.0500000E+002, 8.4488815E-009, 7.7980488E-001
 3.0235711E-001, 5.2896616E-002, 0.0000000E+000, 1.0000000E+000, 2.9080167E+001, 1.0500000E+002, 8.6549065E-009, 7.7993225E-001
 3.0449299E-001, 5.2829791E-002, 2.7755576E-017, 1.0000000E+000, 2.9598753E+001, 1.0500000E+002, 8.8079323E-009, 7.8001096E-001
 3.0662887E-001, 5.2762612E-002, 2.0816682E-017, 1.0000000E+000, 2.9973908E+001, 1.0500000E+002, 8.9279749E-009, 7.8006015E-001
 3.0876476E-001, 5.2695080E-002, 2.7755576E-017, 1.0000000E+000, 3.0363877E+001, 1.0500000E+002, 9.0292297E-009, 7.8009265E-001
 3.1090064E-001, 5.2627198E-002, 2.7755576E-017, 1.0000000E+000, 3.0700694E+001, 1.0500000E+002, 9.1216782E-009, 7.8011713E-001
 3.1303652E-001, 5.2558967E-002, 1.3877788E-017, 1.0000000E+000, 3.1000715E+001, 1.0500000E+002, 9.2089630E-009, 7.8013677E-001
 3.1410446E-001, 5.2507578E-002, 2.7755576E-017, 1.0000000E+000, 3.1370304E+001, 1.0500000E+002, 9.2680241E-009, 7.8014599E-001
 3.1624035E-001, 5.2455974E-002, 2.7755576E-017, 1.0000000E+000, 3.1717988E+001, 1.0500000E+002, 9.3088962E-009, 7.8014042E-001
 3.1837623E-001, 5.2386883E-002, 2.7755576E-017, 1.0000000E+000, 3.2160420E+001, 1.0500000E+002, 9.3003941E-009, 7.8008265E-001
 3.2040384E-001, 5.2323391E-002, 2.7755576E-017, 1.0000000E+000, 3.2480444E+001, 1.0500000E+002, 8.6990547E-009, 7.7989837E-001
 3.2232318E-001, 5.2263621E-002, 1.3877788E-017, 1.0000000E+000, 3.2920689E+001, 1.0500000E+002, 8.0458437E-009, 7.7970390E-001
 3.2424252E-001, 5.2200707E-002, 2.7755576E-017, 1.0000000E+000, 3.3359919E+001, 1.0500000E+002, 8.3780191E-009, 7.7995774E-001
 3.2616185E-001, 5.2137522E-002, 1.3877788E-017, 1.0000000E+000, 3.3705361E+001, 1.0500000E+002, 8.8129532E-009, 7.8028865E-001
 3.2808119E-001, 5.2074069E-002, 1.3877788E-017, 1.0000000E+000, 3.4048697E+001, 1.0500000E+002, 9.0709793E-009, 7.8045760E-001
 3.3000053E-001, 5.2010348E-002, 1.3877788E-017, 1.0000000E+000, 3.4382319E+001, 1.0500000E+002, 9.2775785E-009, 7.8057931E-001
 3.3287954E-001, 5.1930310E-002, 1.8503717E-017, 1.0000000E+000, 3.4828285E+001, 1.0500000E+002, 9.5431014E-009, 7.8073178E-001
 3.3479888E-001, 5.1849888E-002, 2.7755576E-017, 1.0000000E+000, 3.5339775E+001, 1.0500000E+002, 9.8085367E-009, 7.8087892E-001
 3.3671821E-001, 5.1785245E-002, 1.3877788E-017, 1.0000000E+000, 3.5726721E+001, 1.0550000E+002, 7.8993363E-009, 7.7989477E-001
 3.3863755E-001, 5.1720341E-002, 1.3877788E-017, 1.0000000E+000, 3.6075609E+001, 1.0600000E+002, 5.7910827E-009, 7.7873182E-001
 3.4055689E-001, 5.1655180E-002, 2.7755576E-017, 1.0000000E+000, 3.6495402E+001, 1.0600000E+002, 5.7254203E-009, 7.7860307E-001
 3.4247623E-001, 5.1589761E-002, 2.7755576E-017, 1.0000000E+000, 3.6879654E+001, 1.0600000E+002, 5.6709716E-009, 7.7848797E-001
 3.4439556E-001, 5.1524088E-002, 2.7755576E-017, 1.0000000E+000, 3.7321333E+001, 1.0600000E+002, 5.6315505E-009, 7.7839190E-001
 3.4631490E-001, 5.1458161E-002, 2.7755576E-017, 1.0000000E+000, 3.7895729E+001, 1.0600000E+002, 5.6217811E-009, 7.7833439E-001
