s,Pa,m/s,,s,,,
 1.6121143E-001, 5.6390402E-002, 9.8219831E-006, 5.0000000E+000, 2.5257833E+001, 3.1000000E+001, 4.6290545E-009, 4.7308945E-001
 1.6303678E-001, 5.6356587E-002, 9.9932911E-006, 5.0000000E+000, 2.5597440E+001, 3.2000000E+001, 2.8932719E-009, 4.7698306E-001
 1.6467522E-001, 5.6332793E-002, 8.5286541E-006, 5.0000000E+000, 2.6002708E+001, 3.2000000E+001, 2.6847733E-009, 4.7667456E-001
 1.6631366E-001, 5.6301934E-002, 8.4408861E-006, 5.0000000E+000, 2.7063547E+001, 3.2000000E+001, 1.9071136E-009, 4.7175048E-001
 1.6795210E-001, 5.6270798E-002, 8.5225337E-006, 5.0000000E+000, 2.8135963E+001, 3.2000000E+001, 2.4538275E-009, 4.7534554E-001
 1.6959054E-001, 5.6239387E-002, 8.5858919E-006, 5.0000000E+000, 2.8884996E+001, 3.2000000E+001, 3.3465753E-009, 4.7987168E-001
 1.7122898E-001, 5.6207700E-002, 8.6580763E-006, 5.0000000E+000, 2.9618347E+001, 3.2000000E+001, 8.9884792E-010, 4.6044339E-001
 1.7286742E-001, 5.6175739E-002, 8.7467270E-006, 5.0000000E+000, 3.0195064E+001, 3.2000000E+001, 2.1401322E-009, 4.7295384E-001
 1.7450586E-001, 5.6143503E-002, 8.8416828E-006, 5.0000000E+000, 3.0592169E+001, 3.2000000E+001, 2.5209723E-009, 4.7522850E-001
 1.7614430E-001, 5.6110994E-002, 8.9362537E-006, 5.0000000E+000, 3.1159988E+001, 3.2000000E+001, 2.8511362E-009, 4.7690910E-001
 1.7778273E-001, 5.6078212E-002, 9.0292878E-006, 5.0000000E+000, 3.1509809E+001, 3.2000000E+001, 1.4331513E-009, 4.6662359E-001
 1.7942117E-001, 5.6045158E-002, 9.1212892E-006, 5.0000000E+000, 3.1824144E+001, 3.1000000E+001, 9.7840679E-009, 4.8424311E-001
 1.8105961E-001, 5.6011832E-002, 9.2125382E-006, 5.0000000E+000, 3.2142074E+001, 3.1000000E+001, 8.2223555E-009, 4.8138681E-001
 1.8269805E-001, 5.5978236E-002, 9.3030178E-006, 5.0000000E+000, 3.2513733E+001, 3.1000000E+001, 2.0273429E-009, 4.5998989E-001
 1.8433649E-001, 5.5944369E-002, 9.3926607E-006, 5.0000000E+000, 3.2862167E+001, 3.2000000E+001, 2.2257098E-009, 4.7253053E-001
 1.8580885E-001, 5.5920524E-002, 9.9787641E-006, 4.0000000E+000, 3.3249737E+001, 3.1000000E+001, 5.2317647E-009, 4.7071521E-001
 1.8728120E-001, 5.5889694E-002, 8.5758061E-006, 5.0000000E+000, 3.3552448E+001, 3.2000000E+001, 2.8621999E-009, 4.7609609E-001
 1.8875356E-001, 5.5858646E-002, 9.8276957E-006, 4.0000000E+000, 3.3858555E+001, 3.1000000E+001, 3.4853045E-009, 4.6479669E-001
 1.9022591E-001, 5.5827383E-002, 8.7248073E-006, 5.0000000E+000, 3.4223118E+001, 3.1000000E+001, 6.2483338E-009, 4.7643375E-001
 1.9169826E-001, 5.5795904E-002, 7.9017447E-006, 5.0000000E+000, 3.5096748E+001, 3.2000000E+001, 2.8323179E-009, 4.7711606E-001
 1.9317062E-001, 5.5764210E-002, 9.9651562E-006, 4.0000000E+000, 3.5383945E+001, 3.1000000E+001, 5.3332816E-009, 4.7101305E-001
 1.9464297E-001, 5.5732301E-002, 9.0166638E-006, 5.0000000E+000, 3.5800068E+001, 3.2000000E+001, 3.0917062E-009, 4.7652499E-001
 1.9611532E-001, 5.5700179E-002, 8.1203328E-006, 5.0000000E+000, 3.6419388E+001, 3.2000000E+001, 3.3096526E-009, 4.7905125E-001
 1.9758768E-001, 5.5667842E-002, 8.0210590E-006, 5.0000000E+000, 3.6778847E+001, 3.2000000E+001, 2.7901625E-009, 4.7666829E-001
 1.9906003E-001, 5.5635293E-002, 8.1660596E-006, 5.0000000E+000, 3.7096206E+001, 3.1000000E+001, 7.3408033E-009, 4.7989735E-001
 2.0053238E-001, 5.5602531E-002, 8.2719152E-006, 5.0000000E+000, 3.7456512E+001, 3.1000000E+001, 4.4111350E-009, 4.7188928E-001
 2.0200474E-001, 5.5569558E-002, 8.3296158E-006, 5.0000000E+000, 3.7808437E+001, 3.1000000E+001, 7.9444278E-009, 4.8082627E-001
 2.0347709E-001, 5.5536373E-002, 8.3784419E-006, 5.0000000E+000, 3.8130981E+001, 3.2000000E+001, 4.0314096E-009, 4.8155128E-001
 2.0494945E-001, 5.5502977E-002, 8.4316085E-006, 5.0000000E+000, 3.8431698E+001, 3.2000000E+001, 4.3300862E-009, 4.8253541E-001
 2.0642180E-001, 5.5469370E-002, 8.4869556E-006, 5.0000000E+000, 3.8793483E+001, 3.2000000E+001, 2.1867004E-009, 4.7224883E-001
 2.0789415E-001, 5.5435554E-002, 8.5416724E-006, 5.0000000E+000, 3.9139961E+001, 3.1000000E+001, 6.9876655E-009, 4.7846301E-001
 2.0936651E-001, 5.5401529E-002, 8.5951906E-006, 5.0000000E+000, 3.9454006E+001, 3.2000000E+001, 2.5337114E-009, 4.7424490E-001
 2.1069117E-001, 5.5377538E-002, 9.1214153E-006, 4.0000000E+000, 3.9843361E+001, 3.2000000E+001, 3.9743879E-009, 4.7775638E-001
 2.1201583E-001, 5.5346617E-002, 8.1162809E-006, 5.0000000E+000, 4.0149456E+001, 3.1000000E+001, 2.2950721E-009, 4.6085411E-001
 2.1334049E-001, 5.5315528E-002, 9.1732450E-006, 4.0000000E+000, 4.0465069E+001, 3.1000000E+001, 3.4362302E-009, 4.6425809E-001
 2.1466514E-001, 5.5284271E-002, 9.7528205E-006, 4.0000000E+000, 4.0760795E+001, 3.2000000E+001, 3.6837122E-009, 4.7569866E-001
 2.1598980E-001, 5.5252847E-002, 8.2554928E-006, 5.0000000E+000, 4.1092560E+001, 3.2000000E+001, 3.1077014E-009, 4.7639600E-001
 2.1731446E-001, 5.5221256E-002, 9.1925035E-006, 4.0000000E+000, 4.1372066E+001, 3.1000000E+001, 7.4680081E-009, 4.7599267E-001
 2.1863912E-001, 5.5189498E-002, 9.8392233E-006, 4.0000000E+000, 4.1711059E+001, 3.1000000E+001, 6.7039646E-009, 4.7336210E-001
 2.1996378E-001, 5.5157574E-002, 8.3748463E-006, 5.0000000E+000, 4.2604809E+001, 3.2000000E+001, 3.9333215E-009, 4.7970449E-001
 2.2128844E-001, 5.5125485E-002, 9.3357112E-006, 4.0000000E+000, 4.2875339E+001, 3.2000000E+001, 1.7162661E-009, 4.6507610E-001
 2.2261310E-001, 5.5093230E-002, 9.9834455E-006, 4.0000000E+000, 4.3179710E+001, 3.1000000E+001, 8.7597104E-009, 4.7725455E-001
 2.2393776E-001, 5.5060810E-002, 8.1783529E-006, 5.0000000E+000, 4.3522922E+001, 3.2000000E+001, 2.3456614E-009, 4.7235024E-001
 2.2526242E-001, 5.5028226E-002, 9.6068236E-006, 4.0000000E+000, 4.3803829E+001, 3.2000000E+001, 2.1777856E-009, 4.6816522E-001
 2.2658708E-001, 5.4995478E-002, 8.1301510E-006, 5.0000000E+000, 4.4144684E+001, 3.2000000E+001, 1.8400381E-009, 4.6885718E-001
 2.2791174E-001, 5.4962566E-002, 9.6719124E-006, 4.0000000E+000, 4.4467735E+001, 3.2000000E+001, 5.4383775E-009, 4.8164943E-001
 2.2923640E-001, 5.4929491E-002, 8.1941419E-006, 5.0000000E+000, 4.4778534E+001, 3.2000000E+001, 3.5057098E-009, 4.7828150E-001
 2.3056105E-001, 5.4896253E-002, 9.7479904E-006, 4.0000000E+000, 4.5070305E+001, 3.2000000E+001, 4.6120252E-009, 4.7906352E-001
 2.3188571E-001, 5.4862853E-002, 8.2598160E-006, 5.0000000E+000, 4.5416298E+001, 3.1000000E+001, 1.6451033E-009, 4.5565964E-001
 2.3321037E-001, 5.4829291E-002, 9.8264143E-006, 4.0000000E+000, 4.6526664E+001, 3.1000000E+001, 2.0405551E-009, 4.5556708E-001
 2.3453503E-001, 5.4795567E-002, 8.3262795E-006, 5.0000000E+000, 4.7114128E+001, 3.2000000E+001, 3.0580856E-009, 4.7600831E-001
 2.3585969E-001, 5.4761683E-002, 9.5006894E-006, 4.0000000E+000, 4.7516090E+001, 3.1000000E+001, 8.6339219E-009, 4.7772276E-001
 2.3718435E-001, 5.4727638E-002, 8.4789089E-006, 5.0000000E+000, 4.7818409E+001, 3.2000000E+001, 3.1025764E-009, 4.7595872E-001
 2.3850901E-001, 5.4693433E-002, 9.7676436E-006, 4.0000000E+000, 4.8383507E+001, 3.2000000E+001, 4.2356321E-009, 4.7774439E-001
 2.3983367E-001, 5.4659068E-002, 8.6116270E-006, 5.0000000E+000, 4.8728603E+001, 3.2000000E+001, 3.8119787E-009, 4.7880434E-001
 2.4102391E-001, 5.4635019E-002, 8.1848226E-006, 4.0000000E+000, 4.9069347E+001, 3.2000000E+001, 5.7004880E-009, 4.8330404E-001
 2.4221414E-001, 5.4603906E-002, 9.0501235E-006, 4.0000000E+000, 4.9421959E+001, 3.1000000E+001, 4.8240965E-009, 4.6814596E-001
 2.4340438E-001, 5.4572666E-002, 9.3196214E-006, 4.0000000E+000, 4.9742698E+001, 3.1000000E+001, 4.0680351E-009, 4.6518720E-001
 2.4459462E-001, 5.4541298E-002, 9.2078055E-006, 4.0000000E+000, 5.0011097E+001, 3.2000000E+001, 3.2711374E-009, 4.7337144E-001
 2.4578485E-001, 5.4509802E-002, 9.1036312E-006, 4.0000000E+000, 5.0318157E+001, 3.2000000E+001, 5.6467541E-009, 4.8166863E-001
 2.4697509E-001, 5.4478179E-002, 9.0965429E-006, 4.0000000E+000, 5.0587509E+001, 3.2000000E+001, 4.3708506E-009, 4.7783613E-001
 2.4816533E-001, 5.4446430E-002, 9.1340787E-006, 4.0000000E+000, 5.0916576E+001, 3.1000000E+001, 9.2012902E-009, 4.7786627E-001
 2.4935556E-001, 5.4414555E-002, 9.1718053E-006, 4.0000000E+000, 5.1228328E+001, 3.2000000E+001, 2.2757313E-009, 4.6807365E-001
 2.5054580E-001, 5.4382553E-002, 9.2005896E-006, 4.0000000E+000, 5.1509071E+001, 3.2000000E+001, 3.2872485E-009, 4.7343864E-001
 2.5173604E-001, 5.4350425E-002, 9.2254682E-006, 4.0000000E+000, 5.1815471E+001, 3.1000000E+001, 9.0297968E-009, 4.7742736E-001
 2.5292627E-001, 5.4318173E-002, 9.2503863E-006, 4.0000000E+000, 5.2095913E+001, 3.1000000E+001, 3.2061640E-009, 4.6170416E-001
 2.5411651E-001, 5.4285795E-002, 9.2759314E-006, 4.0000000E+000, 5.2373276E+001, 3.1000000E+001, 7.8279921E-009, 4.7515031E-001
 2.5530675E-001, 5.4253292E-002, 9.3015121E-006, 4.0000000E+000, 5.2689655E+001, 3.2000000E+001, 4.6335162E-009, 4.7838364E-001
 2.5649699E-001, 5.4220665E-002, 9.3267473E-006, 4.0000000E+000, 5.2957763E+001, 3.2000000E+001, 4.2802324E-009, 4.7715958E-001
 2.5768722E-001, 5.4187914E-002, 9.3515974E-006, 4.0000000E+000, 5.3277721E+001, 3.2000000E+001, 2.5463994E-009, 4.6943965E-001
 2.5887746E-001, 5.4155039E-002, 9.3761256E-006, 4.0000000E+000, 5.3545894E+001, 3.2000000E+001, 3.2030980E-009, 4.7277926E-001
 2.6006770E-001, 5.4122041E-002, 9.4003684E-006, 4.0000000E+000, 5.4227356E+001, 3.2000000E+001, 1.1583135E-009, 4.5795114E-001
 2.6125793E-001, 5.4088920E-002, 9.4243292E-006, 4.0000000E+000, 5.4928261E+001, 3.1000000E+001, 4.1811427E-009, 4.6539881E-001
 2.6244817E-001, 5.4055676E-002, 9.4480031E-006, 4.0000000E+000, 5.5213405E+001, 3.2000000E+001, 3.2169603E-009, 4.7273099E-001
 2.6363841E-001, 5.4022309E-002, 9.4713890E-006, 4.0000000E+000, 5.5624378E+001, 3.2000000E+001, 1.8912829E-009, 4.6491293E-001
 2.6482864E-001, 5.3988821E-002, 9.4944895E-006, 4.0000000E+000, 5.5905266E+001, 3.2000000E+001, 3.7733907E-009, 4.7502108E-001
 2.6601888E-001, 5.3955211E-002, 9.5173085E-006, 4.0000000E+000, 5.6539573E+001, 3.1000000E+001, 7.1628935E-009, 4.7340185E-001
 2.6720912E-001, 5.3921479E-002, 9.5398499E-006, 4.0000000E+000, 5.7227840E+001, 3.2000000E+001, 1.4028750E-009, 4.6048952E-001
 2.6839935E-001, 5.3887627E-002, 9.5621182E-006, 4.0000000E+000, 5.7859001E+001, 3.2000000E+001, 2.8035850E-009, 4.7052727E-001
 2.6958959E-001, 5.3853654E-002, 9.5841182E-006, 4.0000000E+000, 5.9300754E+001, 3.1000000E+001, 3.0929265E-009, 4.6064542E-001
 2.7077983E-001, 5.3819560E-002, 9.6058554E-006, 4.0000000E+000, 5.9690853E+001, 3.2000000E+001, 2.8470241E-009, 4.7068611E-001
 2.7316030E-001, 5.3768180E-002, 9.6379500E-006, 4.0000000E+000, 6.0129894E+001, 3.2000000E+001, 2.6981196E-009, 4.6984465E-001
 2.7435054E-001, 5.3716561E-002, 9.6695485E-006, 4.0000000E+000, 6.0588382E+001, 3.1000000E+001, 3.4699908E-009, 4.6222496E-001
 2.7673101E-001, 5.3664645E-002, 9.7005485E-006, 4.0000000E+000, 6.1044918E+001, 3.1500000E+001, 3.6986112E-009, 4.6870452E-001
 2.7886691E-001, 5.3607557E-002, 8.0812563E-006, 4.0000000E+000, 6.2180780E+001, 3.1500000E+001, 2.9507305E-009, 4.6648450E-001
 2.8100281E-001, 5.3544769E-002, 9.2750327E-006, 3.5000000E+000, 6.2719311E+001, 3.1000000E+001, 5.5974445E-009, 4.6657132E-001
 2.8207076E-001, 5.3497442E-002, 8.4165848E-006, 4.0000000E+000, 6.3163860E+001, 3.2000000E+001, 3.0909588E-009, 4.7234292E-001
 2.8420665E-001, 5.3449880E-002, 9.2515326E-006, 3.5000000E+000, 6.3605306E+001, 3.1000000E+001, 6.4511203E-009, 4.6960925E-001
 2.8634255E-001, 5.3386152E-002, 9.0222609E-006, 3.5000000E+000, 6.4496647E+001, 3.1000000E+001, 5.7305595E-009, 4.6793994E-001
 2.8847845E-001, 5.3322052E-002, 8.5319887E-006, 4.0000000E+000, 6.5089069E+001, 3.2000000E+001, 2.6265077E-009, 4.6969095E-001
 2.9061435E-001, 5.3257582E-002, 9.0090504E-006, 3.5000000E+000, 6.6561638E+001, 3.1500000E+001, 3.4515144E-009, 4.6613027E-001
 2.9275024E-001, 5.3192743E-002, 8.6435848E-006, 4.0000000E+000, 6.7529861E+001, 3.2000000E+001, 2.8842933E-009, 4.7080974E-001
 2.9488614E-001, 5.3127539E-002, 9.0531979E-006, 3.5000000E+000, 6.8431946E+001, 3.1500000E+001, 2.3873124E-009, 4.6089751E-001
 2.9702204E-001, 5.3061970E-002, 8.6964047E-006, 4.0000000E+000, 6.8996300E+001, 3.1000000E+001, 4.6096521E-009, 4.6653131E-001
 2.9808999E-001, 5.3012567E-002, 9.8841491E-006, 3.0000000E+000, 6.9446792E+001, 3.1000000E+001, 9.7813968E-009, 4.7425685E-001
 3.0022588E-001, 5.2962939E-002, 8.8449483E-006, 4.0000000E+000, 7.0106251E+001, 3.1000000E+001, 5.2434508E-009, 4.6812644E-001
 3.0236178E-001, 5.2896470E-002, 9.6869070E-006, 3.5000000E+000, 7.0685978E+001, 3.1500000E+001, 6.1404046E-009, 4.7153363E-001
 3.0449768E-001, 5.2829644E-002, 9.1678919E-006, 3.5000000E+000, 7.1271698E+001, 3.2000000E+001, 3.4573491E-009, 4.7190820E-001
 3.0663358E-001, 5.2762463E-002, 8.9166177E-006, 4.0000000E+000, 7.1824413E+001, 3.1500000E+001, 5.8641914E-009, 4.7334551E-001
 3.0876947E-001, 5.2694930E-002, 8.0709486E-006, 4.0000000E+000, 7.2418037E+001, 3.2000000E+001, 3.5130673E-009, 4.7468030E-001
 3.1090537E-001, 5.2627047E-002, 8.2221610E-006, 4.0000000E+000, 7.3016197E+001, 3.2000000E+001, 3.9823337E-009, 4.7630394E-001
 3.1304127E-001, 5.2558815E-002, 8.2388480E-006, 4.0000000E+000, 7.4276687E+001, 3.2000000E+001, 2.7901004E-009, 4.6905723E-001
 3.1410922E-001, 5.2507425E-002, 8.2474318E-006, 4.0000000E+000, 7.4864670E+001, 3.2000000E+001, 4.5467905E-009, 4.7825307E-001
 3.1624511E-001, 5.2455820E-002, 8.2640358E-006, 4.0000000E+000, 7.5631984E+001, 3.2000000E+001, 5.4100632E-009, 4.8078099E-001
 3.1838101E-001, 5.2386727E-002, 8.2843640E-006, 4.0000000E+000, 7.6473530E+001, 3.2000000E+001, 5.0199328E-009, 4.7939312E-001
 3.2040863E-001, 5.2323235E-002, 8.4917141E-006, 3.5267014E+000, 7.7064726E+001, 3.2000000E+001, 2.7986288E-009, 4.6808461E-001
 3.2232797E-001, 5.2263465E-002, 8.4837940E-006, 3.5000000E+000, 7.7599106E+001, 3.1000000E+001, 6.8085594E-009, 4.7048115E-001
 3.2424730E-001, 5.2200550E-002, 9.0841364E-006, 3.5000000E+000, 7.8115867E+001, 3.1500000E+001, 3.6446200E-009, 4.6438888E-001
 3.2616664E-001, 5.2137364E-002, 9.0335727E-006, 3.0000000E+000, 7.8636841E+001, 3.2000000E+001, 1.9767367E-009, 4.6162477E-001
 3.2808598E-001, 5.2073910E-002, 8.3518409E-006, 3.5000000E+000, 7.9167084E+001, 3.1500000E+001, 1.9389133E-009, 4.5734523E-001
 3.3000531E-001, 5.2010189E-002, 8.9459119E-006, 3.5000000E+000, 7.9654987E+001, 3.1500000E+001, 3.1364302E-009, 4.6335734E-001
 3.3288432E-001, 5.1930150E-002, 8.8254098E-006, 3.3333333E+000, 8.0297963E+001, 3.1666667E+001, 4.6602121E-009, 4.6864196E-001
 3.3480366E-001, 5.1849727E-002, 9.1484590E-006, 3.0000000E+000, 8.1476883E+001, 3.1500000E+001, 6.4683618E-009, 4.7109481E-001
 3.3672299E-001, 5.1785083E-002, 8.4241134E-006, 3.5000000E+000, 8.2738109E+001, 3.1500000E+001, 4.8068020E-009, 4.7027174E-001
 3.3864233E-001, 5.1720180E-002, 9.0172207E-006, 3.5000000E+000, 8.3228874E+001, 3.1500000E+001, 3.7222561E-009, 4.6584860E-001
 3.4056167E-001, 5.1655017E-002, 9.1985209E-006, 3.0000000E+000, 8.3776485E+001, 3.2000000E+001, 2.3169254E-009, 4.6363846E-001
 3.4248100E-001, 5.1589598E-002, 8.4700008E-006, 3.5000000E+000, 8.4318031E+001, 3.1500000E+001, 3.1758755E-009, 4.6402404E-001
 3.4440034E-001, 5.1523924E-002, 9.0659393E-006, 3.5000000E+000, 8.4858646E+001, 3.1000000E+001, 6.9154401E-009, 4.6901848E-001
 3.4631968E-001, 5.1457996E-002, 9.2477528E-006, 3.0000000E+000, 8.5629867E+001, 3.1000000E+001, 8.5528254E-009, 4.7160258E-001
