s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.7433324E-001,-4.8573762E-002, 0.0000000E+000, 4.2807063E-002, 2.8996225E-001, 6.1441025E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7840481E-001,-4.0435830E-002, 0.0000000E+000, 4.3868733E-002, 2.7693063E-001, 5.7796889E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8247637E-001,-3.2013807E-002, 0.0000000E+000, 4.4980475E-002, 2.8879997E-001, 7.8972838E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8654794E-001,-2.3983615E-002, 0.0000000E+000, 4.6066546E-002, 2.7577334E-001, 6.8132975E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9061950E-001,-1.6011962E-002, 0.0000000E+000, 4.7163226E-002, 2.7486305E-001, 6.6714676E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9469106E-001,-7.7545049E-003, 0.0000000E+000, 4.8312413E-002, 2.8657573E-001, 8.8167175E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9876263E-001, 1.1075550E-004, 0.0000000E+000, 4.9437348E-002, 2.7331940E-001, 8.9545639E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0283419E-001, 7.3797927E-003, 0.0000000E+000, 5.0405893E-002, 2.4886293E-001, 8.9836975E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0690576E-001, 1.3911749E-002, 0.0000000E+000, 5.1258506E-002, 2.2126277E-001, 8.4534218E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1046319E-001, 1.9756985E-002, 0.0000000E+000, 5.2024093E-002, 2.2762694E-001, 8.2945570E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1402062E-001, 2.5567876E-002, 0.0000000E+000, 5.2800259E-002, 2.2673872E-001, 1.2309358E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1757805E-001, 3.1059061E-002, 0.0000000E+000, 5.3560022E-002, 2.1415324E-001, 1.3338795E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2113548E-001, 3.6790873E-002, 0.0000000E+000, 5.4353259E-002, 2.2460249E-001, 1.5439397E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2469292E-001, 4.2482038E-002, 0.0000000E+000, 5.5155937E-002, 2.2359968E-001, 1.6670324E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2825035E-001, 4.7842918E-002, 0.0000000E+000, 5.5940667E-002, 2.1068392E-001, 1.6750447E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3180778E-001, 5.3433933E-002, 0.0000000E+000, 5.6758413E-002, 2.2077446E-001, 1.9373283E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3536521E-001, 5.8974368E-002, 0.0000000E+000, 5.7585978E-002, 2.1943007E-001, 2.1328246E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3892264E-001, 6.4457288E-002, 0.0000000E+000, 5.8422586E-002, 2.1782229E-001, 2.2633609E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4248007E-001, 6.9594619E-002, 0.0000000E+000, 5.9241801E-002, 2.0439283E-001, 2.2587476E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4603751E-001, 7.4946398E-002, 0.0000000E+000, 6.0094721E-002, 2.1397995E-001, 2.4577997E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4959494E-001, 8.0230339E-002, 0.0000000E+000, 6.0957973E-002, 2.1209869E-001, 2.5304642E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5315237E-001, 8.3940400E-002, 0.0000000E+000, 6.1555006E-002, 1.4295451E-001, 2.0436088E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
