s,m3/s,m3/s,m/s,,s
 7.1755427E+000, 9.9988647E-001, 9.7707540E-001, 9.6008100E-004, 7.0000000E+000, 2.0099095E+002
 7.2650813E+000, 9.9984516E-001, 9.7663343E-001, 9.4450451E-004, 7.0000000E+000, 2.0126069E+002
 7.3546199E+000, 9.9979948E-001, 9.7569847E-001, 9.2501371E-004, 7.0000000E+000, 2.0149315E+002
 7.4441585E+000, 9.9975269E-001, 9.7428224E-001, 9.8059766E-004, 6.0000000E+000, 2.0173312E+002
 7.5336971E+000, 9.9970645E-001, 9.7244702E-001, 9.7295974E-004, 6.0000000E+000, 2.0193895E+002
 7.6232358E+000, 9.9966167E-001, 9.7025648E-001, 9.4378652E-004, 6.0000000E+000, 2.0211451E+002
 7.7127744E+000, 9.9962889E-001, 9.6741639E-001, 9.9996492E-004, 4.6000000E+001, 2.0271275E+002
 7.8023130E+000, 9.9962934E-001, 9.6440612E-001, 9.9933343E-004, 5.0000000E+001, 2.0396219E+002
 7.8918516E+000, 9.9963323E-001, 9.6138218E-001, 9.9977892E-004, 6.0000000E+000, 2.0415965E+002
 7.9813902E+000, 9.9964174E-001, 9.5844763E-001, 9.9671294E-004, 7.0000000E+000, 2.0435554E+002
 8.0709288E+000, 9.9965839E-001, 9.5565344E-001, 9.4449294E-004, 9.0000000E+000, 2.0460339E+002
 8.1604674E+000, 9.9968378E-001, 9.5318077E-001, 9.6696954E-004, 1.0000000E+001, 2.0487106E+002
 8.2500060E+000, 9.9971701E-001, 9.5129986E-001, 9.8603591E-004, 1.1000000E+001, 2.0516990E+002
 8.3395446E+000, 9.9975573E-001, 9.5024342E-001, 9.6900329E-004, 1.2000000E+001, 2.0561763E+002
 8.4290832E+000, 9.9979663E-001, 9.5005354E-001, 9.6587676E-004, 1.2000000E+001, 2.0599759E+002
 8.5186218E+000, 9.9983706E-001, 9.5065859E-001, 9.9313257E-004, 1.2000000E+001, 2.0639012E+002
 8.6081604E+000, 9.9987429E-001, 9.5195173E-001, 9.7256337E-004, 1.3000000E+001, 2.0680987E+002
 8.6976990E+000, 9.9990599E-001, 9.5374350E-001, 9.8495442E-004, 1.3000000E+001, 2.0721830E+002
 8.7872376E+000, 9.9993044E-001, 9.5585364E-001, 9.9248641E-004, 1.3000000E+001, 2.0761030E+002
 8.8767762E+000, 9.9994638E-001, 9.5813636E-001, 9.7524932E-004, 1.3000000E+001, 2.0800242E+002
 8.9663148E+000, 9.9995343E-001, 9.6045099E-001, 9.6828593E-004, 1.2000000E+001, 2.0837062E+002
 9.0558534E+000, 9.9995187E-001, 9.6267816E-001, 9.5911697E-004, 1.1000000E+001, 2.0871428E+002
 9.1453920E+000, 9.9994237E-001, 9.6472593E-001, 9.3812635E-004, 1.0000000E+001, 2.0906982E+002
 9.2349306E+000, 9.9992618E-001, 9.6652504E-001, 9.8142041E-004, 8.0000000E+000, 2.0940138E+002
 9.3244692E+000, 9.9990463E-001, 9.6807087E-001, 9.9008368E-004, 8.0000000E+000, 2.0973416E+002
 9.4140078E+000, 9.9988008E-001, 9.6937892E-001, 9.6669113E-004, 8.0000000E+000, 2.1000374E+002
 9.5035464E+000, 9.9985517E-001, 9.7051940E-001, 9.2695814E-004, 8.0000000E+000, 2.1027321E+002
 9.5930850E+000, 9.9983274E-001, 9.7155394E-001, 8.9937905E-004, 8.0000000E+000, 2.1060591E+002
 9.6826236E+000, 9.9981433E-001, 9.7248997E-001, 9.1243276E-004, 8.0000000E+000, 2.1088946E+002
 9.7721622E+000, 9.9980088E-001, 9.7327620E-001, 8.9150465E-004, 8.0000000E+000, 2.1122210E+002
 9.8617008E+000, 9.9979136E-001, 9.7379932E-001, 8.8131885E-004, 8.0000000E+000, 2.1149388E+002
 9.9512394E+000, 9.9978527E-001, 9.7400295E-001, 8.4222028E-004, 8.0000000E+000, 2.1179536E+002
 1.0040778E+001, 9.9978226E-001, 9.7379340E-001, 9.4051255E-004, 8.0000000E+000, 2.1205061E+002
 1.0130317E+001, 9.9978339E-001, 9.7322571E-001, 9.2862637E-004, 9.0000000E+000, 2.1232953E+002
 1.0219855E+001, 9.9979004E-001, 9.7233488E-001, 9.3209682E-004, 9.0000000E+000, 2.1261909E+002
 1.0309394E+001, 9.9980329E-001, 9.7119161E-001, 9.2971776E-004, 9.0000000E+000, 2.1292042E+002
 1.0398932E+001, 9.9982219E-001, 9.6991673E-001, 9.3668517E-004, 9.0000000E+000, 2.1322293E+002
 1.0488471E+001, 9.9984404E-001, 9.6869015E-001, 9.3498144E-004, 9.0000000E+000, 2.1353763E+002
 1.0578010E+001, 9.9986652E-001, 9.6769429E-001, 9.4022686E-004, 1.0000000E+001, 2.1386485E+002
 1.0667548E+001, 9.9988722E-001, 9.6699956E-001, 9.5934785E-004, 1.0000000E+001, 2.1420340E+002
 1.0757087E+001, 9.9990509E-001, 9.6663445E-001, 9.6857709E-004, 1.0000000E+001, 2.1455295E+002
 1.0846625E+001, 9.9992091E-001, 9.6673108E-001, 9.6432170E-004, 1.1000000E+001, 2.1500323E+002
 1.0936164E+001, 9.9993613E-001, 9.6740614E-001, 9.6915729E-004, 1.2000000E+001, 2.1538098E+002
 1.1025703E+001, 9.9995201E-001, 9.6897878E-001, 9.9514566E-004, 1.3000000E+001, 2.1580876E+002
 1.1115241E+001, 9.9996878E-001, 9.7182370E-001, 9.8447124E-004, 1.5000000E+001, 2.1629968E+002
 1.1204780E+001, 9.9998579E-001, 9.7583147E-001, 9.9448929E-004, 1.4000000E+001, 2.1679115E+002
 1.1294318E+001, 1.0000024E+000, 9.8095735E-001, 9.9132442E-004, 1.3000000E+001, 2.1725805E+002
 1.1383857E+001, 1.0000189E+000, 9.8712310E-001, 9.9806443E-004, 1.2000000E+001, 2.1769531E+002
 1.1473396E+001, 1.0000358E+000, 9.9431103E-001, 9.3173705E-004, 1.2000000E+001, 2.1808529E+002
 1.1562934E+001, 1.0000540E+000, 1.0023844E+000, 9.4823561E-004, 1.0000000E+001, 2.1842735E+002
 1.1652473E+001, 1.0000739E+000, 1.0111860E+000, 9.1715784E-004, 9.0000000E+000, 2.1873712E+002
 1.1742011E+001, 1.0000953E+000, 1.0203168E+000, 8.7645543E-004, 8.0000000E+000, 2.1903679E+002
 1.1831550E+001, 1.0001177E+000, 1.0292246E+000, 9.2602520E-004, 9.0000000E+000, 2.1929773E+002
 1.1921089E+001, 1.0001402E+000, 1.0377157E+000, 9.7732985E-004, 9.0000000E+000, 2.1954182E+002
 1.2010627E+001, 1.0001621E+000, 1.0456581E+000, 9.6824858E-004, 1.1000000E+001, 2.1981621E+002
 1.2100166E+001, 1.0001823E+000, 1.0526952E+000, 9.7936030E-004, 1.4000000E+001, 2.2026697E+002
 1.2189704E+001, 1.0002013E+000, 1.0576624E+000, 9.9557259E-004, 2.4000000E+001, 2.2084994E+002
 1.2279243E+001, 1.0002205E+000, 1.0599117E+000, 9.9714668E-004, 2.8000000E+001, 2.2151925E+002
 1.2368782E+001, 1.0002389E+000, 1.0605440E+000, 9.9505313E-004, 1.9000000E+001, 2.2201796E+002
 1.2458320E+001, 1.0002548E+000, 1.0601792E+000, 9.8212812E-004, 1.8000000E+001, 2.2246527E+002
 1.2547859E+001, 1.0002668E+000, 1.0591167E+000, 9.7878752E-004, 1.7000000E+001, 2.2290144E+002
 1.2637397E+001, 1.0002755E+000, 1.0575827E+000, 9.7110223E-004, 1.5000000E+001, 2.2328842E+002
 1.2726936E+001, 1.0002819E+000, 1.0558122E+000, 9.7124537E-004, 1.3000000E+001, 2.2363223E+002
 1.2816475E+001, 1.0002877E+000, 1.0539890E+000, 9.4114516E-004, 1.2000000E+001, 2.2394500E+002
 1.2906013E+001, 1.0002943E+000, 1.0521041E+000, 9.1595005E-004, 1.1000000E+001, 2.2423622E+002
 1.2995552E+001, 1.0003026E+000, 1.0500288E+000, 9.3386962E-004, 1.0000000E+001, 2.2455591E+002
 1.3085090E+001, 1.0003132E+000, 1.0476742E+000, 9.3835217E-004, 1.0000000E+001, 2.2483468E+002
 1.3174629E+001, 1.0003252E+000, 1.0450772E+000, 9.2106183E-004, 1.0000000E+001, 2.2510830E+002
 1.3264168E+001, 1.0003367E+000, 1.0424384E+000, 9.5246724E-004, 9.0000000E+000, 2.2535707E+002
 1.3353706E+001, 1.0003454E+000, 1.0398650E+000, 9.3606002E-004, 9.0000000E+000, 2.2572795E+002
 1.3443245E+001, 1.0003498E+000, 1.0374141E+000, 9.4674750E-004, 9.0000000E+000, 2.2602066E+002
 1.3532783E+001, 1.0003482E+000, 1.0351352E+000, 9.4182261E-004, 9.0000000E+000, 2.2634105E+002
 1.3622322E+001, 1.0003405E+000, 1.0331103E+000, 9.8044802E-004, 8.0000000E+000, 2.2661436E+002
 1.3711861E+001, 1.0003265E+000, 1.0313961E+000, 9.5245889E-004, 8.0000000E+000, 2.2689921E+002
 1.3801399E+001, 1.0003054E+000, 1.0300458E+000, 9.3838021E-004, 9.0000000E+000, 2.2719619E+002
 1.3890938E+001, 1.0002767E+000, 1.0290211E+000, 9.8105010E-004, 9.0000000E+000, 2.2751742E+002
 1.3980476E+001, 1.0002386E+000, 1.0282022E+000, 9.4505956E-004, 1.0000000E+001, 2.2785020E+002
 1.4070015E+001, 1.0001924E+000, 1.0273080E+000, 9.5549665E-004, 9.0000000E+000, 2.2818300E+002
 1.4159554E+001, 1.0001395E+000, 1.0261221E+000, 9.3811796E-004, 9.0000000E+000, 2.2850313E+002
 1.4249092E+001, 1.0000831E+000, 1.0245137E+000, 9.5864862E-004, 8.0000000E+000, 2.2875177E+002
 1.4338631E+001, 1.0000260E+000, 1.0224633E+000, 9.4844983E-004, 8.0000000E+000, 2.2904742E+002
 1.4428169E+001, 9.9997115E-001, 1.0199690E+000, 9.2712269E-004, 8.0000000E+000, 2.2933763E+002
 1.4517708E+001, 9.9992024E-001, 1.0170181E+000, 9.4194343E-004, 8.0000000E+000, 2.2961900E+002
 1.4607247E+001, 9.9987500E-001, 1.0135951E+000, 9.1712595E-004, 8.0000000E+000, 2.2987155E+002
 1.4696785E+001, 9.9983634E-001, 1.0097042E+000, 9.1367810E-004, 8.0000000E+000, 2.3008737E+002
 1.4786324E+001, 9.9980454E-001, 1.0052846E+000, 9.4854414E-004, 8.0000000E+000, 2.3030328E+002
 1.4875862E+001, 9.9978073E-001, 1.0002905E+000, 9.6124623E-004, 8.0000000E+000, 2.3052919E+002
 1.4965401E+001, 9.9976556E-001, 9.9479290E-001, 9.0818769E-004, 8.0000000E+000, 2.3075358E+002
 1.5054940E+001, 9.9975900E-001, 9.8895738E-001, 9.7879488E-004, 7.0000000E+000, 2.3097485E+002
 1.5144478E+001, 9.9976044E-001, 9.8287496E-001, 9.9726697E-004, 7.0000000E+000, 2.3119301E+002
 1.5234017E+001, 9.9976961E-001, 9.7677860E-001, 8.9973962E-004, 9.0000000E+000, 2.3142946E+002
 1.5323555E+001, 9.9978530E-001, 9.7106260E-001, 9.8304121E-004, 9.0000000E+000, 2.3167553E+002
 1.5413094E+001, 9.9980703E-001, 9.6603521E-001, 9.2906820E-004, 1.2000000E+001, 2.3197265E+002
 1.5502633E+001, 9.9983408E-001, 9.6203171E-001, 9.8337315E-004, 1.5000000E+001, 2.3232136E+002
 1.5592171E+001, 9.9986569E-001, 9.5950405E-001, 9.8887464E-004, 2.0000000E+001, 2.3278227E+002
 1.5681710E+001, 9.9989808E-001, 9.5866096E-001, 9.9510234E-004, 2.1000000E+001, 2.3328564E+002
 1.5771248E+001, 9.9992696E-001, 9.5935502E-001, 9.8175534E-004, 1.9000000E+001, 2.3375595E+002
 1.5860787E+001, 9.9994928E-001, 9.6120326E-001, 9.7567274E-004, 1.6000000E+001, 2.3424347E+002
 1.5950326E+001, 9.9996329E-001, 9.6382772E-001, 9.5359740E-004, 1.4000000E+001, 2.3460122E+002
 1.6039864E+001, 9.9996850E-001, 9.6690699E-001, 9.4199492E-004, 1.2000000E+001, 2.3491841E+002
 1.6129403E+001, 9.9996549E-001, 9.7017796E-001, 9.8669723E-004, 1.0000000E+001, 2.3522589E+002
 1.6218941E+001, 9.9995552E-001, 9.7344207E-001, 8.8408134E-004, 9.0000000E+000, 2.3548300E+002
 1.6308480E+001, 9.9994055E-001, 9.7647871E-001, 8.5486364E-004, 7.0000000E+000, 2.3569868E+002
 1.6398019E+001, 9.9992268E-001, 9.7915162E-001, 7.7143335E-004, 7.0000000E+000, 2.3589323E+002
 1.6487557E+001, 9.9990293E-001, 9.8128740E-001, 9.0710184E-004, 6.0000000E+000, 2.3606796E+002
 1.6577096E+001, 9.9988239E-001, 9.8294532E-001, 9.9832261E-004, 7.0000000E+000, 2.3626365E+002
 1.6666634E+001, 9.9985984E-001, 9.8422084E-001, 8.7685329E-004, 9.0000000E+000, 2.3649002E+002
 1.6756173E+001, 9.9983533E-001, 9.8511958E-001, 9.7669965E-004, 9.0000000E+000, 2.3672572E+002
 1.6845712E+001, 9.9981057E-001, 9.8561162E-001, 9.9817879E-004, 9.0000000E+000, 2.3697697E+002
 1.6935250E+001, 9.9978804E-001, 9.8559773E-001, 9.3916232E-004, 9.0000000E+000, 2.3722331E+002
 1.7024789E+001, 9.9976992E-001, 9.8499828E-001, 9.5901421E-004, 8.0000000E+000, 2.3751857E+002
 1.7114327E+001, 9.9975785E-001, 9.8380728E-001, 8.4752629E-004, 8.0000000E+000, 2.3773423E+002
 1.7203866E+001, 9.9975227E-001, 9.8211751E-001, 8.8680326E-004, 7.0000000E+000, 2.3794056E+002
 1.7293405E+001, 9.9975365E-001, 9.8007604E-001, 9.1234003E-004, 7.0000000E+000, 2.3813618E+002
 1.7382943E+001, 9.9976086E-001, 9.7786881E-001, 9.0166070E-004, 7.0000000E+000, 2.3833198E+002
 1.7472482E+001, 9.9977288E-001, 9.7564030E-001, 8.6793507E-004, 7.0000000E+000, 2.3852772E+002
 1.7562020E+001, 9.9978916E-001, 9.7346631E-001, 8.5693213E-004, 7.0000000E+000, 2.3872358E+002
 1.7651559E+001, 9.9980876E-001, 9.7136852E-001, 8.5933706E-004, 7.0000000E+000, 2.3897734E+002
 1.7741098E+001, 9.9983079E-001, 9.6935127E-001, 8.9349360E-004, 7.0000000E+000, 2.3922622E+002
 1.7830636E+001, 9.9985408E-001, 9.6743354E-001, 9.3064875E-004, 7.0000000E+000, 2.3948687E+002
 1.7920175E+001, 9.9987625E-001, 9.6567430E-001, 9.3232311E-004, 7.0000000E+000, 2.3969969E+002
 1.8009714E+001, 9.9989446E-001, 9.6417228E-001, 9.4667559E-004, 8.0000000E+000, 2.3991458E+002
 1.8099252E+001, 9.9990585E-001, 9.6302758E-001, 9.8901026E-004, 8.0000000E+000, 2.4013984E+002
 1.8188791E+001, 9.9990933E-001, 9.6231658E-001, 9.9918829E-004, 8.0000000E+000, 2.4037564E+002
 1.8278329E+001, 9.9990671E-001, 9.6207447E-001, 9.8133600E-004, 8.0000000E+000, 2.4068385E+002
 1.8367868E+001, 9.9990007E-001, 9.6230989E-001, 9.6349371E-004, 8.0000000E+000, 2.4090841E+002
 1.8457407E+001, 9.9989181E-001, 9.6300425E-001, 9.5685596E-004, 8.0000000E+000, 2.4113331E+002
 1.8546945E+001, 9.9988264E-001, 9.6412494E-001, 9.6949665E-004, 8.0000000E+000, 2.4134732E+002
 1.8636484E+001, 9.9987321E-001, 9.6561123E-001, 9.6122349E-004, 8.0000000E+000, 2.4156167E+002
 1.8726022E+001, 9.9986275E-001, 9.6741812E-001, 9.4148667E-004, 8.0000000E+000, 2.4177574E+002
 1.8815561E+001, 9.9985121E-001, 9.6952260E-001, 9.2070363E-004, 8.0000000E+000, 2.4199041E+002
 1.8905100E+001, 9.9983872E-001, 9.7198126E-001, 9.3620145E-004, 7.0000000E+000, 2.4219294E+002
 1.8994638E+001, 9.9982614E-001, 9.7480376E-001, 9.8636232E-004, 6.0000000E+000, 2.4237507E+002
 1.9084177E+001, 9.9981412E-001, 9.7776578E-001, 7.9214600E-004, 7.0000000E+000, 2.4255705E+002
 1.9173715E+001, 9.9980359E-001, 9.8083689E-001, 7.6871957E-004, 7.0000000E+000, 2.4273935E+002
 1.9263254E+001, 9.9979436E-001, 9.8396286E-001, 8.2439223E-004, 7.0000000E+000, 2.4292505E+002
 1.9352793E+001, 9.9978625E-001, 9.8708694E-001, 8.1867544E-004, 7.0000000E+000, 2.4311003E+002
 1.9442331E+001, 9.9977773E-001, 9.9016468E-001, 9.3287306E-004, 7.0000000E+000, 2.4330478E+002
 1.9531870E+001, 9.9976763E-001, 9.9325334E-001, 9.9541069E-004, 8.0000000E+000, 2.4361369E+002
 1.9621408E+001, 9.9975600E-001, 9.9629918E-001, 9.8440065E-004, 9.0000000E+000, 2.4387130E+002
 1.9710947E+001, 9.9974308E-001, 9.9895699E-001, 9.9149001E-004, 8.0000000E+000, 2.4410847E+002
 1.9800486E+001, 9.9973024E-001, 1.0010634E+000, 9.5873508E-004, 8.0000000E+000, 2.4433548E+002
 1.9890024E+001, 9.9971922E-001, 1.0025563E+000, 9.7208047E-004, 8.0000000E+000, 2.4456230E+002
 1.9979563E+001, 9.9971235E-001, 1.0034322E+000, 9.5770990E-004, 8.0000000E+000, 2.4479907E+002
 2.0069101E+001, 9.9971211E-001, 1.0036045E+000, 9.6603767E-004, 7.0000000E+000, 2.4501715E+002
 2.0158640E+001, 9.9972012E-001, 1.0031889E+000, 9.1625393E-004, 7.0000000E+000, 2.4522497E+002
 2.0248179E+001, 9.9973916E-001, 1.0022336E+000, 9.8366771E-004, 7.0000000E+000, 2.4543062E+002
 2.0337717E+001, 9.9977264E-001, 1.0008325E+000, 8.4512119E-004, 8.0000000E+000, 2.4564592E+002
 2.0427256E+001, 9.9982031E-001, 9.9909091E-001, 9.5059737E-004, 7.0000000E+000, 2.4585014E+002
 2.0516794E+001, 9.9988287E-001, 9.9730590E-001, 9.3203927E-004, 8.0000000E+000, 2.4607379E+002
 2.0606333E+001, 9.9995712E-001, 9.9568204E-001, 9.7681872E-004, 8.0000000E+000, 2.4629597E+002
 2.0695872E+001, 1.0000391E+000, 9.9443604E-001, 9.0404874E-004, 9.0000000E+000, 2.4653888E+002
 2.0785410E+001, 1.0001219E+000, 9.9358740E-001, 9.0639464E-004, 9.0000000E+000, 2.4683755E+002
 2.0874949E+001, 1.0001998E+000, 9.9310958E-001, 9.9932829E-004, 8.0000000E+000, 2.4743040E+002
 2.0964487E+001, 1.0002685E+000, 9.9290670E-001, 9.7879057E-004, 8.0000000E+000, 2.4781035E+002
 2.1054026E+001, 1.0003224E+000, 9.9267885E-001, 9.8778687E-004, 1.2000000E+001, 2.4828344E+002
 2.1143565E+001, 1.0003568E+000, 9.9247109E-001, 9.9146828E-004, 1.4000000E+001, 2.4886059E+002
 2.1233103E+001, 1.0003689E+000, 9.9275366E-001, 9.9890732E-004, 1.3000000E+001, 2.4945366E+002
 2.1322642E+001, 1.0003654E+000, 9.9367214E-001, 9.9059491E-004, 1.0000000E+001, 2.4978512E+002
 2.1412180E+001, 1.0003484E+000, 9.9501401E-001, 9.6706983E-004, 9.0000000E+000, 2.5003912E+002
 2.1501719E+001, 1.0003205E+000, 9.9663086E-001, 9.6769180E-004, 8.0000000E+000, 2.5031697E+002
