s,Pa,m/s,,s
 1.0137730E-001, 5.7275867E-002, 6.9388939E-018, 1.0000000E+000, 2.5468971E+000
 1.0400420E-001, 5.7252160E-002, 6.9388939E-018, 1.0000000E+000, 2.5928351E+000
 1.0663110E-001, 5.7219031E-002, 6.9388939E-018, 1.0000000E+000, 2.6405419E+000
 1.0925800E-001, 5.7185143E-002, 6.9388939E-018, 1.0000000E+000, 2.6751119E+000
 1.1188490E-001, 5.7150496E-002, 6.9388939E-018, 1.0000000E+000, 2.7072591E+000
 1.1451180E-001, 5.7115092E-002, 6.9388939E-018, 1.0000000E+000, 2.7420441E+000
 1.1682008E-001, 5.7091695E-002, 6.9388939E-018, 1.0000000E+000, 2.7989861E+000
 1.1912836E-001, 5.7059543E-002, 1.3877788E-017, 1.0000000E+000, 2.8335110E+000
 1.2143664E-001, 5.7026812E-002, 1.3877788E-017, 1.0000000E+000, 2.8648700E+000
 1.2374492E-001, 5.6993501E-002, 1.3877788E-017, 1.0000000E+000, 2.9135820E+000
 1.2605319E-001, 5.6959612E-002, 1.3877788E-017, 1.0000000E+000, 2.9456090E+000
 1.2836147E-001, 5.6925147E-002, 1.3877788E-017, 1.0000000E+000, 2.9803261E+000
 1.3041382E-001, 5.6901498E-002, 1.3877788E-017, 1.0000000E+000, 3.0367340E+000
 1.3246616E-001, 5.6870033E-002, 1.3877788E-017, 1.0000000E+000, 3.0711399E+000
 1.3451851E-001, 5.6838115E-002, 1.3877788E-017, 1.0000000E+000, 3.1042069E+000
 1.3657085E-001, 5.6805746E-002, 1.3877788E-017, 1.0000000E+000, 3.1539770E+000
 1.3862319E-001, 5.6772926E-002, 1.3877788E-017, 1.0000000E+000, 3.1854030E+000
 1.4067554E-001, 5.6739656E-002, 1.3877788E-017, 1.0000000E+000, 3.2202660E+000
 1.4272788E-001, 5.6705938E-002, 1.3877788E-017, 1.0000000E+000, 3.2704340E+000
 1.4478022E-001, 5.6671773E-002, 1.3877788E-017, 1.0000000E+000, 3.3046910E+000
 1.4660554E-001, 5.6648454E-002, 1.3877788E-017, 1.0000000E+000, 3.3465589E+000
 1.4843085E-001, 5.6617430E-002, 1.3877788E-017, 1.0000000E+000, 3.3811630E+000
 1.5025616E-001, 5.6586054E-002, 1.3877788E-017, 1.0000000E+000, 3.4267060E+000
 1.5208148E-001, 5.6554328E-002, 1.3877788E-017, 1.0000000E+000, 3.4624780E+000
 1.5390679E-001, 5.6522252E-002, 1.3877788E-017, 1.0000000E+000, 3.4946431E+000
 1.5573210E-001, 5.6489827E-002, 1.3877788E-017, 1.0000000E+000, 3.5260381E+000
 1.5755742E-001, 5.6457053E-002, 1.3877788E-017, 1.0000000E+000, 3.5793151E+000
 1.5938273E-001, 5.6423933E-002, 1.3877788E-017, 1.0000000E+000, 3.6140200E+000
 1.6120804E-001, 5.6390465E-002, 1.3877788E-017, 1.0000000E+000, 3.6454071E+000
 1.6303336E-001, 5.6356652E-002, 1.3877788E-017, 1.0000000E+000, 3.6944000E+000
 1.6467177E-001, 5.6332858E-002, 1.3877788E-017, 1.0000000E+000, 3.7365080E+000
 1.6631019E-001, 5.6302000E-002, 1.3877788E-017, 1.0000000E+000, 3.7710379E+000
 1.6794861E-001, 5.6270866E-002, 1.3877788E-017, 1.0000000E+000, 3.8180939E+000
 1.6958703E-001, 5.6239455E-002, 1.3877788E-017, 1.0000000E+000, 3.8496620E+000
 1.7122544E-001, 5.6207770E-002, 1.3877788E-017, 1.0000000E+000, 3.8816298E+000
 1.7286386E-001, 5.6175809E-002, 1.3877788E-017, 1.0000000E+000, 3.9164332E+000
 1.7450228E-001, 5.6143574E-002, 1.3877788E-017, 1.0000000E+000, 3.9624642E+000
 1.7614070E-001, 5.6111066E-002, 1.3877788E-017, 1.0000000E+000, 3.9969562E+000
 1.7777911E-001, 5.6078285E-002, 1.3877788E-017, 1.0000000E+000, 4.0280789E+000
 1.7941753E-001, 5.6045232E-002, 1.3877788E-017, 1.0000000E+000, 4.0596098E+000
 1.8105595E-001, 5.6011908E-002, 1.3877788E-017, 1.0000000E+000, 4.0911940E+000
 1.8269437E-001, 5.5978313E-002, 1.3877788E-017, 1.0000000E+000, 4.1418141E+000
 1.8433278E-001, 5.5944447E-002, 1.3877788E-017, 1.0000000E+000, 4.1730331E+000
 1.8580511E-001, 5.5920603E-002, 1.3877788E-017, 1.0000000E+000, 4.2180222E+000
 1.8727744E-001, 5.5889774E-002, 1.3877788E-017, 1.0000000E+000, 4.2468489E+000
 1.8874976E-001, 5.5858728E-002, 1.3877788E-017, 1.0000000E+000, 4.2954840E+000
 1.9022209E-001, 5.5827466E-002, 1.3877788E-017, 1.0000000E+000, 4.3268670E+000
 1.9169442E-001, 5.5795988E-002, 1.3877788E-017, 1.0000000E+000, 4.3615621E+000
 1.9316674E-001, 5.5764295E-002, 1.3877788E-017, 1.0000000E+000, 4.3896712E+000
 1.9463907E-001, 5.5732387E-002, 1.3877788E-017, 1.0000000E+000, 4.4384879E+000
 1.9611140E-001, 5.5700266E-002, 0.0000000E+000, 1.0000000E+000, 4.4701709E+000
 1.9758372E-001, 5.5667931E-002, 1.3877788E-017, 1.0000000E+000, 4.5051831E+000
 1.9905605E-001, 5.5635383E-002, 1.3877788E-017, 1.0000000E+000, 4.5330829E+000
 2.0052838E-001, 5.5602622E-002, 1.3877788E-017, 1.0000000E+000, 4.5827159E+000
 2.0200071E-001, 5.5569650E-002, 1.3877788E-017, 1.0000000E+000, 4.6146840E+000
 2.0347303E-001, 5.5536466E-002, 1.3877788E-017, 1.0000000E+000, 4.6495031E+000
 2.0494536E-001, 5.5503071E-002, 1.3877788E-017, 1.0000000E+000, 4.6777738E+000
 2.0641769E-001, 5.5469466E-002, 1.3877788E-017, 1.0000000E+000, 4.7125748E+000
 2.0789001E-001, 5.5435651E-002, 1.3877788E-017, 1.0000000E+000, 4.7616528E+000
 2.0936234E-001, 5.5401627E-002, 1.3877788E-017, 1.0000000E+000, 4.7929329E+000
 2.1068699E-001, 5.5377636E-002, 1.3877788E-017, 1.0000000E+000, 4.8348850E+000
 2.1201164E-001, 5.5346716E-002, 1.3877788E-017, 1.0000000E+000, 4.8693541E+000
 2.1333628E-001, 5.5315628E-002, 1.3877788E-017, 1.0000000E+000, 4.9198278E+000
 2.1466093E-001, 5.5284372E-002, 1.3877788E-017, 1.0000000E+000, 4.9545392E+000
 2.1598558E-001, 5.5252948E-002, 1.3877788E-017, 1.0000000E+000, 4.9866389E+000
 2.1731023E-001, 5.5221358E-002, 1.3877788E-017, 1.0000000E+000, 5.0181931E+000
 2.1863487E-001, 5.5189601E-002, 1.3877788E-017, 1.0000000E+000, 5.0495600E+000
 2.1995952E-001, 5.5157678E-002, 1.3877788E-017, 1.0000000E+000, 5.0977219E+000
 2.2128417E-001, 5.5125589E-002, 1.3877788E-017, 1.0000000E+000, 5.1260718E+000
 2.2260882E-001, 5.5093335E-002, 1.3877788E-017, 1.0000000E+000, 5.1606392E+000
 2.2393346E-001, 5.5060916E-002, 1.3877788E-017, 1.0000000E+000, 5.1922129E+000
 2.2525811E-001, 5.5028333E-002, 1.3877788E-017, 1.0000000E+000, 5.2237090E+000
 2.2658276E-001, 5.4995585E-002, 1.3877788E-017, 1.0000000E+000, 5.2700490E+000
 2.2790741E-001, 5.4962674E-002, 1.3877788E-017, 1.0000000E+000, 5.3048862E+000
 2.2923205E-001, 5.4929600E-002, 1.3877788E-017, 1.0000000E+000, 5.3338050E+000
 2.3055670E-001, 5.4896363E-002, 1.3877788E-017, 1.0000000E+000, 5.3724049E+000
 2.3188135E-001, 5.4862964E-002, 1.3877788E-017, 1.0000000E+000, 5.4331039E+000
 2.3320600E-001, 5.4829403E-002, 1.3877788E-017, 1.0000000E+000, 5.4786681E+000
 2.3453064E-001, 5.4795680E-002, 2.7755576E-017, 1.0000000E+000, 5.5115022E+000
 2.3585529E-001, 5.4761796E-002, 2.7755576E-017, 1.0000000E+000, 5.5459861E+000
 2.3717994E-001, 5.4727752E-002, 1.3877788E-017, 1.0000000E+000, 5.5740131E+000
 2.3850459E-001, 5.4693548E-002, 2.7755576E-017, 1.0000000E+000, 5.6088599E+000
 2.3982923E-001, 5.4659184E-002, 1.3877788E-017, 1.0000000E+000, 5.6558689E+000
 2.4101947E-001, 5.4635134E-002, 2.7755576E-017, 1.0000000E+000, 5.7072138E+000
 2.4220970E-001, 5.4604023E-002, 2.7755576E-017, 1.0000000E+000, 5.8632702E+000
 2.4339994E-001, 5.4572783E-002, 1.3877788E-017, 1.0000000E+000, 5.9664029E+000
 2.4459017E-001, 5.4541415E-002, 1.3877788E-017, 1.0000000E+000, 6.0006760E+000
 2.4578041E-001, 5.4509920E-002, 2.7755576E-017, 1.0000000E+000, 6.1369819E+000
 2.4697064E-001, 5.4478298E-002, 2.7755576E-017, 1.0000000E+000, 6.1697978E+000
 2.4816088E-001, 5.4446549E-002, 2.7755576E-017, 1.0000000E+000, 6.2130240E+000
 2.4935111E-001, 5.4414674E-002, 1.3877788E-017, 1.0000000E+000, 6.4000901E+000
 2.5054135E-001, 5.4382673E-002, 2.7755576E-017, 1.0000000E+000, 6.4362062E+000
 2.5173158E-001, 5.4350546E-002, 2.7755576E-017, 1.0000000E+000, 6.5754799E+000
 2.5292182E-001, 5.4318294E-002, 2.7755576E-017, 1.0000000E+000, 6.6139492E+000
 2.5411205E-001, 5.4285916E-002, 2.7755576E-017, 1.0000000E+000, 6.6854152E+000
 2.5530229E-001, 5.4253414E-002, 2.7755576E-017, 1.0000000E+000, 6.7789949E+000
 2.5649252E-001, 5.4220788E-002, 2.7755576E-017, 1.0000000E+000, 6.8142341E+000
 2.5768276E-001, 5.4188037E-002, 2.7755576E-017, 1.0000000E+000, 6.9414419E+000
 2.5887299E-001, 5.4155163E-002, 2.7755576E-017, 1.0000000E+000, 6.9697522E+000
 2.6006322E-001, 5.4122165E-002, 2.7755576E-017, 1.0000000E+000, 7.0831231E+000
 2.6125346E-001, 5.4089044E-002, 2.7755576E-017, 1.0000000E+000, 7.1196970E+000
 2.6244369E-001, 5.4055801E-002, 2.7755576E-017, 1.0000000E+000, 7.1546549E+000
 2.6363393E-001, 5.4022435E-002, 2.7755576E-017, 1.0000000E+000, 7.2046269E+000
 2.6482416E-001, 5.3988947E-002, 2.7755576E-017, 1.0000000E+000, 7.2367529E+000
 2.6601440E-001, 5.3955338E-002, 2.7755576E-017, 1.0000000E+000, 7.2685312E+000
 2.6720463E-001, 5.3921607E-002, 2.7755576E-017, 1.0000000E+000, 7.3029140E+000
 2.6839487E-001, 5.3887755E-002, 2.7755576E-017, 1.0000000E+000, 7.3308929E+000
 2.6958510E-001, 5.3853782E-002, 2.7755576E-017, 1.0000000E+000, 7.3655099E+000
 2.7077534E-001, 5.3819689E-002, 2.7755576E-017, 1.0000000E+000, 7.3935341E+000
 2.7315581E-001, 5.3768310E-002, 2.0816682E-017, 1.0000000E+000, 7.4578930E+000
 2.7434604E-001, 5.3716692E-002, 1.3877788E-017, 1.0000000E+000, 7.5064410E+000
 2.7672651E-001, 5.3664776E-002, 2.7755576E-017, 1.0000000E+000, 7.5552572E+000
 2.7886239E-001, 5.3607689E-002, 2.7755576E-017, 1.0000000E+000, 7.7418779E+000
 2.8099828E-001, 5.3544903E-002, 2.7755576E-017, 1.0000000E+000, 7.9070267E+000
 2.8206622E-001, 5.3497577E-002, 2.7755576E-017, 1.0000000E+000, 8.1272596E+000
 2.8420210E-001, 5.3450016E-002, 2.0816682E-017, 1.0000000E+000, 8.2446393E+000
 2.8633798E-001, 5.3386289E-002, 1.3877788E-017, 1.0000000E+000, 8.3404993E+000
 2.8847387E-001, 5.3322190E-002, 2.7755576E-017, 1.0000000E+000, 8.5233787E+000
 2.9060975E-001, 5.3257721E-002, 2.7755576E-017, 1.0000000E+000, 8.6341628E+000
 2.9274563E-001, 5.3192884E-002, 2.0816682E-017, 1.0000000E+000, 8.7503785E+000
 2.9488152E-001, 5.3127681E-002, 1.3877788E-017, 1.0000000E+000, 8.8514732E+000
 2.9701740E-001, 5.3062113E-002, 1.3877788E-017, 1.0000000E+000, 8.9534344E+000
 2.9808534E-001, 5.3012711E-002, 2.7755576E-017, 1.0000000E+000, 9.0022863E+000
 3.0022122E-001, 5.2963084E-002, 2.0816682E-017, 1.0000000E+000, 9.0492600E+000
 3.0235711E-001, 5.2896616E-002, 2.7755576E-017, 1.0000000E+000, 9.1129621E+000
 3.0449299E-001, 5.2829791E-002, 1.3877788E-017, 1.0000000E+000, 9.1921939E+000
 3.0662887E-001, 5.2762612E-002, 0.0000000E+000, 1.0000000E+000, 9.2546204E+000
 3.0876476E-001, 5.2695080E-002, 1.3877788E-017, 1.0000000E+000, 9.3171066E+000
 3.1090064E-001, 5.2627198E-002, 6.9388939E-018, 1.0000000E+000, 9.3995184E+000
 3.1303652E-001, 5.2558967E-002, 2.7755576E-017, 1.0000000E+000, 9.4641742E+000
 3.1410446E-001, 5.2507578E-002, 1.3877788E-017, 1.0000000E+000, 9.6853765E+000
 3.1624035E-001, 5.2455974E-002, 1.3877788E-017, 1.0000000E+000, 9.9017576E+000
 3.1837623E-001, 5.2386883E-002, 1.3877788E-017, 1.0000000E+000, 1.0007038E+001
 3.2040384E-001, 5.2323391E-002, 2.7755576E-017, 1.0000000E+000, 1.0134230E+001
 3.2232318E-001, 5.2263621E-002, 0.0000000E+000, 1.0000000E+000, 1.0265037E+001
 3.2424252E-001, 5.2200707E-002, 2.7755576E-017, 1.0000000E+000, 1.0410939E+001
 3.2616185E-001, 5.2137522E-002, 1.3877788E-017, 1.0000000E+000, 1.0528200E+001
 3.2808119E-001, 5.2074069E-002, 2.7755576E-017, 1.0000000E+000, 1.0959565E+001
 3.3000053E-001, 5.2010348E-002, 1.3877788E-017, 1.0000000E+000, 1.1040126E+001
 3.3287954E-001, 5.1930310E-002, 2.7755576E-017, 1.0000000E+000, 1.1117560E+001
 3.3479888E-001, 5.1849888E-002, 1.3877788E-017, 1.0000000E+000, 1.1194821E+001
 3.3671821E-001, 5.1785245E-002, 2.7755576E-017, 1.0000000E+000, 1.1274382E+001
 3.3863755E-001, 5.1720341E-002, 2.7755576E-017, 1.0000000E+000, 1.1469205E+001
 3.4055689E-001, 5.1655180E-002, 1.3877788E-017, 1.0000000E+000, 1.1666742E+001
 3.4247623E-001, 5.1589761E-002, 2.7755576E-017, 1.0000000E+000, 1.1914834E+001
 3.4439556E-001, 5.1524088E-002, 1.3877788E-017, 1.0000000E+000, 1.2096225E+001
 3.4631490E-001, 5.1458161E-002, 1.3877788E-017, 1.0000000E+000, 1.2231885E+001
 3.4823424E-001, 5.1391982E-002, 1.3877788E-017, 1.0000000E+000, 1.2436231E+001
 3.5015358E-001, 5.1325552E-002, 2.7755576E-017, 1.0000000E+000, 1.2507618E+001
 3.5207292E-001, 5.1258874E-002, 2.7755576E-017, 1.0000000E+000, 1.2573792E+001
 3.5495192E-001, 5.1175167E-002, 2.3129646E-017, 1.0000000E+000, 1.2668424E+001
 3.5687126E-001, 5.1091102E-002, 2.7755576E-017, 1.0000000E+000, 1.2746323E+001
 3.5879060E-001, 5.1023566E-002, 6.9388939E-018, 1.0000000E+000, 1.2808597E+001
 3.6070994E-001, 5.0955789E-002, 1.3877788E-017, 1.0000000E+000, 1.2871104E+001
 3.6262928E-001, 5.0887773E-002, 2.0816682E-017, 1.0000000E+000, 1.2949633E+001
 3.6454861E-001, 5.0819518E-002, 2.7755576E-017, 1.0000000E+000, 1.3011862E+001
 3.6646795E-001, 5.0751027E-002, 2.7755576E-017, 1.0000000E+000, 1.3074446E+001
 3.6829130E-001, 5.0688107E-002, 2.1181996E-017, 1.0000000E+000, 1.3157563E+001
 3.7001865E-001, 5.0628893E-002, 0.0000000E+000, 1.0000000E+000, 1.3226180E+001
 3.7260967E-001, 5.0551089E-002, 1.8503717E-017, 1.0000000E+000, 1.3303661E+001
 3.7433702E-001, 5.0473013E-002, 2.7755576E-017, 1.0000000E+000, 1.3400325E+001
 3.7606437E-001, 5.0410337E-002, 2.7755576E-017, 1.0000000E+000, 1.3462585E+001
 3.7865539E-001, 5.0331725E-002, 1.3877788E-017, 1.0000000E+000, 1.3539088E+001
 3.8038274E-001, 5.0252847E-002, 2.0816682E-017, 1.0000000E+000, 1.3634191E+001
 3.8211009E-001, 5.0189533E-002, 2.7755576E-017, 1.0000000E+000, 1.3696683E+001
 3.8470112E-001, 5.0110130E-002, 2.7755576E-017, 1.0000000E+000, 1.3774173E+001
 3.8642847E-001, 5.0030468E-002, 1.3877788E-017, 1.0000000E+000, 1.3869213E+001
 3.8815581E-001, 4.9966532E-002, 2.7755576E-017, 1.0000000E+000, 1.3931819E+001
 3.9074684E-001, 4.9886358E-002, 2.7755576E-017, 1.0000000E+000, 1.4008697E+001
 3.9247419E-001, 4.9805930E-002, 2.7755576E-017, 1.0000000E+000, 1.4086524E+001
 3.9420154E-001, 4.9741387E-002, 2.7755576E-017, 1.0000000E+000, 1.4164719E+001
 3.9679256E-001, 4.9660459E-002, 2.7755576E-017, 1.0000000E+000, 1.4242752E+001
 3.9851991E-001, 4.9579284E-002, 2.7755576E-017, 1.0000000E+000, 1.4321671E+001
 4.0024726E-001, 4.9514149E-002, 5.5511151E-017, 1.0000000E+000, 1.4400568E+001
 4.0283829E-001, 4.9432486E-002, 2.7755576E-017, 1.0000000E+000, 1.4477948E+001
 4.0456564E-001, 4.9350583E-002, 2.7755576E-017, 1.0000000E+000, 1.4555542E+001
 4.0629298E-001, 4.9284870E-002, 2.7755576E-017, 1.0000000E+000, 1.4637039E+001
 4.0802033E-001, 4.9218994E-002, 2.7755576E-017, 1.0000000E+000, 1.4699757E+001
 4.1061136E-001, 4.9136415E-002, 9.2518585E-018, 1.0000000E+000, 1.4776969E+001
 4.1233871E-001, 4.9053603E-002, 2.7755576E-017, 1.0000000E+000, 1.4873269E+001
 4.1406606E-001, 4.8987168E-002, 2.7755576E-017, 1.0000000E+000, 1.4935609E+001
 4.1665708E-001, 4.8903897E-002, 2.7755576E-017, 1.0000000E+000, 1.5014231E+001
 4.1838443E-001, 4.8820400E-002, 2.7755576E-017, 1.0000000E+000, 1.5545376E+001
 4.2011178E-001, 4.8753422E-002, 2.7755576E-017, 1.0000000E+000, 1.5619163E+001
 4.2261545E-001, 4.8673824E-002, 2.2968245E-017, 1.0000000E+000, 1.5704576E+001
 4.2416809E-001, 4.8600676E-002, 1.0408341E-017, 1.0000000E+000, 1.5791018E+001
 4.2649705E-001, 4.8524850E-002, 9.3964188E-018, 1.0000000E+000, 1.5888751E+001
 4.2804969E-001, 4.8448849E-002, 2.7755576E-017, 1.0000000E+000, 1.5972005E+001
 4.3037865E-001, 4.8372650E-002, 2.7755576E-017, 1.0000000E+000, 1.6051226E+001
 4.3270761E-001, 4.8280976E-002, 9.2518585E-018, 1.0000000E+000, 1.6161907E+001
 4.3426025E-001, 4.8204387E-002, 1.3877788E-017, 1.0000000E+000, 1.6246646E+001
 4.3658921E-001, 4.8127606E-002, 9.2518585E-018, 1.0000000E+000, 1.6346198E+001
 4.3814186E-001, 4.8050658E-002, 0.0000000E+000, 1.0000000E+000, 1.6444489E+001
 4.4047082E-001, 4.7973522E-002, 2.7755576E-017, 1.0000000E+000, 1.6521328E+001
 4.4202346E-001, 4.7896223E-002, 1.3877788E-017, 1.0000000E+000, 1.6598832E+001
 4.4435242E-001, 4.7818739E-002, 1.8503717E-017, 1.0000000E+000, 1.6694557E+001
 4.4668138E-001, 4.7725540E-002, 2.0816682E-017, 1.0000000E+000, 1.6791134E+001
 4.4823402E-001, 4.7647692E-002, 2.0816682E-017, 1.0000000E+000, 1.7050873E+001
 4.5056298E-001, 4.7569666E-002, 4.6259293E-018, 1.0000000E+000, 1.7175120E+001
 4.5211562E-001, 4.7491486E-002, 1.3877788E-017, 1.0000000E+000, 1.7348579E+001
 4.5444458E-001, 4.7413130E-002, 1.8503717E-017, 1.0000000E+000, 1.7539127E+001
 4.5677354E-001, 4.7318895E-002, 2.7755576E-017, 1.0000000E+000, 1.7648055E+001
 4.5832618E-001, 4.7240195E-002, 2.7755576E-017, 1.0000000E+000, 1.7768134E+001
 4.6065514E-001, 4.7161326E-002, 1.8503717E-017, 1.0000000E+000, 1.8003803E+001
 4.6220778E-001, 4.7082310E-002, 2.7755576E-017, 1.0000000E+000, 1.8353555E+001
 4.6453674E-001, 4.7003128E-002, 1.8503717E-017, 1.0000000E+000, 1.8474218E+001
 4.6608938E-001, 4.6923804E-002, 2.7755576E-017, 1.0000000E+000, 1.8628415E+001
 4.6841834E-001, 4.6844317E-002, 2.7755576E-017, 1.0000000E+000, 1.8968039E+001
 4.7074731E-001, 4.6748742E-002, 2.7755576E-017, 1.0000000E+000, 1.9185888E+001
 4.7229995E-001, 4.6668937E-002, 2.7755576E-017, 1.0000000E+000, 1.9360203E+001
 4.7462891E-001, 4.6588977E-002, 2.7755576E-017, 1.0000000E+000, 1.9508819E+001
 4.7618155E-001, 4.6508882E-002, 2.7755576E-017, 1.0000000E+000, 1.9701381E+001
 4.7851051E-001, 4.6428634E-002, 2.7755576E-017, 1.0000000E+000, 1.9880987E+001
 4.8006315E-001, 4.6348255E-002, 2.7755576E-017, 1.0000000E+000, 1.9992246E+001
 4.8239211E-001, 4.6267727E-002, 2.7755576E-017, 1.0000000E+000, 2.0159655E+001
 4.8456489E-001, 4.6179407E-002, 2.7755576E-017, 1.0000000E+000, 2.0289367E+001
 4.8665957E-001, 4.6093472E-002, 2.7755576E-017, 1.0000000E+000, 2.0579689E+001
 4.8805603E-001, 4.6020673E-002, 2.7755576E-017, 1.0000000E+000, 2.0747633E+001
 4.9015071E-001, 4.5947758E-002, 2.7755576E-017, 1.0000000E+000, 2.1010874E+001
 4.9224540E-001, 4.5860126E-002, 2.7755576E-017, 1.0000000E+000, 2.1256475E+001
 4.9434008E-001, 4.5772343E-002, 3.7007434E-017, 1.0000000E+000, 2.1420959E+001
 4.9643477E-001, 4.5684412E-002, 2.7755576E-017, 1.0000000E+000, 2.1621588E+001
 4.9852945E-001, 4.5596335E-002, 2.7755576E-017, 1.0000000E+000, 2.1760230E+001
 5.0062414E-001, 4.5508114E-002, 2.7755576E-017, 1.0000000E+000, 2.1932124E+001
 5.0202060E-001, 4.5434490E-002, 4.1633363E-017, 1.0000000E+000, 2.2123562E+001
 5.0411528E-001, 4.5360764E-002, 2.7755576E-017, 1.0000000E+000, 2.2287851E+001
 5.0620997E-001, 4.5272168E-002, 2.7755576E-017, 1.0000000E+000, 2.2638968E+001
 5.0830465E-001, 4.5183437E-002, 2.7755576E-017, 1.0000000E+000, 2.2908966E+001
 5.1039934E-001, 4.5094571E-002, 2.7755576E-017, 1.0000000E+000, 2.3134032E+001
 5.1249402E-001, 4.5005573E-002, 2.7755576E-017, 1.0000000E+000, 2.3295795E+001
 5.1458871E-001, 4.4916446E-002, 3.7007434E-017, 1.0000000E+000, 2.3450601E+001
 5.1668339E-001, 4.4827190E-002, 2.7755576E-017, 1.0000000E+000, 2.3622901E+001
 5.1807985E-001, 4.4752717E-002, 4.1633363E-017, 1.0000000E+000, 2.3805806E+001
 5.2017453E-001, 4.4678152E-002, 3.7007434E-017, 1.0000000E+000, 2.4018908E+001
 5.2226922E-001, 4.4588566E-002, 4.6259293E-017, 1.0000000E+000, 2.4141993E+001
 5.2436391E-001, 4.4498860E-002, 3.7007434E-017, 1.0000000E+000, 2.4347766E+001
 5.2645859E-001, 4.4409035E-002, 2.7755576E-017, 1.0000000E+000, 2.4572587E+001
 5.2855328E-001, 4.4319095E-002, 3.7007434E-017, 1.0000000E+000, 2.4974472E+001
 5.3064796E-001, 4.4229041E-002, 3.7007434E-017, 1.0000000E+000, 2.5111329E+001
 5.3204442E-001, 4.4153913E-002, 2.7755576E-017, 1.0000000E+000, 2.5272579E+001
 5.3413910E-001, 4.4078704E-002, 2.7755576E-017, 1.0000000E+000, 2.5390705E+001
 5.3623379E-001, 4.3988356E-002, 5.5511151E-017, 1.0000000E+000, 2.5705000E+001
 5.3832847E-001, 4.3897903E-002, 2.7755576E-017, 1.0000000E+000, 2.5923263E+001
 5.4042316E-001, 4.3807345E-002, 2.7755576E-017, 1.0000000E+000, 2.6081073E+001
 5.4251784E-001, 4.3716686E-002, 2.7755576E-017, 1.0000000E+000, 2.6266106E+001
 5.4461253E-001, 4.3625926E-002, 3.7007434E-017, 1.0000000E+000, 2.6449987E+001
 5.4600899E-001, 4.3550221E-002, 4.1633363E-017, 1.0000000E+000, 2.6682814E+001
 5.4810367E-001, 4.3474445E-002, 3.7007434E-017, 1.0000000E+000, 2.6850433E+001
 5.5019836E-001, 4.3383430E-002, 4.6259293E-017, 1.0000000E+000, 2.7173691E+001
 5.5229304E-001, 4.3292323E-002, 2.7755576E-017, 1.0000000E+000, 2.7329233E+001
 5.5438773E-001, 4.3201126E-002, 3.8163916E-017, 1.0000000E+000, 2.7496203E+001
 5.5634174E-001, 4.3117849E-002, 4.6592321E-017, 1.0000000E+000, 2.7699746E+001
