s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.9400000E-001, 2.8301505E-001, 3.3368003E-001, 1.0625586E+000, 9.9111712E-006, 1.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9600000E-001, 2.8475567E-001, 3.3574317E-001, 1.0628429E+000, 9.9075319E-006, 1.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9800000E-001, 2.8649717E-001, 3.3780719E-001, 1.0633661E+000, 9.9581261E-006, 1.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-001, 2.8823949E-001, 3.3987198E-001, 1.0638008E+000, 9.9063791E-006, 1.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0200000E-001, 2.8891344E-001, 3.4067660E-001, 4.2165627E-001, 9.9800824E-006, 5.0700000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0400000E-001, 2.8956890E-001, 3.4146094E-001, 4.0517991E-001, 9.9612659E-006, 9.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0600000E-001, 2.9022362E-001, 3.4224424E-001, 4.0379232E-001, 9.7889871E-006, 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0800000E-001, 2.9087786E-001, 3.4302673E-001, 4.0283838E-001, 8.5958690E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1000000E-001, 2.9153155E-001, 3.4380831E-001, 4.0210114E-001, 5.8028975E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1200000E-001, 2.9218492E-001, 3.4458917E-001, 4.0161359E-001, 8.0873597E-006, 6.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1400000E-001, 2.9283842E-001, 3.4536986E-001, 4.0205768E-001, 9.7956751E-006, 1.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1600000E-001, 2.9349750E-001, 3.4615619E-001, 4.0664087E-001, 9.9616587E-006, 3.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1800000E-001, 2.9415776E-001, 3.4694337E-001, 4.0652243E-001, 9.8435572E-006, 9.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2000000E-001, 2.9481869E-001, 3.4773075E-001, 4.0640786E-001, 9.8205096E-006, 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2200000E-001, 2.9547987E-001, 3.4851789E-001, 4.0634510E-001, 9.5075823E-006, 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
