s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 2.1735512E-001, 5.5220279E-002, 8.9561767E-005, 1.0000000E+000, 7.8791593E+000, 7.9000000E+001, 4.7815671E-009, 7.1355051E-001
 2.1867988E-001, 5.5188513E-002, 8.9796430E-005, 1.0000000E+000, 7.9238704E+000, 7.9000000E+001, 4.8597163E-009, 7.1365001E-001
 2.2000465E-001, 5.5156582E-002, 8.9420607E-005, 1.0000000E+000, 7.9923452E+000, 7.9000000E+001, 4.9359472E-009, 7.1375365E-001
 2.2132942E-001, 5.5124484E-002, 8.8842190E-005, 1.0000000E+000, 8.1497396E+000, 7.9000000E+001, 5.0163097E-009, 7.1386865E-001
 2.2265419E-001, 5.5092222E-002, 8.8457498E-005, 1.0000000E+000, 8.2079157E+000, 7.9000000E+001, 5.0984426E-009, 7.1398447E-001
 2.2397896E-001, 5.5059794E-002, 8.8440781E-005, 1.0000000E+000, 8.3009704E+000, 7.9000000E+001, 5.1775990E-009, 7.1408879E-001
 2.2530372E-001, 5.5027202E-002, 8.8740253E-005, 1.0000000E+000, 8.3487638E+000, 7.9000000E+001, 5.2646876E-009, 7.1419992E-001
 2.2662849E-001, 5.4994446E-002, 8.9190221E-005, 1.0000000E+000, 8.4284052E+000, 7.9000000E+001, 5.3571069E-009, 7.1431428E-001
 2.2795326E-001, 5.4961526E-002, 8.9627701E-005, 1.0000000E+000, 8.6307253E+000, 7.9000000E+001, 5.4533148E-009, 7.1443111E-001
 2.2927803E-001, 5.4928443E-002, 8.9957648E-005, 1.0000000E+000, 8.6846327E+000, 7.9000000E+001, 5.5625286E-009, 7.1456689E-001
 2.3060280E-001, 5.4895198E-002, 9.0162641E-005, 1.0000000E+000, 8.7525219E+000, 7.9000000E+001, 5.6541561E-009, 7.1467245E-001
 2.3192756E-001, 5.4861790E-002, 9.0277974E-005, 1.0000000E+000, 8.8303741E+000, 7.9000000E+001, 5.7674027E-009, 7.1481085E-001
 2.3325233E-001, 5.4828220E-002, 9.0356845E-005, 1.0000000E+000, 8.8779510E+000, 7.9000000E+001, 5.8863683E-009, 7.1495524E-001
 2.3457710E-001, 5.4794488E-002, 9.0443071E-005, 1.0000000E+000, 8.9597372E+000, 7.9000000E+001, 6.0181037E-009, 7.1511525E-001
 2.3590187E-001, 5.4760596E-002, 9.0558518E-005, 1.0000000E+000, 9.1424888E+000, 7.9000000E+001, 6.1635487E-009, 7.1529077E-001
 2.3722663E-001, 5.4726543E-002, 9.0703931E-005, 1.0000000E+000, 9.1869844E+000, 7.9000000E+001, 6.3036688E-009, 7.1545317E-001
 2.3855140E-001, 5.4692330E-002, 9.0867419E-005, 1.0000000E+000, 9.2452272E+000, 7.9000000E+001, 6.4600170E-009, 7.1563355E-001
 2.3987617E-001, 5.4657957E-002, 9.1034260E-005, 1.0000000E+000, 9.3335508E+000, 7.9000000E+001, 6.6274786E-009, 7.1582367E-001
 2.4106647E-001, 5.4633905E-002, 7.6816372E-005, 1.0000000E+000, 9.3952707E+000, 7.9000000E+001, 6.1237050E-009, 7.1592697E-001
 2.4225676E-001, 5.4602787E-002, 8.1473961E-005, 1.0000000E+000, 9.4590496E+000, 7.9000000E+001, 6.3601236E-009, 7.1626354E-001
 2.4344706E-001, 5.4571540E-002, 7.3315230E-005, 1.0000000E+000, 9.5091318E+000, 7.9000000E+001, 6.3917320E-009, 7.1632570E-001
 2.4463735E-001, 5.4540166E-002, 8.0377661E-005, 1.0000000E+000, 9.5453123E+000, 7.9000000E+001, 6.6563877E-009, 7.1663569E-001
 2.4582765E-001, 5.4508664E-002, 7.2696794E-005, 1.0000000E+000, 9.6175827E+000, 7.9000000E+001, 6.7013008E-009, 7.1668986E-001
 2.4701794E-001, 5.4477035E-002, 7.0629149E-005, 1.0000000E+000, 9.6622366E+000, 7.9000000E+001, 6.9033759E-009, 7.1697149E-001
 2.4820824E-001, 5.4445280E-002, 8.0728852E-005, 1.0000000E+000, 9.7041019E+000, 7.9000000E+001, 7.2373281E-009, 7.1728566E-001
 2.4939854E-001, 5.4413398E-002, 7.3127026E-005, 1.0000000E+000, 9.7513679E+000, 7.9000000E+001, 7.2989791E-009, 7.1734723E-001
 2.5058883E-001, 5.4381390E-002, 7.0553825E-005, 1.0000000E+000, 9.7985786E+000, 7.9000000E+001, 7.5030102E-009, 7.1761746E-001
 2.5177913E-001, 5.4349257E-002, 8.0521926E-005, 1.0000000E+000, 9.8545631E+000, 7.9000000E+001, 7.8621517E-009, 7.1793584E-001
 2.5296942E-001, 5.4316998E-002, 7.3101993E-005, 1.0000000E+000, 9.9034952E+000, 7.9000000E+001, 7.9358369E-009, 7.1800091E-001
 2.5415972E-001, 5.4284614E-002, 7.0707505E-005, 1.0000000E+000, 1.0051442E+001, 7.9000000E+001, 8.1626319E-009, 7.1827291E-001
 2.5535002E-001, 5.4252105E-002, 7.1157012E-005, 1.0000000E+000, 1.0390936E+001, 7.9000000E+001, 8.4309545E-009, 7.1853354E-001
 2.5654031E-001, 5.4219472E-002, 8.1660343E-005, 1.0000000E+000, 1.0432919E+001, 7.9000000E+001, 8.8068619E-009, 7.1881029E-001
 2.5773061E-001, 5.4186715E-002, 7.4031051E-005, 1.0000000E+000, 1.0682848E+001, 7.9000000E+001, 8.8619276E-009, 7.1885218E-001
 2.5892090E-001, 5.4153834E-002, 7.1653923E-005, 1.0000000E+000, 1.0740516E+001, 7.9000000E+001, 9.1093366E-009, 7.1911763E-001
 2.6011120E-001, 5.4120829E-002, 7.2174564E-005, 1.0000000E+000, 1.0905160E+001, 7.9000000E+001, 9.3869526E-009, 7.1935582E-001
 2.6130149E-001, 5.4087702E-002, 7.2949891E-005, 1.0000000E+000, 1.1000573E+001, 7.9000000E+001, 9.6651734E-009, 7.1957729E-001
 2.6249179E-001, 5.4054452E-002, 8.3171095E-005, 1.0000000E+000, 1.1042634E+001, 8.0000000E+001, 4.6205427E-009, 7.1579626E-001
 2.6368209E-001, 5.4021079E-002, 7.5308011E-005, 1.0000000E+000, 1.1172200E+001, 8.0000000E+001, 4.4358427E-009, 7.1541788E-001
 2.6487238E-001, 5.3987585E-002, 7.2772337E-005, 1.0000000E+000, 1.1219940E+001, 8.0000000E+001, 4.4846896E-009, 7.1553063E-001
 2.6606268E-001, 5.3953968E-002, 7.3104516E-005, 1.0000000E+000, 1.1267006E+001, 8.0000000E+001, 4.5166286E-009, 7.1556212E-001
 2.6725297E-001, 5.3920231E-002, 7.3659601E-005, 1.0000000E+000, 1.1317866E+001, 8.0000000E+001, 4.6194167E-009, 7.1572310E-001
 2.6844327E-001, 5.3886372E-002, 7.4032766E-005, 1.0000000E+000, 1.1362255E+001, 8.0000000E+001, 4.6475329E-009, 7.1574136E-001
 2.6963357E-001, 5.3852393E-002, 7.4520747E-005, 1.0000000E+000, 1.1413134E+001, 8.0000000E+001, 4.7160567E-009, 7.1583605E-001
 2.7082386E-001, 5.3818293E-002, 7.5194892E-005, 1.0000000E+000, 1.1457912E+001, 8.0000000E+001, 4.7074114E-009, 7.1577951E-001
 2.7201416E-001, 5.3784074E-002, 7.5871310E-005, 1.0000000E+000, 1.1526038E+001, 8.0000000E+001, 4.8008414E-009, 7.1591310E-001
 2.7439475E-001, 5.3732505E-002, 7.6475797E-005, 1.0000000E+000, 1.1597297E+001, 8.0000000E+001, 4.8489658E-009, 7.1594236E-001
 2.7677534E-001, 5.3663351E-002, 7.6633017E-005, 1.0000000E+000, 1.1692037E+001, 8.0000000E+001, 4.9307311E-009, 7.1602129E-001
 2.7891119E-001, 5.3606260E-002, 6.6342634E-005, 1.0000000E+000, 1.1814244E+001, 8.0000000E+001, 4.5834773E-009, 7.1619303E-001
 2.8104704E-001, 5.3543466E-002, 6.5481900E-005, 1.0000000E+000, 1.2021201E+001, 8.0000000E+001, 4.6174602E-009, 7.1621148E-001
 2.8211496E-001, 5.3496134E-002, 6.5997979E-005, 1.0000000E+000, 1.2176159E+001, 8.0000000E+001, 4.6444823E-009, 7.1626405E-001
 2.8425081E-001, 5.3448567E-002, 6.3326201E-005, 1.0000000E+000, 1.2387644E+001, 8.0000000E+001, 4.6715150E-009, 7.1627001E-001
 2.8638666E-001, 5.3384833E-002, 6.2867500E-005, 1.0000000E+000, 1.2628466E+001, 8.0000000E+001, 4.7455120E-009, 7.1635807E-001
 2.8852251E-001, 5.3320727E-002, 6.2696783E-005, 1.0000000E+000, 1.2764158E+001, 8.0000000E+001, 4.7906023E-009, 7.1638802E-001
 2.9065836E-001, 5.3256250E-002, 6.2980757E-005, 1.0000000E+000, 1.2870592E+001, 8.0000000E+001, 4.8616119E-009, 7.1645544E-001
 2.9279421E-001, 5.3191406E-002, 6.3153870E-005, 1.0000000E+000, 1.2957110E+001, 8.0000000E+001, 4.9210333E-009, 7.1650326E-001
 2.9493006E-001, 5.3126195E-002, 6.3191281E-005, 1.0000000E+000, 1.3043404E+001, 8.0000000E+001, 4.9934787E-009, 7.1657484E-001
 2.9706591E-001, 5.3060621E-002, 6.3259038E-005, 1.0000000E+000, 1.3144435E+001, 8.0000000E+001, 5.0679169E-009, 7.1664886E-001
 2.9813384E-001, 5.3011213E-002, 6.0097613E-005, 1.0000000E+000, 1.3213244E+001, 8.0000000E+001, 5.0413588E-009, 7.1656547E-001
 3.0026969E-001, 5.2961581E-002, 6.3498841E-005, 1.0000000E+000, 1.3275943E+001, 8.0000000E+001, 5.1599252E-009, 7.1671958E-001
 3.0240554E-001, 5.2895106E-002, 6.3679162E-005, 1.0000000E+000, 1.3362613E+001, 8.0000000E+001, 5.2527354E-009, 7.1681943E-001
 3.0454139E-001, 5.2828274E-002, 6.3841589E-005, 1.0000000E+000, 1.3465631E+001, 8.0000000E+001, 5.3587246E-009, 7.1693844E-001
 3.0667724E-001, 5.2761087E-002, 6.4002308E-005, 1.0000000E+000, 1.3552451E+001, 8.0000000E+001, 5.5156438E-009, 7.1713809E-001
 3.0881309E-001, 5.2693548E-002, 6.4175380E-005, 1.0000000E+000, 1.3639249E+001, 8.0000000E+001, 5.6308418E-009, 7.1726366E-001
 3.1094894E-001, 5.2625659E-002, 6.4358466E-005, 1.0000000E+000, 1.3752103E+001, 8.0000000E+001, 5.7681548E-009, 7.1741986E-001
 3.1201686E-001, 5.2574525E-002, 6.7825181E-005, 1.0000000E+000, 1.3974844E+001, 8.0000000E+001, 5.9456044E-009, 7.1763981E-001
 3.1415271E-001, 5.2523174E-002, 6.4642034E-005, 1.0000000E+000, 1.4214948E+001, 8.0000000E+001, 6.0045671E-009, 7.1768951E-001
 3.1628856E-001, 5.2454419E-002, 6.4828610E-005, 1.0000000E+000, 1.4375422E+001, 8.0000000E+001, 6.3049409E-009, 7.1806911E-001
 3.1842441E-001, 5.2385321E-002, 6.5017836E-005, 1.0000000E+000, 1.4548514E+001, 8.0000000E+001, 6.3765833E-009, 7.1811028E-001
 3.2045204E-001, 5.2321820E-002, 5.8075192E-005, 1.0000000E+000, 1.4781692E+001, 8.0000000E+001, 6.2236111E-009, 7.1825689E-001
 3.2237145E-001, 5.2262041E-002, 5.7061262E-005, 1.0000000E+000, 1.5062394E+001, 8.0000000E+001, 6.1204330E-009, 7.1853765E-001
 3.2429086E-001, 5.2199117E-002, 5.7508323E-005, 1.0000000E+000, 1.5248445E+001, 8.0000000E+001, 6.2096897E-009, 7.1860602E-001
 3.2621027E-001, 5.2135923E-002, 4.9904528E-005, 1.0000000E+000, 1.5453269E+001, 8.0000000E+001, 6.2543870E-009, 7.1870383E-001
 3.2812967E-001, 5.2072461E-002, 5.6783061E-005, 1.0000000E+000, 1.5713651E+001, 8.0000000E+001, 6.5732927E-009, 7.1902699E-001
 3.3004908E-001, 5.2008731E-002, 4.9601832E-005, 1.0000000E+000, 1.5933107E+001, 8.0000000E+001, 6.6304560E-009, 7.1913165E-001
 3.3292820E-001, 5.1928682E-002, 5.4182894E-005, 1.0000000E+000, 1.6208849E+001, 8.0000000E+001, 6.9124273E-009, 7.1938179E-001
 3.3484761E-001, 5.1848248E-002, 5.4959183E-005, 1.0000000E+000, 1.6423398E+001, 8.0000000E+001, 7.1451664E-009, 7.1963444E-001
 3.3676701E-001, 5.1783596E-002, 5.2918595E-005, 1.0000000E+000, 1.6645824E+001, 8.0000000E+001, 7.1671940E-009, 7.1959490E-001
 3.3868642E-001, 5.1718684E-002, 5.5051173E-005, 1.0000000E+000, 1.6823199E+001, 8.0000000E+001, 7.4428341E-009, 7.1989712E-001
 3.4060583E-001, 5.1653513E-002, 5.1201580E-005, 1.0000000E+000, 1.6969667E+001, 8.0000000E+001, 7.6601044E-009, 7.2012788E-001
 3.4252524E-001, 5.1588086E-002, 5.3823428E-005, 1.0000000E+000, 1.7167633E+001, 8.0000000E+001, 7.6408703E-009, 7.2001311E-001
