s,s
Time,"cpu"
 2.0886375E+001, 4.5799828E+003
 2.0914448E+001, 4.5863627E+003
 2.0940158E+001, 4.5932030E+003
 2.0981292E+001, 4.6006954E+003
 2.1009572E+001, 4.6081696E+003
 2.1037852E+001, 4.6139291E+003
 2.1066132E+001, 4.6199418E+003
 2.1094412E+001, 4.6256938E+003
 2.1122692E+001, 4.6312543E+003
 2.1150972E+001, 4.6364865E+003
 2.1193392E+001, 4.6427703E+003
 2.1221672E+001, 4.6501740E+003
 2.1249952E+001, 4.6554032E+003
 2.1278232E+001, 4.6609423E+003
 2.1306512E+001, 4.6666415E+003
 2.1334792E+001, 4.6725246E+003
 2.1363072E+001, 4.6778595E+003
 2.1402477E+001, 4.6854075E+003
 2.1427742E+001, 4.6933249E+003
 2.1453006E+001, 4.6984465E+003
 2.1490903E+001, 4.7046875E+003
 2.1516168E+001, 4.7099853E+003
 2.1541432E+001, 4.7156181E+003
 2.1579329E+001, 4.7225895E+003
 2.1605857E+001, 4.7291759E+003
 2.1633648E+001, 4.7344936E+003
 2.1661439E+001, 4.7393864E+003
 2.1703126E+001, 4.7461100E+003
 2.1730917E+001, 4.7521703E+003
 2.1758708E+001, 4.7564848E+003
 2.1786499E+001, 4.7623656E+003
 2.1814290E+001, 4.7682599E+003
 2.1842081E+001, 4.7741850E+003
 2.1883768E+001, 4.7814585E+003
 2.1911559E+001, 4.7890490E+003
 2.1937487E+001, 4.7953230E+003
 2.1961550E+001, 4.8012768E+003
 2.1997646E+001, 4.8079699E+003
 2.2021710E+001, 4.8154074E+003
 2.2057806E+001, 4.8241802E+003
 2.2084276E+001, 4.8322829E+003
 2.2112070E+001, 4.8387286E+003
 2.2141188E+001, 4.8446491E+003
 2.2170305E+001, 4.8503256E+003
 2.2213981E+001, 4.8574442E+003
 2.2243098E+001, 4.8636393E+003
 2.2272216E+001, 4.8686423E+003
 2.2301333E+001, 4.8739091E+003
 2.2330450E+001, 4.8797040E+003
 2.2359568E+001, 4.8852082E+003
 2.2385584E+001, 4.8919958E+003
 2.2411601E+001, 4.8973774E+003
 2.2450626E+001, 4.9054699E+003
 2.2476643E+001, 4.9126735E+003
 2.2502660E+001, 4.9175436E+003
 2.2541685E+001, 4.9239603E+003
 2.2567702E+001, 4.9307734E+003
 2.2593719E+001, 4.9357944E+003
 2.2632744E+001, 4.9429268E+003
 2.2658761E+001, 4.9491232E+003
 2.2684778E+001, 4.9544421E+003
 2.2710795E+001, 4.9594960E+003
 2.2749820E+001, 4.9661480E+003
 2.2775837E+001, 4.9730375E+003
 2.2801853E+001, 4.9788217E+003
 2.2840879E+001, 4.9858914E+003
 2.2866895E+001, 4.9930964E+003
 2.2892912E+001, 4.9987184E+003
 2.2933238E+001, 5.0053155E+003
 2.2961857E+001, 5.0119960E+003
 2.2990475E+001, 5.0176718E+003
 2.3019094E+001, 5.0233676E+003
 2.3047712E+001, 5.0299653E+003
 2.3076331E+001, 5.0359953E+003
 2.3104949E+001, 5.0420973E+003
 2.3133568E+001, 5.0484396E+003
 2.3162186E+001, 5.0550143E+003
 2.3190805E+001, 5.0613808E+003
 2.3233732E+001, 5.0690439E+003
 2.3262351E+001, 5.0751232E+003
 2.3290969E+001, 5.0805610E+003
 2.3319588E+001, 5.0861222E+003
 2.3348206E+001, 5.0917585E+003
 2.3376825E+001, 5.0976349E+003
 2.3405443E+001, 5.1031073E+003
 2.3434062E+001, 5.1086066E+003
 2.3462680E+001, 5.1145419E+003
 2.3491299E+001, 5.1204028E+003
 2.3534227E+001, 5.1277311E+003
 2.3562845E+001, 5.1348468E+003
 2.3587666E+001, 5.1407802E+003
 2.3612486E+001, 5.1472846E+003
 2.3649717E+001, 5.1549603E+003
 2.3674537E+001, 5.1629474E+003
 2.3713009E+001, 5.1708807E+003
 2.3740312E+001, 5.1784269E+003
 2.3767614E+001, 5.1841169E+003
 2.3793075E+001, 5.1902163E+003
 2.3828504E+001, 5.1976821E+003
 2.3852124E+001, 5.2046222E+003
 2.3887553E+001, 5.2114896E+003
 2.3911172E+001, 5.2187482E+003
 2.3946601E+001, 5.2260925E+003
 2.3971402E+001, 5.2335572E+003
 2.4010374E+001, 5.2410521E+003
 2.4036355E+001, 5.2487204E+003
 2.4062336E+001, 5.2550815E+003
 2.4090916E+001, 5.2599450E+003
 2.4133785E+001, 5.2668604E+003
 2.4162364E+001, 5.2731440E+003
 2.4190944E+001, 5.2781933E+003
 2.4219523E+001, 5.2840741E+003
 2.4248103E+001, 5.2894894E+003
 2.4276682E+001, 5.2949147E+003
 2.4305262E+001, 5.3004352E+003
 2.4333841E+001, 5.3059216E+003
 2.4371690E+001, 5.3138343E+003
 2.4396426E+001, 5.3201580E+003
 2.4423637E+001, 5.3264242E+003
 2.4452143E+001, 5.3323383E+003
 2.4480649E+001, 5.3382995E+003
 2.4523408E+001, 5.3453558E+003
 2.4551914E+001, 5.3531764E+003
 2.4580420E+001, 5.3589418E+003
 2.4608926E+001, 5.3646894E+003
 2.4637432E+001, 5.3697599E+003
 2.4665938E+001, 5.3744682E+003
 2.4694444E+001, 5.3786440E+003
 2.4722950E+001, 5.3837631E+003
 2.4751456E+001, 5.3896315E+003
 2.4794215E+001, 5.3964154E+003
 2.4822721E+001, 5.4030158E+003
 2.4851227E+001, 5.4081261E+003
 2.4879733E+001, 5.4132009E+003
 2.4908239E+001, 5.4183002E+003
 2.4936745E+001, 5.4236725E+003
 2.4965251E+001, 5.4293344E+003
 2.4993757E+001, 5.4340610E+003
 2.5022263E+001, 5.4390405E+003
 2.5050769E+001, 5.4449552E+003
 2.5093528E+001, 5.4521296E+003
 2.5122034E+001, 5.4593053E+003
 2.5150540E+001, 5.4654206E+003
 2.5179046E+001, 5.4710392E+003
 2.5207552E+001, 5.4764562E+003
 2.5236058E+001, 5.4821061E+003
 2.5264564E+001, 5.4875607E+003
 2.5293070E+001, 5.4927985E+003
 2.5321576E+001, 5.4989631E+003
 2.5350082E+001, 5.5050807E+003
 2.5392841E+001, 5.5106397E+003
 2.5421347E+001, 5.5163779E+003
 2.5449853E+001, 5.5214496E+003
 2.5478359E+001, 5.5264838E+003
 2.5506865E+001, 5.5321603E+003
 2.5535371E+001, 5.5370636E+003
 2.5563877E+001, 5.5425373E+003
 2.5592383E+001, 5.5470468E+003
 2.5620889E+001, 5.5524108E+003
 2.5663648E+001, 5.5591888E+003
 2.5692154E+001, 5.5652492E+003
 2.5720660E+001, 5.5699955E+003
 2.5749166E+001, 5.5752543E+003
 2.5777672E+001, 5.5796833E+003
 2.5806178E+001, 5.5848227E+003
 2.5834684E+001, 5.5910439E+003
 2.5863190E+001, 5.5974504E+003
 2.5891697E+001, 5.6034338E+003
 2.5920203E+001, 5.6095912E+003
 2.5962962E+001, 5.6172638E+003
 2.5991468E+001, 5.6252289E+003
 2.6019974E+001, 5.6313886E+003
 2.6048480E+001, 5.6378781E+003
 2.6076986E+001, 5.6441691E+003
 2.6105492E+001, 5.6507594E+003
 2.6133998E+001, 5.6576083E+003
 2.6162504E+001, 5.6628647E+003
 2.6191010E+001, 5.6684103E+003
 2.6233769E+001, 5.6747253E+003
 2.6262275E+001, 5.6820380E+003
 2.6290781E+001, 5.6870871E+003
 2.6319287E+001, 5.6926291E+003
 2.6347793E+001, 5.6968888E+003
 2.6376299E+001, 5.7012763E+003
 2.6404805E+001, 5.7069291E+003
 2.6433311E+001, 5.7126740E+003
 2.6461817E+001, 5.7181308E+003
 2.6490323E+001, 5.7238840E+003
 2.6533082E+001, 5.7311253E+003
 2.6561588E+001, 5.7381371E+003
 2.6590094E+001, 5.7439836E+003
 2.6618600E+001, 5.7497524E+003
 2.6647106E+001, 5.7550246E+003
 2.6675612E+001, 5.7607619E+003
 2.6704118E+001, 5.7664037E+003
 2.6732624E+001, 5.7721164E+003
 2.6761130E+001, 5.7783815E+003
 2.6803889E+001, 5.7849806E+003
 2.6832395E+001, 5.7910675E+003
 2.6860901E+001, 5.7957172E+003
 2.6889407E+001, 5.8007123E+003
 2.6917913E+001, 5.8062245E+003
 2.6946419E+001, 5.8120358E+003
 2.6974925E+001, 5.8176940E+003
 2.7003431E+001, 5.8239621E+003
 2.7031937E+001, 5.8295929E+003
 2.7060443E+001, 5.8353969E+003
 2.7090375E+001, 5.8410034E+003
 2.7121731E+001, 5.8459809E+003
 2.7153088E+001, 5.8511918E+003
 2.7184444E+001, 5.8573998E+003
 2.7215801E+001, 5.8632643E+003
 2.7247158E+001, 5.8688410E+003
 2.7278514E+001, 5.8743969E+003
 2.7309871E+001, 5.8793822E+003
 2.7339467E+001, 5.8859063E+003
 2.7367304E+001, 5.8930780E+003
 2.7395140E+001, 5.8988495E+003
 2.7422976E+001, 5.9043022E+003
 2.7450813E+001, 5.9088549E+003
 2.7492567E+001, 5.9158120E+003
 2.7521796E+001, 5.9229452E+003
 2.7550779E+001, 5.9291345E+003
 2.7578127E+001, 5.9358581E+003
 2.7605475E+001, 5.9419047E+003
 2.7632822E+001, 5.9471103E+003
 2.7660170E+001, 5.9527255E+003
 2.7701192E+001, 5.9603133E+003
 2.7728539E+001, 5.9672875E+003
 2.7755887E+001, 5.9730343E+003
 2.7783235E+001, 5.9790468E+003
 2.7810583E+001, 5.9852331E+003
 2.7851604E+001, 5.9917419E+003
 2.7878952E+001, 5.9984950E+003
 2.7909034E+001, 6.0038383E+003
 2.7939117E+001, 6.0091066E+003
 2.7961880E+001, 6.0174648E+003
 2.8001229E+001, 6.0271095E+003
 2.8023719E+001, 6.0384484E+003
 2.8060940E+001, 6.0472477E+003
 2.8088153E+001, 6.0548759E+003
 2.8115365E+001, 6.0611593E+003
 2.8142578E+001, 6.0676786E+003
 2.8183397E+001, 6.0756593E+003
 2.8210610E+001, 6.0839545E+003
 2.8237823E+001, 6.0901813E+003
 2.8265036E+001, 6.0961938E+003
 2.8292249E+001, 6.1024186E+003
 2.8333068E+001, 6.1098193E+003
 2.8360281E+001, 6.1170602E+003
 2.8387493E+001, 6.1219421E+003
 2.8414706E+001, 6.1264233E+003
 2.8441919E+001, 6.1310180E+003
 2.8484099E+001, 6.1368493E+003
 2.8514033E+001, 6.1433241E+003
 2.8543967E+001, 6.1493193E+003
 2.8573901E+001, 6.1550422E+003
 2.8603835E+001, 6.1607736E+003
 2.8633769E+001, 6.1661330E+003
 2.8663703E+001, 6.1717126E+003
 2.8693638E+001, 6.1760334E+003
 2.8723572E+001, 6.1815148E+003
 2.8753506E+001, 6.1861340E+003
 2.8783440E+001, 6.1917634E+003
 2.8813374E+001, 6.1979833E+003
 2.8843308E+001, 6.2038222E+003
 2.8873242E+001, 6.2096171E+003
 2.8903176E+001, 6.2137946E+003
 2.8933110E+001, 6.2192135E+003
 2.8963044E+001, 6.2248044E+003
 2.8992978E+001, 6.2303588E+003
 2.9022913E+001, 6.2357829E+003
 2.9052847E+001, 6.2411479E+003
 2.9082781E+001, 6.2462001E+003
 2.9112715E+001, 6.2516691E+003
 2.9142649E+001, 6.2568739E+003
 2.9172583E+001, 6.2618031E+003
 2.9202517E+001, 6.2669609E+003
 2.9232451E+001, 6.2717133E+003
 2.9262385E+001, 6.2766557E+003
 2.9292319E+001, 6.2817099E+003
 2.9322253E+001, 6.2864958E+003
 2.9352188E+001, 6.2913471E+003
 2.9382122E+001, 6.2959750E+003
 2.9410470E+001, 6.3002033E+003
 2.9437234E+001, 6.3051774E+003
 2.9463998E+001, 6.3099894E+003
 2.9490762E+001, 6.3151689E+003
 2.9530907E+001, 6.3222166E+003
 2.9557671E+001, 6.3291008E+003
 2.9584435E+001, 6.3338837E+003
 2.9613875E+001, 6.3390253E+003
 2.9643315E+001, 6.3442780E+003
 2.9672755E+001, 6.3499721E+003
 2.9702195E+001, 6.3551891E+003
 2.9731635E+001, 6.3608400E+003
 2.9761075E+001, 6.3663454E+003
 2.9790515E+001, 6.3715976E+003
 2.9834675E+001, 6.3780560E+003
 2.9865587E+001, 6.3845741E+003
 2.9881779E+001, 6.3888884E+003
 2.9914163E+001, 6.3922319E+003
 2.9946547E+001, 6.3971842E+003
 2.9978932E+001, 6.4019672E+003
 3.0000000E+001, 6.4057265E+003
