s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 3.7494729E-003, 4.4155441E-003, 2.2736501E+000, 3.4694470E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-003, 7.4989247E-003, 8.8311330E-003, 2.2737270E+000, 1.7347235E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-003, 1.1248357E-002, 1.3246759E-002, 2.2737298E+000, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-003, 1.4997751E-002, 1.7662405E-002, 2.2737418E+000, 3.4694470E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-002, 1.8747087E-002, 2.2078053E-002, 2.2737628E+000, 3.4694470E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E-002, 2.2496348E-002, 2.6493686E-002, 2.2737930E+000, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E-002, 2.6245516E-002, 3.0909286E-002, 2.2738323E+000, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6000000E-002, 2.9994573E-002, 3.5324837E-002, 2.2738807E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8000000E-002, 3.3743503E-002, 3.9740322E-002, 2.2739384E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-002, 3.7492290E-002, 4.4155727E-002, 2.2740053E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2000000E-002, 4.1240918E-002, 4.8571035E-002, 2.2740815E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E-002, 4.4989374E-002, 5.2986233E-002, 2.2741670E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6000000E-002, 4.8737644E-002, 5.7401307E-002, 2.2742620E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8000000E-002, 5.2485717E-002, 6.1816243E-002, 2.2743664E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0000000E-002, 5.6233581E-002, 6.6231031E-002, 2.2744804E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2000000E-002, 5.9981227E-002, 7.0645658E-002, 2.2746039E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4000000E-002, 6.3728646E-002, 7.5060116E-002, 2.2747372E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6000000E-002, 6.7475831E-002, 7.9474394E-002, 2.2748802E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8000000E-002, 7.1222778E-002, 8.3888486E-002, 2.2750331E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-002, 7.4969481E-002, 8.8302385E-002, 2.2751960E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2000000E-002, 7.8715939E-002, 9.2716086E-002, 2.2753689E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4000000E-002, 8.2462151E-002, 9.7129585E-002, 2.2755520E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6000000E-002, 8.6208119E-002, 1.0154288E-001, 2.2757454E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8000000E-002, 8.9953844E-002, 1.0595597E-001, 2.2759492E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000000E-002, 9.3699333E-002, 1.1036886E-001, 2.2761635E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.2000000E-002, 9.7081762E-002, 1.1435425E-001, 2.0564423E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.4000000E-002, 1.0046401E-001, 1.1833949E-001, 2.0566632E+000, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.6000000E-002, 1.0384609E-001, 1.2232457E-001, 2.0568893E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.8000000E-002, 1.0722800E-001, 1.2630950E-001, 2.0571245E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-002, 1.1060978E-001, 1.3029430E-001, 2.0573691E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2000000E-002, 1.1399142E-001, 1.3427897E-001, 2.0576231E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4000000E-002, 1.1737296E-001, 1.3826354E-001, 2.0578867E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6000000E-002, 1.2075440E-001, 1.4224801E-001, 2.0581600E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8000000E-002, 1.2413578E-001, 1.4623241E-001, 2.0584432E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000000E-002, 1.2751710E-001, 1.5021675E-001, 2.0587364E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2000000E-002, 1.3089840E-001, 1.5420107E-001, 2.0590397E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.4000000E-002, 1.3427971E-001, 1.5818537E-001, 2.0593534E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.6000000E-002, 1.3766104E-001, 1.6216969E-001, 2.0596775E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.8000000E-002, 1.4104243E-001, 1.6615406E-001, 2.0600122E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-002, 1.4442392E-001, 1.7013850E-001, 2.0603578E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.2000000E-002, 1.4780552E-001, 1.7412306E-001, 2.0607143E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.4000000E-002, 1.5118728E-001, 1.7810776E-001, 2.0610821E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.6000000E-002, 1.5456923E-001, 1.8209264E-001, 2.0614611E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.8000000E-002, 1.5795140E-001, 1.8607775E-001, 2.0618517E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.0000000E-002, 1.6133384E-001, 1.9006313E-001, 2.0622540E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.2000000E-002, 1.6471658E-001, 1.9404881E-001, 2.0626682E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.4000000E-002, 1.6809967E-001, 1.9803486E-001, 2.0630946E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.6000000E-002, 1.7148314E-001, 2.0202131E-001, 2.0635332E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.8000000E-002, 1.7486703E-001, 2.0600822E-001, 2.0639844E+000, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-001, 1.7825140E-001, 2.0999565E-001, 2.0644483E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0200000E-001, 1.8091063E-001, 2.1312908E-001, 1.6252029E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0400000E-001, 1.8357050E-001, 2.1626322E-001, 1.6256170E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0600000E-001, 1.8623105E-001, 2.1939813E-001, 1.6260325E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0800000E-001, 1.8889231E-001, 2.2253384E-001, 1.6264573E+000, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1000000E-001, 1.9155431E-001, 2.2567042E-001, 1.6268917E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1200000E-001, 1.9421708E-001, 2.2880792E-001, 1.6273357E+000, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1400000E-001, 1.9688066E-001, 2.3194639E-001, 1.6277894E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1600000E-001, 1.9954508E-001, 2.3508588E-001, 1.6282529E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1800000E-001, 2.0221036E-001, 2.3822647E-001, 1.6287263E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E-001, 2.0487654E-001, 2.4136819E-001, 1.6292097E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2200000E-001, 2.0754365E-001, 2.4451110E-001, 1.6297032E+000, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2400000E-001, 2.1021171E-001, 2.4765527E-001, 1.6302067E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2600000E-001, 2.1288076E-001, 2.5080074E-001, 1.6307204E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2800000E-001, 2.1555081E-001, 2.5394757E-001, 1.6312443E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3000000E-001, 2.1822189E-001, 2.5709583E-001, 1.6317784E+000, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3200000E-001, 2.2089404E-001, 2.6024555E-001, 1.6323226E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3400000E-001, 2.2356726E-001, 2.6339679E-001, 1.6328770E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3600000E-001, 2.2624159E-001, 2.6654961E-001, 1.6334415E+000, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3800000E-001, 2.2891704E-001, 2.6970405E-001, 1.6340161E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E-001, 2.3159363E-001, 2.7286016E-001, 1.6346006E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4200000E-001, 2.3427138E-001, 2.7601799E-001, 1.6351950E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4400000E-001, 2.3695031E-001, 2.7917758E-001, 1.6357990E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4600000E-001, 2.3963044E-001, 2.8233897E-001, 1.6364126E+000, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4800000E-001, 2.4231177E-001, 2.8550219E-001, 1.6370355E+000, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5000000E-001, 2.4499432E-001, 2.8866728E-001, 1.6376675E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5200000E-001, 2.4671054E-001, 2.9069482E-001, 1.0521900E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5400000E-001, 2.4842806E-001, 2.9272433E-001, 1.0526832E+000, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
