s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 3.7107236E-003, 4.3289943E-003, 2.2638514E+000, 2.9454004E-003, 2.0000000E+000, 2.9000000E+001, 3.8719038E-001, 4.3517147E-009
 4.0000000E-003, 7.4235306E-003, 8.6582122E-003, 2.2667843E+000, 2.7231868E-003, 1.0000000E+000, 2.8000000E+001, 3.8485903E-001, 9.0171080E-009
 6.0000000E-003, 1.1136201E-002, 1.2986564E-002, 2.2668602E+000, 1.5678595E-003, 1.0000000E+000, 2.8000000E+001, 3.8099157E-001, 3.5949795E-009
 8.0000000E-003, 1.4849183E-002, 1.7315697E-002, 2.2669646E+000, 1.7874644E-004, 1.0000000E+000, 2.6000000E+001, 3.8633319E-001, 6.3870666E-009
 1.0000000E-002, 1.8561893E-002, 2.1645308E-002, 2.2670874E+000, 8.7777195E-004, 1.0000000E+000, 2.8000000E+001, 3.8275918E-001, 2.4938541E-009
 1.2000000E-002, 2.2274697E-002, 2.5975931E-002, 2.2672181E+000, 9.2449478E-004, 1.0000000E+000, 2.7000000E+001, 3.8722647E-001, 9.0583112E-009
 1.4000000E-002, 2.5987339E-002, 3.0306868E-002, 2.2673512E+000, 4.5412046E-004, 1.0000000E+000, 2.6000000E+001, 3.7891648E-001, 7.4397416E-009
 1.6000000E-002, 2.9700035E-002, 3.4638184E-002, 2.2674866E+000, 1.4726953E-004, 1.0000000E+000, 2.6000000E+001, 3.7357177E-001, 3.9343171E-009
 1.8000000E-002, 3.3412731E-002, 3.8969585E-002, 2.2676271E+000, 4.4010582E-004, 1.0000000E+000, 2.6000000E+001, 3.7830738E-001, 7.9130673E-009
 2.0000000E-002, 3.7125655E-002, 4.3301431E-002, 2.2677763E+000, 4.5337703E-004, 1.0000000E+000, 2.6000000E+001, 3.7520000E-001, 6.9185556E-009
 2.2000000E-002, 4.0838394E-002, 4.7633270E-002, 2.2679364E+000, 3.2383691E-004, 1.0000000E+000, 2.6000000E+001, 3.6745241E-001, 3.9863190E-009
 2.4000000E-002, 4.4551251E-002, 5.1965598E-002, 2.2681081E+000, 2.0490027E-004, 1.0000000E+000, 2.6000000E+001, 3.6445594E-001, 3.4137923E-009
 2.6000000E-002, 4.8263960E-002, 5.6298167E-002, 2.2682911E+000, 1.7915509E-004, 1.0000000E+000, 2.6000000E+001, 3.6532361E-001, 4.0027980E-009
 2.8000000E-002, 5.1976704E-002, 6.0631227E-002, 2.2684850E+000, 2.4838667E-004, 1.0000000E+000, 2.6000000E+001, 3.6518669E-001, 4.3792981E-009
 3.0000000E-002, 5.5689351E-002, 6.4964611E-002, 2.2686897E+000, 3.7040174E-004, 1.0000000E+000, 2.6000000E+001, 3.6486767E-001, 4.7483711E-009
 3.2000000E-002, 5.9401993E-002, 6.9298459E-002, 2.2689056E+000, 5.0082333E-004, 1.0000000E+000, 2.6000000E+001, 3.6514369E-001, 5.3764853E-009
 3.4000000E-002, 6.3114561E-002, 7.3632679E-002, 2.2691335E+000, 6.1651399E-004, 1.0000000E+000, 2.6000000E+001, 3.6559658E-001, 6.1217456E-009
 3.6000000E-002, 6.6827100E-002, 7.7967361E-002, 2.2693743E+000, 7.1713383E-004, 1.0000000E+000, 2.6000000E+001, 3.6605248E-001, 6.9103019E-009
 3.8000000E-002, 7.0539561E-002, 8.2302544E-002, 2.2696288E+000, 8.1453172E-004, 1.0000000E+000, 2.6000000E+001, 3.6648247E-001, 7.7403376E-009
 4.0000000E-002, 7.4251992E-002, 8.6638321E-002, 2.2698976E+000, 9.2076616E-004, 1.0000000E+000, 2.6000000E+001, 3.6690015E-001, 8.6395146E-009
 4.2000000E-002, 7.7964310E-002, 9.0974660E-002, 2.2701813E+000, 1.0414175E-003, 1.0000000E+000, 2.6000000E+001, 3.6728110E-001, 9.6088805E-009
 4.4000000E-002, 8.1676584E-002, 9.5311701E-002, 2.2704803E+000, 1.1748838E-003, 1.0000000E+000, 2.7000000E+001, 3.6763190E-001, 3.9176376E-009
 4.6000000E-002, 8.5388725E-002, 9.9649403E-002, 2.2707953E+000, 1.3152559E-003, 1.0000000E+000, 2.7000000E+001, 3.6778453E-001, 4.2802107E-009
 4.8000000E-002, 8.9100782E-002, 1.0398789E-001, 2.2711268E+000, 1.4556940E-003, 1.0000000E+000, 2.7000000E+001, 3.6796318E-001, 4.6747595E-009
 5.0000000E-002, 9.2812713E-002, 1.0832718E-001, 2.2714753E+000, 1.5903249E-003, 1.0000000E+000, 2.7000000E+001, 3.6809107E-001, 5.0715197E-009
 5.2000000E-002, 9.6165346E-002, 1.1224807E-001, 2.0525527E+000, 1.4990039E-003, 1.0000000E+000, 2.8000000E+001, 3.8952375E-001, 9.7163797E-009
 5.4000000E-002, 9.9517806E-002, 1.1617027E-001, 2.0529274E+000, 1.2401715E-003, 1.0000000E+000, 2.7000000E+001, 3.7581130E-001, 9.3754609E-009
 5.6000000E-002, 1.0287012E-001, 1.2009370E-001, 2.0533061E+000, 1.4093520E-003, 1.0000000E+000, 2.7000000E+001, 3.6945156E-001, 6.0516366E-009
 5.8000000E-002, 1.0622227E-001, 1.2401812E-001, 2.0536927E+000, 1.4729143E-003, 1.0000000E+000, 2.7000000E+001, 3.7055651E-001, 6.7650755E-009
 6.0000000E-002, 1.0957432E-001, 1.2794350E-001, 2.0540897E+000, 2.0425004E-003, 1.0000000E+000, 2.7000000E+001, 3.7137691E-001, 8.2064348E-009
 6.2000000E-002, 1.1292627E-001, 1.3186982E-001, 2.0544966E+000, 1.8622290E-003, 1.0000000E+000, 2.7000000E+001, 3.7043434E-001, 7.8410543E-009
 6.4000000E-002, 1.1627812E-001, 1.3579727E-001, 2.0549203E+000, 1.9969363E-003, 1.0000000E+000, 2.7000000E+001, 3.6861144E-001, 7.3013568E-009
 6.6000000E-002, 1.1962983E-001, 1.3972586E-001, 2.0553545E+000, 1.5675873E-003, 1.0000000E+000, 2.7000000E+001, 3.6890540E-001, 7.3818833E-009
 6.8000000E-002, 1.2298145E-001, 1.4365566E-001, 2.0557988E+000, 1.6026296E-003, 1.0000000E+000, 2.7000000E+001, 3.6848742E-001, 7.4677739E-009
 7.0000000E-002, 1.2633295E-001, 1.4758663E-001, 2.0562497E+000, 1.5805231E-003, 1.0000000E+000, 2.7000000E+001, 3.6876743E-001, 7.7865145E-009
 7.2000000E-002, 1.2968438E-001, 1.5151877E-001, 2.0567049E+000, 1.4542229E-003, 1.0000000E+000, 2.7000000E+001, 3.6924068E-001, 8.1267903E-009
 7.4000000E-002, 1.3303572E-001, 1.5545197E-001, 2.0571629E+000, 1.2780323E-003, 1.0000000E+000, 2.7000000E+001, 3.6954639E-001, 8.3485369E-009
 7.6000000E-002, 1.3638704E-001, 1.5938623E-001, 2.0576222E+000, 1.1571528E-003, 1.0000000E+000, 2.7000000E+001, 3.6952510E-001, 8.3564948E-009
 7.8000000E-002, 1.3973832E-001, 1.6332149E-001, 2.0580820E+000, 1.1198334E-003, 1.0000000E+000, 2.7000000E+001, 3.6956636E-001, 8.3874762E-009
 8.0000000E-002, 1.4308960E-001, 1.6725774E-001, 2.0585419E+000, 1.0929546E-003, 1.0000000E+000, 2.7000000E+001, 3.6957244E-001, 8.3940650E-009
 8.2000000E-002, 1.4644089E-001, 1.7119492E-001, 2.0590020E+000, 1.0804818E-003, 1.0000000E+000, 2.7000000E+001, 3.6967933E-001, 8.4811698E-009
 8.4000000E-002, 1.4979220E-001, 1.7513304E-001, 2.0594629E+000, 1.0842016E-003, 1.0000000E+000, 2.7000000E+001, 3.6972717E-001, 8.5772489E-009
 8.5797095E-002, 1.5280841E-001, 1.7867809E-001, 2.0633799E+000, 7.6610405E-004, 1.0000000E+000, 2.7000000E+001, 3.7032629E-001, 8.1580231E-009
 8.7594191E-002, 1.5582464E-001, 1.8222392E-001, 2.0638042E+000, 8.8142756E-004, 1.0000000E+000, 2.7000000E+001, 3.6954553E-001, 7.8930973E-009
 8.9391286E-002, 1.5884089E-001, 1.8577056E-001, 2.0642351E+000, 9.7665612E-004, 1.0000000E+000, 2.7000000E+001, 3.6935040E-001, 8.0654005E-009
 9.1188381E-002, 1.6185715E-001, 1.8931809E-001, 2.0646747E+000, 1.0348203E-003, 1.0000000E+000, 2.7000000E+001, 3.6931500E-001, 8.4018084E-009
 9.2985476E-002, 1.6487340E-001, 1.9286654E-001, 2.0651257E+000, 1.0840370E-003, 1.0000000E+000, 2.7000000E+001, 3.6919376E-001, 8.7661751E-009
 9.4782572E-002, 1.6788963E-001, 1.9641602E-001, 2.0655908E+000, 1.1360236E-003, 1.0000000E+000, 2.7000000E+001, 3.6901094E-001, 9.1551552E-009
 9.6380722E-002, 1.7057066E-001, 1.9957209E-001, 2.0652949E+000, 9.5059686E-004, 1.0000000E+000, 2.7000000E+001, 3.6870239E-001, 8.4613246E-009
 9.7978873E-002, 1.7325166E-001, 2.0272914E-001, 2.0657422E+000, 1.1321839E-003, 1.0000000E+000, 2.7000000E+001, 3.6839750E-001, 8.6414165E-009
 9.9577024E-002, 1.7593260E-001, 2.0588725E-001, 2.0662061E+000, 1.3937780E-003, 1.0000000E+000, 2.7000000E+001, 3.6813588E-001, 8.9662208E-009
 1.0117517E-001, 1.7818240E-001, 2.0854329E-001, 1.7374448E+000, 1.2664245E-003, 1.0000000E+000, 2.9000000E+001, 3.8015763E-001, 3.2468559E-009
 1.0277333E-001, 1.8028840E-001, 2.1103333E-001, 1.6281667E+000, 9.0505579E-004, 1.0000000E+000, 2.9000000E+001, 3.7676415E-001, 2.4960266E-009
 1.0437148E-001, 1.8239425E-001, 2.1352509E-001, 1.6286228E+000, 1.1355169E-003, 1.0000000E+000, 2.8000000E+001, 3.7738512E-001, 6.9118228E-009
 1.0596963E-001, 1.8449995E-001, 2.1601821E-001, 1.6290760E+000, 1.5840981E-003, 1.0000000E+000, 2.7000000E+001, 3.6793753E-001, 9.5174809E-009
 1.0756778E-001, 1.8660553E-001, 2.1851254E-001, 1.6295308E+000, 1.5987827E-003, 1.0000000E+000, 2.8000000E+001, 3.7489363E-001, 6.1692796E-009
 1.0900420E-001, 1.8844781E-001, 2.2069684E-001, 1.5874783E+000, 1.4068399E-003, 1.0000000E+000, 2.8000000E+001, 3.7606041E-001, 6.2963719E-009
 1.1044062E-001, 1.9029003E-001, 2.2288220E-001, 1.5879003E+000, 1.4588102E-003, 1.0000000E+000, 2.7000000E+001, 3.6742506E-001, 9.0164035E-009
 1.1187704E-001, 1.9213218E-001, 2.2506866E-001, 1.5883259E+000, 1.3600493E-003, 1.0000000E+000, 2.7000000E+001, 3.6699440E-001, 8.7569145E-009
 1.1331346E-001, 1.9423767E-001, 2.2756376E-001, 1.8126136E+000, 1.6302850E-003, 1.0000000E+000, 2.9000000E+001, 3.7535668E-001, 2.3476154E-009
 1.1474988E-001, 1.9607964E-001, 2.2975207E-001, 1.5892001E+000, 1.3676221E-003, 1.0000000E+000, 2.9000000E+001, 3.7632833E-001, 2.5529763E-009
 1.1618631E-001, 1.9792155E-001, 2.3194156E-001, 1.5896342E+000, 1.0658536E-003, 1.0000000E+000, 2.7000000E+001, 3.6728004E-001, 9.0814997E-009
 1.1762273E-001, 1.9976340E-001, 2.3413215E-001, 1.5900583E+000, 9.4091968E-004, 1.0000000E+000, 2.7000000E+001, 3.6726327E-001, 8.9381172E-009
 1.1905915E-001, 2.0160519E-001, 2.3632369E-001, 1.5904718E+000, 8.9332900E-004, 1.0000000E+000, 2.7000000E+001, 3.6632110E-001, 8.3445722E-009
 1.2049557E-001, 2.0344696E-001, 2.3851601E-001, 1.5908736E+000, 9.0108481E-004, 1.0000000E+000, 2.7000000E+001, 3.6720759E-001, 8.9924011E-009
 1.2193199E-001, 2.0555216E-001, 2.4101655E-001, 1.8151170E+000, 1.2618656E-003, 1.0000000E+000, 2.9000000E+001, 3.7636927E-001, 2.5888912E-009
 1.2336841E-001, 2.0739396E-001, 2.4320987E-001, 1.5916695E+000, 1.0642508E-003, 1.0000000E+000, 2.9000000E+001, 3.7632253E-001, 2.6078493E-009
 1.2466004E-001, 2.0897260E-001, 2.4509222E-001, 1.5188702E+000, 5.0948556E-004, 1.0000000E+000, 2.8000000E+001, 3.7624886E-001, 6.1178376E-009
 1.2595168E-001, 2.1081467E-001, 2.4728280E-001, 1.7681587E+000, 5.4331790E-004, 1.0000000E+000, 2.9000000E+001, 3.7718581E-001, 2.5737851E-009
 1.2724331E-001, 2.1239331E-001, 2.4916612E-001, 1.5195406E+000, 5.3621348E-004, 1.0000000E+000, 2.9000000E+001, 3.7742455E-001, 2.6326765E-009
 1.2853494E-001, 2.1423542E-001, 2.5135759E-001, 1.7688197E+000, 5.6642194E-004, 1.0000000E+000, 2.9000000E+001, 3.7664354E-001, 2.5692252E-009
 1.2982657E-001, 2.1581411E-001, 2.5324175E-001, 1.5201985E+000, 6.3007945E-004, 1.0000000E+000, 2.9000000E+001, 3.7672612E-001, 2.6161907E-009
 1.3111821E-001, 2.1765629E-001, 2.5543407E-001, 1.7694736E+000, 5.5180370E-004, 1.0000000E+000, 2.9000000E+001, 3.7557593E-001, 2.4849336E-009
 1.3240984E-001, 2.1923504E-001, 2.5731914E-001, 1.5208591E+000, 5.4086786E-004, 1.0000000E+000, 2.9000000E+001, 3.7665312E-001, 2.7399392E-009
 1.3370147E-001, 2.2107724E-001, 2.5951245E-001, 1.7701403E+000, 6.4911763E-004, 1.0000000E+000, 2.9000000E+001, 3.7550651E-001, 2.6079813E-009
 1.3499310E-001, 2.2265600E-001, 2.6139862E-001, 1.5215425E+000, 5.2964255E-004, 1.0000000E+000, 2.9000000E+001, 3.7584128E-001, 2.7198458E-009
 1.3628473E-001, 2.2423475E-001, 2.6328562E-001, 1.5218904E+000, 5.0509349E-004, 1.0000000E+000, 2.7000000E+001, 3.6620345E-001, 9.7120688E-009
