s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 6.3000000E-001, 5.7684357E-002, 6.7435436E-002, 2.5806336E-001, 3.3226105E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4352000E-002, 0.0000000E+000
 6.3600000E-001, 5.6724594E-002, 6.6041765E-002, 2.4675562E-001, 9.8199367E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4792000E-002, 0.0000000E+000
 6.4000000E-001, 5.5855671E-002, 6.4705371E-002, 2.4721733E-001, 2.8368101E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5232000E-002, 0.0000000E+000
 6.4600000E-001, 5.5296611E-002, 6.3635090E-002, 2.6176713E-001, 5.3115828E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5672000E-002, 0.0000000E+000
 6.5000000E-001, 5.5123021E-002, 6.2922531E-002, 2.8930930E-001, 7.2366610E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6112000E-002, 0.0000000E+000
 6.5600000E-001, 5.5427184E-002, 6.2695895E-002, 3.3196687E-001, 7.7246271E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6424000E-002, 0.0000000E+000
 6.6000000E-001, 5.6101348E-002, 6.2915773E-002, 3.8646900E-001, 7.6529298E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6704000E-002, 0.0000000E+000
 6.6600000E-001, 5.7046064E-002, 6.3599653E-002, 4.5040746E-001, 7.7400488E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6984000E-002, 0.0000000E+000
 6.7000000E-001, 5.8075179E-002, 6.4592658E-002, 5.1849873E-001, 7.7766909E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7264000E-002, 0.0000000E+000
 6.7600000E-001, 5.9121199E-002, 6.5842489E-002, 5.8754396E-001, 7.7322785E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7544000E-002, 0.0000000E+000
 6.8000000E-001, 6.0217618E-002, 6.7312020E-002, 6.5478777E-001, 7.7255007E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7824000E-002, 0.0000000E+000
 6.8600000E-001, 6.1474517E-002, 6.9105810E-002, 7.1692285E-001, 7.7468530E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8104000E-002, 0.0000000E+000
 6.9000000E-001, 6.2960419E-002, 7.1248533E-002, 7.7193030E-001, 7.5106382E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8384000E-002, 0.0000000E+000
 6.9600000E-001, 6.4781620E-002, 7.3817910E-002, 8.1656765E-001, 6.9080820E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8664000E-002, 0.0000000E+000
 7.0000000E-001, 6.6924018E-002, 7.6741390E-002, 8.5118691E-001, 5.9302238E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8944000E-002, 0.0000000E+000
 7.0600000E-001, 6.9404752E-002, 8.0001884E-002, 8.7421078E-001, 3.6158334E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9080000E-002, 0.0000000E+000
 7.1000000E-001, 7.2090002E-002, 8.3469199E-002, 8.8643843E-001, 1.1971779E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9180000E-002, 0.0000000E+000
 7.1600000E-001, 7.4804134E-002, 8.7012279E-002, 8.8422980E-001, 1.7379588E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9280000E-002, 0.0000000E+000
 7.2000000E-001, 7.7335298E-002, 9.0424391E-002, 8.6795757E-001, 4.0205618E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9380000E-002, 0.0000000E+000
 7.2600000E-001, 7.9506557E-002, 9.3478960E-002, 8.3585673E-001, 5.7850111E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9480000E-002, 0.0000000E+000
 7.3000000E-001, 8.1334696E-002, 9.6130182E-002, 7.9128631E-001, 7.1486123E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9580000E-002, 0.0000000E+000
 7.3600000E-001, 8.2801621E-002, 9.8317149E-002, 7.3414540E-001, 8.1595460E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9680000E-002, 0.0000000E+000
 7.4000000E-001, 8.3986322E-002, 1.0011595E-001, 6.6737453E-001, 8.9011016E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9780000E-002, 0.0000000E+000
 7.4600000E-001, 8.4884598E-002, 1.0147639E-001, 5.9174529E-001, 9.3267564E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9880000E-002, 0.0000000E+000
 7.5000000E-001, 8.5557141E-002, 1.0244595E-001, 5.1102442E-001, 9.5081193E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9980000E-002, 0.0000000E+000
 7.5600000E-001, 8.5980505E-002, 1.0295707E-001, 4.2812893E-001, 1.0454557E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9920000E-002, 0.0000000E+000
 7.6000000E-001, 8.6155579E-002, 1.0305933E-001, 3.4560656E-001, 1.1315617E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9820000E-002, 0.0000000E+000
 7.6600000E-001, 8.5933995E-002, 1.0265171E-001, 2.6421458E-001, 1.1577087E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9720000E-002, 0.0000000E+000
 7.7000000E-001, 8.5248584E-002, 1.0171426E-001, 1.8454496E-001, 1.1196601E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9620000E-002, 0.0000000E+000
 7.7600000E-001, 8.3998530E-002, 1.0010391E-001, 1.0927596E-001, 1.0103295E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9520000E-002, 0.0000000E+000
 7.8000000E-001, 8.2331060E-002, 9.7946636E-002, 4.0766593E-002, 8.5721600E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9420000E-002, 0.0000000E+000
 7.8600000E-001, 8.0327028E-002, 9.5315819E-002,-1.7390302E-002, 6.7960582E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9320000E-002, 0.0000000E+000
 7.9000000E-001, 7.8143887E-002, 9.2417128E-002,-6.5083545E-002, 4.8561299E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9220000E-002, 0.0000000E+000
 7.9600000E-001, 7.5869667E-002, 8.9349190E-002,-9.9614487E-002, 2.9240068E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9120000E-002, 0.0000000E+000
 8.0000000E-001, 7.3599659E-002, 8.6228411E-002,-1.2154020E-001, 1.6852302E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9020000E-002, 0.0000000E+000
 8.0600000E-001, 7.1403960E-002, 8.3138055E-002,-1.2803182E-001, 1.8853247E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8776000E-002, 0.0000000E+000
 8.1000000E-001, 6.9294200E-002, 8.0144095E-002,-1.2148233E-001, 3.0133749E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8496000E-002, 0.0000000E+000
 8.1600000E-001, 6.7229036E-002, 7.7293399E-002,-1.0278595E-001, 3.9899168E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8216000E-002, 0.0000000E+000
 8.2000000E-001, 6.5133088E-002, 7.4540746E-002,-7.6037936E-002, 4.9576218E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7936000E-002, 0.0000000E+000
 8.2600000E-001, 6.3000417E-002, 7.1874489E-002,-4.1752915E-002, 5.4722226E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7656000E-002, 0.0000000E+000
 8.3000000E-001, 6.0918944E-002, 6.9333858E-002,-1.6309067E-003, 5.8154106E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7376000E-002, 0.0000000E+000
 8.3600000E-001, 5.9020502E-002, 6.7061425E-002, 4.3787364E-002, 6.7985222E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7096000E-002, 0.0000000E+000
 8.4000000E-001, 5.7367055E-002, 6.5122445E-002, 9.2024097E-002, 7.4642017E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6816000E-002, 0.0000000E+000
 8.4600000E-001, 5.6052001E-002, 6.3622243E-002, 1.4139338E-001, 7.7664628E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6536000E-002, 0.0000000E+000
 8.5000000E-001, 5.5054005E-002, 6.2514822E-002, 1.9031374E-001, 7.7497018E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6256000E-002, 0.0000000E+000
 8.5600000E-001, 5.4402977E-002, 6.1831662E-002, 2.3738540E-001, 6.5694178E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5848000E-002, 0.0000000E+000
 8.6000000E-001, 5.3998295E-002, 6.1479487E-002, 2.8089398E-001, 5.5654993E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5408000E-002, 0.0000000E+000
 8.6600000E-001, 5.3735491E-002, 6.1415269E-002, 3.2443640E-001, 6.2027506E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4968000E-002, 0.0000000E+000
 8.7000000E-001, 5.3450774E-002, 6.1486254E-002, 3.7329627E-001, 6.6223906E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4528000E-002, 0.0000000E+000
 8.7600000E-001, 5.3059491E-002, 6.1548304E-002, 3.9836710E-001, 6.3148041E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4088000E-002, 0.0000000E+000
 8.8000000E-001, 5.2608855E-002, 6.1558730E-002, 4.0193052E-001, 5.1666752E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3648000E-002, 0.0000000E+000
 8.8600000E-001, 5.2140781E-002, 6.1521468E-002, 3.9027284E-001, 3.2514815E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3208000E-002, 0.0000000E+000
 8.9000000E-001, 5.1667024E-002, 6.1431074E-002, 3.6785807E-001, 2.5118789E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2768000E-002, 0.0000000E+000
 8.9600000E-001, 5.1167286E-002, 6.1234418E-002, 3.3424988E-001, 3.6118246E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2328000E-002, 0.0000000E+000
 9.0000000E-001, 5.0607199E-002, 6.0885596E-002, 2.9237371E-001, 4.7356022E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1888000E-002, 0.0000000E+000
 9.0600000E-001, 4.9915431E-002, 6.0286974E-002, 2.4315839E-001, 6.3718035E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1352000E-002, 0.0000000E+000
 9.1000000E-001, 4.9033771E-002, 5.9406764E-002, 1.8879890E-001, 7.9014818E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0792000E-002, 0.0000000E+000
 9.1600000E-001, 4.7815970E-002, 5.8122127E-002, 1.2891811E-001, 8.9411164E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0232000E-002, 0.0000000E+000
 9.2000000E-001, 4.6204964E-002, 5.6395393E-002, 6.4702082E-002, 9.4324094E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6720000E-003, 0.0000000E+000
 9.2600000E-001, 4.4111474E-002, 5.4095413E-002,-2.7044962E-003, 9.3010451E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1120000E-003, 0.0000000E+000
 9.3000000E-001, 4.1644071E-002, 5.1305308E-002,-7.0637302E-002, 8.7529429E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5520000E-003, 0.0000000E+000
 9.3600000E-001, 3.8844296E-002, 4.8038073E-002,-1.3665621E-001, 7.9082393E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9920000E-003, 0.0000000E+000
 9.4000000E-001, 3.5832168E-002, 4.4436721E-002,-1.9907160E-001, 6.8950080E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4320000E-003, 0.0000000E+000
 9.4600000E-001, 3.2650436E-002, 4.0531283E-002,-2.5516039E-001, 5.7391589E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8720000E-003, 0.0000000E+000
 9.5000000E-001, 2.9368832E-002, 3.6413934E-002,-3.0367511E-001, 4.5011358E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3120000E-003, 0.0000000E+000
 9.5600000E-001, 2.6007252E-002, 3.2108020E-002,-3.4137652E-001, 4.2549800E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7040000E-003, 0.0000000E+000
 9.6000000E-001, 2.2585103E-002, 2.7681591E-002,-3.6846491E-001, 3.9708731E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0840000E-003, 0.0000000E+000
 9.6600000E-001, 1.9076611E-002, 2.3156149E-002,-3.8334355E-001, 3.6080581E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4640000E-003, 0.0000000E+000
 9.7000000E-001, 1.5475085E-002, 1.8564748E-002,-3.8794185E-001, 3.2157112E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8440000E-003, 0.0000000E+000
 9.7600000E-001, 1.1786917E-002, 1.3933757E-002,-3.8129249E-001, 2.7887714E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2240000E-003, 0.0000000E+000
 9.8000000E-001, 8.0818849E-003, 9.3325361E-003,-3.6531892E-001, 2.8160060E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6040000E-003, 7.1257492E-007
 9.8600000E-001, 4.4487149E-003, 4.8689977E-003,-3.3973779E-001, 4.2044704E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9840000E-003, 8.0097411E-005
 9.9000000E-001, 9.5576456E-004, 6.1420780E-004,-3.0701647E-001, 5.4850282E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3640000E-003, 6.6826203E-004
 9.9600000E-001,-2.3031386E-003,-3.3248257E-003,-2.6767068E-001, 6.5163936E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4400000E-004, 1.5969654E-003
 1.0000000E+000,-5.3104108E-003,-6.9420709E-003,-2.2377313E-001, 7.2625295E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2400000E-004, 2.4557519E-003
 1.0060000E+000,-7.9997301E-003,-1.0166588E-002,-1.7578251E-001, 1.0637317E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2276878E-003
 1.0100000E+000,-9.7153139E-003,-1.2500154E-002,-3.1076585E-002, 1.2353190E-002, 2.5000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7974945E-003
 1.0160000E+000,-1.0299143E-002,-1.3810722E-002, 4.5089692E-002, 1.1869840E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1753829E-003
 1.0200000E+000,-1.0173456E-002,-1.4287092E-002, 1.3502472E-001, 1.1194727E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4316144E-003
 1.0260000E+000,-9.5595684E-003,-1.3857961E-002, 2.2947968E-001, 1.0998167E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5185028E-003
 1.0300000E+000,-8.8525661E-003,-1.2934885E-002, 3.1988309E-001, 1.0336879E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4356947E-003
 1.0360000E+000,-8.1598431E-003,-1.1751050E-002, 4.0227980E-001, 9.4332212E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1514413E-003
 1.0400000E+000,-7.4026746E-003,-1.0393947E-002, 4.7677144E-001, 8.9292010E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7026406E-003
 1.0460000E+000,-6.4473482E-003,-8.7400992E-003, 5.4017083E-001, 8.0755879E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0992792E-003
 1.0500000E+000,-5.2495730E-003,-6.7515363E-003, 5.9131568E-001, 6.8296513E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3996923E-003
 1.0560000E+000,-3.7391141E-003,-4.3711250E-003, 6.2637403E-001, 5.3053823E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6370460E-003
 1.0600000E+000,-1.9527618E-003,-1.6879288E-003, 6.4673646E-001, 3.5398085E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5567910E-004
 1.0660000E+000, 1.0223505E-004, 1.2482029E-003, 6.5052182E-001, 1.7310726E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1331792E-004
 1.0700000E+000, 2.2993309E-003, 4.2800639E-003, 6.4031338E-001, 1.6806673E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5039951E-005
 1.0760000E+000, 4.4960562E-003, 7.2317470E-003, 6.1512507E-001, 3.5170245E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9353158E-007
 1.0800000E+000, 6.5345896E-003, 9.9437759E-003, 5.7818267E-001, 5.6649704E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0860000E+000, 8.2414721E-003, 1.2235217E-002, 5.2968921E-001, 7.7175318E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0900000E+000, 9.5758486E-003, 1.4088438E-002, 4.7258485E-001, 9.2904576E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0960000E+000, 1.0454464E-002, 1.5417796E-002, 4.0689106E-001, 1.0191435E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1000000E+000, 1.0946683E-002, 1.6288357E-002, 3.3464715E-001, 1.0519989E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1060000E+000, 1.1039438E-002, 1.6636495E-002, 2.5654574E-001, 1.0334696E-002, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1100000E+000, 1.0829297E-002, 1.6530716E-002, 1.7559329E-001, 9.8769872E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1160000E+000, 1.0326190E-002, 1.5923262E-002, 9.4992351E-002, 9.3166381E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1200000E+000, 9.6048726E-003, 1.4908153E-002, 1.8231548E-002, 8.5973260E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1260000E+000, 8.6606637E-003, 1.3478297E-002,-5.0362624E-002, 7.6817902E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1300000E+000, 7.5308895E-003, 1.1734338E-002,-1.0915225E-001, 6.6698503E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1360000E+000, 6.1915267E-003, 9.6859558E-003,-1.5470058E-001, 5.4418599E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1400000E+000, 4.6755477E-003, 7.4196390E-003,-1.8763973E-001, 3.9759398E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6391359E-007
 1.1460000E+000, 2.9849326E-003, 4.9685560E-003,-2.0574352E-001, 2.2557642E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4017801E-005
 1.1500000E+000, 1.1875676E-003, 2.4255759E-003,-2.1093298E-001, 1.4039803E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0130651E-004
 1.1560000E+000,-6.5248347E-004,-1.2381010E-004,-2.0183464E-001, 2.1704609E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8711565E-004
 1.1600000E+000,-2.4460115E-003,-2.5813270E-003,-1.8089751E-001, 4.0095589E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4316984E-003
 1.1660000E+000,-4.0864836E-003,-4.8197662E-003,-1.4746442E-001, 5.7652110E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0155743E-003
 1.1700000E+000,-5.5143000E-003,-6.7753883E-003,-1.0421935E-001, 7.2786311E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5320886E-003
 1.1760000E+000,-6.6316395E-003,-8.3258940E-003,-5.1312895E-002, 8.4363472E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9563832E-003
 1.1800000E+000,-7.4417019E-003,-9.4733976E-003, 8.4694068E-003, 9.2424620E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2873813E-003
 1.1860000E+000,-7.8887268E-003,-1.0133546E-002, 7.4033200E-002, 9.6386378E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4989629E-003
 1.1900000E+000,-8.0266309E-003,-1.0363292E-002, 1.4262064E-001, 9.6963967E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5972363E-003
 1.1960000E+000,-7.8359308E-003,-1.0114238E-002, 2.1209334E-001, 9.4132570E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5604266E-003
 1.2000000E+000,-7.3844006E-003,-9.4674227E-003, 2.7995036E-001, 8.8780376E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4052203E-003
 1.2060000E+000,-6.6653905E-003,-8.3991572E-003, 3.4318553E-001, 8.1008164E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1209790E-003
 1.2100000E+000,-5.7369966E-003,-6.9976215E-003, 4.0005904E-001, 7.1398292E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7345250E-003
 1.2160000E+000,-4.5958113E-003,-5.2643584E-003, 4.4734865E-001, 5.9857007E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2490784E-003
 1.2200000E+000,-3.2930344E-003,-3.2913965E-003, 4.8463474E-001, 4.6714125E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6960104E-003
 1.2260000E+000,-1.8398258E-003,-1.1119066E-003, 5.0924144E-001, 3.1888393E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0899065E-003
 1.2300000E+000,-2.9282998E-004, 1.1819602E-003, 5.2216427E-001, 1.5846859E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6497189E-004
 1.2360000E+000, 1.3069462E-003, 3.5231775E-003, 5.2163144E-001, 7.2996933E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1731997E-005
 1.2400000E+000, 2.8974112E-003, 5.8288973E-003, 5.0962738E-001, 2.0345436E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9130448E-006
 1.2460000E+000, 4.4082677E-003, 8.0050026E-003, 4.8525709E-001, 3.6667730E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2741013E-007
 1.2500000E+000, 5.7895253E-003, 9.9927180E-003, 4.5098393E-001, 5.1697472E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2560000E+000, 6.9612392E-003, 1.1688316E-002, 4.0673244E-001, 6.4422980E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
