s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.1082958E-001, 5.5374307E-002, 7.9887698E-005, 1.0000000E+000, 1.4632961E+001, 3.2000000E+001, 5.0017614E-009, 4.3545065E-001
 2.1215442E-001, 5.5343364E-002, 8.1468926E-005, 1.0000000E+000, 1.4757293E+001, 3.2000000E+001, 2.5238050E-009, 4.2639792E-001
 2.1347926E-001, 5.5312253E-002, 8.5889892E-005, 1.0000000E+000, 1.4904517E+001, 3.2000000E+001, 5.6449216E-009, 4.3710670E-001
 2.1480411E-001, 5.5280974E-002, 8.7806627E-005, 1.0000000E+000, 1.5019487E+001, 3.2000000E+001, 2.4441860E-009, 4.2574805E-001
 2.1612895E-001, 5.5249528E-002, 8.8910393E-005, 1.0000000E+000, 1.5170103E+001, 3.2000000E+001, 3.8256084E-009, 4.3171176E-001
 2.1745379E-001, 5.5217915E-002, 9.0479413E-005, 1.0000000E+000, 1.5348388E+001, 3.2000000E+001, 5.4020596E-009, 4.3632332E-001
 2.1877863E-001, 5.5186135E-002, 9.2125920E-005, 1.0000000E+000, 1.5492908E+001, 3.2000000E+001, 5.0444633E-009, 4.3529596E-001
 2.2010347E-001, 5.5154190E-002, 9.2953325E-005, 1.0000000E+000, 1.5649442E+001, 3.2000000E+001, 5.7183425E-009, 4.3691657E-001
 2.2142831E-001, 5.5122078E-002, 9.2609451E-005, 1.0000000E+000, 1.5761050E+001, 3.2000000E+001, 3.0430854E-009, 4.2832581E-001
 2.2275315E-001, 5.5089801E-002, 9.1447024E-005, 1.0000000E+000, 1.5875951E+001, 3.2000000E+001, 3.1737349E-009, 4.2884784E-001
 2.2407799E-001, 5.5057360E-002, 9.0123920E-005, 1.0000000E+000, 1.6018229E+001, 3.2000000E+001, 5.2572570E-009, 4.3563203E-001
 2.2540283E-001, 5.5024754E-002, 8.9180272E-005, 1.0000000E+000, 1.6173133E+001, 3.2000000E+001, 6.3615964E-009, 4.3819869E-001
 2.2672767E-001, 5.4991984E-002, 8.8848238E-005, 1.0000000E+000, 1.6275142E+001, 3.2000000E+001, 6.7007588E-009, 4.3886397E-001
 2.2805251E-001, 5.4959050E-002, 8.9075215E-005, 1.0000000E+000, 1.6430280E+001, 3.2000000E+001, 4.1760115E-009, 4.3236998E-001
 2.2937735E-001, 5.4925953E-002, 8.9645120E-005, 1.0000000E+000, 1.6543279E+001, 3.2000000E+001, 5.2220153E-009, 4.3533525E-001
 2.3070219E-001, 5.4892693E-002, 9.0305856E-005, 1.0000000E+000, 1.6657815E+001, 3.2000000E+001, 6.7387876E-009, 4.3874755E-001
 2.3202703E-001, 5.4859271E-002, 9.0859846E-005, 1.0000000E+000, 1.6799161E+001, 3.2000000E+001, 6.6809759E-009, 4.3855845E-001
 2.3335187E-001, 5.4825687E-002, 9.1206858E-005, 1.0000000E+000, 1.6952779E+001, 3.2000000E+001, 6.6614244E-009, 4.3844987E-001
 2.3467671E-001, 5.4791942E-002, 9.1344082E-005, 1.0000000E+000, 1.7054906E+001, 3.2000000E+001, 3.0507148E-009, 4.2781587E-001
 2.3600155E-001, 5.4758035E-002, 9.1336743E-005, 1.0000000E+000, 1.7209828E+001, 3.2000000E+001, 4.7231577E-009, 4.3363880E-001
 2.3732639E-001, 5.4723968E-002, 9.1276453E-005, 1.0000000E+000, 1.7321504E+001, 3.2000000E+001, 7.4925936E-009, 4.3987716E-001
 2.3865123E-001, 5.4689741E-002, 9.1243684E-005, 1.0000000E+000, 1.7436108E+001, 3.2000000E+001, 8.0813741E-009, 4.4085836E-001
 2.3997607E-001, 5.4655355E-002, 9.1285055E-005, 1.0000000E+000, 1.7578509E+001, 3.2000000E+001, 7.3575208E-009, 4.3950686E-001
 2.4116633E-001, 5.4631301E-002, 6.6661504E-005, 1.0000000E+000, 1.7730121E+001, 3.2000000E+001, 3.2100775E-009, 4.2953448E-001
 2.4235659E-001, 5.4600173E-002, 6.7438144E-005, 1.0000000E+000, 1.7898663E+001, 3.2000000E+001, 8.4089284E-009, 4.4282227E-001
