s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 3.7109820E-003, 4.3267976E-003, 2.2637748E+000, 6.0715322E-017, 1.0000000E+000, 1.3900000E+002, 8.2095245E-001, 9.7778051E-009
 4.0000000E-003, 7.4238048E-003, 8.6563152E-003, 2.2668035E+000, 6.0715322E-017, 1.0000000E+000, 1.2800000E+002, 8.3437828E-001, 8.5594345E-009
 6.0000000E-003, 1.1136349E-002, 1.2985720E-002, 2.2668962E+000, 6.2450045E-017, 1.0000000E+000, 1.2800000E+002, 8.3115105E-001, 8.6086488E-009
 8.0000000E-003, 1.4849183E-002, 1.7315794E-002, 2.2669969E+000, 5.8980598E-017, 1.0000000E+000, 1.3000000E+002, 8.3046124E-001, 7.4545340E-009
 1.0000000E-002, 1.8561811E-002, 2.1645831E-002, 2.2671057E+000, 6.2450045E-017, 1.0000000E+000, 1.3000000E+002, 8.3033648E-001, 9.4055958E-009
 1.2000000E-002, 2.2274615E-002, 2.5976401E-002, 2.2672227E+000, 6.2450045E-017, 1.0000000E+000, 1.3100000E+002, 8.2897607E-001, 7.7282849E-009
 1.4000000E-002, 2.5987302E-002, 3.0307059E-002, 2.2673481E+000, 6.2450045E-017, 1.0000000E+000, 1.3100000E+002, 8.2896107E-001, 9.1744607E-009
 1.6000000E-002, 2.9700044E-002, 3.4638115E-002, 2.2674821E+000, 6.2450045E-017, 1.0000000E+000, 1.3200000E+002, 8.2703833E-001, 6.5250996E-009
 1.8000000E-002, 3.3412762E-002, 3.8969397E-002, 2.2676251E+000, 6.2450045E-017, 1.0000000E+000, 1.3200000E+002, 8.2689825E-001, 7.3309949E-009
 2.0000000E-002, 3.7125685E-002, 4.3301260E-002, 2.2677772E+000, 6.9388939E-017, 1.0000000E+000, 1.3200000E+002, 8.2680556E-001, 8.2098863E-009
 2.2000000E-002, 4.0838409E-002, 4.7633184E-002, 2.2679388E+000, 6.9388939E-017, 1.0000000E+000, 1.3200000E+002, 8.2666910E-001, 9.0529362E-009
 2.4000000E-002, 4.4551250E-002, 5.1965593E-002, 2.2681104E+000, 6.9388939E-017, 1.0000000E+000, 1.3200000E+002, 8.2657368E-001, 9.9766036E-009
 2.6000000E-002, 4.8263950E-002, 5.6298201E-002, 2.2682923E+000, 6.9388939E-017, 1.0000000E+000, 1.3300000E+002, 8.2608299E-001, 8.4728078E-009
 2.8000000E-002, 5.1976692E-002, 6.0631258E-002, 2.2684850E+000, 6.9388939E-017, 1.0000000E+000, 1.3300000E+002, 8.2603413E-001, 9.2924683E-009
 3.0000000E-002, 5.5689341E-002, 6.4964617E-002, 2.2686890E+000, 6.9388939E-017, 1.0000000E+000, 1.3400000E+002, 8.2495319E-001, 7.0807480E-009
 3.2000000E-002, 5.9401986E-002, 6.9298441E-002, 2.2689047E+000, 6.9388939E-017, 1.0000000E+000, 1.3400000E+002, 8.2488161E-001, 7.6556917E-009
 3.4000000E-002, 6.3114554E-002, 7.3632649E-002, 2.2691328E+000, 6.9388939E-017, 1.0000000E+000, 1.3400000E+002, 8.2486914E-001, 8.3190780E-009
 3.6000000E-002, 6.6827090E-002, 7.7967331E-002, 2.2693739E+000, 6.9388939E-017, 1.0000000E+000, 1.3400000E+002, 8.2483910E-001, 8.9782403E-009
 3.8000000E-002, 7.0539548E-002, 8.2302521E-002, 2.2696284E+000, 8.3266727E-017, 1.0000000E+000, 1.3400000E+002, 8.2482124E-001, 9.6764661E-009
 4.0000000E-002, 7.4251974E-002, 8.6638304E-002, 2.2698971E+000, 8.3266727E-017, 1.0000000E+000, 1.3500000E+002, 8.2452254E-001, 8.1934861E-009
 4.2000000E-002, 7.7964289E-002, 9.0974645E-002, 2.2701806E+000, 8.3266727E-017, 1.0000000E+000, 1.3500000E+002, 8.2457194E-001, 8.8864222E-009
 4.4000000E-002, 8.1676560E-002, 9.5311685E-002, 2.2704795E+000, 8.3266727E-017, 1.0000000E+000, 1.3500000E+002, 8.2469434E-001, 9.7389536E-009
 4.6000000E-002, 8.5388698E-002, 9.9649384E-002, 2.2707944E+000, 8.3266727E-017, 1.0000000E+000, 1.3600000E+002, 8.2358161E-001, 7.1717517E-009
 4.8000000E-002, 8.9100754E-002, 1.0398786E-001, 2.2711258E+000, 8.3266727E-017, 1.0000000E+000, 1.3600000E+002, 8.2370571E-001, 7.8456062E-009
 5.0000000E-002, 9.2812683E-002, 1.0832716E-001, 2.2714742E+000, 8.3266727E-017, 1.0000000E+000, 1.3600000E+002, 8.2374876E-001, 8.4588594E-009
 5.2000000E-002, 9.6165280E-002, 1.1224849E-001, 2.0525718E+000, 5.5511151E-017, 1.0000000E+000, 1.3900000E+002, 8.2667499E-001, 8.1556837E-009
 5.4000000E-002, 9.9517718E-002, 1.1617067E-001, 2.0529317E+000, 1.1102230E-016, 1.0000000E+000, 1.3600000E+002, 8.2313812E-001, 8.1689381E-009
 5.6000000E-002, 1.0287006E-001, 1.2009385E-001, 2.0533024E+000, 5.5511151E-017, 1.0000000E+000, 1.3600000E+002, 8.2328596E-001, 8.8760628E-009
 5.8000000E-002, 1.0622225E-001, 1.2401803E-001, 2.0536876E+000, 5.5511151E-017, 1.0000000E+000, 1.3600000E+002, 8.2342161E-001, 9.5962988E-009
 6.0000000E-002, 1.0957434E-001, 1.2794329E-001, 2.0540867E+000, 1.1102230E-016, 1.0000000E+000, 1.3700000E+002, 8.2418357E-001, 9.4486014E-009
 6.2000000E-002, 1.1292628E-001, 1.3186964E-001, 2.0544987E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2223356E-001, 5.8921045E-009
 6.4000000E-002, 1.1627812E-001, 1.3579714E-001, 2.0549224E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2217067E-001, 6.0893249E-009
 6.6000000E-002, 1.1962983E-001, 1.3972579E-001, 2.0553564E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2204790E-001, 6.1994854E-009
 6.8000000E-002, 1.2298145E-001, 1.4365560E-001, 2.0557991E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2185893E-001, 6.2086312E-009
 7.0000000E-002, 1.2633296E-001, 1.4758655E-001, 2.0562486E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2154434E-001, 6.0535122E-009
 7.2000000E-002, 1.2968440E-001, 1.5151865E-001, 2.0567030E+000, 5.5511151E-017, 1.0000000E+000, 1.3700000E+002, 8.2322830E-001, 9.9679611E-009
 7.4000000E-002, 1.3303577E-001, 1.5545182E-001, 2.0571606E+000, 5.5511151E-017, 1.0000000E+000, 1.3700000E+002, 8.2245449E-001, 8.9022970E-009
 7.6000000E-002, 1.3638709E-001, 1.5938608E-001, 2.0576199E+000, 1.1102230E-016, 1.0000000E+000, 1.3600000E+002, 8.2188305E-001, 9.9501461E-009
 7.8000000E-002, 1.3973838E-001, 1.6332134E-001, 2.0580798E+000, 1.1102230E-016, 1.0000000E+000, 1.3700000E+002, 8.2294613E-001, 9.8211540E-009
 8.0000000E-002, 1.4308967E-001, 1.6725759E-001, 2.0585396E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2135706E-001, 6.2129259E-009
 8.2000000E-002, 1.4644095E-001, 1.7119478E-001, 2.0589995E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2190607E-001, 6.8426359E-009
 8.4000000E-002, 1.4979226E-001, 1.7513292E-001, 2.0594603E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2220403E-001, 7.2565783E-009
 8.5797096E-002, 1.5280845E-001, 1.7867800E-001, 2.0633781E+000, 8.3266727E-017, 1.0000000E+000, 1.3800000E+002, 8.2275248E-001, 7.2619043E-009
 8.7594192E-002, 1.5582467E-001, 1.8222386E-001, 2.0638023E+000, 2.2204460E-016, 1.0000000E+000, 1.3800000E+002, 8.2235084E-001, 6.9534405E-009
 8.9391287E-002, 1.5884089E-001, 1.8577052E-001, 2.0642330E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2225563E-001, 7.0790336E-009
 9.1188383E-002, 1.6185713E-001, 1.8931806E-001, 2.0646725E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2206179E-001, 7.1525837E-009
 9.2985479E-002, 1.6487336E-001, 1.9286653E-001, 2.0651236E+000, 2.2204460E-016, 1.0000000E+000, 1.3800000E+002, 8.2181055E-001, 7.2081436E-009
 9.4782575E-002, 1.6788958E-001, 1.9641603E-001, 2.0655890E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2152762E-001, 7.2575167E-009
 9.6380725E-002, 1.7057062E-001, 1.9957211E-001, 2.0652947E+000, 1.1102230E-016, 1.0000000E+000, 1.3700000E+002, 8.2257322E-001, 9.8919780E-009
 9.7978876E-002, 1.7325161E-001, 2.0272917E-001, 2.0657422E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2089611E-001, 6.4214888E-009
 9.9577026E-002, 1.7593254E-001, 2.0588729E-001, 2.0662061E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2068570E-001, 6.5022785E-009
 1.0117518E-001, 1.7818228E-001, 2.0854387E-001, 1.7374754E+000, 1.1102230E-016, 1.0000000E+000, 1.4000000E+002, 8.2530846E-001, 9.9213423E-009
 1.0277333E-001, 1.8028824E-001, 2.1103408E-001, 1.6281853E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2283023E-001, 9.6152947E-009
 1.0437148E-001, 1.8239410E-001, 2.1352553E-001, 1.6286222E+000, 1.1102230E-016, 1.0000000E+000, 1.3700000E+002, 8.2168817E-001, 9.9564428E-009
 1.0596963E-001, 1.8449987E-001, 2.1601827E-001, 1.6290696E+000, 2.2204460E-016, 1.0000000E+000, 1.3800000E+002, 8.2091589E-001, 7.3907610E-009
 1.0756778E-001, 1.8660552E-001, 2.1851235E-001, 1.6295281E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2089781E-001, 7.5501239E-009
 1.0900420E-001, 1.8844783E-001, 2.2069668E-001, 1.5874863E+000, 1.1102230E-016, 1.0000000E+000, 1.3500000E+002, 8.1868814E-001, 8.6557894E-009
 1.1044062E-001, 1.9029005E-001, 2.2288211E-001, 1.5879071E+000, 5.5511151E-017, 1.0000000E+000, 1.3800000E+002, 8.2077869E-001, 6.8380458E-009
 1.1187704E-001, 1.9213218E-001, 2.2506862E-001, 1.5883305E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2076804E-001, 6.9088984E-009
 1.1331346E-001, 1.9423769E-001, 2.2756340E-001, 1.8125951E+000, 1.1102230E-016, 1.0000000E+000, 1.4100000E+002, 8.2388634E-001, 6.8631021E-009
 1.1474989E-001, 1.9607966E-001, 2.2975203E-001, 1.5892156E+000, 1.1102230E-016, 1.0000000E+000, 1.3900000E+002, 8.2290864E-001, 8.3934242E-009
 1.1618631E-001, 1.9792157E-001, 2.3194165E-001, 1.5896415E+000, 2.2204460E-016, 1.0000000E+000, 1.3800000E+002, 8.2079419E-001, 7.1236997E-009
 1.1762273E-001, 1.9976343E-001, 2.3413220E-001, 1.5900582E+000, 2.2204460E-016, 1.0000000E+000, 1.3800000E+002, 8.2080852E-001, 7.1823587E-009
 1.1905915E-001, 2.0160525E-001, 2.3632362E-001, 1.5904679E+000, 1.1102230E-016, 1.0000000E+000, 1.3800000E+002, 8.2079774E-001, 7.2139564E-009
 1.2049557E-001, 2.0344705E-001, 2.3851585E-001, 1.5908691E+000, 2.2204460E-016, 1.0000000E+000, 1.3800000E+002, 8.2075214E-001, 7.2136375E-009
 1.2193199E-001, 2.0555230E-001, 2.4101601E-001, 1.8150925E+000, 1.1102230E-016, 1.0000000E+000, 1.4100000E+002, 8.2379475E-001, 7.0237121E-009
 1.2336841E-001, 2.0739408E-001, 2.4320967E-001, 1.5916820E+000, 1.1102230E-016, 1.0000000E+000, 1.3900000E+002, 8.2274023E-001, 8.5799893E-009
 1.2466005E-001, 2.0897267E-001, 2.4509231E-001, 1.5188819E+000, 1.1102230E-016, 1.0000000E+000, 1.3600000E+002, 8.2061812E-001, 9.7791818E-009
 1.2595168E-001, 2.1081474E-001, 2.4728260E-001, 1.7681369E+000, 1.1102230E-016, 1.0000000E+000, 1.4100000E+002, 8.2374045E-001, 6.5410318E-009
 1.2724331E-001, 2.1239337E-001, 2.4916616E-001, 1.5195522E+000, 1.1102230E-016, 1.0000000E+000, 1.3900000E+002, 8.2297766E-001, 8.4710509E-009
 1.2853494E-001, 2.1423549E-001, 2.5135734E-001, 1.7687988E+000, 1.1102230E-016, 1.0000000E+000, 1.4100000E+002, 8.2343032E-001, 6.4720259E-009
 1.2982658E-001, 2.1581418E-001, 2.5324177E-001, 1.5202117E+000, 1.1102230E-016, 1.0000000E+000, 1.3900000E+002, 8.2265888E-001, 8.4277858E-009
 1.3111821E-001, 2.1765634E-001, 2.5543384E-001, 1.7694544E+000, 1.1102230E-016, 1.0000000E+000, 1.4100000E+002, 8.2305437E-001, 6.3828792E-009
 1.3240984E-001, 2.1923507E-001, 2.5731921E-001, 1.5208737E+000, 1.1102230E-016, 1.0000000E+000, 1.3900000E+002, 8.2234662E-001, 8.4348437E-009
 1.3370147E-001, 2.2107726E-001, 2.5951228E-001, 1.7701221E+000, 5.5511151E-017, 1.0000000E+000, 1.4100000E+002, 8.2261564E-001, 6.2479331E-009
 1.3499311E-001, 2.2265600E-001, 2.6139874E-001, 1.5215576E+000, 1.1102230E-016, 1.0000000E+000, 1.3900000E+002, 8.2204769E-001, 8.4652739E-009
 1.3628474E-001, 2.2423472E-001, 2.6328582E-001, 1.5218957E+000, 1.1102230E-016, 1.0000000E+000, 1.3700000E+002, 8.1985734E-001, 8.8325487E-009
