s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 3.7489295E-003, 4.3263935E-003, 2.2738632E+000, 5.7998129E-003, 1.0000000E+000, 3.3000000E+001, 4.4652379E-001, 2.9657669E-009
 4.0000000E-003, 7.4983002E-003, 8.6473593E-003, 2.2737673E+000, 4.8531028E-003, 1.0000000E+000, 3.2000000E+001, 4.3462151E-001, 2.3786127E-009
 6.0000000E-003, 1.1248127E-002, 1.2966345E-002, 2.2736918E+000, 1.1854827E-003, 1.0000000E+000, 3.1000000E+001, 4.4407929E-001, 3.4473792E-009
 8.0000000E-003, 1.4997896E-002, 1.7286220E-002, 2.2737066E+000, 1.3486971E-003, 1.0000000E+000, 3.1000000E+001, 4.5461974E-001, 5.9896228E-009
 1.0000000E-002, 1.8747338E-002, 2.1607770E-002, 2.2737601E+000, 1.7500679E-003, 1.0000000E+000, 3.1000000E+001, 4.5272577E-001, 7.5250396E-009
 1.2000000E-002, 2.2496502E-002, 2.5930341E-002, 2.2738131E+000, 9.2581017E-004, 1.0000000E+000, 3.1000000E+001, 4.5333802E-001, 4.3685277E-009
 1.4000000E-002, 2.6245535E-002, 3.0253019E-002, 2.2738550E+000, 4.3024832E-005, 1.0000000E+000, 2.9000000E+001, 4.7974193E-001, 9.6734412E-009
 1.6000000E-002, 2.9994520E-002, 3.4575327E-002, 2.2738938E+000, 3.6171172E-004, 1.0000000E+000, 3.0000000E+001, 4.6561099E-001, 8.2267919E-009
 1.8000000E-002, 3.3743448E-002, 3.8897264E-002, 2.2739411E+000, 3.0778288E-004, 1.0000000E+000, 3.0000000E+001, 4.6785267E-001, 8.3353847E-009
 2.0000000E-002, 3.7492266E-002, 4.3219047E-002, 2.2740030E+000, 9.0098301E-005, 1.0000000E+000, 2.9000000E+001, 4.6681745E-001, 6.8132501E-009
 2.2000000E-002, 4.1240921E-002, 4.7540852E-002, 2.2740791E+000, 7.0732717E-005, 1.0000000E+000, 3.0000000E+001, 4.7250181E-001, 4.3105198E-009
 2.4000000E-002, 4.4989386E-002, 5.1862734E-002, 2.2741667E+000, 9.9909213E-005, 1.0000000E+000, 2.9000000E+001, 4.6648961E-001, 7.6953637E-009
 2.6000000E-002, 4.8737651E-002, 5.6184649E-002, 2.2742632E+000, 5.8781255E-005, 1.0000000E+000, 3.0000000E+001, 4.7456001E-001, 5.3470732E-009
 2.8000000E-002, 5.2485715E-002, 6.0506537E-002, 2.2743680E+000, 1.1697577E-005, 1.0000000E+000, 2.9000000E+001, 4.6745062E-001, 7.1661264E-009
 3.0000000E-002, 5.6233573E-002, 6.4828359E-002, 2.2744814E+000, 3.5150921E-005, 1.0000000E+000, 3.0000000E+001, 4.7118057E-001, 4.6558367E-009
 3.2000000E-002, 5.9981218E-002, 6.9150107E-002, 2.2746044E+000, 3.5922249E-005, 1.0000000E+000, 3.0000000E+001, 4.7095765E-001, 4.9105444E-009
 3.4000000E-002, 6.3728639E-002, 7.3471791E-002, 2.2747374E+000, 2.7324895E-005, 1.0000000E+000, 2.9000000E+001, 4.6334226E-001, 6.8667071E-009
 3.6000000E-002, 6.7475826E-002, 7.7793417E-002, 2.2748804E+000, 2.0986079E-005, 1.0000000E+000, 3.0000000E+001, 4.5426514E-001, 1.8623581E-009
 3.8000000E-002, 7.1222773E-002, 8.2114988E-002, 2.2750335E+000, 2.0802950E-005, 1.0000000E+000, 3.0000000E+001, 4.6111537E-001, 3.0926509E-009
 4.0000000E-002, 7.4969476E-002, 8.6436499E-002, 2.2751964E+000, 2.4860351E-005, 1.0000000E+000, 3.0000000E+001, 4.6177740E-001, 3.4176804E-009
 4.2000000E-002, 7.8715934E-002, 9.0757944E-002, 2.2753694E+000, 2.9790299E-005, 1.0000000E+000, 3.0000000E+001, 4.6158403E-001, 3.5676896E-009
 4.4000000E-002, 8.2462145E-002, 9.5079322E-002, 2.2755525E+000, 3.3608985E-005, 1.0000000E+000, 3.0000000E+001, 4.6289270E-001, 4.0970673E-009
 4.6000000E-002, 8.6208113E-002, 9.9400632E-002, 2.2757459E+000, 3.6158817E-005, 1.0000000E+000, 3.0000000E+001, 4.6564814E-001, 5.1522572E-009
 4.8000000E-002, 8.9953839E-002, 1.0372188E-001, 2.2759497E+000, 3.8205082E-005, 1.0000000E+000, 3.0000000E+001, 4.6848300E-001, 6.4936517E-009
 5.0000000E-002, 9.3699328E-002, 1.0804306E-001, 2.2761640E+000, 4.0471304E-005, 1.0000000E+000, 3.0000000E+001, 4.7072496E-001, 7.8625208E-009
 5.2000000E-002, 9.7081810E-002, 1.1194551E-001, 2.0564224E+000, 5.3404381E-004, 1.0000000E+000, 3.2000000E+001, 4.6613609E-001, 2.5795858E-009
 5.4000000E-002, 1.0046407E-001, 1.1584846E-001, 2.0566601E+000, 4.4016923E-004, 1.0000000E+000, 3.1000000E+001, 4.5524175E-001, 2.4518417E-009
 5.6000000E-002, 1.0384610E-001, 1.1975157E-001, 2.0568937E+000, 8.7620006E-005, 1.0000000E+000, 3.1000000E+001, 4.6146237E-001, 2.1374870E-009
 5.8000000E-002, 1.0722799E-001, 1.2365458E-001, 2.0571287E+000, 1.6380471E-004, 1.0000000E+000, 3.0000000E+001, 4.7137104E-001, 9.9508570E-009
 6.0000000E-002, 1.1060975E-001, 1.2755742E-001, 2.0573701E+000, 2.0631063E-004, 1.0000000E+000, 3.0000000E+001, 4.6692546E-001, 8.6016049E-009
 6.2000000E-002, 1.1399141E-001, 1.3146015E-001, 2.0576219E+000, 1.3067846E-004, 1.0000000E+000, 3.0000000E+001, 4.5647395E-001, 4.0532765E-009
 6.4000000E-002, 1.1737296E-001, 1.3536289E-001, 2.0578853E+000, 7.1292569E-005, 1.0000000E+000, 3.1000000E+001, 4.5948261E-001, 2.1537980E-009
 6.6000000E-002, 1.2075441E-001, 1.3926569E-001, 2.0581596E+000, 5.2788366E-005, 1.0000000E+000, 3.1000000E+001, 4.6106569E-001, 2.4387003E-009
 6.8000000E-002, 1.2413578E-001, 1.4316857E-001, 2.0584438E+000, 6.3086053E-005, 1.0000000E+000, 3.1000000E+001, 4.6107157E-001, 2.5366650E-009
 7.0000000E-002, 1.2751711E-001, 1.4707151E-001, 2.0587375E+000, 8.4064847E-005, 1.0000000E+000, 3.1000000E+001, 4.6057101E-001, 2.5751061E-009
 7.2000000E-002, 1.3089841E-001, 1.5097453E-001, 2.0590409E+000, 1.0172989E-004, 1.0000000E+000, 3.1000000E+001, 4.6013499E-001, 2.6255035E-009
 7.4000000E-002, 1.3427971E-001, 1.5487764E-001, 2.0593544E+000, 1.1237641E-004, 1.0000000E+000, 3.1000000E+001, 4.6006730E-001, 2.7233698E-009
 7.6000000E-002, 1.3766104E-001, 1.5878086E-001, 2.0596784E+000, 1.1896741E-004, 1.0000000E+000, 3.1000000E+001, 4.6031687E-001, 2.8698766E-009
 7.8000000E-002, 1.4104244E-001, 1.6268423E-001, 2.0600132E+000, 1.2559214E-004, 1.0000000E+000, 3.1000000E+001, 4.6051034E-001, 3.0102824E-009
 8.0000000E-002, 1.4442392E-001, 1.6658777E-001, 2.0603588E+000, 1.3438356E-004, 1.0000000E+000, 3.1000000E+001, 4.6058248E-001, 3.1365943E-009
 8.2000000E-002, 1.4780553E-001, 1.7049151E-001, 2.0607155E+000, 1.4533037E-004, 1.0000000E+000, 3.1000000E+001, 4.6055715E-001, 3.2517870E-009
 8.4000000E-002, 1.5118729E-001, 1.7439549E-001, 2.0610832E+000, 1.5747748E-004, 1.0000000E+000, 3.1000000E+001, 4.6048140E-001, 3.3617606E-009
 8.6000000E-002, 1.5456924E-001, 1.7829974E-001, 2.0614623E+000, 1.7002619E-004, 1.0000000E+000, 3.1000000E+001, 4.6038894E-001, 3.4707227E-009
 8.8000000E-002, 1.5795141E-001, 1.8220430E-001, 2.0618530E+000, 1.8273155E-004, 1.0000000E+000, 3.1000000E+001, 4.6028849E-001, 3.5794724E-009
 9.0000000E-002, 1.6133385E-001, 1.8610919E-001, 2.0622553E+000, 1.9574685E-004, 1.0000000E+000, 3.1000000E+001, 4.6017261E-001, 3.6865206E-009
 9.2000000E-002, 1.6471660E-001, 1.9001447E-001, 2.0626696E+000, 2.0931428E-004, 1.0000000E+000, 3.1000000E+001, 4.6003116E-001, 3.7899470E-009
 9.4000000E-002, 1.6809968E-001, 1.9392018E-001, 2.0630960E+000, 2.2357263E-004, 1.0000000E+000, 3.1000000E+001, 4.5985829E-001, 3.8883821E-009
 9.6000000E-002, 1.7148316E-001, 1.9782637E-001, 2.0635346E+000, 2.3853262E-004, 1.0000000E+000, 3.1000000E+001, 4.5965258E-001, 3.9810372E-009
 9.8000000E-002, 1.7486705E-001, 2.0173308E-001, 2.0639858E+000, 2.5414167E-004, 1.0000000E+000, 3.1000000E+001, 4.5941433E-001, 4.0673246E-009
 1.0000000E-001, 1.7825142E-001, 2.0564036E-001, 2.0644498E+000, 2.7034937E-004, 1.0000000E+000, 3.1000000E+001, 4.5914358E-001, 4.1466080E-009
 1.0200000E-001, 1.8091076E-001, 2.0871094E-001, 1.6251635E+000, 9.6302056E-004, 1.0000000E+000, 3.2000000E+001, 4.6460357E-001, 4.9047211E-009
 1.0400000E-001, 1.8357065E-001, 2.1178328E-001, 1.6256110E+000, 7.7831501E-004, 1.0000000E+000, 3.1000000E+001, 4.6075592E-001, 6.4784074E-009
 1.0600000E-001, 1.8623112E-001, 2.1485679E-001, 1.6260415E+000, 1.5288376E-004, 1.0000000E+000, 3.1000000E+001, 4.5963538E-001, 3.6410303E-009
 1.0800000E-001, 1.8889231E-001, 2.1793094E-001, 1.6264656E+000, 5.3816587E-004, 1.0000000E+000, 3.1000000E+001, 4.4972400E-001, 2.5212880E-009
 1.1000000E-001, 1.9155429E-001, 2.2100564E-001, 1.6268936E+000, 6.3303302E-004, 1.0000000E+000, 3.1000000E+001, 4.4917961E-001, 2.8057747E-009
 1.1200000E-001, 1.9421708E-001, 2.2408108E-001, 1.6273332E+000, 5.1171902E-004, 1.0000000E+000, 3.0000000E+001, 4.4585230E-001, 4.5998895E-009
 1.1400000E-001, 1.9688069E-001, 2.2715749E-001, 1.6277864E+000, 3.7314332E-004, 1.0000000E+000, 3.1000000E+001, 4.5522631E-001, 3.5735298E-009
 1.1600000E-001, 1.9954512E-001, 2.3023500E-001, 1.6282518E+000, 3.3470069E-004, 1.0000000E+000, 3.1000000E+001, 4.5457972E-001, 3.3811682E-009
 1.1800000E-001, 2.0221041E-001, 2.3331370E-001, 1.6287272E+000, 3.5506172E-004, 1.0000000E+000, 3.1000000E+001, 4.5432429E-001, 3.4488534E-009
 1.2000000E-001, 2.0487659E-001, 2.3639358E-001, 1.6292116E+000, 4.0021521E-004, 1.0000000E+000, 3.1000000E+001, 4.5482689E-001, 3.7700895E-009
 1.2200000E-001, 2.0754369E-001, 2.3947469E-001, 1.6297051E+000, 4.4488909E-004, 1.0000000E+000, 3.1000000E+001, 4.5524563E-001, 4.0793427E-009
 1.2400000E-001, 2.1021176E-001, 2.4255706E-001, 1.6302082E+000, 4.6822753E-004, 1.0000000E+000, 3.1000000E+001, 4.5504595E-001, 4.1793709E-009
 1.2600000E-001, 2.1288080E-001, 2.4564078E-001, 1.6307216E+000, 4.7836249E-004, 1.0000000E+000, 3.1000000E+001, 4.5405013E-001, 4.0242802E-009
 1.2800000E-001, 2.1555086E-001, 2.4872591E-001, 1.6312454E+000, 4.8692177E-004, 1.0000000E+000, 3.1000000E+001, 4.5201644E-001, 3.6052954E-009
 1.3000000E-001, 2.1822195E-001, 2.5181254E-001, 1.6317796E+000, 5.0002531E-004, 1.0000000E+000, 3.1000000E+001, 4.4884506E-001, 2.9909497E-009
 1.3200000E-001, 2.2089409E-001, 2.5490072E-001, 1.6323240E+000, 5.1760765E-004, 1.0000000E+000, 3.1000000E+001, 4.4493103E-001, 2.3573025E-009
 1.3400000E-001, 2.2356732E-001, 2.5799052E-001, 1.6328784E+000, 5.3683438E-004, 1.0000000E+000, 3.1000000E+001, 4.4262723E-001, 2.0762555E-009
 1.3600000E-001, 2.2624164E-001, 2.6108200E-001, 1.6334429E+000, 5.5528679E-004, 1.0000000E+000, 3.1000000E+001, 4.4507901E-001, 2.5477271E-009
 1.3800000E-001, 2.2891709E-001, 2.6417523E-001, 1.6340175E+000, 5.7213081E-004, 1.0000000E+000, 3.1000000E+001, 4.4917422E-001, 3.4959001E-009
 1.4000000E-001, 2.3159369E-001, 2.6727027E-001, 1.6346020E+000, 5.8768585E-004, 1.0000000E+000, 3.1000000E+001, 4.5227765E-001, 4.4670180E-009
 1.4200000E-001, 2.3427144E-001, 2.7036719E-001, 1.6351963E+000, 6.0254002E-004, 1.0000000E+000, 3.1000000E+001, 4.5428686E-001, 5.2871793E-009
 1.4400000E-001, 2.3695037E-001, 2.7346604E-001, 1.6358003E+000, 6.1699510E-004, 1.0000000E+000, 3.1000000E+001, 4.5558967E-001, 5.9584141E-009
 1.4600000E-001, 2.3963050E-001, 2.7656689E-001, 1.6364139E+000, 6.3099217E-004, 1.0000000E+000, 3.1000000E+001, 4.5649837E-001, 6.5331508E-009
 1.4800000E-001, 2.4231183E-001, 2.7966980E-001, 1.6370368E+000, 6.4429626E-004, 1.0000000E+000, 3.1000000E+001, 4.5719708E-001, 7.0576282E-009
 1.5000000E-001, 2.4499438E-001, 2.8277482E-001, 1.6376688E+000, 6.5668600E-004, 1.0000000E+000, 3.1000000E+001, 4.5777715E-001, 7.5583264E-009
 1.5200000E-001, 2.4671074E-001, 2.8476550E-001, 1.0521368E+000, 1.2570192E-003, 1.0000000E+000, 3.2000000E+001, 4.6067846E-001, 5.7694661E-009
 1.5400000E-001, 2.4842828E-001, 2.8675978E-001, 1.0526746E+000, 1.0650328E-003, 1.0000000E+000, 3.2000000E+001, 4.3835078E-001, 9.8505718E-010
