s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 2.3600155E-001, 5.4758035E-002, 9.1336743E-005, 1.0000000E+000, 5.5958601E+000, 7.9000000E+001, 6.1691796E-009, 7.1529011E-001
 2.3732639E-001, 5.4723968E-002, 9.1276453E-005, 1.0000000E+000, 5.6350991E+000, 7.9000000E+001, 6.3216775E-009, 7.1547172E-001
 2.3865123E-001, 5.4689741E-002, 9.1243684E-005, 1.0000000E+000, 5.6745411E+000, 7.9000000E+001, 6.4767115E-009, 7.1565181E-001
 2.3997607E-001, 5.4655355E-002, 9.1285055E-005, 1.0000000E+000, 5.7299219E+000, 7.9000000E+001, 6.6489301E-009, 7.1584960E-001
 2.4116633E-001, 5.4631301E-002, 6.6661504E-005, 1.0000000E+000, 5.7837831E+000, 7.9000000E+001, 6.0103686E-009, 7.1579538E-001
 2.4235659E-001, 5.4600173E-002, 6.7438144E-005, 1.0000000E+000, 5.8374072E+000, 7.9000000E+001, 6.2840716E-009, 7.1630714E-001
 2.4354685E-001, 5.4568917E-002, 7.1052664E-005, 1.0000000E+000, 5.8799082E+000, 7.9000000E+001, 6.5097197E-009, 7.1654232E-001
 2.4473711E-001, 5.4537533E-002, 7.2950421E-005, 1.0000000E+000, 5.9165131E+000, 7.9000000E+001, 6.6101316E-009, 7.1663085E-001
 2.4592736E-001, 5.4506021E-002, 7.4279770E-005, 1.0000000E+000, 5.9784719E+000, 7.9000000E+001, 6.8059432E-009, 7.1685890E-001
 2.4711762E-001, 5.4474383E-002, 7.5899191E-005, 1.0000000E+000, 6.0148278E+000, 7.9000000E+001, 6.9704980E-009, 7.1702158E-001
 2.4830788E-001, 5.4442618E-002, 7.7392368E-005, 1.0000000E+000, 6.0590359E+000, 7.9000000E+001, 7.1555524E-009, 7.1719539E-001
 2.4949814E-001, 5.4410727E-002, 7.8022640E-005, 1.0000000E+000, 6.0983988E+000, 7.9000000E+001, 7.3570343E-009, 7.1739314E-001
 2.5068840E-001, 5.4378709E-002, 7.7565291E-005, 1.0000000E+000, 6.1377941E+000, 7.9000000E+001, 7.5723713E-009, 7.1761904E-001
 2.5187865E-001, 5.4346566E-002, 7.6395435E-005, 1.0000000E+000, 6.1978689E+000, 7.9000000E+001, 7.7821902E-009, 7.1784506E-001
 2.5306891E-001, 5.4314298E-002, 7.5125394E-005, 1.0000000E+000, 6.2373449E+000, 7.9000000E+001, 8.0122071E-009, 7.1809185E-001
 2.5425917E-001, 5.4281904E-002, 7.4239436E-005, 1.0000000E+000, 6.2768031E+000, 7.9000000E+001, 8.2394993E-009, 7.1832492E-001
 2.5544943E-001, 5.4249386E-002, 7.3934709E-005, 1.0000000E+000, 6.3193108E+000, 7.9000000E+001, 8.4730240E-009, 7.1855085E-001
 2.5663969E-001, 5.4216744E-002, 7.4148426E-005, 1.0000000E+000, 6.3556582E+000, 7.9000000E+001, 8.7103828E-009, 7.1876669E-001
 2.5782995E-001, 5.4183977E-002, 7.4671141E-005, 1.0000000E+000, 6.4153520E+000, 7.9000000E+001, 8.9476859E-009, 7.1897039E-001
 2.5902020E-001, 5.4151087E-002, 7.5265056E-005, 1.0000000E+000, 6.4517981E+000, 7.9000000E+001, 9.1862191E-009, 7.1916648E-001
 2.6021046E-001, 5.4118073E-002, 7.5747725E-005, 1.0000000E+000, 6.4939920E+000, 7.9000000E+001, 9.4365018E-009, 7.1936818E-001
 2.6140072E-001, 5.4084937E-002, 7.6030492E-005, 1.0000000E+000, 6.5332328E+000, 7.9000000E+001, 9.6846838E-009, 7.1956381E-001
 2.6259098E-001, 5.4051678E-002, 7.6116435E-005, 1.0000000E+000, 6.5725709E+000, 7.9000000E+001, 9.9416182E-009, 7.1976437E-001
 2.6378124E-001, 5.4018296E-002, 7.6070951E-005, 1.0000000E+000, 6.6277820E+000, 8.0000000E+001, 4.4524350E-009, 7.1547338E-001
 2.6497149E-001, 5.3984792E-002, 7.5981785E-005, 1.0000000E+000, 6.6672822E+000, 8.0000000E+001, 4.5196072E-009, 7.1557354E-001
 2.6616175E-001, 5.3951167E-002, 7.5923930E-005, 1.0000000E+000, 6.7067219E+000, 8.0000000E+001, 4.5734072E-009, 7.1564578E-001
 2.6735201E-001, 5.3917420E-002, 7.5939163E-005, 1.0000000E+000, 6.7493449E+000, 8.0000000E+001, 4.6020102E-009, 7.1566738E-001
 2.6854227E-001, 5.3883553E-002, 7.6032494E-005, 1.0000000E+000, 6.7857820E+000, 8.0000000E+001, 4.6801718E-009, 7.1578304E-001
 2.6973253E-001, 5.3849565E-002, 7.6181653E-005, 1.0000000E+000, 6.8285080E+000, 8.0000000E+001, 4.6929581E-009, 7.1577173E-001
 2.7092278E-001, 5.3815456E-002, 7.6352598E-005, 1.0000000E+000, 6.8649789E+000, 8.0000000E+001, 4.7313243E-009, 7.1580850E-001
 2.7211304E-001, 5.3781228E-002, 7.6514180E-005, 1.0000000E+000, 6.9275118E+000, 8.0000000E+001, 4.7754571E-009, 7.1585555E-001
 2.7449356E-001, 5.3729646E-002, 7.6697889E-005, 1.0000000E+000, 6.9867054E+000, 8.0000000E+001, 4.8776237E-009, 7.1599170E-001
 2.7687407E-001, 5.3660474E-002, 7.6856866E-005, 1.0000000E+000, 7.0656224E+000, 8.0000000E+001, 4.9239002E-009, 7.1600649E-001
 2.7900982E-001, 5.3603371E-002, 5.6254980E-005, 1.0000000E+000, 7.1757995E+000, 8.0000000E+001, 4.4346988E-009, 7.1597937E-001
 2.8007769E-001, 5.3556312E-002, 5.9162821E-005, 1.0000000E+000, 7.2354661E+000, 8.0000000E+001, 4.6188806E-009, 7.1632577E-001
 2.8221343E-001, 5.3509016E-002, 6.1405907E-005, 1.0000000E+000, 7.2962559E+000, 8.0000000E+001, 4.6339663E-009, 7.1629509E-001
 2.8434918E-001, 5.3445642E-002, 6.4244935E-005, 1.0000000E+000, 7.3949276E+000, 8.0000000E+001, 4.6723596E-009, 7.1627406E-001
 2.8648492E-001, 5.3381894E-002, 6.5336238E-005, 1.0000000E+000, 7.4742681E+000, 8.0000000E+001, 4.7375856E-009, 7.1630920E-001
