s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 3.7494714E-003, 4.3217355E-003, 2.2736504E+000, 8.3234330E-006, 1.1000000E+001, 2.8000000E+001, 5.0070321E-001, 6.6349786E-009
 4.0000000E-003, 7.4989211E-003, 8.6435258E-003, 2.2737269E+000, 6.1718433E-006, 1.0000000E+000, 2.9000000E+001, 5.0460425E-001, 7.8760448E-009
 6.0000000E-003, 1.1248354E-002, 1.2965365E-002, 2.2737298E+000, 3.8557972E-006, 1.0000000E+000, 2.9000000E+001, 4.7555909E-001, 2.1986283E-009
 8.0000000E-003, 1.4997749E-002, 1.7287248E-002, 2.2737417E+000, 3.8883940E-006, 1.0000000E+000, 2.9000000E+001, 4.7034300E-001, 2.2278904E-009
 1.0000000E-002, 1.8747086E-002, 2.1609167E-002, 2.2737628E+000, 4.9077517E-006, 1.0000000E+000, 2.9000000E+001, 4.6870296E-001, 2.5829093E-009
 1.2000000E-002, 2.2496347E-002, 2.5931113E-002, 2.2737930E+000, 5.8094156E-006, 1.0000000E+000, 2.9000000E+001, 4.7008234E-001, 3.4318271E-009
 1.4000000E-002, 2.6245514E-002, 3.0253074E-002, 2.2738323E+000, 6.3103488E-006, 1.0000000E+000, 2.9000000E+001, 4.6869852E-001, 3.7002053E-009
 1.6000000E-002, 2.9994571E-002, 3.4575041E-002, 2.2738807E+000, 7.4759941E-006, 1.0000000E+000, 2.9000000E+001, 4.6691879E-001, 3.8310537E-009
 1.8000000E-002, 3.3743500E-002, 3.8897008E-002, 2.2739383E+000, 8.8407739E-006, 1.0000000E+000, 2.9000000E+001, 4.6482507E-001, 3.8174052E-009
 2.0000000E-002, 3.7492288E-002, 4.3218961E-002, 2.2740052E+000, 4.1199916E-006, 2.0000000E+000, 2.8000000E+001, 4.9849351E-001, 2.9659695E-009
 2.2000000E-002, 4.1240916E-002, 4.7540901E-002, 2.2740815E+000, 8.0564679E-006, 1.0000000E+000, 2.9000000E+001, 4.5683209E-001, 2.8313700E-009
 2.4000000E-002, 4.4989372E-002, 5.1862813E-002, 2.2741670E+000, 4.6721637E-006, 2.0000000E+000, 2.8000000E+001, 4.9762649E-001, 3.2064195E-009
 2.6000000E-002, 4.8737643E-002, 5.6184693E-002, 2.2742620E+000, 4.0560936E-006, 2.0000000E+000, 2.8000000E+001, 4.9772012E-001, 2.7547377E-009
 2.8000000E-002, 5.2485716E-002, 6.0506536E-002, 2.2743665E+000, 4.4304083E-006, 2.0000000E+000, 2.8000000E+001, 4.9711671E-001, 2.9154299E-009
 3.0000000E-002, 5.6233580E-002, 6.4828334E-002, 2.2744805E+000, 4.9878747E-006, 2.0000000E+000, 2.8000000E+001, 4.9728567E-001, 3.2710694E-009
 3.2000000E-002, 5.9981225E-002, 6.9150082E-002, 2.2746040E+000, 5.5122171E-006, 2.0000000E+000, 2.8000000E+001, 4.9733225E-001, 3.5920090E-009
 3.4000000E-002, 6.3728645E-002, 7.3471775E-002, 2.2747372E+000, 5.4356249E-006, 2.0000000E+000, 2.8000000E+001, 4.9645680E-001, 3.4102352E-009
 3.6000000E-002, 6.7475830E-002, 7.7793409E-002, 2.2748802E+000, 6.1776100E-006, 2.0000000E+000, 2.8000000E+001, 4.9644575E-001, 3.8580104E-009
 3.8000000E-002, 7.1222776E-002, 8.2114982E-002, 2.2750331E+000, 6.9789471E-006, 2.0000000E+000, 2.8000000E+001, 4.9663947E-001, 4.3806696E-009
 4.0000000E-002, 7.4969479E-002, 8.6436490E-002, 2.2751960E+000, 7.6520757E-006, 2.0000000E+000, 2.8000000E+001, 4.9648702E-001, 4.7779105E-009
 4.2000000E-002, 7.8715938E-002, 9.0757932E-002, 2.2753689E+000, 8.2828316E-006, 2.0000000E+000, 2.8000000E+001, 4.9614277E-001, 5.1190860E-009
 4.4000000E-002, 8.2462150E-002, 9.5079308E-002, 2.2755520E+000, 8.9440283E-006, 2.0000000E+000, 2.8000000E+001, 4.9573484E-001, 5.4693898E-009
 4.6000000E-002, 8.6208117E-002, 9.9400618E-002, 2.2757454E+000, 9.6509303E-006, 2.0000000E+000, 2.8000000E+001, 4.9529042E-001, 5.8423348E-009
 4.8000000E-002, 8.9953844E-002, 1.0372186E-001, 2.2759491E+000, 4.7598065E-006, 3.0000000E+000, 2.8000000E+001, 4.9906505E-001, 3.4453778E-009
 5.0000000E-002, 9.3699332E-002, 1.0804304E-001, 2.2761635E+000, 9.3919515E-006, 2.0000000E+000, 2.8000000E+001, 4.9287676E-001, 5.2740254E-009
 5.2000000E-002, 9.7081763E-002, 1.1194594E-001, 2.0564419E+000, 9.2664118E-006, 7.0000000E+000, 2.8000000E+001, 5.0057850E-001, 7.2275834E-009
 5.4000000E-002, 1.0046401E-001, 1.1584881E-001, 2.0566635E+000, 6.4933642E-006, 2.0000000E+000, 2.8000000E+001, 4.8085544E-001, 2.1601238E-009
 5.6000000E-002, 1.0384609E-001, 1.1975165E-001, 2.0568893E+000, 5.9989620E-006, 3.0000000E+000, 2.8000000E+001, 4.9643417E-001, 4.2152742E-009
 5.8000000E-002, 1.0722800E-001, 1.2365446E-001, 2.0571246E+000, 5.8460225E-006, 3.0000000E+000, 2.8000000E+001, 4.9579561E-001, 4.0695510E-009
 6.0000000E-002, 1.1060978E-001, 1.2755726E-001, 2.0573691E+000, 5.4385777E-006, 3.0000000E+000, 2.8000000E+001, 4.9437150E-001, 3.6105931E-009
 6.2000000E-002, 1.1399142E-001, 1.3146006E-001, 2.0576231E+000, 6.2120187E-006, 3.0000000E+000, 2.8000000E+001, 4.9384165E-001, 3.9075486E-009
 6.4000000E-002, 1.1737296E-001, 1.3536286E-001, 2.0578867E+000, 7.0635685E-006, 3.0000000E+000, 2.8000000E+001, 4.9339072E-001, 4.2195183E-009
 6.6000000E-002, 1.2075440E-001, 1.3926569E-001, 2.0581600E+000, 7.8661443E-006, 3.0000000E+000, 2.8000000E+001, 4.9282165E-001, 4.4497510E-009
 6.8000000E-002, 1.2413578E-001, 1.4316856E-001, 2.0584432E+000, 8.7008532E-006, 3.0000000E+000, 2.8000000E+001, 4.9222731E-001, 4.6658278E-009
 7.0000000E-002, 1.2751710E-001, 1.4707149E-001, 2.0587364E+000, 9.5957994E-006, 3.0000000E+000, 2.8000000E+001, 4.9164246E-001, 4.8904966E-009
 7.2000000E-002, 1.3089840E-001, 1.5097450E-001, 2.0590397E+000, 5.3894390E-006, 4.0000000E+000, 2.8000000E+001, 4.9356024E-001, 2.8960834E-009
 7.4000000E-002, 1.3427971E-001, 1.5487760E-001, 2.0593534E+000, 5.3241417E-006, 4.0000000E+000, 2.8000000E+001, 4.9271479E-001, 2.6967194E-009
 7.6000000E-002, 1.3766104E-001, 1.5878082E-001, 2.0596775E+000, 5.7519716E-006, 4.0000000E+000, 2.8000000E+001, 4.9213892E-001, 2.7897045E-009
 7.8000000E-002, 1.4104243E-001, 1.6268419E-001, 2.0600122E+000, 6.4521910E-006, 4.0000000E+000, 2.8000000E+001, 4.9175762E-001, 3.0321641E-009
 8.0000000E-002, 1.4442392E-001, 1.6658774E-001, 2.0603578E+000, 7.0378945E-006, 4.0000000E+000, 2.8000000E+001, 4.9127840E-001, 3.1900610E-009
 8.2000000E-002, 1.4780552E-001, 1.7049148E-001, 2.0607144E+000, 7.6190496E-006, 4.0000000E+000, 2.8000000E+001, 4.9076797E-001, 3.3272027E-009
 8.4000000E-002, 1.5118728E-001, 1.7439546E-001, 2.0610821E+000, 8.2336251E-006, 4.0000000E+000, 2.8000000E+001, 4.9026370E-001, 3.4677310E-009
 8.6000000E-002, 1.5456923E-001, 1.7829971E-001, 2.0614611E+000, 8.8818168E-006, 4.0000000E+000, 2.8000000E+001, 4.8976586E-001, 3.6113013E-009
 8.8000000E-002, 1.5795140E-001, 1.8220426E-001, 2.0618517E+000, 9.5627163E-006, 4.0000000E+000, 2.8000000E+001, 4.8927218E-001, 3.7565960E-009
 9.0000000E-002, 1.6133384E-001, 1.8610916E-001, 2.0622540E+000, 5.3228461E-006, 5.0000000E+000, 2.8000000E+001, 4.9057184E-001, 2.2218500E-009
 9.2000000E-002, 1.6471658E-001, 1.9001444E-001, 2.0626683E+000, 5.2974685E-006, 5.0000000E+000, 2.8000000E+001, 4.8986266E-001, 2.1161316E-009
 9.4000000E-002, 1.6809967E-001, 1.9392015E-001, 2.0630946E+000, 5.8426229E-006, 5.0000000E+000, 2.8000000E+001, 4.8954375E-001, 2.2828778E-009
 9.6000000E-002, 1.7148314E-001, 1.9782633E-001, 2.0635332E+000, 6.2634764E-006, 5.0000000E+000, 2.8000000E+001, 4.8913364E-001, 2.3813151E-009
 9.8000000E-002, 1.7486704E-001, 2.0173304E-001, 2.0639844E+000, 6.6794524E-006, 5.0000000E+000, 2.8000000E+001, 4.8869748E-001, 2.4676496E-009
 1.0000000E-001, 1.7825140E-001, 2.0564033E-001, 2.0644483E+000, 7.1146255E-006, 5.0000000E+000, 2.8000000E+001, 4.8826645E-001, 2.5555988E-009
 1.0200000E-001, 1.8091063E-001, 2.0871180E-001, 1.6252026E+000, 9.2252112E-006, 8.0000000E+000, 2.8000000E+001, 5.0126928E-001, 7.6842305E-009
 1.0400000E-001, 1.8357050E-001, 2.1178399E-001, 1.6256173E+000, 6.9220439E-006, 5.0000000E+000, 2.8000000E+001, 4.8394904E-001, 1.8994547E-009
 1.0600000E-001, 1.8623105E-001, 2.1485694E-001, 1.6260325E+000, 8.3199828E-006, 5.0000000E+000, 2.8000000E+001, 4.8661180E-001, 2.6851602E-009
 1.0800000E-001, 1.8889231E-001, 2.1793071E-001, 1.6264573E+000, 8.4267509E-006, 5.0000000E+000, 2.8000000E+001, 4.8548362E-001, 2.5369001E-009
 1.1000000E-001, 1.9155431E-001, 2.2100534E-001, 1.6268917E+000, 8.7952760E-006, 5.0000000E+000, 2.8000000E+001, 4.8497652E-001, 2.5665155E-009
 1.1200000E-001, 1.9421708E-001, 2.2408090E-001, 1.6273357E+000, 9.2137363E-006, 5.0000000E+000, 2.8000000E+001, 4.8459662E-001, 2.6267505E-009
 1.1400000E-001, 1.9688066E-001, 2.2715745E-001, 1.6277894E+000, 9.6364800E-006, 5.0000000E+000, 2.8000000E+001, 4.8420820E-001, 2.6830362E-009
 1.1600000E-001, 1.9954508E-001, 2.3023503E-001, 1.6282529E+000, 5.2923143E-006, 6.0000000E+000, 2.7000000E+001, 5.0250063E-001, 8.2210809E-009
 1.1800000E-001, 2.0221036E-001, 2.3331372E-001, 1.6287263E+000, 5.3027331E-006, 6.0000000E+000, 2.7000000E+001, 5.0184563E-001, 7.9521085E-009
 1.2000000E-001, 2.0487654E-001, 2.3639357E-001, 1.6292097E+000, 5.6237999E-006, 6.0000000E+000, 2.7000000E+001, 5.0156618E-001, 8.3018478E-009
 1.2200000E-001, 2.0754365E-001, 2.3947465E-001, 1.6297032E+000, 5.8565899E-006, 6.0000000E+000, 2.7000000E+001, 5.0118199E-001, 8.4653701E-009
 1.2400000E-001, 2.1021171E-001, 2.4255702E-001, 1.6302067E+000, 6.0847744E-006, 6.0000000E+000, 2.7000000E+001, 5.0078326E-001, 8.6059734E-009
 1.2600000E-001, 2.1288076E-001, 2.4564075E-001, 1.6307204E+000, 6.3156541E-006, 6.0000000E+000, 2.7000000E+001, 5.0038945E-001, 8.7432908E-009
 1.2800000E-001, 2.1555081E-001, 2.4872589E-001, 1.6312443E+000, 6.5479085E-006, 6.0000000E+000, 2.7000000E+001, 4.9999924E-001, 8.8751515E-009
 1.3000000E-001, 2.1822189E-001, 2.5181253E-001, 1.6317784E+000, 6.7808409E-006, 6.0000000E+000, 2.7000000E+001, 4.9961258E-001, 9.0009231E-009
 1.3200000E-001, 2.2089404E-001, 2.5490071E-001, 1.6323226E+000, 7.0138258E-006, 6.0000000E+000, 2.7000000E+001, 4.9922982E-001, 9.1203225E-009
 1.3400000E-001, 2.2356726E-001, 2.5799051E-001, 1.6328770E+000, 7.2461904E-006, 6.0000000E+000, 2.7000000E+001, 4.9885131E-001, 9.2330643E-009
 1.3600000E-001, 2.2624159E-001, 2.6108199E-001, 1.6334416E+000, 7.4772191E-006, 6.0000000E+000, 2.7000000E+001, 4.9847739E-001, 9.3388657E-009
 1.3800000E-001, 2.2891704E-001, 2.6417522E-001, 1.6340161E+000, 7.7061575E-006, 6.0000000E+000, 2.7000000E+001, 4.9810840E-001, 9.4374482E-009
 1.4000000E-001, 2.3159363E-001, 2.6727026E-001, 1.6346006E+000, 7.9322165E-006, 6.0000000E+000, 2.7000000E+001, 4.9774467E-001, 9.5285417E-009
 1.4200000E-001, 2.3427138E-001, 2.7036718E-001, 1.6351950E+000, 8.1545760E-006, 6.0000000E+000, 2.7000000E+001, 4.9738650E-001, 9.6118800E-009
 1.4400000E-001, 2.3695031E-001, 2.7346603E-001, 1.6357990E+000, 8.3723914E-006, 6.0000000E+000, 2.7000000E+001, 4.9703417E-001, 9.6872008E-009
 1.4600000E-001, 2.3963044E-001, 2.7656689E-001, 1.6364126E+000, 8.5847998E-006, 6.0000000E+000, 2.7000000E+001, 4.9668792E-001, 9.7542390E-009
 1.4800000E-001, 2.4231177E-001, 2.7966979E-001, 1.6370355E+000, 8.7909286E-006, 6.0000000E+000, 2.7000000E+001, 4.9634794E-001, 9.8127366E-009
 1.5000000E-001, 2.4499432E-001, 2.8277481E-001, 1.6376675E+000, 8.9899043E-006, 6.0000000E+000, 2.7000000E+001, 4.9601435E-001, 9.8624282E-009
 1.5200000E-001, 2.4671054E-001, 2.8476670E-001, 1.0521897E+000, 6.3144224E-006, 9.0000000E+000, 2.8000000E+001, 5.0188862E-001, 5.5017419E-009
 1.5400000E-001, 2.4842806E-001, 2.8676077E-001, 1.0526834E+000, 8.1977878E-006, 6.0000000E+000, 2.7000000E+001, 4.9108219E-001, 6.9315508E-009
