Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.745E+01, 7.448E+01, 3.337E+01, 7.911E+01, 5.223E+01, 2.919E+01, 2.281E+01, 6.219E+01, 3.577E+01, 2.367E+01, 1.134E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 5.537E+02
    1, 1.669E+01, 1.071E+02, 4.472E+01, 1.079E+02, 8.164E+01, 4.038E+01, 2.763E+01, 5.378E+01, 4.528E+01, 3.660E+00, 2.487E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 5.537E+02
    2, 2.311E+01, 1.025E+02, 4.270E+01, 1.013E+02, 7.275E+01, 3.131E+01, 1.925E+01, 1.056E+01, 4.324E+01, 2.828E+00, 1.041E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 5.537E+02
    3, 3.192E+01, 8.332E+01, 3.407E+01, 8.362E+01, 6.360E+01, 2.732E+01, 1.428E+01, 2.598E+00, 3.502E+01, 2.234E+00, 1.757E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 5.537E+02
    4, 2.232E+01, 1.137E+02, 4.520E+01, 1.050E+02, 7.551E+01, 3.312E+01, 2.065E+01, 1.416E+00, 6.469E+01, 2.855E+00, 6.928E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 5.537E+02
