s,s
Time,"cpu"
 1.2660315E+001, 4.7154252E+003
 1.2696397E+001, 4.7295540E+003
 1.2728600E+001, 4.7488628E+003
 1.2750069E+001, 4.7621652E+003
 1.2782273E+001, 4.7762962E+003
 1.2816624E+001, 4.7929018E+003
 1.2840240E+001, 4.8062816E+003
 1.2875664E+001, 4.8206696E+003
 1.2911088E+001, 4.8368657E+003
 1.2934704E+001, 4.8498085E+003
 1.2970128E+001, 4.8628024E+003
 1.2993744E+001, 4.8746788E+003
 1.3029168E+001, 4.8865905E+003
 1.3052784E+001, 4.8995245E+003
 1.3088208E+001, 4.9125577E+003
 1.3111824E+001, 4.9238907E+003
 1.3147248E+001, 4.9360001E+003
 1.3172045E+001, 4.9483079E+003
 1.3211011E+001, 4.9598424E+003
 1.3236989E+001, 4.9723717E+003
 1.3262966E+001, 4.9817697E+003
 1.3301933E+001, 4.9951622E+003
 1.3327910E+001, 5.0064794E+003
 1.3353888E+001, 5.0155262E+003
 1.3392854E+001, 5.0263689E+003
 1.3418832E+001, 5.0391774E+003
 1.3444810E+001, 5.0495992E+003
 1.3470787E+001, 5.0600573E+003
 1.3509754E+001, 5.0718141E+003
 1.3535731E+001, 5.0827736E+003
 1.3561709E+001, 5.0922277E+003
 1.3600675E+001, 5.1061464E+003
 1.3626653E+001, 5.1193849E+003
 1.3651048E+001, 5.1291637E+003
 1.3685268E+001, 5.1428170E+003
 1.3719488E+001, 5.1585693E+003
 1.3742301E+001, 5.1723322E+003
 1.3776521E+001, 5.1863683E+003
 1.3810740E+001, 5.2022877E+003
 1.3833554E+001, 5.2151305E+003
 1.3867773E+001, 5.2285590E+003
 1.3890586E+001, 5.2423260E+003
 1.3924806E+001, 5.2549427E+003
 1.3959026E+001, 5.2707431E+003
 1.3981839E+001, 5.2836058E+003
 1.4016059E+001, 5.2950006E+003
 1.4051419E+001, 5.3107833E+003
 1.4076514E+001, 5.3245685E+003
 1.4101608E+001, 5.3342687E+003
 1.4139250E+001, 5.3466660E+003
 1.4166854E+001, 5.3590555E+003
 1.4194458E+001, 5.3667936E+003
 1.4222062E+001, 5.3763490E+003
 1.4263468E+001, 5.3888852E+003
 1.4291072E+001, 5.4007762E+003
 1.4318675E+001, 5.4104318E+003
 1.4346279E+001, 5.4205685E+003
 1.4373883E+001, 5.4304388E+003
 1.4401487E+001, 5.4395448E+003
 1.4442893E+001, 5.4514052E+003
 1.4470497E+001, 5.4633209E+003
 1.4498101E+001, 5.4745763E+003
 1.4525705E+001, 5.4867924E+003
 1.4553309E+001, 5.4993085E+003
