s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 3.7109812E-003, 4.3268018E-003, 2.2637749E+000, 8.1319321E-006, 1.5000000E+001, 1.0600000E+002, 8.2028202E-001, 7.5990485E-009
 4.0000000E-003, 7.4238032E-003, 8.6563198E-003, 2.2668035E+000, 6.8010905E-006, 2.0000000E+000, 1.0500000E+002, 8.2220527E-001, 9.3706479E-009
 6.0000000E-003, 1.1136348E-002, 1.2985722E-002, 2.2668962E+000, 5.3491152E-006, 2.0000000E+000, 1.0400000E+002, 8.1995730E-001, 5.9166885E-009
 8.0000000E-003, 1.4849182E-002, 1.7315796E-002, 2.2669969E+000, 6.0456873E-006, 2.0000000E+000, 1.0300000E+002, 8.2061406E-001, 9.3874780E-009
 1.0000000E-002, 1.8561811E-002, 2.1645832E-002, 2.2671057E+000, 7.9667002E-006, 2.0000000E+000, 1.0400000E+002, 8.1556100E-001, 5.0831589E-009
 1.2000000E-002, 2.2274614E-002, 2.5976402E-002, 2.2672227E+000, 4.4120820E-006, 3.0000000E+000, 1.0300000E+002, 8.2312619E-001, 7.7185980E-009
 1.4000000E-002, 2.5987301E-002, 3.0307060E-002, 2.2673481E+000, 5.0928999E-006, 3.0000000E+000, 1.0300000E+002, 8.2276144E-001, 8.6979511E-009
 1.6000000E-002, 2.9700043E-002, 3.4638117E-002, 2.2674821E+000, 6.2117846E-006, 3.0000000E+000, 1.0300000E+002, 8.2205797E-001, 9.9516012E-009
 1.8000000E-002, 3.3412762E-002, 3.8969398E-002, 2.2676251E+000, 7.9696974E-006, 3.0000000E+000, 1.0400000E+002, 8.1913094E-001, 7.5263754E-009
 2.0000000E-002, 3.7125686E-002, 4.3301261E-002, 2.2677772E+000, 4.8457232E-006, 4.0000000E+000, 1.0300000E+002, 8.2218566E-001, 8.8025258E-009
 2.2000000E-002, 4.0838409E-002, 4.7633185E-002, 2.2679389E+000, 6.0058117E-006, 4.0000000E+000, 1.0300000E+002, 8.2004433E-001, 7.8588556E-009
 2.4000000E-002, 4.4551250E-002, 5.1965594E-002, 2.2681104E+000, 7.7472290E-006, 4.0000000E+000, 1.0300000E+002, 8.1832489E-001, 7.8858051E-009
 2.6000000E-002, 4.8263951E-002, 5.6298201E-002, 2.2682923E+000, 5.2162174E-006, 5.0000000E+000, 1.0300000E+002, 8.2254353E-001, 9.2974929E-009
 2.8000000E-002, 5.1976693E-002, 6.0631259E-002, 2.2684850E+000, 6.2546619E-006, 5.0000000E+000, 1.0400000E+002, 8.2189275E-001, 8.2342717E-009
 3.0000000E-002, 5.5689342E-002, 6.4964618E-002, 2.2686890E+000, 7.6516080E-006, 5.0000000E+000, 1.0400000E+002, 8.2180518E-001, 9.7854901E-009
 3.2000000E-002, 5.9401986E-002, 6.9298442E-002, 2.2689047E+000, 9.4833209E-006, 5.0000000E+000, 1.0500000E+002, 8.2109660E-001, 8.9985449E-009
 3.4000000E-002, 6.3114555E-002, 7.3632650E-002, 2.2691328E+000, 6.1870239E-006, 6.0000000E+000, 1.0400000E+002, 8.2303613E-001, 9.3609678E-009
 3.6000000E-002, 6.6827091E-002, 7.7967332E-002, 2.2693739E+000, 7.1396399E-006, 6.0000000E+000, 1.0500000E+002, 8.2204545E-001, 7.7465504E-009
 3.8000000E-002, 7.0539549E-002, 8.2302522E-002, 2.2696284E+000, 8.4643125E-006, 6.0000000E+000, 1.0500000E+002, 8.2197842E-001, 9.0413160E-009
 4.0000000E-002, 7.4251975E-002, 8.6638305E-002, 2.2698971E+000, 9.8336232E-006, 6.0000000E+000, 1.0600000E+002, 8.2130828E-001, 7.8700346E-009
 4.2000000E-002, 7.7964290E-002, 9.0974646E-002, 2.2701806E+000, 6.4009624E-006, 7.0000000E+000, 1.0500000E+002, 8.2270916E-001, 7.6172259E-009
 4.4000000E-002, 8.1676561E-002, 9.5311686E-002, 2.2704795E+000, 7.1451927E-006, 7.0000000E+000, 1.0500000E+002, 8.2261783E-001, 8.3616021E-009
 4.6000000E-002, 8.5388699E-002, 9.9649384E-002, 2.2707944E+000, 8.1001232E-006, 7.0000000E+000, 1.0500000E+002, 8.2259483E-001, 9.4275784E-009
 4.8000000E-002, 8.9100755E-002, 1.0398786E-001, 2.2711258E+000, 9.0300697E-006, 7.0000000E+000, 1.0600000E+002, 8.2236346E-001, 8.3747644E-009
 5.0000000E-002, 9.2812684E-002, 1.0832716E-001, 2.2714741E+000, 9.8911857E-006, 7.0000000E+000, 1.0600000E+002, 8.2230223E-001, 9.0897067E-009
 5.2000000E-002, 9.6165281E-002, 1.1224848E-001, 2.0525716E+000, 8.5974059E-006, 9.0000000E+000, 1.0600000E+002, 8.1970094E-001, 8.2887508E-009
 5.4000000E-002, 9.9517719E-002, 1.1617067E-001, 2.0529319E+000, 6.1560477E-006, 8.0000000E+000, 1.0400000E+002, 8.2331684E-001, 9.5585916E-009
 5.6000000E-002, 1.0287006E-001, 1.2009385E-001, 2.0533024E+000, 7.1373076E-006, 8.0000000E+000, 1.0500000E+002, 8.2289222E-001, 8.8272742E-009
 5.8000000E-002, 1.0622225E-001, 1.2401803E-001, 2.0536877E+000, 7.2955046E-006, 8.0000000E+000, 1.0500000E+002, 8.2208644E-001, 8.1344938E-009
 6.0000000E-002, 1.0957434E-001, 1.2794329E-001, 2.0540867E+000, 7.5324402E-006, 8.0000000E+000, 1.0400000E+002, 8.1940572E-001, 7.3105431E-009
 6.2000000E-002, 1.1292628E-001, 1.3186964E-001, 2.0544987E+000, 7.6957283E-006, 8.0000000E+000, 1.0600000E+002, 8.2253776E-001, 7.5661000E-009
 6.4000000E-002, 1.1627812E-001, 1.3579715E-001, 2.0549224E+000, 7.7600795E-006, 8.0000000E+000, 1.0600000E+002, 8.2257098E-001, 7.7274046E-009
 6.6000000E-002, 1.1962983E-001, 1.3972579E-001, 2.0553564E+000, 7.7228618E-006, 8.0000000E+000, 1.0600000E+002, 8.2253148E-001, 7.7296359E-009
 6.8000000E-002, 1.2298145E-001, 1.4365560E-001, 2.0557991E+000, 7.5866173E-006, 8.0000000E+000, 1.0600000E+002, 8.2247899E-001, 7.6319500E-009
 7.0000000E-002, 1.2633296E-001, 1.4758655E-001, 2.0562486E+000, 7.3588931E-006, 8.0000000E+000, 1.0600000E+002, 8.2240312E-001, 7.4294911E-009
 7.2000000E-002, 1.2968440E-001, 1.5151865E-001, 2.0567030E+000, 7.0602366E-006, 8.0000000E+000, 1.0600000E+002, 8.2230709E-001, 7.1421060E-009
 7.4000000E-002, 1.3303576E-001, 1.5545183E-001, 2.0571607E+000, 6.7135763E-006, 8.0000000E+000, 1.0600000E+002, 8.2217628E-001, 6.7761727E-009
 7.6000000E-002, 1.3638709E-001, 1.5938608E-001, 2.0576200E+000, 6.3576160E-006, 8.0000000E+000, 1.0500000E+002, 8.2374247E-001, 9.6558712E-009
 7.8000000E-002, 1.3973838E-001, 1.6332134E-001, 2.0580798E+000, 9.9846660E-006, 7.0000000E+000, 1.0600000E+002, 8.2111253E-001, 8.9137368E-009
 8.0000000E-002, 1.4308967E-001, 1.6725759E-001, 2.0585396E+000, 9.7030680E-006, 7.0000000E+000, 1.0600000E+002, 8.2120574E-001, 8.8302933E-009
 8.2000000E-002, 1.4644095E-001, 1.7119479E-001, 2.0589995E+000, 9.3857740E-006, 7.0000000E+000, 1.0600000E+002, 8.2123667E-001, 8.5388117E-009
 8.4000000E-002, 1.4979226E-001, 1.7513293E-001, 2.0594603E+000, 9.4435875E-006, 7.0000000E+000, 1.0600000E+002, 8.2167536E-001, 8.9122645E-009
 8.5797096E-002, 1.5280845E-001, 1.7867800E-001, 2.0633782E+000, 8.5152263E-006, 7.0000000E+000, 1.0600000E+002, 8.2238969E-001, 9.5959296E-009
 8.7594192E-002, 1.5582467E-001, 1.8222386E-001, 2.0638023E+000, 8.5322013E-006, 7.0000000E+000, 1.0600000E+002, 8.2283401E-001, 9.7263337E-009
 8.9391287E-002, 1.5884089E-001, 1.8577052E-001, 2.0642330E+000, 9.3489153E-006, 7.0000000E+000, 1.0600000E+002, 8.2161754E-001, 8.8165471E-009
 9.1188383E-002, 1.6185713E-001, 1.8931806E-001, 2.0646725E+000, 6.4059392E-006, 8.0000000E+000, 1.0500000E+002, 8.2308191E-001, 8.6939599E-009
 9.2985479E-002, 1.6487336E-001, 1.9286653E-001, 2.0651236E+000, 7.0911134E-006, 8.0000000E+000, 1.0500000E+002, 8.2251143E-001, 8.7445174E-009
 9.4782575E-002, 1.6788958E-001, 1.9641603E-001, 2.0655891E+000, 8.0473810E-006, 8.0000000E+000, 1.0500000E+002, 8.2225356E-001, 9.4570206E-009
 9.6380725E-002, 1.7057062E-001, 1.9957211E-001, 2.0652946E+000, 7.0861645E-006, 8.0000000E+000, 1.0500000E+002, 8.2202340E-001, 8.9656699E-009
 9.7978876E-002, 1.7325161E-001, 2.0272917E-001, 2.0657422E+000, 7.8956519E-006, 8.0000000E+000, 1.0600000E+002, 8.2312109E-001, 9.4824846E-009
 9.9577026E-002, 1.7593254E-001, 2.0588729E-001, 2.0662061E+000, 8.5963244E-006, 8.0000000E+000, 1.0700000E+002, 8.1952000E-001, 5.3075945E-009
 1.0117518E-001, 1.7818228E-001, 2.0854387E-001, 1.7374751E+000, 7.0553180E-006, 1.0000000E+001, 1.0600000E+002, 8.2111210E-001, 9.6099284E-009
 1.0277333E-001, 1.8028824E-001, 2.1103407E-001, 1.6281852E+000, 7.4235425E-006, 7.0000000E+000, 1.0700000E+002, 8.2303848E-001, 8.8695128E-009
 1.0437148E-001, 1.8239410E-001, 2.1352553E-001, 1.6286225E+000, 9.5432994E-006, 8.0000000E+000, 1.0700000E+002, 8.1935943E-001, 5.8104281E-009
 1.0596963E-001, 1.8449987E-001, 2.1601827E-001, 1.6290696E+000, 9.9956119E-006, 8.0000000E+000, 1.0700000E+002, 8.1866712E-001, 5.6604619E-009
 1.0756778E-001, 1.8660553E-001, 2.1851235E-001, 1.6295281E+000, 6.1361876E-006, 9.0000000E+000, 1.0500000E+002, 8.2280189E-001, 8.9900404E-009
 1.0900420E-001, 1.8844783E-001, 2.2069668E-001, 1.5874861E+000, 8.9805508E-006, 7.0000000E+000, 1.0500000E+002, 8.1792967E-001, 7.4751465E-009
 1.1044062E-001, 1.9029005E-001, 2.2288211E-001, 1.5879072E+000, 8.2114551E-006, 8.0000000E+000, 1.0400000E+002, 8.1538838E-001, 6.4741705E-009
 1.1187704E-001, 1.9213218E-001, 2.2506862E-001, 1.5883305E+000, 7.8443204E-006, 8.0000000E+000, 1.0700000E+002, 8.1876246E-001, 5.3242055E-009
 1.1331346E-001, 1.9423769E-001, 2.2756340E-001, 1.8125952E+000, 8.6632078E-006, 1.0000000E+001, 1.0700000E+002, 8.2051589E-001, 8.6977332E-009
 1.1474989E-001, 1.9607966E-001, 2.2975202E-001, 1.5892152E+000, 9.5772056E-006, 8.0000000E+000, 1.0800000E+002, 8.1967859E-001, 7.4987398E-009
 1.1618631E-001, 1.9792157E-001, 2.3194165E-001, 1.5896419E+000, 6.7295315E-006, 8.0000000E+000, 1.0600000E+002, 8.2233094E-001, 9.1203106E-009
 1.1762273E-001, 1.9976343E-001, 2.3413220E-001, 1.5900582E+000, 7.0918019E-006, 8.0000000E+000, 1.0600000E+002, 8.2247356E-001, 9.8305195E-009
 1.1905915E-001, 2.0160525E-001, 2.3632362E-001, 1.5904679E+000, 6.7364282E-006, 8.0000000E+000, 1.0600000E+002, 8.2178225E-001, 8.3933234E-009
 1.2049557E-001, 2.0344705E-001, 2.3851585E-001, 1.5908691E+000, 6.4758164E-006, 8.0000000E+000, 1.0500000E+002, 8.2037667E-001, 8.1289684E-009
 1.2193199E-001, 2.0555229E-001, 2.4101602E-001, 1.8150927E+000, 7.9244525E-006, 1.0000000E+001, 1.0700000E+002, 8.2019590E-001, 7.9807234E-009
 1.2336841E-001, 2.0739408E-001, 2.4320967E-001, 1.5916816E+000, 9.9070575E-006, 8.0000000E+000, 1.0800000E+002, 8.1897469E-001, 7.4517750E-009
 1.2466005E-001, 2.0897267E-001, 2.4509230E-001, 1.5188819E+000, 8.9045460E-006, 5.0000000E+000, 1.0800000E+002, 8.2021468E-001, 8.2947948E-009
 1.2595168E-001, 2.1081474E-001, 2.4728260E-001, 1.7681374E+000, 7.3360359E-006, 1.0000000E+001, 1.0700000E+002, 8.2029377E-001, 8.3608153E-009
 1.2724331E-001, 2.1239337E-001, 2.4916615E-001, 1.5195518E+000, 6.6834866E-006, 9.0000000E+000, 1.0700000E+002, 8.2101602E-001, 9.2471078E-009
 1.2853494E-001, 2.1423549E-001, 2.5135734E-001, 1.7687992E+000, 7.2407924E-006, 1.0000000E+001, 1.0700000E+002, 8.2044423E-001, 8.3701124E-009
 1.2982658E-001, 2.1581418E-001, 2.5324176E-001, 1.5202113E+000, 6.7732462E-006, 9.0000000E+000, 1.0700000E+002, 8.2131468E-001, 9.6525066E-009
 1.3111821E-001, 2.1765634E-001, 2.5543385E-001, 1.7694548E+000, 7.3970238E-006, 1.0000000E+001, 1.0700000E+002, 8.2060572E-001, 8.5799122E-009
 1.3240984E-001, 2.1923507E-001, 2.5731920E-001, 1.5208733E+000, 6.8231295E-006, 9.0000000E+000, 1.0700000E+002, 8.2140056E-001, 9.6912908E-009
 1.3370147E-001, 2.2107726E-001, 2.5951228E-001, 1.7701225E+000, 7.6557188E-006, 1.0000000E+001, 1.0700000E+002, 8.2074739E-001, 8.8502989E-009
 1.3499311E-001, 2.2265600E-001, 2.6139873E-001, 1.5215572E+000, 6.8707475E-006, 9.0000000E+000, 1.0700000E+002, 8.2126244E-001, 9.3638671E-009
 1.3628474E-001, 2.2423472E-001, 2.6328582E-001, 1.5218959E+000, 9.2233386E-006, 7.0000000E+000, 1.0700000E+002, 8.2011302E-001, 7.4577992E-009
