Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 3.500E-02, 9.915E-02, 3.471E-02, 1.792E-01, 2.182E+00, 5.249E-02, 3.900E-01, 0.000E+00, 7.110E-04, 0.000E+00, 5.793E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.031E+00
    1, 3.410E-02, 9.620E-02, 3.478E-02, 1.673E-01, 2.183E+00, 5.248E-02, 3.907E-01, 0.000E+00, 6.988E-04, 0.000E+00, 7.403E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.034E+00
    2, 4.216E-02, 9.196E-02, 3.352E-02, 1.635E-01, 2.182E+00, 4.963E-02, 3.841E-01, 0.000E+00, 6.897E-04, 0.000E+00, 8.569E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.034E+00
    3, 3.949E-02, 1.088E-01, 3.785E-02, 1.735E-01, 2.184E+00, 5.467E-02, 3.872E-01, 0.000E+00, 6.957E-04, 0.000E+00, 4.783E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.034E+00
