s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 2.1625307E-003, 2.5384830E-003, 8.0016594E-001, 4.7254007E-004, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-003, 6.1063021E-003, 7.1376256E-003, 1.9342126E+000, 3.9805182E-004, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-003, 1.0737244E-002, 1.2525491E-002, 2.5039600E+000, 1.2054914E-004, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-003, 1.5152277E-002, 1.7664876E-002, 2.5296057E+000, 9.1589857E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-002, 1.9049627E-002, 2.2207841E-002, 2.3176756E+000, 1.4739784E-004, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E-002, 2.2586343E-002, 2.6335485E-002, 2.1382814E+000, 9.4196709E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E-002, 2.6046875E-002, 3.0375529E-002, 2.0936422E+000, 1.8013575E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6000000E-002, 2.9612191E-002, 3.4536666E-002, 2.1497424E+000, 2.6527664E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8000000E-002, 3.3309631E-002, 3.8850329E-002, 2.2290438E+000, 3.1144189E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-002, 3.7077232E-002, 4.3245207E-002, 2.2788573E+000, 1.4624521E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2000000E-002, 4.0845869E-002, 4.7641526E-002, 2.2806991E+000, 9.7923769E-006, 2.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E-002, 4.4585744E-002, 5.2005139E-002, 2.2798673E+000, 1.0434069E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6000000E-002, 4.8296997E-002, 5.6336083E-002, 2.2672447E+000, 9.9994724E-006, 8.2900000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8000000E-002, 5.2006437E-002, 6.0665397E-002, 2.2659731E+000, 9.9438223E-006, 4.4000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0000000E-002, 5.5714013E-002, 6.4993209E-002, 2.2648675E+000, 9.8721299E-006, 3.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2000000E-002, 5.9419091E-002, 6.9318815E-002, 2.2637770E+000, 9.9638330E-006, 3.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4000000E-002, 6.3121761E-002, 7.3641785E-002, 2.2627248E+000, 9.7681172E-006, 4.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6000000E-002, 6.6823010E-002, 7.7963017E-002, 2.2619270E+000, 9.9830284E-006, 5.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8000000E-002, 7.0523919E-002, 8.2284409E-002, 2.2616436E+000, 9.9813765E-006, 7.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-002, 7.4226137E-002, 8.6608371E-002, 2.2624527E+000, 9.9954402E-006, 1.1500000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2000000E-002, 7.7933253E-002, 9.0938752E-002, 2.2658092E+000, 9.9895695E-006, 1.9800000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4000000E-002, 8.1645454E-002, 9.5275753E-002, 2.2696227E+000, 9.9985360E-006, 1.9900000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6000000E-002, 8.5360251E-002, 9.9616586E-002, 2.2716397E+000, 9.9808690E-006, 1.5300000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8000000E-002, 8.9076080E-002, 1.0395946E-001, 2.2726037E+000, 9.9947548E-006, 1.2400000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000000E-002, 9.2791960E-002, 1.0830333E-001, 2.2729255E+000, 9.9618419E-006, 1.0900000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.2000000E-002, 9.6306817E-002, 1.1241174E-001, 2.2006704E+000, 4.3224557E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.4000000E-002, 9.9646457E-002, 1.1631885E-001, 2.0904668E+000, 3.8908756E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.6000000E-002, 1.0291268E-001, 1.2014279E-001, 2.0320284E+000, 1.2888371E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.8000000E-002, 1.0618933E-001, 1.2397987E-001, 2.0306526E+000, 9.9977879E-006, 5.9000000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-002, 1.0951979E-001, 1.2788023E-001, 2.0504519E+000, 1.6468525E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2000000E-002, 1.1288932E-001, 1.3182686E-001, 2.0689528E+000, 1.1157376E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4000000E-002, 1.1625835E-001, 1.3577453E-001, 2.0687331E+000, 9.9947725E-006, 1.0700000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6000000E-002, 1.1962479E-001, 1.3972030E-001, 2.0674117E+000, 9.9692665E-006, 8.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8000000E-002, 1.2298778E-001, 1.4366318E-001, 2.0654792E+000, 9.9505470E-006, 7.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000000E-002, 1.2634694E-001, 1.4760284E-001, 2.0632160E+000, 9.9238526E-006, 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2000000E-002, 1.2970205E-001, 1.5153914E-001, 2.0607988E+000, 9.7020118E-006, 6.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.4000000E-002, 1.3305312E-001, 1.5547206E-001, 2.0583672E+000, 9.8971257E-006, 6.2000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.6000000E-002, 1.3640026E-001, 1.5940164E-001, 2.0560379E+000, 9.8309916E-006, 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.8000000E-002, 1.3974389E-001, 1.6332817E-001, 2.0539563E+000, 9.8331471E-006, 7.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-002, 1.4308473E-001, 1.6725239E-001, 2.0523136E+000, 9.8525607E-006, 8.3000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.2000000E-002, 1.4642414E-001, 1.7117580E-001, 2.0514579E+000, 9.9856822E-006, 1.0700000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.4000000E-002, 1.4976497E-001, 1.7510163E-001, 2.0522729E+000, 9.9895716E-006, 1.6900000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.5797494E-002, 1.5277715E-001, 1.7864169E-001, 2.0602565E+000, 9.9929294E-006, 3.0500000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.7594987E-002, 1.5579406E-001, 1.8218853E-001, 2.0634864E+000, 9.9883748E-006, 2.1800000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.9392481E-002, 1.5881309E-001, 1.8573862E-001, 2.0651988E+000, 9.9813254E-006, 1.6500000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.1189975E-002, 1.6183285E-001, 1.8929029E-001, 2.0659356E+000, 9.9975280E-006, 1.3700000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.2987468E-002, 1.6485246E-001, 1.9284266E-001, 2.0660510E+000, 9.9627854E-006, 1.2300000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.4784962E-002, 1.6787135E-001, 1.9639525E-001, 2.0657888E+000, 9.9673121E-006, 1.1500000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.6383281E-002, 1.7055494E-001, 1.9955422E-001, 2.0654833E+000, 9.9766476E-006, 9.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.7981600E-002, 1.7323732E-001, 2.0271299E-001, 2.0649872E+000, 9.9844734E-006, 9.7000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.9579919E-002, 1.7591852E-001, 2.0587134E-001, 2.0644300E+000, 9.9327508E-006, 9.9000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0117824E-001, 1.7835515E-001, 2.0874339E-001, 1.9532171E+000, 5.2777590E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0277656E-001, 1.8050060E-001, 2.1127887E-001, 1.7506849E+000, 6.4357471E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0437488E-001, 1.8249332E-001, 2.1363979E-001, 1.6110843E+000, 2.9985458E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0597319E-001, 1.8447034E-001, 2.1598423E-001, 1.5778808E+000, 9.9894441E-006, 1.9900000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0757151E-001, 1.8652544E-001, 2.1841998E-001, 1.6110832E+000, 2.4190466E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0900839E-001, 1.8841423E-001, 2.2065798E-001, 1.6561980E+000, 1.0053901E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1044527E-001, 1.9029766E-001, 2.2288996E-001, 1.6511102E+000, 9.9009458E-006, 5.6000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1188215E-001, 1.9216235E-001, 2.2510233E-001, 1.6184697E+000, 9.9911507E-006, 1.0500000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1331903E-001, 1.9414992E-001, 2.2746200E-001, 1.6691060E+000, 2.6864700E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1475591E-001, 1.9610577E-001, 2.2978370E-001, 1.6929537E+000, 9.9950417E-006, 6.5600000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1619279E-001, 1.9798297E-001, 2.3201251E-001, 1.6368166E+000, 1.8568874E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1762966E-001, 1.9980464E-001, 2.3417981E-001, 1.5875625E+000, 1.2458131E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1906654E-001, 2.0162283E-001, 2.3634397E-001, 1.5824287E+000, 9.5607310E-006, 4.1000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2050342E-001, 2.0359434E-001, 2.3868908E-001, 1.6560559E+000, 3.5422864E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2194030E-001, 2.0555597E-001, 2.4102556E-001, 1.6911439E+000, 9.9869042E-006, 3.9500000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2337718E-001, 2.0744660E-001, 2.4327050E-001, 1.6496754E+000, 1.5933801E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2466840E-001, 2.0904115E-001, 2.4517155E-001, 1.5440253E+000, 2.0784449E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2595962E-001, 2.1074079E-001, 2.4719737E-001, 1.5865413E+000, 2.2658671E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2725084E-001, 2.1241543E-001, 2.4919411E-001, 1.6146668E+000, 9.9780533E-006, 5.6800000E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2854207E-001, 2.1417696E-001, 2.5128987E-001, 1.6523764E+000, 1.7990193E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2983329E-001, 2.1586548E-001, 2.5330138E-001, 1.6428911E+000, 1.5842161E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3112451E-001, 2.1761717E-001, 2.5538866E-001, 1.6518021E+000, 1.2152155E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3241573E-001, 2.1928863E-001, 2.5738139E-001, 1.6335860E+000, 1.6530485E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3370695E-001, 2.2103046E-001, 2.5945827E-001, 1.6457005E+000, 1.4459094E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3499817E-001, 2.2270130E-001, 2.6145137E-001, 1.6342215E+000, 1.4032766E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3628940E-001, 2.2429383E-001, 2.6335410E-001, 1.5624377E+000, 1.7873762E-005, 1.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
