Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.333E-02, 4.992E-01, 1.212E-01, 6.158E-01, 1.138E-01, 2.358E-01, 6.643E-01, 0.000E+00, 2.572E-01, 0.000E+00, 1.745E-03, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.532E+00
