s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.4335872E-001, 2.6358525E-001, 3.0762241E-001, 5.0196832E-001, 8.5489656E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4445029E-001, 2.6456360E-001, 3.0912836E-001, 4.1650172E-001, 9.0479692E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4554187E-001, 2.6546811E-001, 3.1057323E-001, 3.3445172E-001, 8.6437734E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4663344E-001, 2.6629489E-001, 3.1194130E-001, 2.5605689E-001, 9.2638113E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4772501E-001, 2.6703965E-001, 3.1321679E-001, 1.8152022E-001, 8.5921658E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4881659E-001, 2.6769819E-001, 3.1438451E-001, 1.1100628E-001, 9.1599710E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4990816E-001, 2.6826693E-001, 3.1543040E-001, 4.4640579E-002, 8.3921451E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5099974E-001, 2.6870860E-001, 3.1629217E-001,-5.2636441E-002, 1.1874373E-002, 5.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5209131E-001, 2.6905761E-001, 3.1701120E-001,-1.1038637E-001, 1.3124181E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5318288E-001, 2.6931468E-001, 3.1758095E-001,-1.6379708E-001, 1.1743311E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5427446E-001, 2.6948178E-001, 3.1799813E-001,-2.1287916E-001, 1.1897923E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5536603E-001, 2.6956184E-001, 3.1826285E-001,-2.5768363E-001, 1.1070705E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5645761E-001, 2.6955820E-001, 3.1837867E-001,-2.9831589E-001, 1.0564195E-002, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5754918E-001, 2.6947394E-001, 3.1835211E-001,-3.3495131E-001, 9.6154762E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5864075E-001, 2.6931131E-001, 3.1819203E-001,-3.6784829E-001, 9.3981541E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5973233E-001, 2.6907150E-001, 3.1790866E-001,-3.9735428E-001, 8.6562253E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6082390E-001, 2.6875484E-001, 3.1751257E-001,-4.2389896E-001, 8.0129758E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6191548E-001, 2.6836149E-001, 3.1701368E-001,-4.4797106E-001, 7.0314765E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6300705E-001, 2.6789245E-001, 3.1642068E-001,-4.7008019E-001, 6.3917215E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6409862E-001, 2.6735060E-001, 3.1574097E-001,-4.9070969E-001, 5.8142644E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6519020E-001, 2.6674152E-001, 3.1498098E-001,-5.1026892E-001, 4.4305869E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6628177E-001, 2.6606840E-001, 3.1414003E-001,-5.3458649E-001, 3.6918521E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6737335E-001, 2.6536608E-001, 3.1325791E-001,-5.5280944E-001, 2.9201319E-003, 2.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6846492E-001, 2.6465544E-001, 3.1236203E-001,-5.6004296E-001, 2.6364165E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6955649E-001, 2.6394164E-001, 3.1145911E-001,-5.6198901E-001, 2.2522532E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7064807E-001, 2.6322643E-001, 3.1055032E-001,-5.6383596E-001, 2.4603067E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7173964E-001, 2.6251204E-001, 3.0962727E-001,-5.7016652E-001, 2.8624975E-003, 2.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7283122E-001, 2.6181123E-001, 3.0868328E-001,-5.8455981E-001, 3.2966470E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7392279E-001, 2.6113729E-001, 3.0773566E-001,-6.0080974E-001, 4.4137173E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7501436E-001, 2.6049838E-001, 3.0680595E-001,-6.1076699E-001, 4.1090173E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7610594E-001, 2.5990283E-001, 3.0591701E-001,-6.1764580E-001, 5.1771186E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7719751E-001, 2.5935577E-001, 3.0509203E-001,-6.2093817E-001, 4.8597732E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7828909E-001, 2.5885970E-001, 3.0435255E-001,-6.2022761E-001, 5.0421672E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7938066E-001, 2.5841585E-001, 3.0371697E-001,-6.1517782E-001, 6.0094992E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8047223E-001, 2.5802521E-001, 3.0320015E-001,-6.0551036E-001, 5.6627955E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8156381E-001, 2.5768911E-001, 3.0281355E-001,-5.9100022E-001, 6.6250937E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8265538E-001, 2.5740953E-001, 3.0256528E-001,-5.7148961E-001, 6.1414670E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8374696E-001, 2.5718904E-001, 3.0245988E-001,-5.4690255E-001, 6.7545706E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8483853E-001, 2.5703042E-001, 3.0249805E-001,-5.1724964E-001, 6.1177714E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8593011E-001, 2.5693610E-001, 3.0267654E-001,-4.8262301E-001, 6.5306627E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8702168E-001, 2.5690761E-001, 3.0298823E-001,-4.4318496E-001, 5.8075321E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8811325E-001, 2.5694523E-001, 3.0342246E-001,-3.9915287E-001, 6.1885591E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8920483E-001, 2.5704790E-001, 3.0396557E-001,-3.5078259E-001, 5.5046836E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9029640E-001, 2.5721342E-001, 3.0460167E-001,-2.9835268E-001, 5.4754852E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9138798E-001, 2.5743879E-001, 3.0531358E-001,-2.4215228E-001, 5.9221784E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9247955E-001, 2.5772065E-001, 3.0608382E-001,-1.8247428E-001, 5.5765923E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9357112E-001, 2.5805560E-001, 3.0689564E-001,-1.1961445E-001, 6.0882376E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9466270E-001, 2.5844050E-001, 3.0773385E-001,-5.3875217E-002, 5.7879014E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9575427E-001, 2.5887258E-001, 3.0858549E-001, 1.4428002E-002, 6.2512409E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9672762E-001, 2.5931690E-001, 3.0935219E-001, 1.6404622E-001, 6.3184932E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9770098E-001, 2.5980533E-001, 3.1011837E-001, 2.4438035E-001, 6.4747626E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9867433E-001, 2.6033715E-001, 3.1088115E-001, 3.2597482E-001, 6.5741128E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9964768E-001, 2.6091220E-001, 3.1164039E-001, 4.0839026E-001, 6.6180673E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0062103E-001, 2.6153103E-001, 3.1239847E-001, 4.9117885E-001, 6.6091655E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0159439E-001, 2.6219506E-001, 3.1316015E-001, 5.7389440E-001, 6.5504121E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0256774E-001, 2.6290660E-001, 3.1393239E-001, 6.5610312E-001, 6.4447120E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0354109E-001, 2.6366857E-001, 3.1472412E-001, 7.3738937E-001, 6.2944436E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0451444E-001, 2.6448407E-001, 3.1554609E-001, 8.1735157E-001, 6.1013165E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0539031E-001, 2.6529046E-001, 3.1633991E-001, 9.8295431E-001, 6.0672086E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0626618E-001, 2.6615358E-001, 3.1718721E-001, 1.0673885E+000, 6.0418069E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0714204E-001, 2.6707288E-001, 3.1809944E-001, 1.1489273E+000, 5.9624745E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0801791E-001, 2.6804595E-001, 3.1908657E-001, 1.2269912E+000, 5.8147227E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0889378E-001, 2.6906868E-001, 3.2015599E-001, 1.3009476E+000, 5.5889551E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0976964E-001, 2.7013584E-001, 3.2131163E-001, 1.3701316E+000, 5.2811077E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1064551E-001, 2.7124197E-001, 3.2255348E-001, 1.4338829E+000, 4.9060423E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1152138E-001, 2.7238236E-001, 3.2387759E-001, 1.4915943E+000, 5.1731778E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1239724E-001, 2.7355394E-001, 3.2527665E-001, 1.5427630E+000, 5.1001302E-003, 4.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
