s,m/s,m/s,m/s,Pa,m/s,,,,
 9.4972662E-002, 1.5675375E-001, 0.0000000E+000, 3.3995184E-002,-2.5630785E-001, 5.3181892E-006, 5.0000000E+000, 3.5000000E+001, 5.7276094E-001, 5.6736858E-009
 9.9648689E-002, 1.4708098E-001, 0.0000000E+000, 3.3498903E-002,-2.4958293E-001, 7.6534987E-006, 5.0000000E+000, 3.5000000E+001, 5.7333747E-001, 7.8489853E-009
 1.0432472E-001, 1.3522023E-001, 0.0000000E+000, 3.2724890E-002,-3.2271346E-001, 8.3617686E-006, 7.0000000E+000, 3.6000000E+001, 5.6754050E-001, 4.1395370E-009
 1.0900074E-001, 1.2336264E-001, 0.0000000E+000, 3.1914270E-002,-3.2550101E-001, 7.5925908E-006, 4.0000000E+000, 3.5000000E+001, 5.7310256E-001, 7.4230165E-009
 1.1367677E-001, 1.1197805E-001, 0.0000000E+000, 3.1128844E-002,-3.1333177E-001, 7.6628573E-006, 5.0000000E+000, 3.5000000E+001, 5.7393336E-001, 8.0866855E-009
 1.1835280E-001, 1.0058863E-001, 0.0000000E+000, 3.0291192E-002,-3.1723615E-001, 9.3031793E-006, 5.0000000E+000, 3.5000000E+001, 5.6975168E-001, 7.1164321E-009
 1.2302883E-001, 8.9699083E-002, 0.0000000E+000, 2.9479382E-002,-3.0484223E-001, 7.2139227E-006, 5.0000000E+000, 3.5000000E+001, 5.7397234E-001, 7.6754921E-009
 1.2770485E-001, 7.8826837E-002, 0.0000000E+000, 2.8615976E-002,-3.0856589E-001, 9.7337713E-006, 5.0000000E+000, 3.5000000E+001, 5.6974638E-001, 7.4700746E-009
 1.3238088E-001, 6.8229835E-002, 0.0000000E+000, 2.7739852E-002,-3.0404835E-001, 9.8708296E-006, 4.0000000E+000, 3.6000000E+001, 5.6641547E-001, 4.3934033E-009
 1.3705691E-001, 5.8156227E-002, 0.0000000E+000, 2.6890514E-002,-2.9144269E-001, 7.1643661E-006, 5.0000000E+000, 3.5000000E+001, 5.7390738E-001, 7.8053975E-009
 1.4173294E-001, 4.8116883E-002, 0.0000000E+000, 2.5990347E-002,-2.9503220E-001, 5.2969138E-006, 6.0000000E+000, 3.4000000E+001, 5.7381023E-001, 9.0039517E-009
 1.4640896E-001, 3.8606529E-002, 0.0000000E+000, 2.5117384E-002,-2.8238348E-001, 6.6225821E-006, 5.0000000E+000, 3.5000000E+001, 5.7370415E-001, 7.3935076E-009
 1.5108499E-001, 2.9373889E-002, 0.0000000E+000, 2.4546547E-002,-2.7152595E-001, 5.2422978E-006, 8.0000000E+000, 3.5000000E+001, 5.7337034E-001, 5.7394965E-009
 1.5576102E-001, 2.1251345E-002, 0.0000000E+000, 2.5166350E-002,-2.1767630E-001, 9.8848378E-006, 9.0000000E+000, 3.6000000E+001, 5.6778034E-001, 4.3651586E-009
 1.6043705E-001, 1.3639892E-002, 0.0000000E+000, 2.5770486E-002,-2.0661190E-001, 6.3821103E-006, 5.0000000E+000, 3.5000000E+001, 5.7164621E-001, 6.5041917E-009
 1.6511307E-001, 6.1244668E-003, 0.0000000E+000, 2.6404336E-002,-2.0680374E-001, 9.4187276E-006, 5.0000000E+000, 3.6000000E+001, 5.6811489E-001, 4.5110264E-009
 1.6978910E-001,-8.9269152E-004, 0.0000000E+000, 2.7022794E-002,-1.9588306E-001, 5.9462404E-006, 5.0000000E+000, 3.5000000E+001, 5.7196095E-001, 6.7862865E-009
 1.7446513E-001,-7.8285597E-003, 0.0000000E+000, 2.7671222E-002,-1.9623509E-001, 4.9654361E-006, 6.0000000E+000, 3.5000000E+001, 5.7321176E-001, 5.7566993E-009
 1.7914116E-001,-1.4483507E-002, 0.0000000E+000, 2.8327230E-002,-1.9101884E-001, 7.9974424E-006, 5.0000000E+000, 3.5000000E+001, 5.7341083E-001, 8.2219911E-009
 1.8381719E-001,-2.0666205E-002, 0.0000000E+000, 2.8968011E-002,-1.8039631E-001, 6.7648501E-006, 5.0000000E+000, 3.5000000E+001, 5.7212594E-001, 7.4492972E-009
 1.8849321E-001,-2.6796060E-002, 0.0000000E+000, 2.9638891E-002,-1.8108415E-001, 5.6574505E-006, 6.0000000E+000, 3.5000000E+001, 5.7307770E-001, 6.4454567E-009
 1.9316924E-001,-3.2675591E-002, 0.0000000E+000, 3.0317358E-002,-1.7624198E-001, 9.5344707E-006, 5.0000000E+000, 3.5000000E+001, 5.7328344E-001, 9.7554968E-009
 1.9784527E-001,-3.8114577E-002, 0.0000000E+000, 3.0980520E-002,-1.6601732E-001, 8.0495902E-006, 5.0000000E+000, 3.5000000E+001, 5.7232363E-001, 8.4162723E-009
 2.0252130E-001,-4.4195669E-002, 0.0000000E+000, 3.1557850E-002,-1.9008696E-001, 7.4512555E-006, 6.0000000E+000, 3.5000000E+001, 5.7438869E-001, 8.7038132E-009
 2.0719732E-001,-5.0359689E-002, 0.0000000E+000, 3.2028474E-002,-1.9779419E-001, 5.9597172E-006, 6.0000000E+000, 3.5000000E+001, 5.7372118E-001, 7.2790654E-009
 2.1187335E-001,-5.6555667E-002, 0.0000000E+000, 3.2517472E-002,-2.0065294E-001, 6.1415891E-006, 6.0000000E+000, 3.5000000E+001, 5.7193553E-001, 6.0926002E-009
 2.1654938E-001,-6.2540212E-002, 0.0000000E+000, 3.3010594E-002,-1.9637385E-001, 5.1929331E-006, 6.0000000E+000, 3.5000000E+001, 5.7283261E-001, 5.3021397E-009
 2.2122541E-001,-6.8076513E-002, 0.0000000E+000, 3.3493282E-002,-1.8509163E-001, 5.0105392E-006, 6.0000000E+000, 3.5000000E+001, 5.7287673E-001, 5.0455172E-009
 2.2590143E-001,-7.3686641E-002, 0.0000000E+000, 3.3993584E-002,-1.8860819E-001, 6.8366734E-006, 6.0000000E+000, 3.5000000E+001, 5.7195535E-001, 6.8509086E-009
 2.3057746E-001,-7.8875936E-002, 0.0000000E+000, 3.4482867E-002,-1.7777987E-001, 5.5032772E-006, 6.0000000E+000, 3.5000000E+001, 5.7294594E-001, 5.4662733E-009
 2.3525349E-001,-8.4165748E-002, 0.0000000E+000, 3.4989102E-002,-1.8173960E-001, 7.3104743E-006, 6.0000000E+000, 3.5000000E+001, 5.7198600E-001, 7.3891620E-009
 2.3992952E-001,-8.9312423E-002, 0.0000000E+000, 3.5497824E-002,-1.7859855E-001, 6.4067395E-006, 6.0000000E+000, 3.5000000E+001, 5.7277875E-001, 6.5390316E-009
 2.4460554E-001,-9.4076753E-002, 0.0000000E+000, 3.5994381E-002,-1.6843975E-001, 6.3170808E-006, 6.0000000E+000, 3.5000000E+001, 5.7304432E-001, 6.2515905E-009
 2.4928157E-001,-9.8978926E-002, 0.0000000E+000, 3.6506674E-002,-1.7305508E-001, 8.0644888E-006, 6.0000000E+000, 3.5000000E+001, 5.7212343E-001, 8.3273451E-009
 2.5395760E-001,-9.1375935E-002, 0.0000000E+000, 3.7553971E-002, 2.1202330E-001, 5.3470752E-006, 1.0000000E+001, 3.5000000E+001, 5.7275667E-001, 5.6189240E-009
 2.5802824E-001,-8.2548669E-002, 0.0000000E+000, 3.8603942E-002, 2.9279323E-001, 9.7698522E-006, 7.0000000E+000, 3.6000000E+001, 5.6866530E-001, 5.0653650E-009
 2.6209887E-001,-7.4144444E-002, 0.0000000E+000, 3.9622158E-002, 2.7937092E-001, 5.0942469E-006, 6.0000000E+000, 3.5000000E+001, 5.7230774E-001, 5.5524279E-009
 2.6616951E-001,-6.5466108E-002, 0.0000000E+000, 4.0690789E-002, 2.9164743E-001, 6.8697731E-006, 6.0000000E+000, 3.5000000E+001, 5.7176617E-001, 8.8793888E-009
 2.7024015E-001,-5.7201925E-002, 0.0000000E+000, 4.1728650E-002, 2.7821608E-001, 5.4795765E-006, 6.0000000E+000, 3.5000000E+001, 5.7275961E-001, 6.0507361E-009
 2.7431078E-001,-4.8655701E-002, 0.0000000E+000, 4.2817900E-002, 2.9046579E-001, 7.3237818E-006, 6.0000000E+000, 3.5000000E+001, 5.7177113E-001, 9.4536089E-009
 2.7838142E-001,-4.0516913E-002, 0.0000000E+000, 4.3877349E-002, 2.7700015E-001, 5.9370898E-006, 6.0000000E+000, 3.5000000E+001, 5.7301029E-001, 6.6020681E-009
 2.8245206E-001,-3.2434917E-002, 0.0000000E+000, 4.4948008E-002, 2.7638374E-001, 6.9686219E-006, 6.0000000E+000, 3.5000000E+001, 5.7363485E-001, 8.5851592E-009
 2.8652269E-001,-2.4063268E-002, 0.0000000E+000, 4.6071538E-002, 2.8854200E-001, 8.0691953E-006, 6.0000000E+000, 3.6000000E+001, 5.6656717E-001, 4.3065108E-009
 2.9059333E-001,-1.6093485E-002, 0.0000000E+000, 4.7166692E-002, 2.7496228E-001, 6.6897816E-006, 6.0000000E+000, 3.5000000E+001, 5.7342754E-001, 7.6126307E-009
 2.9466397E-001,-7.8323407E-003, 0.0000000E+000, 4.8315635E-002, 2.8699943E-001, 8.5889945E-006, 6.0000000E+000, 3.6000000E+001, 5.6649180E-001, 4.5550034E-009
 2.9873461E-001, 2.7596968E-005, 0.0000000E+000, 4.9437171E-002, 2.7329509E-001, 7.2558914E-006, 6.0000000E+000, 3.5000000E+001, 5.7362771E-001, 8.3982405E-009
 3.0280524E-001, 7.2897434E-003, 0.0000000E+000, 5.0398870E-002, 2.4871196E-001, 7.5907305E-006, 6.0000000E+000, 3.6000000E+001, 5.6897612E-001, 4.4321558E-009
 3.0687588E-001, 1.3818043E-002, 0.0000000E+000, 5.1249185E-002, 2.2107451E-001, 7.7381911E-006, 5.0000000E+000, 3.5000000E+001, 5.7178805E-001, 9.0292442E-009
 3.1040512E-001, 1.9667715E-002, 0.0000000E+000, 5.2015927E-002, 2.2967619E-001, 6.5732356E-006, 6.0000000E+000, 3.5000000E+001, 5.7285366E-001, 9.8913111E-009
 3.1393435E-001, 2.5192911E-002, 0.0000000E+000, 5.2763666E-002, 2.1677303E-001, 6.1666653E-006, 6.0000000E+000, 3.5000000E+001, 5.7372056E-001, 8.4012069E-009
 3.1746359E-001, 3.0967144E-002, 0.0000000E+000, 5.3546205E-002, 2.2783322E-001, 7.4614763E-006, 6.0000000E+000, 3.6000000E+001, 5.6749472E-001, 4.4948486E-009
 3.2099282E-001, 3.6413033E-002, 0.0000000E+000, 5.4310014E-002, 2.1476735E-001, 6.4195420E-006, 6.0000000E+000, 3.5000000E+001, 5.7369588E-001, 8.8415912E-009
 3.2452206E-001, 4.2103484E-002, 0.0000000E+000, 5.5108923E-002, 2.2564970E-001, 7.9792181E-006, 6.0000000E+000, 3.6000000E+001, 5.6747744E-001, 4.7761602E-009
 3.2805130E-001, 4.7460478E-002, 0.0000000E+000, 5.5889396E-002, 2.1239528E-001, 6.7598088E-006, 6.0000000E+000, 3.5000000E+001, 5.7375809E-001, 9.4835401E-009
 3.3158053E-001, 5.3056275E-002, 0.0000000E+000, 5.6705251E-002, 2.2307107E-001, 8.5462027E-006, 6.0000000E+000, 3.6000000E+001, 5.6745034E-001, 5.0794572E-009
 3.3510977E-001, 5.8598116E-002, 0.0000000E+000, 5.7530018E-002, 2.2156033E-001, 7.0035205E-006, 6.0000000E+000, 3.6000000E+001, 5.6711216E-001, 4.3563689E-009
 3.3863901E-001, 6.3796135E-002, 0.0000000E+000, 5.8336704E-002, 2.0795653E-001, 7.3295834E-006, 6.0000000E+000, 3.6000000E+001, 5.6797363E-001, 4.1845582E-009
 3.4216824E-001, 6.9221768E-002, 0.0000000E+000, 5.9179118E-002, 2.1826533E-001, 9.4883910E-006, 6.0000000E+000, 3.6000000E+001, 5.6741642E-001, 5.5815267E-009
 3.4569748E-001, 7.4295271E-002, 0.0000000E+000, 6.0003648E-002, 2.0440420E-001, 7.7298613E-006, 6.0000000E+000, 3.6000000E+001, 5.6785575E-001, 4.4662073E-009
 3.4922671E-001, 7.9587298E-002, 0.0000000E+000, 6.0864039E-002, 2.1442946E-001, 4.9633266E-006, 7.0000000E+000, 3.5000000E+001, 5.7301196E-001, 7.1612491E-009
 3.5275595E-001, 8.3268791E-002, 0.0000000E+000, 6.1472566E-002, 1.4369996E-001, 5.3574598E-006, 7.0000000E+000, 3.5000000E+001, 5.7409004E-001, 7.9380896E-009
 3.5628519E-001, 8.6733105E-002, 0.0000000E+000, 6.2030870E-002, 1.3392983E-001, 6.0231533E-006, 6.0000000E+000, 3.5000000E+001, 5.7266108E-001, 7.5415414E-009
 3.5981442E-001, 9.0130712E-002, 0.0000000E+000, 6.2593422E-002, 1.3202360E-001, 8.4117378E-006, 6.0000000E+000, 3.6000000E+001, 5.6698430E-001, 4.9292672E-009
 3.6334366E-001, 9.3260067E-002, 0.0000000E+000, 6.3149632E-002, 1.2206073E-001, 8.7095471E-006, 6.0000000E+000, 3.6000000E+001, 5.6747142E-001, 5.1617255E-009
 3.6687289E-001, 9.6513425E-002, 0.0000000E+000, 6.3720008E-002, 1.2792753E-001, 4.9737978E-006, 7.0000000E+000, 3.5000000E+001, 5.7352187E-001, 7.0064339E-009
 3.7040213E-001, 9.9489032E-002, 0.0000000E+000, 6.4283670E-002, 1.1770414E-001, 8.8553887E-006, 6.0000000E+000, 3.6000000E+001, 5.6725432E-001, 5.2636786E-009
 3.7393137E-001, 1.0257910E-001, 0.0000000E+000, 6.4861153E-002, 1.2331274E-001, 5.2505555E-006, 7.0000000E+000, 3.5000000E+001, 5.7343327E-001, 7.3273342E-009
 3.7746060E-001, 1.0538166E-001, 0.0000000E+000, 6.5431546E-002, 1.1281571E-001, 9.1232734E-006, 6.0000000E+000, 3.6000000E+001, 5.6697025E-001, 5.4288671E-009
 3.8098984E-001, 1.0828879E-001, 0.0000000E+000, 6.6015370E-002, 1.1815262E-001, 5.5506131E-006, 7.0000000E+000, 3.5000000E+001, 5.7343015E-001, 7.7078266E-009
 3.8451908E-001, 1.1109507E-001, 0.0000000E+000, 6.6602151E-002, 1.1529705E-001, 5.0706085E-006, 7.0000000E+000, 3.5000000E+001, 5.7227898E-001, 6.9063745E-009
 3.8804831E-001, 1.1359866E-001, 0.0000000E+000, 6.7181241E-002, 1.0438370E-001, 9.4871402E-006, 6.0000000E+000, 3.6000000E+001, 5.6637240E-001, 5.6089872E-009
 3.9157755E-001, 1.1619164E-001, 0.0000000E+000, 6.7773163E-002, 1.0930408E-001, 6.0632932E-006, 7.0000000E+000, 3.5000000E+001, 5.7340509E-001, 8.3432175E-009
 3.9510678E-001, 1.1847193E-001, 0.0000000E+000, 6.8357010E-002, 9.8107941E-002, 4.9517422E-006, 7.0000000E+000, 3.5000000E+001, 5.7111738E-001, 6.7197854E-009
 3.9863602E-001, 1.2083146E-001, 0.0000000E+000, 6.8953287E-002, 1.0274991E-001, 6.4438370E-006, 7.0000000E+000, 3.5000000E+001, 5.7340499E-001, 8.7787038E-009
 4.0179933E-001, 1.2176858E-001, 0.0000000E+000, 6.9309144E-002, 4.5995009E-002, 5.3858016E-006, 6.0000000E+000, 3.5000000E+001, 5.7435013E-001, 8.3290884E-009
 4.0496263E-001, 1.2176345E-001, 0.0000000E+000, 6.9542391E-002, 1.7293868E-003, 9.2455285E-006, 5.0000000E+000, 3.5000000E+001, 5.6739017E-001, 8.8506547E-009
 4.0812594E-001, 1.2177055E-001, 0.0000000E+000, 6.9764984E-002, 2.8935477E-003, 4.9968451E-006, 7.0000000E+000, 3.5000000E+001, 5.7346326E-001, 7.1984057E-009
 4.1128924E-001, 1.2169742E-001, 0.0000000E+000, 6.9984573E-002, 4.4523266E-004, 4.9586122E-006, 7.0000000E+000, 3.5000000E+001, 5.7269262E-001, 7.1816661E-009
 4.1445255E-001, 1.2145389E-001, 0.0000000E+000, 7.0208860E-002,-5.5363167E-003, 4.9213799E-006, 7.0000000E+000, 3.5000000E+001, 5.7061332E-001, 6.9067676E-009
 4.1761585E-001, 1.2121915E-001, 0.0000000E+000, 7.0422345E-002,-4.5043040E-003, 5.3894192E-006, 7.0000000E+000, 3.5000000E+001, 5.7337965E-001, 7.7342509E-009
 4.2077916E-001, 1.2081218E-001, 0.0000000E+000, 7.0640444E-002,-1.0571416E-002, 5.1998512E-006, 7.0000000E+000, 3.5000000E+001, 5.7098236E-001, 7.3861355E-009
 4.2394246E-001, 1.2041237E-001, 0.0000000E+000, 7.0847678E-002,-9.6245020E-003, 5.6179135E-006, 7.0000000E+000, 3.5000000E+001, 5.7338179E-001, 8.1355021E-009
 4.2710577E-001, 1.1992771E-001, 0.0000000E+000, 7.1051674E-002,-1.2292042E-002, 5.5199423E-006, 7.0000000E+000, 3.5000000E+001, 5.7278323E-001, 8.1314513E-009
 4.3026907E-001, 1.1926873E-001, 0.0000000E+000, 7.1260197E-002,-1.8485616E-002, 5.3652824E-006, 7.0000000E+000, 3.5000000E+001, 5.7131491E-001, 8.0022549E-009
 4.3343238E-001, 1.1861504E-001, 0.0000000E+000, 7.1457757E-002,-1.7660237E-002, 5.6878137E-006, 7.0000000E+000, 3.5000000E+001, 5.7338066E-001, 8.5068823E-009
 4.3659568E-001, 1.1787474E-001, 0.0000000E+000, 7.1651966E-002,-2.0455774E-002, 5.4586496E-006, 7.0000000E+000, 3.5000000E+001, 5.7267886E-001, 8.3922311E-009
 4.3975899E-001, 1.1695852E-001, 0.0000000E+000, 7.1850577E-002,-2.6782774E-002, 5.1517987E-006, 7.0000000E+000, 3.5000000E+001, 5.7131006E-001, 8.2467832E-009
 4.4292230E-001, 1.1604607E-001, 0.0000000E+000, 7.2038085E-002,-2.6094083E-002, 5.3273395E-006, 7.0000000E+000, 3.5000000E+001, 5.7330463E-001, 8.4578723E-009
 4.4608560E-001, 1.1504546E-001, 0.0000000E+000, 7.2222079E-002,-2.9038928E-002, 4.9344008E-006, 7.0000000E+000, 3.5000000E+001, 5.7243042E-001, 8.1882663E-009
 4.4924891E-001, 1.1386744E-001, 0.0000000E+000, 7.2410310E-002,-3.5529940E-002, 5.1036263E-006, 7.0000000E+000, 3.5000000E+001, 5.7123213E-001, 8.0929160E-009
 4.5241221E-001, 1.1127838E-001, 0.0000000E+000, 7.2376730E-002,-1.0435418E-001, 5.4236806E-006, 6.0000000E+000, 3.5000000E+001, 5.7264715E-001, 8.6511595E-009
 4.5557552E-001, 1.0815703E-001, 0.0000000E+000, 7.2266332E-002,-1.2972322E-001, 5.6652848E-006, 6.0000000E+000, 3.5000000E+001, 5.6997848E-001, 6.4611274E-009
 4.5873882E-001, 1.0501069E-001, 0.0000000E+000, 7.2173218E-002,-1.2959152E-001, 4.7048609E-006, 7.0000000E+000, 3.5000000E+001, 5.7150495E-001, 7.5746184E-009
 4.6190213E-001, 1.0179693E-001, 0.0000000E+000, 7.2049069E-002,-1.3337444E-001, 5.7283940E-006, 6.0000000E+000, 3.6000000E+001, 5.6728092E-001, 4.2008956E-009
 4.6506543E-001, 9.8539470E-002, 0.0000000E+000, 7.1917888E-002,-1.3523822E-001, 7.2091307E-006, 6.0000000E+000, 3.6000000E+001, 5.6691875E-001, 4.7235153E-009
 4.6822874E-001, 9.5262638E-002, 0.0000000E+000, 7.1804021E-002,-1.3515890E-001, 8.7486250E-006, 6.0000000E+000, 3.6000000E+001, 5.6668788E-001, 5.5753119E-009
 4.7139204E-001, 9.1924615E-002, 0.0000000E+000, 7.1659140E-002,-1.3899044E-001, 5.7329121E-006, 6.0000000E+000, 3.5000000E+001, 5.7230308E-001, 8.0721050E-009
 4.7455535E-001, 8.8549671E-002, 0.0000000E+000, 7.1507098E-002,-1.4089408E-001, 7.0358996E-006, 6.0000000E+000, 3.5000000E+001, 5.7277407E-001, 9.6604096E-009
 4.7771865E-001, 8.5162997E-002, 0.0000000E+000, 7.1372115E-002,-1.4083498E-001, 8.5122009E-006, 6.0000000E+000, 3.6000000E+001, 5.6691871E-001, 4.7641679E-009
 4.8088196E-001, 8.1723722E-002, 0.0000000E+000, 7.1205677E-002,-1.4466429E-001, 6.1332635E-006, 6.0000000E+000, 3.5000000E+001, 5.6921636E-001, 7.4549930E-009
 4.8404527E-001, 7.8279469E-002, 0.0000000E+000, 7.1055762E-002,-1.4457317E-001, 8.3662884E-006, 6.0000000E+000, 3.6000000E+001, 5.6552290E-001, 4.2202858E-009
 4.8752490E-001, 7.4433212E-002, 0.0000000E+000, 7.0847781E-002,-1.4885166E-001, 9.9090218E-006, 6.0000000E+000, 3.6000000E+001, 5.6325366E-001, 3.9786558E-009
 4.9100454E-001, 7.0586191E-002, 0.0000000E+000, 7.0653587E-002,-1.4904905E-001, 9.8169799E-006, 6.0000000E+000, 3.6000000E+001, 5.6246061E-001, 3.9934158E-009
 4.9448417E-001, 6.6722307E-002, 0.0000000E+000, 7.0448703E-002,-1.5094089E-001, 4.5991753E-006, 7.0000000E+000, 3.5000000E+001, 5.6902994E-001, 5.1018162E-009
 4.9760285E-001, 6.3230375E-002, 0.0000000E+000, 7.0234380E-002,-1.5451567E-001, 9.9289519E-006, 6.0000000E+000, 3.6000000E+001, 5.6425854E-001, 4.9969911E-009
 5.0000000E-001, 6.0566242E-002, 0.0000000E+000, 7.0088951E-002,-1.5338860E-001, 5.3215667E-006, 6.0000000E+000, 3.5000000E+001, 5.6870541E-001, 8.7224316E-009
