s,s
 5.8297651E+000, 1.9440092E+002
 5.8542430E+000, 1.9580746E+002
 5.8909599E+000, 1.9722321E+002
 5.9154377E+000, 1.9863958E+002
 5.9521546E+000, 2.0002631E+002
 5.9766325E+000, 2.0141534E+002
 6.0011103E+000, 2.0252989E+002
 6.0378272E+000, 2.0397879E+002
 6.0623051E+000, 2.0532688E+002
 6.0990219E+000, 2.0683967E+002
 6.1234998E+000, 2.0824467E+002
 6.1602166E+000, 2.0970664E+002
 6.1871423E+000, 2.1115609E+002
 6.2140679E+000, 2.1229807E+002
 6.2409936E+000, 2.1340571E+002
 6.2813821E+000, 2.1474282E+002
 6.3083078E+000, 2.1620157E+002
 6.3352335E+000, 2.1751649E+002
 6.3621591E+000, 2.1867699E+002
 6.4025477E+000, 2.2004403E+002
 6.4294733E+000, 2.2156833E+002
 6.4563990E+000, 2.2269626E+002
 6.4833247E+000, 2.2375307E+002
 6.5102503E+000, 2.2495244E+002
 6.5506389E+000, 2.2623139E+002
 6.5775645E+000, 2.2751673E+002
 6.6044902E+000, 2.2856021E+002
 6.6408164E+000, 2.3014479E+002
 6.6650339E+000, 2.3150715E+002
 6.7013601E+000, 2.3295278E+002
 6.7255776E+000, 2.3435141E+002
 6.7619038E+000, 2.3567631E+002
 6.7861213E+000, 2.3700672E+002
 6.8103388E+000, 2.3807647E+002
 6.8466650E+000, 2.3940199E+002
 6.8708825E+000, 2.4075912E+002
 6.9072087E+000, 2.4220619E+002
 6.9314262E+000, 2.4353342E+002
 6.9677525E+000, 2.4488818E+002
 6.9919699E+000, 2.4637558E+002
 7.0307179E+000, 2.4780025E+002
 7.0556676E+000, 2.4921255E+002
 7.0917206E+000, 2.5066580E+002
 7.1173067E+000, 2.5203606E+002
 7.1428927E+000, 2.5300188E+002
 7.1812718E+000, 2.5443493E+002
 7.2068578E+000, 2.5573782E+002
 7.2350025E+000, 2.5679024E+002
 7.2631471E+000, 2.5795339E+002
 7.2912918E+000, 2.5901375E+002
 7.3335087E+000, 2.6040197E+002
 7.3616534E+000, 2.6180457E+002
 7.3897980E+000, 2.6302315E+002
 7.4141582E+000, 2.6450431E+002
 7.4506985E+000, 2.6602420E+002
 7.4750586E+000, 2.6743342E+002
 7.5115989E+000, 2.6876688E+002
 7.5359590E+000, 2.7015075E+002
 7.5603192E+000, 2.7125934E+002
 7.5913557E+000, 2.7279881E+002
 7.6254959E+000, 2.7438092E+002
 7.6596360E+000, 2.7591484E+002
 7.6823961E+000, 2.7726629E+002
 7.7165363E+000, 2.7860428E+002
 7.7506764E+000, 2.8021200E+002
 7.7734365E+000, 2.8161051E+002
 7.8075767E+000, 2.8300623E+002
 7.8303368E+000, 2.8436181E+002
 7.8678910E+000, 2.8570049E+002
 7.8929271E+000, 2.8702334E+002
 7.9304812E+000, 2.8826896E+002
 7.9555174E+000, 2.8953321E+002
 7.9818053E+000, 2.9063968E+002
 8.0231149E+000, 2.9200212E+002
 8.0506546E+000, 2.9339655E+002
 8.0781943E+000, 2.9444610E+002
 8.1057340E+000, 2.9562662E+002
 8.1332738E+000, 2.9665162E+002
 8.1608135E+000, 2.9773366E+002
 8.2021231E+000, 2.9908731E+002
 8.2250766E+000, 3.0068258E+002
 8.2573561E+000, 3.0217212E+002
 8.2896355E+000, 3.0370740E+002
 8.3133071E+000, 3.0502965E+002
 8.3488145E+000, 3.0633683E+002
 8.3724861E+000, 3.0758284E+002
 8.4054557E+000, 3.0901428E+002
 8.4371564E+000, 3.1067855E+002
 8.4688572E+000, 3.1228301E+002
 8.4932667E+000, 3.1364413E+002
 8.5316246E+000, 3.1488254E+002
 8.5571966E+000, 3.1609725E+002
 8.5853257E+000, 3.1718207E+002
 8.6101258E+000, 3.1859044E+002
 8.6473260E+000, 3.1988997E+002
 8.6706278E+000, 3.2134561E+002
 8.7033329E+000, 3.2293458E+002
 8.7382183E+000, 3.2458398E+002
 8.7622020E+000, 3.2596384E+002
 8.7981776E+000, 3.2733201E+002
 8.8221614E+000, 3.2870237E+002
 8.8581370E+000, 3.3007837E+002
 8.8821207E+000, 3.3143996E+002
 8.9180963E+000, 3.3272827E+002
 8.9420800E+000, 3.3404067E+002
 8.9780556E+000, 3.3540093E+002
 9.0020394E+000, 3.3675481E+002
 9.0380150E+000, 3.3810890E+002
 9.0619987E+000, 3.3946175E+002
 9.1015719E+000, 3.4080229E+002
 9.1279540E+000, 3.4218750E+002
 9.1543361E+000, 3.4338576E+002
 9.1807182E+000, 3.4447515E+002
 9.2202913E+000, 3.4580853E+002
 9.2466734E+000, 3.4711940E+002
 9.2730556E+000, 3.4819811E+002
 9.3084197E+000, 3.4984062E+002
 9.3319958E+000, 3.5129616E+002
 9.3673600E+000, 3.5265430E+002
 9.3909361E+000, 3.5396509E+002
 9.4263002E+000, 3.5536365E+002
 9.4616644E+000, 3.5690831E+002
 9.4852405E+000, 3.5824155E+002
 9.5206047E+000, 3.5968693E+002
 9.5441808E+000, 3.6100979E+002
 9.5807237E+000, 3.6250093E+002
 9.6066574E+000, 3.6397181E+002
 9.6325912E+000, 3.6509533E+002
 9.6714917E+000, 3.6641468E+002
 9.6974255E+000, 3.6775483E+002
 9.7233592E+000, 3.6881878E+002
 9.7622597E+000, 3.7015186E+002
 9.7881935E+000, 3.7141260E+002
 9.8141272E+000, 3.7251085E+002
 9.8400609E+000, 3.7358963E+002
 9.8789615E+000, 3.7495651E+002
 9.9048952E+000, 3.7640462E+002
 9.9308289E+000, 3.7760799E+002
 9.9736195E+000, 3.7901493E+002
 1.0002147E+001, 3.8044390E+002
 1.0030674E+001, 3.8157432E+002
 1.0059201E+001, 3.8262938E+002
 1.0084080E+001, 3.8383672E+002
 1.0121400E+001, 3.8514238E+002
 1.0146280E+001, 3.8655170E+002
 1.0171159E+001, 3.8766706E+002
 1.0208479E+001, 3.8895768E+002
 1.0233359E+001, 3.9027738E+002
 1.0266530E+001, 3.9185251E+002
 1.0299702E+001, 3.9347514E+002
 1.0321816E+001, 3.9480271E+002
 1.0354988E+001, 3.9610942E+002
 1.0388159E+001, 3.9786217E+002
 1.0410274E+001, 3.9926510E+002
 1.0443445E+001, 4.0051773E+002
 1.0476617E+001, 4.0203128E+002
 1.0509788E+001, 4.0354307E+002
 1.0531903E+001, 4.0488791E+002
 1.0565074E+001, 4.0633907E+002
 1.0598246E+001, 4.0784479E+002
 1.0620360E+001, 4.0909591E+002
 1.0653532E+001, 4.1043053E+002
 1.0686703E+001, 4.1210138E+002
 1.0711029E+001, 4.1348475E+002
 1.0747518E+001, 4.1491821E+002
 1.0771844E+001, 4.1637368E+002
 1.0808332E+001, 4.1784972E+002
 1.0832658E+001, 4.1937635E+002
 1.0869147E+001, 4.2074339E+002
 1.0893473E+001, 4.2209670E+002
 1.0929961E+001, 4.2342166E+002
 1.0954287E+001, 4.2495507E+002
 1.0990776E+001, 4.2635455E+002
 1.1015102E+001, 4.2771590E+002
 1.1040644E+001, 4.2879946E+002
 1.1080781E+001, 4.3026177E+002
 1.1107540E+001, 4.3176540E+002
 1.1134298E+001, 4.3310805E+002
 1.1161056E+001, 4.3438483E+002
 1.1201194E+001, 4.3591721E+002
 1.1227952E+001, 4.3750222E+002
 1.1254711E+001, 4.3867878E+002
 1.1281469E+001, 4.3988961E+002
 1.1320262E+001, 4.4140085E+002
 1.1344331E+001, 4.4298894E+002
 1.1380435E+001, 4.4457947E+002
 1.1404505E+001, 4.4598116E+002
 1.1440609E+001, 4.4738302E+002
 1.1464678E+001, 4.4869094E+002
 1.1503189E+001, 4.5006530E+002
 1.1529665E+001, 4.5139122E+002
 1.1556141E+001, 4.5254157E+002
 1.1582617E+001, 4.5371323E+002
 1.1622332E+001, 4.5522039E+002
 1.1648808E+001, 4.5672330E+002
 1.1679027E+001, 4.5840147E+002
 1.1701376E+001, 4.5978289E+002
 1.1735027E+001, 4.6130821E+002
 1.1769799E+001, 4.6310450E+002
 1.1794476E+001, 4.6441919E+002
 1.1831492E+001, 4.6584135E+002
 1.1857403E+001, 4.6731025E+002
 1.1882568E+001, 4.6849937E+002
 1.1920820E+001, 4.6990860E+002
 1.1946322E+001, 4.7122307E+002
 1.1971823E+001, 4.7226922E+002
 1.2010075E+001, 4.7361509E+002
 1.2035577E+001, 4.7496621E+002
 1.2061079E+001, 4.7608066E+002
 1.2099331E+001, 4.7779542E+002
 1.2123452E+001, 4.7920681E+002
 1.2157561E+001, 4.8069269E+002
 1.2189163E+001, 4.8251553E+002
 1.2219512E+001, 4.8429943E+002
 1.2249861E+001, 4.8601189E+002
 1.2271105E+001, 4.8747723E+002
 1.2304489E+001, 4.8892387E+002
 1.2340098E+001, 4.9062771E+002
 1.2364579E+001, 4.9213120E+002
 1.2391509E+001, 4.9338694E+002
 1.2431903E+001, 4.9484412E+002
 1.2458833E+001, 4.9634636E+002
 1.2485762E+001, 4.9758341E+002
 1.2515385E+001, 4.9875948E+002
 1.2545007E+001, 5.0002556E+002
 1.2574630E+001, 5.0116787E+002
 1.2604252E+001, 5.0230884E+002
 1.2633875E+001, 5.0347397E+002
 1.2663497E+001, 5.0458397E+002
 1.2693120E+001, 5.0580040E+002
 1.2722742E+001, 5.0701409E+002
 1.2752365E+001, 5.0818331E+002
 1.2781987E+001, 5.0929384E+002
 1.2822763E+001, 5.1079636E+002
 1.2848728E+001, 5.1229476E+002
 1.2874693E+001, 5.1340529E+002
 1.2900658E+001, 5.1460845E+002
 1.2939605E+001, 5.1607494E+002
 1.2965570E+001, 5.1755419E+002
 1.2991535E+001, 5.1864495E+002
 1.3030482E+001, 5.2000095E+002
 1.3056447E+001, 5.2138585E+002
 1.3082412E+001, 5.2246080E+002
 1.3121359E+001, 5.2395714E+002
 1.3144202E+001, 5.2569494E+002
 1.3178467E+001, 5.2696247E+002
 1.3201310E+001, 5.2815950E+002
 1.3235575E+001, 5.2940732E+002
 1.3269840E+001, 5.3115524E+002
 1.3292683E+001, 5.3271691E+002
 1.3328090E+001, 5.3428656E+002
 1.3353217E+001, 5.3586144E+002
 1.3390908E+001, 5.3748125E+002
 1.3416036E+001, 5.3912606E+002
 1.3441163E+001, 5.4044909E+002
 1.3478854E+001, 5.4202017E+002
 1.3503982E+001, 5.4359481E+002
 1.3541673E+001, 5.4502170E+002
 1.3566800E+001, 5.4652633E+002
 1.3591928E+001, 5.4787990E+002
 1.3629619E+001, 5.4932775E+002
 1.3654746E+001, 5.5085695E+002
 1.3692437E+001, 5.5242890E+002
 1.3720078E+001, 5.5399288E+002
 1.3747718E+001, 5.5530651E+002
 1.3775358E+001, 5.5640316E+002
 1.3802998E+001, 5.5751394E+002
 1.3830638E+001, 5.5866469E+002
 1.3872099E+001, 5.6003165E+002
 1.3899739E+001, 5.6140621E+002
 1.3927379E+001, 5.6251918E+002
 1.3955019E+001, 5.6369118E+002
 1.3982659E+001, 5.6479278E+002
 1.4010299E+001, 5.6592653E+002
 1.4048491E+001, 5.6740934E+002
 1.4072863E+001, 5.6887066E+002
 1.4106547E+001, 5.7043910E+002
 1.4138796E+001, 5.7218419E+002
 1.4162445E+001, 5.7357103E+002
 1.4201466E+001, 5.7496461E+002
 1.4227479E+001, 5.7648607E+002
 1.4253493E+001, 5.7783040E+002
 1.4292514E+001, 5.7926985E+002
 1.4318527E+001, 5.8065749E+002
 1.4344541E+001, 5.8177337E+002
 1.4370555E+001, 5.8291384E+002
 1.4409576E+001, 5.8427349E+002
 1.4435589E+001, 5.8565499E+002
 1.4461603E+001, 5.8674822E+002
 1.4500624E+001, 5.8814782E+002
 1.4526638E+001, 5.8951436E+002
 1.4552651E+001, 5.9058275E+002
 1.4591672E+001, 5.9193594E+002
 1.4617686E+001, 5.9350167E+002
 1.4643700E+001, 5.9477742E+002
 1.4680947E+001, 5.9618216E+002
 1.4703415E+001, 5.9777688E+002
 1.4737117E+001, 5.9916847E+002
 1.4770818E+001, 6.0093578E+002
 1.4795533E+001, 6.0248903E+002
 1.4820247E+001, 6.0382103E+002
 1.4857319E+001, 6.0528860E+002
 1.4882033E+001, 6.0675664E+002
 1.4919105E+001, 6.0815866E+002
 1.4943820E+001, 6.0961519E+002
 1.4980891E+001, 6.1106843E+002
 1.5008077E+001, 6.1246459E+002
 1.5035263E+001, 6.1356517E+002
 1.5062449E+001, 6.1465865E+002
 1.5103228E+001, 6.1610200E+002
 1.5130414E+001, 6.1764391E+002
 1.5157600E+001, 6.1879921E+002
 1.5187505E+001, 6.1986721E+002
 1.5217409E+001, 6.2113887E+002
 1.5247314E+001, 6.2250679E+002
 1.5277218E+001, 6.2365682E+002
 1.5307123E+001, 6.2479946E+002
 1.5337027E+001, 6.2598378E+002
 1.5366932E+001, 6.2709530E+002
 1.5396836E+001, 6.2822240E+002
 1.5426741E+001, 6.2939596E+002
 1.5456645E+001, 6.3059658E+002
 1.5482844E+001, 6.3210573E+002
 1.5511662E+001, 6.3338091E+002
 1.5550807E+001, 6.3509849E+002
 1.5578587E+001, 6.3656014E+002
 1.5609144E+001, 6.3771544E+002
 1.5639702E+001, 6.3881591E+002
 1.5670260E+001, 6.4000206E+002
 1.5700818E+001, 6.4122777E+002
 1.5729845E+001, 6.4240856E+002
 1.5757340E+001, 6.4368380E+002
 1.5781975E+001, 6.4500658E+002
 1.5818928E+001, 6.4629037E+002
 1.5843563E+001, 6.4772527E+002
 1.5880516E+001, 6.4910489E+002
 1.5903748E+001, 6.5048331E+002
 1.5936491E+001, 6.5201494E+002
 1.5969234E+001, 6.5368784E+002
 1.5991063E+001, 6.5523830E+002
 1.6025989E+001, 6.5681173E+002
 1.6050001E+001, 6.5837914E+002
 1.6086018E+001, 6.5994921E+002
 1.6110030E+001, 6.6135305E+002
 1.6144163E+001, 6.6296990E+002
 1.6175542E+001, 6.6505645E+002
 1.6208944E+001, 6.6670558E+002
 1.6239421E+001, 6.6878300E+002
 1.6261422E+001, 6.7021959E+002
 1.6295994E+001, 6.7173164E+002
 1.6330566E+001, 6.7344618E+002
 1.6353615E+001, 6.7488173E+002
 1.6388187E+001, 6.7641078E+002
 1.6411235E+001, 6.7827773E+002
 1.6446960E+001, 6.7981533E+002
 1.6472313E+001, 6.8133764E+002
 1.6510342E+001, 6.8278126E+002
 1.6535695E+001, 6.8420022E+002
 1.6561048E+001, 6.8531325E+002
 1.6599078E+001, 6.8671878E+002
 1.6624431E+001, 6.8812505E+002
 1.6662460E+001, 6.8947543E+002
 1.6687813E+001, 6.9084823E+002
 1.6713166E+001, 6.9221743E+002
 1.6751196E+001, 6.9371150E+002
 1.6776549E+001, 6.9514989E+002
 1.6801902E+001, 6.9624599E+002
 1.6839931E+001, 6.9777365E+002
 1.6865284E+001, 6.9920830E+002
 1.6890637E+001, 7.0032848E+002
 1.6928667E+001, 7.0170413E+002
 1.6954019E+001, 7.0313604E+002
 1.6980640E+001, 7.0431701E+002
 1.7022473E+001, 7.0580305E+002
 1.7050361E+001, 7.0728035E+002
 1.7078249E+001, 7.0845900E+002
 1.7106137E+001, 7.0962288E+002
 1.7134026E+001, 7.1080916E+002
 1.7161914E+001, 7.1187893E+002
 1.7203746E+001, 7.1338364E+002
 1.7231635E+001, 7.1471477E+002
 1.7259523E+001, 7.1584536E+002
 1.7287411E+001, 7.1693059E+002
 1.7315300E+001, 7.1814623E+002
 1.7343188E+001, 7.1953417E+002
 1.7371076E+001, 7.2072674E+002
 1.7412909E+001, 7.2221941E+002
 1.7440797E+001, 7.2363894E+002
 1.7468685E+001, 7.2490572E+002
 1.7496574E+001, 7.2605080E+002
 1.7524462E+001, 7.2726882E+002
 1.7552350E+001, 7.2867000E+002
 1.7580238E+001, 7.2984450E+002
 1.7620639E+001, 7.3129120E+002
 1.7645664E+001, 7.3283385E+002
 1.7670689E+001, 7.3399273E+002
 1.7708227E+001, 7.3555120E+002
 1.7733252E+001, 7.3706252E+002
 1.7770789E+001, 7.3862949E+002
 1.7795814E+001, 7.4010137E+002
 1.7820839E+001, 7.4136165E+002
 1.7858377E+001, 7.4275369E+002
 1.7883402E+001, 7.4420153E+002
 1.7920940E+001, 7.4558322E+002
 1.7945965E+001, 7.4692708E+002
 1.7970990E+001, 7.4808657E+002
 1.8008527E+001, 7.4944854E+002
 1.8033552E+001, 7.5084935E+002
 1.8071090E+001, 7.5224372E+002
 1.8096115E+001, 7.5360811E+002
 1.8121140E+001, 7.5474913E+002
 1.8158677E+001, 7.5607895E+002
 1.8183702E+001, 7.5756560E+002
 1.8221240E+001, 7.5899118E+002
 1.8246265E+001, 7.6039596E+002
 1.8271290E+001, 7.6173647E+002
 1.8308827E+001, 7.6313089E+002
 1.8333852E+001, 7.6454763E+002
 1.8371390E+001, 7.6589342E+002
 1.8396415E+001, 7.6721752E+002
 1.8421440E+001, 7.6848107E+002
 1.8458978E+001, 7.6981943E+002
 1.8484003E+001, 7.7132558E+002
 1.8518378E+001, 7.7282483E+002
 1.8540241E+001, 7.7439437E+002
 1.8575222E+001, 7.7581699E+002
 1.8611297E+001, 7.7746601E+002
 1.8636549E+001, 7.7901663E+002
 1.8663003E+001, 7.8014138E+002
 1.8702685E+001, 7.8155730E+002
 1.8729139E+001, 7.8294307E+002
 1.8755593E+001, 7.8410680E+002
 1.8782048E+001, 7.8521627E+002
 1.8821729E+001, 7.8660237E+002
 1.8848184E+001, 7.8804427E+002
 1.8874638E+001, 7.8920485E+002
 1.8901093E+001, 7.9033410E+002
 1.8940774E+001, 7.9172175E+002
 1.8969874E+001, 7.9308992E+002
 1.8998974E+001, 7.9433907E+002
 1.9028074E+001, 7.9541704E+002
 1.9057174E+001, 7.9655880E+002
 1.9086273E+001, 7.9780001E+002
 1.9115373E+001, 7.9900945E+002
 1.9144473E+001, 8.0008721E+002
 1.9173573E+001, 8.0118050E+002
 1.9202673E+001, 8.0237105E+002
 1.9231773E+001, 8.0363640E+002
 1.9260873E+001, 8.0478356E+002
 1.9291427E+001, 8.0587560E+002
 1.9323437E+001, 8.0689400E+002
 1.9355447E+001, 8.0802132E+002
 1.9387457E+001, 8.0926973E+002
 1.9419467E+001, 8.1035439E+002
 1.9451477E+001, 8.1148653E+002
 1.9483486E+001, 8.1258709E+002
 1.9515496E+001, 8.1366558E+002
 1.9531501E+001, 8.1450560E+002
 1.9563511E+001, 8.1532293E+002
 1.9595521E+001, 8.1641921E+002
 1.9627531E+001, 8.1756328E+002
 1.9659540E+001, 8.1872155E+002
 1.9691550E+001, 8.1979894E+002
 1.9723560E+001, 8.2084768E+002
 1.9751623E+001, 8.2206807E+002
 1.9779685E+001, 8.2314989E+002
 1.9807748E+001, 8.2417333E+002
 1.9835810E+001, 8.2528853E+002
 1.9863872E+001, 8.2641695E+002
 1.9901757E+001, 8.2795560E+002
 1.9927013E+001, 8.2936516E+002
 1.9952269E+001, 8.3048122E+002
 1.9990153E+001, 8.3193857E+002
 2.0015409E+001, 8.3347008E+002
 2.0040665E+001, 8.3456835E+002
 2.0075013E+001, 8.3608900E+002
 2.0107594E+001, 8.3801592E+002
 2.0140174E+001, 8.3980093E+002
 2.0161895E+001, 8.4116539E+002
 2.0197733E+001, 8.4273768E+002
 2.0221625E+001, 8.4418752E+002
 2.0259853E+001, 8.4567998E+002
 2.0286135E+001, 8.4707921E+002
 2.0312416E+001, 8.4816066E+002
 2.0351839E+001, 8.4957877E+002
 2.0378120E+001, 8.5100759E+002
 2.0407030E+001, 8.5212313E+002
 2.0435940E+001, 8.5325860E+002
 2.0464849E+001, 8.5441955E+002
 2.0493759E+001, 8.5553197E+002
 2.0522669E+001, 8.5671422E+002
 2.0551579E+001, 8.5788921E+002
 2.0580488E+001, 8.5902169E+002
 2.0623853E+001, 8.6037072E+002
 2.0652763E+001, 8.6175078E+002
 2.0681672E+001, 8.6290304E+002
 2.0710582E+001, 8.6405376E+002
 2.0739492E+001, 8.6516503E+002
 2.0768402E+001, 8.6631823E+002
 2.0797311E+001, 8.6747387E+002
 2.0826221E+001, 8.6860097E+002
 2.0855131E+001, 8.6991442E+002
 2.0884041E+001, 8.7104104E+002
 2.0912950E+001, 8.7220788E+002
 2.0941860E+001, 8.7343633E+002
