s,s
 3.5775639E+000, 3.4898768E+003
 3.6037055E+000, 3.5328185E+003
 3.6429179E+000, 3.5940604E+003
 3.6690595E+000, 3.6493603E+003
 3.6965081E+000, 3.6924040E+003
 3.7252639E+000, 3.7378213E+003
 3.7540196E+000, 3.7885145E+003
 3.7827753E+000, 3.8363099E+003
 3.8221932E+000, 3.9030127E+003
 3.8472333E+000, 3.9737598E+003
 3.8722733E+000, 4.0296064E+003
 3.9123373E+000, 4.0985590E+003
 3.9398814E+000, 4.1605659E+003
 3.9674254E+000, 4.2108071E+003
 3.9949694E+000, 4.2633101E+003
 4.0225135E+000, 4.3175974E+003
 4.0500575E+000, 4.3711714E+003
 4.0913736E+000, 4.4341978E+003
 4.1189176E+000, 4.4914907E+003
 4.1415195E+000, 4.5409595E+003
 4.1754223E+000, 4.6033940E+003
 4.2093252E+000, 4.6816281E+003
 4.2319271E+000, 4.7495200E+003
 4.2658299E+000, 4.8160348E+003
 4.2997328E+000, 4.8899660E+003
 4.3223347E+000, 4.9571504E+003
 4.3596278E+000, 5.0197176E+003
 4.3869761E+000, 5.0669712E+003
 4.4143244E+000, 5.1139089E+003
 4.4416727E+000, 5.1580911E+003
 4.4798451E+000, 5.2163511E+003
 4.5043435E+000, 5.2816860E+003
 4.5410909E+000, 5.3454119E+003
 4.5643238E+000, 5.4085213E+003
 4.5972749E+000, 5.4816172E+003
 4.6302261E+000, 5.5568809E+003
 4.6521935E+000, 5.6212039E+003
 4.6851447E+000, 5.6878854E+003
 4.7180958E+000, 5.7631901E+003
 4.7400632E+000, 5.8241777E+003
 4.7730144E+000, 5.8855646E+003
 4.8070639E+000, 5.9590968E+003
 4.8312281E+000, 6.0179343E+003
 4.8674743E+000, 6.0719987E+003
 4.8916385E+000, 6.1262061E+003
 4.9315094E+000, 6.1814901E+003
 4.9580900E+000, 6.2378572E+003
 4.9846706E+000, 6.2828943E+003
 5.0112512E+000, 6.3233191E+003
 5.0511221E+000, 6.3610946E+003
 5.0777026E+000, 6.4032056E+003
 5.1042832E+000, 6.4462505E+003
 5.1308638E+000, 6.4868489E+003
 5.1720637E+000, 6.5424746E+003
 5.2013024E+000, 6.6005435E+003
 5.2257305E+000, 6.6625317E+003
 5.2501585E+000, 6.7058125E+003
 5.2868006E+000, 6.7543779E+003
 5.3112287E+000, 6.8097451E+003
 5.3478707E+000, 6.8649023E+003
 5.3722988E+000, 6.9251792E+003
 5.4089409E+000, 6.9886921E+003
 5.4333689E+000, 7.0518972E+003
 5.4700110E+000, 7.1118976E+003
 5.4944391E+000, 7.1709031E+003
 5.5310812E+000, 7.2296478E+003
 5.5579520E+000, 7.2876943E+003
 5.5848229E+000, 7.3303071E+003
 5.6116938E+000, 7.3725728E+003
 5.6520001E+000, 7.4209774E+003
 5.6788709E+000, 7.4758096E+003
 5.7057418E+000, 7.5242170E+003
 5.7392368E+000, 7.5943506E+003
 5.7700788E+000, 7.6634556E+003
 5.7906401E+000, 7.7146868E+003
 5.8245662E+000, 7.7548294E+003
 5.8584923E+000, 7.8179687E+003
 5.8811097E+000, 7.8710112E+003
 5.9150358E+000, 7.9162183E+003
 5.9512237E+000, 7.9797804E+003
 5.9761029E+000, 8.0362759E+003
 6.0009820E+000, 8.0759922E+003
 6.0344869E+000, 8.1464492E+003
 6.0679917E+000, 8.2134328E+003
 6.0903283E+000, 8.2731533E+003
 6.1249500E+000, 8.3352693E+003
 6.1618053E+000, 8.4050952E+003
 6.1863755E+000, 8.4610039E+003
 6.2109458E+000, 8.5089722E+003
 6.2478011E+000, 8.5644836E+003
 6.2723713E+000, 8.6180840E+003
 6.3092267E+000, 8.6745851E+003
 6.3337969E+000, 8.7291279E+003
 6.3706522E+000, 8.7661812E+003
 6.3952224E+000, 8.8133389E+003
 6.4320778E+000, 8.8728478E+003
 6.4566480E+000, 8.9290869E+003
 6.4812182E+000, 8.9711880E+003
 6.5180736E+000, 9.0206864E+003
 6.5426438E+000, 9.0584150E+003
 6.5794991E+000, 9.1028761E+003
 6.6040693E+000, 9.1579536E+003
 6.6409247E+000, 9.2097355E+003
 6.6654949E+000, 9.2643535E+003
 6.6900651E+000, 9.3025327E+003
 6.7269205E+000, 9.3545513E+003
 6.7514907E+000, 9.4047109E+003
 6.7883460E+000, 9.4600474E+003
 6.8129163E+000, 9.5059214E+003
 6.8497716E+000, 9.5593569E+003
 6.8711805E+000, 9.6242832E+003
 6.9032937E+000, 9.6846903E+003
 6.9354070E+000, 9.7559448E+003
 6.9707316E+000, 9.8274966E+003
 6.9942814E+000, 9.8805840E+003
 7.0296060E+000, 9.9203104E+003
 7.0555107E+000, 9.9586587E+003
 7.0814154E+000, 9.9945186E+003
 7.1215677E+000, 1.0039605E+004
 7.1500629E+000, 1.0086053E+004
 7.1785581E+000, 1.0127151E+004
 7.2070533E+000, 1.0166792E+004
 7.2355484E+000, 1.0210222E+004
 7.2710308E+000, 1.0284607E+004
 7.2967250E+000, 1.0351821E+004
 7.3236426E+000, 1.0390534E+004
 7.3505603E+000, 1.0433278E+004
 7.3867305E+000, 1.0501423E+004
 7.4108440E+000, 1.0557508E+004
 7.4470143E+000, 1.0616889E+004
 7.4711278E+000, 1.0677207E+004
 7.5072980E+000, 1.0731664E+004
 7.5314115E+000, 1.0789280E+004
 7.5675818E+000, 1.0849630E+004
 7.5998792E+000, 1.0933449E+004
 7.6214109E+000, 1.0993282E+004
 7.6537083E+000, 1.1055842E+004
 7.6860057E+000, 1.1124508E+004
 7.7183032E+000, 1.1189909E+004
 7.7419880E+000, 1.1250814E+004
 7.7775152E+000, 1.1311766E+004
 7.8035684E+000, 1.1367258E+004
 7.8426483E+000, 1.1422221E+004
 7.8687016E+000, 1.1476945E+004
 7.8947549E+000, 1.1523880E+004
 7.9208082E+000, 1.1571674E+004
 7.9598881E+000, 1.1621389E+004
 7.9859413E+000, 1.1666011E+004
 8.0119946E+000, 1.1703754E+004
 8.0510745E+000, 1.1763965E+004
 8.0754749E+000, 1.1826147E+004
 8.1095961E+000, 1.1887214E+004
 8.1323435E+000, 1.1940541E+004
 8.1687395E+000, 1.1995613E+004
 8.1937617E+000, 1.2053798E+004
 8.2200350E+000, 1.2101394E+004
 8.2595516E+000, 1.2159459E+004
 8.2835359E+000, 1.2213233E+004
 8.3195123E+000, 1.2270871E+004
 8.3434966E+000, 1.2320479E+004
 8.3794731E+000, 1.2374987E+004
 8.4034573E+000, 1.2429338E+004
 8.4381902E+000, 1.2479343E+004
 8.4704360E+000, 1.2546431E+004
 8.4919331E+000, 1.2606009E+004
 8.5241789E+000, 1.2660807E+004
 8.5574995E+000, 1.2732354E+004
 8.5811464E+000, 1.2776246E+004
 8.6166167E+000, 1.2828965E+004
 8.6402636E+000, 1.2878457E+004
 8.6757339E+000, 1.2929493E+004
 8.7112043E+000, 1.2991639E+004
 8.7348511E+000, 1.3048266E+004
 8.7703215E+000, 1.3101902E+004
 8.7939684E+000, 1.3148833E+004
 8.8294387E+000, 1.3209643E+004
 8.8530856E+000, 1.3261067E+004
 8.8885559E+000, 1.3308910E+004
 8.9122028E+000, 1.3369076E+004
 8.9476731E+000, 1.3429191E+004
 8.9713200E+000, 1.3487216E+004
 9.0103374E+000, 1.3546872E+004
 9.0363489E+000, 1.3608083E+004
 9.0623605E+000, 1.3654626E+004
 9.1013779E+000, 1.3713661E+004
 9.1273894E+000, 1.3761820E+004
 9.1534010E+000, 1.3806221E+004
 9.1870384E+000, 1.3860889E+004
 9.2206759E+000, 1.3927917E+004
 9.2431008E+000, 1.3983673E+004
 9.2767382E+000, 1.4039041E+004
 9.3078909E+000, 1.4124117E+004
