s,s
 3.8221934E+000, 4.5592185E+002
 3.8472335E+000, 4.6369405E+002
 3.8722737E+000, 4.6977961E+002
 3.9123379E+000, 4.7747450E+002
 3.9398821E+000, 4.8438344E+002
 3.9674263E+000, 4.8999956E+002
 3.9949704E+000, 4.9589367E+002
 4.0225146E+000, 5.0179330E+002
 4.0500588E+000, 5.0760811E+002
 4.0913750E+000, 5.1456230E+002
 4.1189192E+000, 5.2101769E+002
 4.1415212E+000, 5.2673971E+002
 4.1754242E+000, 5.3367043E+002
 4.2093273E+000, 5.4231669E+002
 4.2319293E+000, 5.4981389E+002
 4.2658324E+000, 5.5718575E+002
 4.2997354E+000, 5.6552946E+002
 4.3223374E+000, 5.7292296E+002
 4.3596308E+000, 5.7985616E+002
 4.3869792E+000, 5.8538369E+002
 4.4143277E+000, 5.9075320E+002
 4.4416762E+000, 5.9593954E+002
 4.4798470E+000, 6.0251522E+002
 4.5043435E+000, 6.0986364E+002
 4.5410884E+000, 6.1702948E+002
 4.5643254E+000, 6.2412120E+002
 4.5972915E+000, 6.3209277E+002
 4.6302576E+000, 6.4026121E+002
 4.6522350E+000, 6.4745824E+002
 4.6852011E+000, 6.5460708E+002
 4.7181672E+000, 6.6292255E+002
 4.7401446E+000, 6.6959481E+002
 4.7731107E+000, 6.7625822E+002
 4.8071757E+000, 6.8440377E+002
 4.8313508E+000, 6.9112401E+002
 4.8676136E+000, 6.9673358E+002
 4.8917887E+000, 7.0284850E+002
 4.9316777E+000, 7.0922211E+002
 4.9582703E+000, 7.1563341E+002
 4.9848630E+000, 7.2025222E+002
 5.0114557E+000, 7.2545202E+002
 5.0513447E+000, 7.3110240E+002
 5.0779373E+000, 7.3727404E+002
 5.1045300E+000, 7.4222567E+002
 5.1311226E+000, 7.4705752E+002
 5.1723413E+000, 7.5335479E+002
 5.1986349E+000, 7.6105614E+002
 5.2249285E+000, 7.6636440E+002
 5.2614794E+000, 7.7310781E+002
 5.2848836E+000, 7.7943120E+002
 5.3199899E+000, 7.8529669E+002
 5.3433941E+000, 7.9131698E+002
 5.3796706E+000, 7.9815911E+002
 5.4054152E+000, 8.0497930E+002
 5.4311598E+000, 8.1047701E+002
 5.4697767E+000, 8.1717039E+002
 5.4955213E+000, 8.2370540E+002
 5.5212659E+000, 8.2892629E+002
 5.5598828E+000, 8.3551015E+002
 5.5882019E+000, 8.4140569E+002
 5.6165209E+000, 8.4610799E+002
 5.6448400E+000, 8.5076455E+002
 5.6717371E+000, 8.5629935E+002
 5.7099497E+000, 8.6374866E+002
 5.7325440E+000, 8.7104034E+002
 5.7664354E+000, 8.7723991E+002
 5.8003268E+000, 8.8473967E+002
 5.8229210E+000, 8.9098748E+002
 5.8568124E+000, 8.9632219E+002
 5.8907038E+000, 9.0317835E+002
 5.9132981E+000, 9.0957473E+002
 5.9494489E+000, 9.1621278E+002
 5.9743026E+000, 9.2144500E+002
 6.0115831E+000, 9.2704985E+002
 6.0331739E+000, 9.3503222E+002
 6.0655601E+000, 9.4176443E+002
 6.0979463E+000, 9.5024890E+002
 6.1228837E+000, 9.5693555E+002
 6.1620709E+000, 9.6283478E+002
 6.1881958E+000, 9.6966515E+002
 6.2143206E+000, 9.7487816E+002
 6.2404455E+000, 9.7997274E+002
 6.2796328E+000, 9.8639663E+002
 6.3057576E+000, 9.9290435E+002
 6.3318825E+000, 9.9753033E+002
 6.3666273E+000, 1.0054393E+003
 6.4013721E+000, 1.0133671E+003
 6.4245353E+000, 1.0198330E+003
 6.4592801E+000, 1.0263235E+003
 6.4824433E+000, 1.0325695E+003
 6.5171881E+000, 1.0383528E+003
 6.5403513E+000, 1.0441438E+003
 6.5750961E+000, 1.0504277E+003
 6.6098408E+000, 1.0581950E+003
 6.6330040E+000, 1.0641641E+003
 6.6677488E+000, 1.0703061E+003
 6.6909120E+000, 1.0758115E+003
 6.7256568E+000, 1.0820857E+003
 6.7627179E+000, 1.0892632E+003
 6.7881975E+000, 1.0957050E+003
 6.8136770E+000, 1.1009531E+003
 6.8505757E+000, 1.1065383E+003
 6.8734141E+000, 1.1138990E+003
 6.9076717E+000, 1.1202520E+003
 6.9305102E+000, 1.1266384E+003
 6.9681911E+000, 1.1359307E+003
 6.9903676E+000, 1.1444714E+003
 7.0252163E+000, 1.1507214E+003
 7.0612267E+000, 1.1588311E+003
 7.0841938E+000, 1.1662631E+003
 7.1220896E+000, 1.1720835E+003
 7.1473534E+000, 1.1772263E+003
 7.1726173E+000, 1.1820286E+003
 7.2130394E+000, 1.1871933E+003
 7.2408297E+000, 1.1926474E+003
 7.2686199E+000, 1.1971062E+003
 7.2964101E+000, 1.2017185E+003
 7.3242003E+000, 1.2067925E+003
 7.3519906E+000, 1.2118070E+003
 7.3875618E+000, 1.2193149E+003
 7.4112759E+000, 1.2261729E+003
 7.4468471E+000, 1.2323696E+003
 7.4705612E+000, 1.2388123E+003
 7.5061324E+000, 1.2451446E+003
 7.5417036E+000, 1.2521901E+003
 7.5654178E+000, 1.2587535E+003
 7.6009890E+000, 1.2656296E+003
 7.6247031E+000, 1.2721532E+003
 7.6602743E+000, 1.2787530E+003
 7.6839884E+000, 1.2856954E+003
 7.7195596E+000, 1.2923079E+003
 7.7432738E+000, 1.2987606E+003
 7.7788450E+000, 1.3058516E+003
 7.8025591E+000, 1.3128389E+003
 7.8381303E+000, 1.3197659E+003
 7.8642159E+000, 1.3259503E+003
 7.8903014E+000, 1.3308335E+003
 7.9294297E+000, 1.3370249E+003
 7.9555153E+000, 1.3429925E+003
 7.9816008E+000, 1.3477441E+003
 8.0207291E+000, 1.3534090E+003
 8.0468147E+000, 1.3597224E+003
 8.0729002E+000, 1.3640267E+003
 8.1120286E+000, 1.3697804E+003
 8.1381141E+000, 1.3759310E+003
 8.1641996E+000, 1.3810060E+003
 8.1902852E+000, 1.3863002E+003
 8.2294135E+000, 1.3930868E+003
 8.2554991E+000, 1.3997951E+003
 8.2815846E+000, 1.4052016E+003
 8.3193987E+000, 1.4115529E+003
 8.3428557E+000, 1.4186219E+003
 8.3780413E+000, 1.4247192E+003
 8.4014984E+000, 1.4308328E+003
 8.4366840E+000, 1.4372771E+003
 8.4601410E+000, 1.4434864E+003
 8.4953266E+000, 1.4497820E+003
 8.5305122E+000, 1.4561490E+003
 8.5539692E+000, 1.4619067E+003
 8.5891548E+000, 1.4679131E+003
 8.6126119E+000, 1.4728069E+003
 8.6477974E+000, 1.4785050E+003
 8.6712545E+000, 1.4847067E+003
 8.7064401E+000, 1.4896606E+003
 8.7416257E+000, 1.4971511E+003
 8.7650827E+000, 1.5036708E+003
 8.8002683E+000, 1.5093107E+003
 8.8237254E+000, 1.5150719E+003
 8.8589109E+000, 1.5213621E+003
 8.8823680E+000, 1.5272414E+003
 8.9175536E+000, 1.5329184E+003
 8.9433563E+000, 1.5395086E+003
 8.9820605E+000, 1.5458969E+003
 9.0078632E+000, 1.5523803E+003
 9.0336660E+000, 1.5577730E+003
 9.0723701E+000, 1.5642514E+003
 9.0981729E+000, 1.5707342E+003
 9.1239756E+000, 1.5757209E+003
 9.1590279E+000, 1.5828454E+003
 9.1811788E+000, 1.5901850E+003
 9.2144051E+000, 1.5970579E+003
 9.2476314E+000, 1.6046079E+003
 9.2808578E+000, 1.6130907E+003
 9.3030086E+000, 1.6203625E+003
 9.3362350E+000, 1.6273963E+003
 9.3694613E+000, 1.6354240E+003
 9.3916122E+000, 1.6416801E+003
 9.4248385E+000, 1.6479510E+003
 9.4580648E+000, 1.6559263E+003
 9.4802157E+000, 1.6620253E+003
 9.5134420E+000, 1.6680481E+003
 9.5477759E+000, 1.6766190E+003
 9.5721418E+000, 1.6836461E+003
 9.6086908E+000, 1.6906021E+003
 9.6330568E+000, 1.6973034E+003
 9.6696057E+000, 1.7027509E+003
 9.6964083E+000, 1.7087375E+003
 9.7232108E+000, 1.7141172E+003
 9.7500134E+000, 1.7192380E+003
 9.7902173E+000, 1.7256077E+003
 9.8170198E+000, 1.7316502E+003
 9.8438224E+000, 1.7363803E+003
 9.8706250E+000, 1.7414636E+003
 9.9053532E+000, 1.7496464E+003
 9.9400813E+000, 1.7573313E+003
 9.9632335E+000, 1.7639931E+003
 9.9979617E+000, 1.7702675E+003
 1.0021114E+001, 1.7757481E+003
 1.0055842E+001, 1.7821724E+003
 1.0090570E+001, 1.7906449E+003
 1.0113722E+001, 1.7973588E+003
 1.0148451E+001, 1.8037390E+003
 1.0171603E+001, 1.8101428E+003
 1.0208646E+001, 1.8166274E+003
 1.0234113E+001, 1.8229635E+003
 1.0272314E+001, 1.8299498E+003
 1.0297782E+001, 1.8359272E+003
 1.0323249E+001, 1.8399508E+003
 1.0361450E+001, 1.8458884E+003
 1.0386917E+001, 1.8509893E+003
 1.0412385E+001, 1.8551254E+003
 1.0450586E+001, 1.8611683E+003
 1.0477327E+001, 1.8673801E+003
 1.0505341E+001, 1.8718113E+003
 1.0533355E+001, 1.8769049E+003
 1.0561369E+001, 1.8822299E+003
 1.0601813E+001, 1.8885251E+003
 1.0626674E+001, 1.8961648E+003
 1.0651534E+001, 1.9015013E+003
 1.0691311E+001, 1.9083209E+003
 1.0718657E+001, 1.9148256E+003
 1.0746003E+001, 1.9201380E+003
 1.0773350E+001, 1.9249816E+003
 1.0809684E+001, 1.9321764E+003
 1.0833907E+001, 1.9383842E+003
 1.0870241E+001, 1.9449134E+003
 1.0894464E+001, 1.9505724E+003
 1.0930798E+001, 1.9563322E+003
 1.0955021E+001, 1.9628950E+003
 1.0992566E+001, 1.9695821E+003
 1.1019211E+001, 1.9751652E+003
 1.1045856E+001, 1.9804381E+003
 1.1072501E+001, 1.9854871E+003
 1.1112469E+001, 1.9920438E+003
 1.1139114E+001, 1.9981384E+003
 1.1165759E+001, 2.0030244E+003
 1.1201301E+001, 2.0101041E+003
 1.1224996E+001, 2.0156864E+003
 1.1260539E+001, 2.0216901E+003
 1.1284234E+001, 2.0280744E+003
 1.1310298E+001, 2.0329511E+003
 1.1349395E+001, 2.0393398E+003
 1.1375459E+001, 2.0455734E+003
 1.1401524E+001, 2.0507890E+003
 1.1440621E+001, 2.0567029E+003
 1.1466685E+001, 2.0635998E+003
 1.1492750E+001, 2.0694620E+003
 1.1531846E+001, 2.0768468E+003
 1.1557911E+001, 2.0841688E+003
 1.1586582E+001, 2.0897187E+003
 1.1615253E+001, 2.0952008E+003
 1.1643924E+001, 2.1000488E+003
 1.1672595E+001, 2.1048286E+003
 1.1701266E+001, 2.1094191E+003
 1.1744272E+001, 2.1155631E+003
 1.1772943E+001, 2.1222928E+003
 1.1801614E+001, 2.1275459E+003
 1.1830285E+001, 2.1323632E+003
 1.1858956E+001, 2.1367692E+003
 1.1887627E+001, 2.1419920E+003
 1.1916298E+001, 2.1472779E+003
 1.1944969E+001, 2.1525730E+003
 1.1970229E+001, 2.1582768E+003
 1.2010646E+001, 2.1641655E+003
 1.2038432E+001, 2.1706745E+003
 1.2066219E+001, 2.1760944E+003
 1.2101722E+001, 2.1835408E+003
 1.2125392E+001, 2.1904045E+003
 1.2160895E+001, 2.1970522E+003
 1.2184565E+001, 2.2038043E+003
 1.2220068E+001, 2.2111365E+003
 1.2243738E+001, 2.2181375E+003
 1.2279241E+001, 2.2247683E+003
 1.2302911E+001, 2.2309041E+003
 1.2338414E+001, 2.2364411E+003
 1.2362084E+001, 2.2413859E+003
 1.2397587E+001, 2.2473329E+003
 1.2421257E+001, 2.2530266E+003
 1.2460311E+001, 2.2584862E+003
 1.2486347E+001, 2.2635527E+003
 1.2512383E+001, 2.2681685E+003
 1.2551437E+001, 2.2745202E+003
 1.2577473E+001, 2.2805778E+003
 1.2603509E+001, 2.2856717E+003
 1.2642564E+001, 2.2918196E+003
 1.2668600E+001, 2.2974887E+003
 1.2694636E+001, 2.3022848E+003
 1.2723275E+001, 2.3074554E+003
 1.2751915E+001, 2.3125460E+003
 1.2780555E+001, 2.3165681E+003
 1.2823514E+001, 2.3225715E+003
 1.2852154E+001, 2.3289398E+003
 1.2880794E+001, 2.3339948E+003
 1.2909434E+001, 2.3388491E+003
 1.2938073E+001, 2.3442338E+003
 1.2966713E+001, 2.3496650E+003
 1.2995353E+001, 2.3548900E+003
 1.3023993E+001, 2.3600252E+003
 1.3052632E+001, 2.3647631E+003
 1.3091124E+001, 2.3726081E+003
 1.3116785E+001, 2.3786272E+003
 1.3142447E+001, 2.3834773E+003
 1.3180939E+001, 2.3901887E+003
 1.3206600E+001, 2.3970390E+003
 1.3232261E+001, 2.4019581E+003
 1.3270753E+001, 2.4076061E+003
 1.3296414E+001, 2.4125488E+003
 1.3322075E+001, 2.4175887E+003
 1.3360567E+001, 2.4240638E+003
 1.3386229E+001, 2.4302257E+003
 1.3411890E+001, 2.4355310E+003
 1.3450382E+001, 2.4421563E+003
 1.3476043E+001, 2.4489277E+003
 1.3501704E+001, 2.4544406E+003
 1.3540196E+001, 2.4614709E+003
 1.3565857E+001, 2.4680345E+003
 1.3591519E+001, 2.4734609E+003
 1.3630011E+001, 2.4798025E+003
 1.3655672E+001, 2.4856877E+003
 1.3681333E+001, 2.4902529E+003
 1.3719825E+001, 2.4963761E+003
 1.3748052E+001, 2.5018483E+003
 1.3776280E+001, 2.5066699E+003
 1.3804507E+001, 2.5116756E+003
 1.3832734E+001, 2.5172865E+003
 1.3860962E+001, 2.5222849E+003
 1.3903303E+001, 2.5276174E+003
 1.3931530E+001, 2.5330719E+003
 1.3959758E+001, 2.5377713E+003
 1.3987985E+001, 2.5428342E+003
 1.4012071E+001, 2.5492290E+003
 1.4048201E+001, 2.5560744E+003
 1.4072287E+001, 2.5618542E+003
 1.4108416E+001, 2.5677900E+003
 1.4132503E+001, 2.5738715E+003
 1.4169836E+001, 2.5806697E+003
 1.4196331E+001, 2.5875061E+003
 1.4222826E+001, 2.5928581E+003
 1.4250646E+001, 2.5983782E+003
 1.4294362E+001, 2.6052495E+003
 1.4323507E+001, 2.6122623E+003
 1.4349361E+001, 2.6188979E+003
 1.4375216E+001, 2.6238991E+003
 1.4401070E+001, 2.6291920E+003
 1.4439852E+001, 2.6358945E+003
 1.4465706E+001, 2.6428106E+003
 1.4491561E+001, 2.6477288E+003
 1.4530343E+001, 2.6529616E+003
 1.4556197E+001, 2.6586294E+003
 1.4582052E+001, 2.6632144E+003
 1.4620833E+001, 2.6679181E+003
 1.4646688E+001, 2.6732725E+003
 1.4672542E+001, 2.6781109E+003
 1.4711324E+001, 2.6845555E+003
 1.4737179E+001, 2.6902542E+003
 1.4763033E+001, 2.6957199E+003
 1.4801815E+001, 2.7021625E+003
 1.4827669E+001, 2.7083321E+003
 1.4854817E+001, 2.7127771E+003
 1.4883256E+001, 2.7177397E+003
 1.4911696E+001, 2.7230809E+003
 1.4940136E+001, 2.7286128E+003
 1.4980947E+001, 2.7355690E+003
 1.5005689E+001, 2.7432378E+003
 1.5030431E+001, 2.7485468E+003
 1.5067543E+001, 2.7555330E+003
 1.5092285E+001, 2.7621837E+003
 1.5129397E+001, 2.7681562E+003
 1.5154139E+001, 2.7740720E+003
 1.5180118E+001, 2.7789848E+003
 1.5220942E+001, 2.7853021E+003
 1.5248158E+001, 2.7913769E+003
 1.5275374E+001, 2.7967000E+003
 1.5302590E+001, 2.8011079E+003
 1.5343413E+001, 2.8066552E+003
 1.5370629E+001, 2.8117653E+003
 1.5397845E+001, 2.8163685E+003
 1.5425061E+001, 2.8209961E+003
 1.5452277E+001, 2.8258193E+003
 1.5493101E+001, 2.8322681E+003
 1.5517326E+001, 2.8400183E+003
 1.5541552E+001, 2.8454210E+003
 1.5577890E+001, 2.8522048E+003
 1.5602115E+001, 2.8590899E+003
 1.5638453E+001, 2.8661528E+003
 1.5670398E+001, 2.8769363E+003
 1.5691695E+001, 2.8834869E+003
 1.5723640E+001, 2.8901752E+003
 1.5755585E+001, 2.8980933E+003
 1.5789660E+001, 2.9064011E+003
 1.5813086E+001, 2.9129864E+003
 1.5848225E+001, 2.9195725E+003
 1.5871652E+001, 2.9259284E+003
 1.5906791E+001, 2.9317474E+003
 1.5931389E+001, 2.9376799E+003
 1.5970042E+001, 2.9438508E+003
 1.5995811E+001, 2.9499730E+003
 1.6021580E+001, 2.9547525E+003
 1.6060234E+001, 2.9607878E+003
 1.6086003E+001, 2.9672146E+003
 1.6111772E+001, 2.9721901E+003
 1.6150425E+001, 2.9783233E+003
 1.6176194E+001, 2.9849072E+003
 1.6201963E+001, 2.9902006E+003
 1.6240616E+001, 2.9960065E+003
 1.6266385E+001, 3.0021097E+003
 1.6292154E+001, 3.0075246E+003
 1.6329392E+001, 3.0138219E+003
 1.6352330E+001, 3.0208327E+003
 1.6386736E+001, 3.0272198E+003
 1.6421142E+001, 3.0348004E+003
 1.6444080E+001, 3.0411146E+003
 1.6478486E+001, 3.0481025E+003
 1.6501423E+001, 3.0550202E+003
 1.6535830E+001, 3.0615305E+003
 1.6570236E+001, 3.0698341E+003
 1.6593173E+001, 3.0766840E+003
 1.6627580E+001, 3.0835742E+003
 1.6650517E+001, 3.0895589E+003
 1.6684923E+001, 3.0961555E+003
 1.6719330E+001, 3.1045035E+003
 1.6742267E+001, 3.1107428E+003
 1.6776673E+001, 3.1170063E+003
 1.6811080E+001, 3.1246110E+003
 1.6834017E+001, 3.1310039E+003
 1.6868424E+001, 3.1364119E+003
 1.6891361E+001, 3.1426895E+003
 1.6925767E+001, 3.1492519E+003
 1.6962467E+001, 3.1568942E+003
 1.6987699E+001, 3.1619564E+003
 1.7012930E+001, 3.1668457E+003
 1.7050777E+001, 3.1725896E+003
 1.7076008E+001, 3.1780324E+003
 1.7101239E+001, 3.1827681E+003
 1.7139086E+001, 3.1887523E+003
 1.7164317E+001, 3.1946120E+003
 1.7202164E+001, 3.2006141E+003
 1.7227395E+001, 3.2068274E+003
 1.7252627E+001, 3.2120046E+003
 1.7290474E+001, 3.2176876E+003
 1.7315705E+001, 3.2226641E+003
 1.7340936E+001, 3.2273197E+003
 1.7378783E+001, 3.2335307E+003
 1.7404014E+001, 3.2395940E+003
 1.7441861E+001, 3.2459456E+003
 1.7467092E+001, 3.2527100E+003
 1.7492324E+001, 3.2577880E+003
 1.7530171E+001, 3.2639067E+003
 1.7555402E+001, 3.2699461E+003
 1.7580633E+001, 3.2749159E+003
 1.7618480E+001, 3.2805548E+003
 1.7643711E+001, 3.2868022E+003
 1.7681558E+001, 3.2933771E+003
 1.7706789E+001, 3.3000774E+003
 1.7732021E+001, 3.3058125E+003
 1.7769868E+001, 3.3127044E+003
 1.7795099E+001, 3.3195122E+003
 1.7820330E+001, 3.3249835E+003
 1.7859438E+001, 3.3320162E+003
 1.7887193E+001, 3.3386702E+003
 1.7914947E+001, 3.3437233E+003
 1.7942702E+001, 3.3483056E+003
 1.7970456E+001, 3.3531241E+003
 1.8012088E+001, 3.3595423E+003
 1.8039842E+001, 3.3660294E+003
 1.8067596E+001, 3.3709014E+003
 1.8095351E+001, 3.3753137E+003
 1.8123105E+001, 3.3796522E+003
 1.8150859E+001, 3.3839215E+003
 1.8192491E+001, 3.3894260E+003
 1.8220245E+001, 3.3956942E+003
 1.8248000E+001, 3.4008093E+003
 1.8275754E+001, 3.4060313E+003
 1.8303509E+001, 3.4104010E+003
 1.8331263E+001, 3.4150158E+003
 1.8372895E+001, 3.4215250E+003
 1.8400649E+001, 3.4282135E+003
 1.8428403E+001, 3.4337058E+003
 1.8456158E+001, 3.4389141E+003
 1.8483912E+001, 3.4443653E+003
 1.8511666E+001, 3.4494206E+003
 1.8553298E+001, 3.4545136E+003
 1.8581052E+001, 3.4608615E+003
 1.8608807E+001, 3.4661977E+003
 1.8636561E+001, 3.4715009E+003
 1.8664316E+001, 3.4767368E+003
 1.8692070E+001, 3.4821275E+003
 1.8733702E+001, 3.4880251E+003
 1.8761456E+001, 3.4944566E+003
 1.8789210E+001, 3.4995608E+003
 1.8816965E+001, 3.5046754E+003
 1.8844719E+001, 3.5095278E+003
 1.8872473E+001, 3.5136738E+003
 1.8900228E+001, 3.5175670E+003
 1.8941859E+001, 3.5233987E+003
 1.8969614E+001, 3.5287252E+003
 1.8997368E+001, 3.5336316E+003
 1.9025123E+001, 3.5381307E+003
 1.9052877E+001, 3.5421419E+003
 1.9080631E+001, 3.5472190E+003
 1.9122263E+001, 3.5530638E+003
 1.9150017E+001, 3.5581883E+003
 1.9177772E+001, 3.5633693E+003
 1.9205526E+001, 3.5683388E+003
 1.9233280E+001, 3.5729781E+003
 1.9261035E+001, 3.5777213E+003
 1.9302666E+001, 3.5841270E+003
 1.9330421E+001, 3.5906807E+003
 1.9358175E+001, 3.5957414E+003
 1.9385930E+001, 3.6007641E+003
 1.9413684E+001, 3.6057655E+003
 1.9441438E+001, 3.6108087E+003
 1.9478447E+001, 3.6179272E+003
 1.9503119E+001, 3.6222259E+003
 1.9542595E+001, 3.6269791E+003
 1.9569735E+001, 3.6324196E+003
 1.9596875E+001, 3.6363907E+003
 1.9624014E+001, 3.6411558E+003
 1.9651154E+001, 3.6465301E+003
 1.9691863E+001, 3.6527708E+003
 1.9719003E+001, 3.6581915E+003
 1.9746143E+001, 3.6634751E+003
 1.9773282E+001, 3.6687225E+003
 1.9800422E+001, 3.6740039E+003
 1.9841131E+001, 3.6796227E+003
 1.9868271E+001, 3.6860816E+003
 1.9895411E+001, 3.6900765E+003
 1.9922550E+001, 3.6957225E+003
 1.9963260E+001, 3.7019465E+003
 1.9990400E+001, 3.7084099E+003
 2.0017539E+001, 3.7127951E+003
 2.0044679E+001, 3.7183328E+003
 2.0071819E+001, 3.7238999E+003
 2.0112528E+001, 3.7308269E+003
 2.0139668E+001, 3.7366785E+003
 2.0166807E+001, 3.7418256E+003
 2.0193947E+001, 3.7465842E+003
 2.0229614E+001, 3.7538944E+003
 2.0253392E+001, 3.7600745E+003
 2.0289059E+001, 3.7664718E+003
 2.0312837E+001, 3.7731303E+003
 2.0348504E+001, 3.7800631E+003
 2.0372282E+001, 3.7868713E+003
 2.0407949E+001, 3.7937824E+003
 2.0431727E+001, 3.8007264E+003
 2.0467394E+001, 3.8072270E+003
 2.0491172E+001, 3.8132535E+003
 2.0526840E+001, 3.8198937E+003
 2.0552995E+001, 3.8265478E+003
 2.0592229E+001, 3.8330966E+003
 2.0618385E+001, 3.8398422E+003
 2.0644541E+001, 3.8451630E+003
 2.0670697E+001, 3.8499185E+003
 2.0713854E+001, 3.8558614E+003
 2.0740621E+001, 3.8618957E+003
 2.0765383E+001, 3.8670947E+003
 2.0790145E+001, 3.8716384E+003
 2.0827289E+001, 3.8771731E+003
 2.0852051E+001, 3.8833774E+003
 2.0889194E+001, 3.8896973E+003
 2.0913957E+001, 3.8960594E+003
 2.0951100E+001, 3.9020763E+003
