Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     21,      3,    250,      2,     81,      1,      9,  0.53396957E-17,      3,     46,     14,      1,  0.24216371E+04
     21,      4,    251,      2,     81,      1,      9,  0.53464720E-17,      3,     46,     14,      1,  0.11305523E+04
     21,      5,    252,      2,     81,      1,      9,  0.53464720E-17,      3,     46,     14,      1,  0.45016703E+03
     22,      1,    253,      2,     81,      1,      9,  0.10801364E-16,      3,     50,     14,      1,  0.29217846E+04
     22,      2,    254,      2,     81,     18,     20,  0.19515639E-17,      3,     42,      7,      1,  0.28408200E+04
     22,      3,    255,      2,     81,      1,     10,  0.18973538E-17,      3,     44,     14,      1,  0.17578470E+04
     22,      4,    256,      2,     81,     18,     20,  0.19515639E-17,      3,     44,      7,      1,  0.79924457E+03
     22,      5,    257,      2,     81,     18,     20,  0.18973538E-17,      3,     44,      7,      1,  0.30728646E+03
     22,      1,    258,      2,     81,     17,      2,  0.18431437E-17,      3,     50,     14,      1,  0.16929479E+05
     22,      2,    259,      2,     81,      1,      9,  0.25844669E-16,      3,     43,     12,      1,  0.17731562E+05
