s,s
Time,"cpu"
 2.0940592E+001, 8.5200345E+002
 2.0982860E+001, 8.5345745E+002
 2.1011038E+001, 8.5492169E+002
 2.1039217E+001, 8.5608249E+002
 2.1067396E+001, 8.5731543E+002
 2.1095575E+001, 8.5845993E+002
 2.1123754E+001, 8.5962744E+002
 2.1151932E+001, 8.6082260E+002
 2.1180111E+001, 8.6197690E+002
 2.1222379E+001, 8.6345527E+002
 2.1250558E+001, 8.6488275E+002
 2.1278737E+001, 8.6605823E+002
 2.1306916E+001, 8.6719446E+002
 2.1335095E+001, 8.6833246E+002
 2.1363273E+001, 8.6950586E+002
 2.1391452E+001, 8.7063513E+002
 2.1433720E+001, 8.7209667E+002
 2.1461899E+001, 8.7350128E+002
 2.1490078E+001, 8.7466614E+002
 2.1518257E+001, 8.7578592E+002
 2.1546436E+001, 8.7692011E+002
 2.1574614E+001, 8.7815268E+002
 2.1602793E+001, 8.7926752E+002
 2.1630972E+001, 8.8038092E+002
 2.1673240E+001, 8.8179212E+002
 2.1701419E+001, 8.8324271E+002
 2.1729598E+001, 8.8431555E+002
 2.1757776E+001, 8.8539404E+002
 2.1785955E+001, 8.8651517E+002
 2.1814134E+001, 8.8756772E+002
 2.1842313E+001, 8.8859799E+002
 2.1870492E+001, 8.8964322E+002
 2.1912760E+001, 8.9088927E+002
 2.1940939E+001, 8.9216211E+002
 2.1969117E+001, 8.9322339E+002
 2.1997296E+001, 8.9434192E+002
 2.2025475E+001, 8.9542618E+002
 2.2053654E+001, 8.9652997E+002
 2.2081833E+001, 8.9768271E+002
 2.2110011E+001, 8.9880560E+002
 2.2152280E+001, 9.0023272E+002
 2.2177327E+001, 9.0181455E+002
 2.2202375E+001, 9.0304099E+002
 2.2239947E+001, 9.0444837E+002
 2.2264995E+001, 9.0589804E+002
 2.2290043E+001, 9.0717148E+002
 2.2327615E+001, 9.0864593E+002
 2.2352663E+001, 9.1016571E+002
 2.2390235E+001, 9.1161386E+002
 2.2415283E+001, 9.1310181E+002
 2.2440331E+001, 9.1426169E+002
 2.2477903E+001, 9.1574547E+002
 2.2502951E+001, 9.1723785E+002
 2.2540523E+001, 9.1868828E+002
 2.2565571E+001, 9.2020203E+002
 2.2590619E+001, 9.2135840E+002
 2.2629443E+001, 9.2287180E+002
 2.2656996E+001, 9.2447275E+002
 2.2684548E+001, 9.2562839E+002
 2.2712101E+001, 9.2693033E+002
 2.2753430E+001, 9.2839509E+002
 2.2782361E+001, 9.2990833E+002
 2.2812669E+001, 9.3106107E+002
 2.2842977E+001, 9.3220947E+002
 2.2873285E+001, 9.3342957E+002
 2.2903593E+001, 9.3458575E+002
 2.2933901E+001, 9.3585861E+002
 2.2964209E+001, 9.3704617E+002
 2.2994517E+001, 9.3818210E+002
 2.3024825E+001, 9.3939066E+002
 2.3055133E+001, 9.4056693E+002
 2.3070287E+001, 9.4140976E+002
 2.3107613E+001, 9.4283796E+002
 2.3137632E+001, 9.4429736E+002
 2.3171937E+001, 9.4595463E+002
 2.3199527E+001, 9.4736234E+002
 2.3227591E+001, 9.4878306E+002
 2.3253216E+001, 9.5016666E+002
 2.3293507E+001, 9.5173413E+002
 2.3319497E+001, 9.5318232E+002
 2.3346206E+001, 9.5439761E+002
 2.3372915E+001, 9.5554999E+002
 2.3412979E+001, 9.5692864E+002
 2.3439687E+001, 9.5835465E+002
 2.3466396E+001, 9.5950320E+002
 2.3493105E+001, 9.6075293E+002
 2.3533169E+001, 9.6219490E+002
 2.3559877E+001, 9.6366623E+002
 2.3586586E+001, 9.6497449E+002
 2.3622664E+001, 9.6670733E+002
 2.3649041E+001, 9.6815717E+002
 2.3675418E+001, 9.6933801E+002
 2.3701795E+001, 9.7053137E+002
 2.3741360E+001, 9.7206284E+002
 2.3767737E+001, 9.7354703E+002
 2.3794114E+001, 9.7475415E+002
 2.3820491E+001, 9.7591425E+002
 2.3860056E+001, 9.7739940E+002
 2.3886433E+001, 9.7886929E+002
 2.3912810E+001, 9.8002463E+002
 2.3952375E+001, 9.8159018E+002
 2.3978752E+001, 9.8306632E+002
 2.4005129E+001, 9.8430768E+002
 2.4031506E+001, 9.8545456E+002
 2.4071071E+001, 9.8691572E+002
 2.4097448E+001, 9.8835989E+002
 2.4123825E+001, 9.8955603E+002
 2.4152840E+001, 9.9082922E+002
 2.4181854E+001, 9.9199292E+002
 2.4210869E+001, 9.9324594E+002
 2.4255842E+001, 9.9471594E+002
 2.4271800E+001, 9.9585385E+002
 2.4303716E+001, 9.9681223E+002
 2.4335632E+001, 9.9798404E+002
 2.4367548E+001, 9.9932922E+002
 2.4397763E+001, 1.0006272E+003
 2.4426277E+001, 1.0019262E+003
 2.4454790E+001, 1.0031230E+003
 2.4483304E+001, 1.0042974E+003
 2.4513244E+001, 1.0054291E+003
 2.4544609E+001, 1.0065299E+003
 2.4575974E+001, 1.0076939E+003
 2.4607339E+001, 1.0088119E+003
 2.4638704E+001, 1.0099234E+003
 2.4670069E+001, 1.0111155E+003
 2.4701435E+001, 1.0122406E+003
 2.4730231E+001, 1.0135277E+003
 2.4756457E+001, 1.0148038E+003
 2.4782684E+001, 1.0159284E+003
 2.4810222E+001, 1.0170794E+003
 2.4853496E+001, 1.0185204E+003
 2.4882345E+001, 1.0201001E+003
 2.4911194E+001, 1.0212612E+003
 2.4940044E+001, 1.0224855E+003
 2.4967285E+001, 1.0237664E+003
 2.4992918E+001, 1.0250370E+003
 2.5031367E+001, 1.0264836E+003
 2.5057000E+001, 1.0279116E+003
 2.5082633E+001, 1.0291868E+003
 2.5121083E+001, 1.0306338E+003
 2.5145367E+001, 1.0321836E+003
 2.5179772E+001, 1.0338364E+003
 2.5210212E+001, 1.0358169E+003
 2.5231815E+001, 1.0372643E+003
 2.5264218E+001, 1.0387459E+003
 2.5298782E+001, 1.0405311E+003
 2.5322545E+001, 1.0420065E+003
 2.5358189E+001, 1.0434977E+003
 2.5384328E+001, 1.0450230E+003
 2.5410467E+001, 1.0461684E+003
 2.5449675E+001, 1.0476335E+003
 2.5475814E+001, 1.0490807E+003
 2.5504567E+001, 1.0502206E+003
 2.5531344E+001, 1.0514578E+003
 2.5572264E+001, 1.0531003E+003
 2.5599544E+001, 1.0547183E+003
 2.5626825E+001, 1.0559170E+003
 2.5654105E+001, 1.0572002E+003
 2.5681385E+001, 1.0584081E+003
 2.5722306E+001, 1.0598671E+003
 2.5749586E+001, 1.0614668E+003
 2.5776867E+001, 1.0625955E+003
 2.5805511E+001, 1.0637755E+003
 2.5835520E+001, 1.0648962E+003
 2.5865528E+001, 1.0660757E+003
 2.5895536E+001, 1.0674270E+003
 2.5925545E+001, 1.0685953E+003
 2.5955553E+001, 1.0697581E+003
 2.5985561E+001, 1.0709530E+003
 2.6015570E+001, 1.0720930E+003
 2.6045578E+001, 1.0732202E+003
 2.6075587E+001, 1.0743939E+003
 2.6105595E+001, 1.0755190E+003
 2.6135603E+001, 1.0766349E+003
 2.6162535E+001, 1.0780060E+003
 2.6202932E+001, 1.0794044E+003
 2.6229864E+001, 1.0808256E+003
 2.6255114E+001, 1.0820433E+003
 2.6290468E+001, 1.0836209E+003
 2.6314038E+001, 1.0851159E+003
 2.6349392E+001, 1.0865583E+003
 2.6372961E+001, 1.0880271E+003
 2.6405840E+001, 1.0895941E+003
 2.6437482E+001, 1.0914395E+003
 2.6469123E+001, 1.0932589E+003
 2.6490217E+001, 1.0947075E+003
 2.6521859E+001, 1.0961944E+003
 2.6554555E+001, 1.0979527E+003
 2.6589360E+001, 1.0996844E+003
 2.6612564E+001, 1.1012458E+003
 2.6647369E+001, 1.1027149E+003
 2.6670573E+001, 1.1042412E+003
 2.6705379E+001, 1.1057070E+003
 2.6740184E+001, 1.1075530E+003
 2.6763388E+001, 1.1089967E+003
 2.6799354E+001, 1.1105025E+003
 2.6824878E+001, 1.1120001E+003
 2.6850402E+001, 1.1131942E+003
 2.6888688E+001, 1.1148049E+003
 2.6914212E+001, 1.1162865E+003
 2.6953774E+001, 1.1178262E+003
 2.6981851E+001, 1.1193493E+003
 2.7009927E+001, 1.1205263E+003
 2.7038004E+001, 1.1217019E+003
 2.7066080E+001, 1.1229188E+003
 2.7094156E+001, 1.1240951E+003
 2.7122233E+001, 1.1252608E+003
 2.7150309E+001, 1.1264649E+003
 2.7192424E+001, 1.1278985E+003
 2.7223308E+001, 1.1293525E+003
 2.7254192E+001, 1.1306051E+003
 2.7285076E+001, 1.1318076E+003
 2.7300519E+001, 1.1326413E+003
 2.7331403E+001, 1.1335641E+003
 2.7362287E+001, 1.1347079E+003
 2.7391620E+001, 1.1359336E+003
 2.7433293E+001, 1.1375063E+003
 2.7461076E+001, 1.1390921E+003
 2.7488858E+001, 1.1402083E+003
 2.7516640E+001, 1.1413200E+003
 2.7544423E+001, 1.1425804E+003
 2.7572205E+001, 1.1437008E+003
 2.7613879E+001, 1.1451806E+003
 2.7641661E+001, 1.1465764E+003
 2.7669443E+001, 1.1477509E+003
 2.7697225E+001, 1.1488786E+003
 2.7725008E+001, 1.1500080E+003
 2.7752790E+001, 1.1512005E+003
 2.7780572E+001, 1.1523535E+003
 2.7822246E+001, 1.1538143E+003
 2.7850028E+001, 1.1552578E+003
 2.7877811E+001, 1.1564651E+003
 2.7905593E+001, 1.1576266E+003
 2.7933375E+001, 1.1587855E+003
 2.7961157E+001, 1.1600909E+003
 2.8002831E+001, 1.1615423E+003
 2.8030613E+001, 1.1630350E+003
 2.8058396E+001, 1.1642318E+003
 2.8086178E+001, 1.1654443E+003
 2.8116738E+001, 1.1666153E+003
 2.8147299E+001, 1.1677708E+003
 2.8177860E+001, 1.1689696E+003
 2.8208420E+001, 1.1701249E+003
 2.8238981E+001, 1.1712743E+003
 2.8269541E+001, 1.1724969E+003
 2.8300102E+001, 1.1736501E+003
 2.8330662E+001, 1.1748494E+003
 2.8357759E+001, 1.1761094E+003
 2.8382573E+001, 1.1774409E+003
 2.8411168E+001, 1.1785776E+003
 2.8441193E+001, 1.1797742E+003
 2.8483053E+001, 1.1814299E+003
 2.8513751E+001, 1.1828615E+003
 2.8544448E+001, 1.1840521E+003
 2.8575145E+001, 1.1852385E+003
 2.8590494E+001, 1.1860601E+003
 2.8621192E+001, 1.1869752E+003
 2.8651889E+001, 1.1881097E+003
 2.8682587E+001, 1.1892364E+003
 2.8713284E+001, 1.1904023E+003
 2.8743981E+001, 1.1915277E+003
 2.8774679E+001, 1.1926634E+003
 2.8805376E+001, 1.1938311E+003
 2.8836074E+001, 1.1949607E+003
 2.8866771E+001, 1.1960973E+003
 2.8897469E+001, 1.1972734E+003
 2.8928166E+001, 1.1983914E+003
 2.8958864E+001, 1.1995239E+003
 2.8989561E+001, 1.2007006E+003
 2.9020258E+001, 1.2018262E+003
 2.9050956E+001, 1.2029608E+003
 2.9081653E+001, 1.2041248E+003
 2.9112351E+001, 1.2052575E+003
 2.9143048E+001, 1.2064208E+003
 2.9173746E+001, 1.2075959E+003
 2.9204443E+001, 1.2088442E+003
 2.9235141E+001, 1.2099676E+003
 2.9250489E+001, 1.2108849E+003
 2.9281187E+001, 1.2117159E+003
 2.9311884E+001, 1.2128799E+003
 2.9342582E+001, 1.2142023E+003
 2.9373279E+001, 1.2153281E+003
 2.9403977E+001, 1.2166248E+003
 2.9434674E+001, 1.2177552E+003
 2.9465372E+001, 1.2188778E+003
 2.9496069E+001, 1.2201297E+003
 2.9526766E+001, 1.2212519E+003
 2.9554178E+001, 1.2226314E+003
 2.9581589E+001, 1.2238185E+003
 2.9622705E+001, 1.2252239E+003
 2.9650116E+001, 1.2266361E+003
 2.9680268E+001, 1.2277583E+003
 2.9710421E+001, 1.2289370E+003
 2.9740573E+001, 1.2300576E+003
 2.9770725E+001, 1.2311833E+003
 2.9800877E+001, 1.2323489E+003
 2.9831029E+001, 1.2336175E+003
 2.9861181E+001, 1.2347633E+003
 2.9891334E+001, 1.2359311E+003
 2.9921486E+001, 1.2370632E+003
 2.9951638E+001, 1.2381851E+003
 2.9981790E+001, 1.2393575E+003
 3.0000000E+001, 1.2402662E+003
