s,s
 2.2401215E+000, 1.5287892E+002
 2.2598063E+000, 1.5597252E+002
 2.2794911E+000, 1.5917702E+002
 2.2991758E+000, 1.6227221E+002
 2.3188606E+000, 1.6520810E+002
 2.3385454E+000, 1.6808291E+002
 2.3582301E+000, 1.7049145E+002
 2.3745622E+000, 1.7352252E+002
 2.3908944E+000, 1.7638226E+002
 2.4072265E+000, 1.7929896E+002
 2.4216004E+000, 1.8393271E+002
 2.4359744E+000, 1.8676820E+002
 2.4503484E+000, 1.8954425E+002
 2.4647223E+000, 1.9212176E+002
 2.4790963E+000, 1.9539064E+002
 2.4934703E+000, 1.9813338E+002
 2.5054994E+000, 2.0219616E+002
 2.5175285E+000, 2.0487066E+002
 2.5295577E+000, 2.0744652E+002
 2.5415868E+000, 2.1077833E+002
 2.5536159E+000, 2.1431016E+002
 2.5656451E+000, 2.1776437E+002
 2.5776742E+000, 2.2121840E+002
 2.5909062E+000, 2.2474995E+002
 2.6041383E+000, 2.2805697E+002
 2.6173703E+000, 2.3132162E+002
 2.6306024E+000, 2.3489728E+002
 2.6438344E+000, 2.3819087E+002
 2.6570665E+000, 2.4133035E+002
 2.6702985E+000, 2.4455554E+002
 2.6835305E+000, 2.4772174E+002
 2.6967626E+000, 2.5050104E+002
 2.7099946E+000, 2.5337326E+002
 2.7232267E+000, 2.5663768E+002
 2.7364587E+000, 2.5993107E+002
 2.7496908E+000, 2.6336751E+002
 2.7629228E+000, 2.6667677E+002
 2.7761549E+000, 2.6970796E+002
 2.7893869E+000, 2.7274595E+002
 2.8026189E+000, 2.7588243E+002
 2.8158510E+000, 2.7883134E+002
 2.8290830E+000, 2.8185512E+002
 2.8555471E+000, 2.8614445E+002
 2.8820112E+000, 2.9171742E+002
 2.9217073E+000, 2.9930209E+002
 2.9481714E+000, 3.0609486E+002
 2.9746355E+000, 3.1175775E+002
 3.0010996E+000, 3.1723709E+002
 3.0380967E+000, 3.2397309E+002
 3.0618618E+000, 3.3197554E+002
 3.0975094E+000, 3.3828627E+002
 3.1212745E+000, 3.4482454E+002
 3.1569221E+000, 3.5189603E+002
 3.1806872E+000, 3.5988173E+002
 3.2163348E+000, 3.6681974E+002
 3.2400999E+000, 3.7432390E+002
 3.2757475E+000, 3.8271534E+002
 3.3113951E+000, 3.9300946E+002
 3.3351602E+000, 4.0156024E+002
 3.3708078E+000, 4.1032707E+002
 3.3945728E+000, 4.1912129E+002
 3.4207144E+000, 4.2552598E+002
 3.4599268E+000, 4.3338719E+002
 3.4860684E+000, 4.4133635E+002
 3.5122100E+000, 4.4757284E+002
 3.5514223E+000, 4.5460372E+002
 3.5775639E+000, 4.6137985E+002
 3.6037055E+000, 4.6713205E+002
 3.6429179E+000, 4.7525464E+002
 3.6690595E+000, 4.8274888E+002
 3.6965081E+000, 4.8863940E+002
 3.7252639E+000, 4.9493262E+002
 3.7540196E+000, 5.0196452E+002
 3.7827753E+000, 5.0864046E+002
 3.8221932E+000, 5.1808919E+002
 3.8472333E+000, 5.2785911E+002
 3.8722733E+000, 5.3552266E+002
 3.9123374E+000, 5.4505358E+002
 3.9398814E+000, 5.5375737E+002
 3.9674255E+000, 5.6080772E+002
 3.9949695E+000, 5.6823613E+002
 4.0225135E+000, 5.7569429E+002
 4.0500576E+000, 5.8304301E+002
 4.0913736E+000, 5.9184193E+002
 4.1189177E+000, 5.9997600E+002
 4.1415196E+000, 6.0707142E+002
 4.1754224E+000, 6.1587882E+002
 4.2093253E+000, 6.2684863E+002
 4.2319272E+000, 6.3633217E+002
 4.2658301E+000, 6.4564631E+002
 4.2997330E+000, 6.5618664E+002
 4.3223349E+000, 6.6555232E+002
 4.3596280E+000, 6.7435261E+002
 4.3869763E+000, 6.8129960E+002
 4.4143246E+000, 6.8798308E+002
 4.4416730E+000, 6.9434913E+002
 4.4798453E+000, 7.0265353E+002
 4.5043436E+000, 7.1185716E+002
 4.5410909E+000, 7.2077148E+002
 4.5643237E+000, 7.2965782E+002
 4.5972747E+000, 7.3992838E+002
 4.6302256E+000, 7.5051979E+002
 4.6521930E+000, 7.5955168E+002
 4.6851439E+000, 7.6884985E+002
 4.7180949E+000, 7.7941912E+002
 4.7400622E+000, 7.8810472E+002
 4.7730132E+000, 7.9681534E+002
 4.8070626E+000, 8.0724668E+002
 4.8312266E+000, 8.1560652E+002
 4.8674727E+000, 8.2347157E+002
 4.8916367E+000, 8.3126143E+002
 4.9315074E+000, 8.3922682E+002
 4.9580879E+000, 8.4738441E+002
 4.9846683E+000, 8.5392509E+002
 5.0112488E+000, 8.5993504E+002
 5.0511195E+000, 8.6564019E+002
 5.0776999E+000, 8.7191743E+002
 5.1042804E+000, 8.7828090E+002
 5.1308608E+000, 8.8454457E+002
 5.1720606E+000, 8.9262878E+002
 5.2012991E+000, 9.0096367E+002
 5.2257275E+000, 9.0961836E+002
 5.2501560E+000, 9.1584129E+002
 5.2867986E+000, 9.2288889E+002
 5.3112271E+000, 9.3082893E+002
 5.3478698E+000, 9.3867402E+002
 5.3722982E+000, 9.4709410E+002
 5.4089409E+000, 9.5595475E+002
 5.4333694E+000, 9.6481120E+002
 5.4700120E+000, 9.7336144E+002
 5.4944405E+000, 9.8182109E+002
 5.5310832E+000, 9.9017014E+002
 5.5579545E+000, 9.9857188E+002
 5.5848258E+000, 1.0047139E+003
 5.6116971E+000, 1.0107117E+003
 5.6520040E+000, 1.0177592E+003
 5.6788753E+000, 1.0255914E+003
 5.7057466E+000, 1.0325129E+003
 5.7392345E+000, 1.0423961E+003
 5.7700648E+000, 1.0524624E+003
 5.7906184E+000, 1.0597882E+003
 5.8245317E+000, 1.0657334E+003
 5.8584451E+000, 1.0740754E+003
 5.8810540E+000, 1.0811813E+003
 5.9149673E+000, 1.0879158E+003
 5.9511415E+000, 1.0966135E+003
 5.9760113E+000, 1.1048223E+003
 6.0008811E+000, 1.1115237E+003
 6.0353627E+000, 1.1211286E+003
 6.0684328E+000, 1.1318592E+003
 6.0904795E+000, 1.1404504E+003
 6.1246519E+000, 1.1488803E+003
 6.1610290E+000, 1.1585790E+003
 6.1852804E+000, 1.1670259E+003
 6.2216575E+000, 1.1753938E+003
 6.2459089E+000, 1.1836625E+003
 6.2701603E+000, 1.1900694E+003
 6.3065373E+000, 1.1982366E+003
 6.3307887E+000, 1.2067316E+003
 6.3671658E+000, 1.2132788E+003
 6.3914172E+000, 1.2211402E+003
 6.4277943E+000, 1.2295613E+003
 6.4520457E+000, 1.2379232E+003
 6.4884227E+000, 1.2459161E+003
 6.5126741E+000, 1.2532063E+003
 6.5490512E+000, 1.2599516E+003
 6.5733026E+000, 1.2665131E+003
 6.6096797E+000, 1.2743387E+003
 6.6339311E+000, 1.2818508E+003
 6.6703082E+000, 1.2887153E+003
 6.6945595E+000, 1.2962759E+003
 6.7309366E+000, 1.3038933E+003
 6.7551880E+000, 1.3111539E+003
 6.7915651E+000, 1.3191174E+003
 6.8158165E+000, 1.3257863E+003
 6.8400679E+000, 1.3321315E+003
 6.8764449E+000, 1.3388910E+003
 6.9006963E+000, 1.3463265E+003
 6.9370734E+000, 1.3543054E+003
 6.9613248E+000, 1.3621724E+003
 6.9977019E+000, 1.3701022E+003
 7.0219533E+000, 1.3783141E+003
 7.0547953E+000, 1.3891588E+003
 7.0909216E+000, 1.3985959E+003
 7.1157583E+000, 1.4057050E+003
 7.1405951E+000, 1.4112327E+003
 7.1803340E+000, 1.4192367E+003
 7.2076545E+000, 1.4260549E+003
 7.2349749E+000, 1.4305140E+003
 7.2622954E+000, 1.4359573E+003
 7.3032761E+000, 1.4438216E+003
 7.3305966E+000, 1.4505419E+003
 7.3562986E+000, 1.4574870E+003
 7.3803821E+000, 1.4653017E+003
 7.4165073E+000, 1.4740909E+003
 7.4405908E+000, 1.4823164E+003
 7.4767160E+000, 1.4906893E+003
 7.5007995E+000, 1.4986875E+003
 7.5369247E+000, 1.5070864E+003
 7.5610082E+000, 1.5155203E+003
 7.5971335E+000, 1.5245279E+003
 7.6212169E+000, 1.5324686E+003
 7.6573422E+000, 1.5407384E+003
 7.6814257E+000, 1.5486347E+003
 7.7175509E+000, 1.5568279E+003
 7.7416344E+000, 1.5650621E+003
 7.7777596E+000, 1.5735108E+003
 7.8018431E+000, 1.5817169E+003
 7.8379684E+000, 1.5894709E+003
 7.8620518E+000, 1.5967417E+003
 7.9017896E+000, 1.6049502E+003
 7.9282814E+000, 1.6132847E+003
 7.9547733E+000, 1.6190629E+003
 7.9812651E+000, 1.6239963E+003
 8.0182171E+000, 1.6345336E+003
 8.0473190E+000, 1.6491026E+003
 8.0707236E+000, 1.6572607E+003
 8.1058306E+000, 1.6642585E+003
 8.1409375E+000, 1.6728128E+003
 8.1655124E+000, 1.6811637E+003
 8.1912575E+000, 1.6882499E+003
 8.2298751E+000, 1.6961277E+003
 8.2556202E+000, 1.7028147E+003
 8.2813653E+000, 1.7092743E+003
 8.3199830E+000, 1.7175882E+003
 8.3457281E+000, 1.7250817E+003
 8.3714732E+000, 1.7309932E+003
 8.4035973E+000, 1.7402421E+003
 8.4357215E+000, 1.7485476E+003
 8.4678457E+000, 1.7584058E+003
 8.4999699E+000, 1.7682737E+003
 8.5213861E+000, 1.7751572E+003
 8.5535102E+000, 1.7831770E+003
 8.5856344E+000, 1.7934449E+003
 8.6177586E+000, 1.8033476E+003
 8.6498828E+000, 1.8122718E+003
 8.6712990E+000, 1.8199382E+003
 8.7055648E+000, 1.8270005E+003
 8.7409014E+000, 1.8369171E+003
 8.7644591E+000, 1.8449799E+003
 8.8009736E+000, 1.8537561E+003
 8.8268871E+000, 1.8624108E+003
 8.8528006E+000, 1.8692214E+003
 8.8916709E+000, 1.8769576E+003
 8.9175844E+000, 1.8849703E+003
 8.9434980E+000, 1.8913939E+003
 8.9823682E+000, 1.8995153E+003
 9.0082817E+000, 1.9082395E+003
 9.0341953E+000, 1.9141922E+003
 9.0601088E+000, 1.9205720E+003
 9.0989790E+000, 1.9282583E+003
 9.1248926E+000, 1.9355252E+003
 9.1600686E+000, 1.9422984E+003
 9.1822879E+000, 1.9497808E+003
 9.2156169E+000, 1.9576896E+003
 9.2489458E+000, 1.9674981E+003
 9.2784032E+000, 1.9792495E+003
 9.3078607E+000, 1.9902561E+003
 9.3392819E+000, 2.0018570E+003
 9.3608841E+000, 2.0113974E+003
 9.3932873E+000, 2.0203344E+003
 9.4256904E+000, 2.0309797E+003
 9.4580936E+000, 2.0400739E+003
 9.4915769E+000, 2.0494330E+003
 9.5153392E+000, 2.0576350E+003
 9.5509827E+000, 2.0638858E+003
 9.5747451E+000, 2.0712807E+003
 9.6103886E+000, 2.0794332E+003
 9.6341509E+000, 2.0880460E+003
 9.6646611E+000, 2.0971131E+003
 9.6968628E+000, 2.1067683E+003
 9.7288181E+000, 2.1167944E+003
 9.7509810E+000, 2.1239432E+003
 9.7858085E+000, 2.1318989E+003
 9.8206359E+000, 2.1406206E+003
 9.8438542E+000, 2.1475349E+003
 9.8810034E+000, 2.1556511E+003
 9.9065435E+000, 2.1632583E+003
 9.9320836E+000, 2.1693325E+003
 9.9703938E+000, 2.1766523E+003
 9.9959339E+000, 2.1839836E+003
 1.0021474E+001, 2.1902545E+003
 1.0059784E+001, 2.1969423E+003
 1.0085324E+001, 2.2033953E+003
 1.0110864E+001, 2.2094567E+003
 1.0149175E+001, 2.2174690E+003
 1.0174715E+001, 2.2256553E+003
 1.0200255E+001, 2.2317528E+003
 1.0238565E+001, 2.2387235E+003
 1.0264105E+001, 2.2463973E+003
 1.0302415E+001, 2.2542349E+003
 1.0327955E+001, 2.2619389E+003
 1.0350486E+001, 2.2702022E+003
 1.0384282E+001, 2.2781333E+003
 1.0418079E+001, 2.2876627E+003
 1.0442862E+001, 2.2961698E+003
 1.0480038E+001, 2.3041198E+003
 1.0504822E+001, 2.3124560E+003
 1.0541998E+001, 2.3192196E+003
 1.0568021E+001, 2.3272056E+003
 1.0595283E+001, 2.3333098E+003
 1.0622546E+001, 2.3397562E+003
 1.0663439E+001, 2.3461530E+003
 1.0690701E+001, 2.3531636E+003
 1.0717964E+001, 2.3594920E+003
 1.0745226E+001, 2.3665677E+003
 1.0772488E+001, 2.3729279E+003
 1.0813382E+001, 2.3811183E+003
 1.0840644E+001, 2.3886822E+003
 1.0867906E+001, 2.3943651E+003
 1.0895168E+001, 2.4009825E+003
 1.0922431E+001, 2.4070356E+003
 1.0963324E+001, 2.4143017E+003
 1.0990586E+001, 2.4225969E+003
 1.1017849E+001, 2.4296257E+003
 1.1045111E+001, 2.4370170E+003
 1.1082057E+001, 2.4492425E+003
 1.1108277E+001, 2.4585925E+003
 1.1134496E+001, 2.4651744E+003
 1.1160716E+001, 2.4718989E+003
 1.1200045E+001, 2.4800797E+003
 1.1226265E+001, 2.4869256E+003
 1.1252485E+001, 2.4917641E+003
 1.1291814E+001, 2.5001088E+003
 1.1320656E+001, 2.5082694E+003
 1.1349498E+001, 2.5143612E+003
 1.1378339E+001, 2.5199525E+003
 1.1407181E+001, 2.5262911E+003
 1.1436023E+001, 2.5329674E+003
 1.1464864E+001, 2.5392552E+003
 1.1493706E+001, 2.5455629E+003
 1.1522548E+001, 2.5524013E+003
 1.1551389E+001, 2.5588001E+003
 1.1580231E+001, 2.5649971E+003
 1.1623493E+001, 2.5729656E+003
 1.1652335E+001, 2.5805478E+003
 1.1681177E+001, 2.5871344E+003
 1.1710018E+001, 2.5932563E+003
 1.1734330E+001, 2.6015421E+003
 1.1770797E+001, 2.6095792E+003
 1.1795108E+001, 2.6171215E+003
 1.1831575E+001, 2.6252917E+003
 1.1855887E+001, 2.6338110E+003
 1.1880198E+001, 2.6406221E+003
 1.1916665E+001, 2.6489291E+003
 1.1940976E+001, 2.6566867E+003
 1.1979875E+001, 2.6646485E+003
 1.2006617E+001, 2.6716461E+003
 1.2033360E+001, 2.6767757E+003
 1.2060102E+001, 2.6830443E+003
 1.2100216E+001, 2.6894860E+003
 1.2126959E+001, 2.6960158E+003
 1.2152151E+001, 2.7022384E+003
 1.2187613E+001, 2.7113372E+003
 1.2211254E+001, 2.7189311E+003
 1.2246717E+001, 2.7256327E+003
 1.2270358E+001, 2.7333732E+003
 1.2305821E+001, 2.7401623E+003
 1.2338470E+001, 2.7499605E+003
 1.2369712E+001, 2.7610667E+003
 1.2390540E+001, 2.7699298E+003
 1.2421782E+001, 2.7786682E+003
 1.2456149E+001, 2.7891248E+003
 1.2491661E+001, 2.7991320E+003
 1.2519383E+001, 2.8075407E+003
 1.2547106E+001, 2.8145477E+003
 1.2574828E+001, 2.8214912E+003
 1.2611432E+001, 2.8338747E+003
 1.2638275E+001, 2.8445334E+003
 1.2665118E+001, 2.8530279E+003
 1.2691961E+001, 2.8613881E+003
 1.2732226E+001, 2.8712632E+003
 1.2760411E+001, 2.8805042E+003
 1.2789938E+001, 2.8872399E+003
 1.2819466E+001, 2.8942026E+003
 1.2840947E+001, 2.9031527E+003
 1.2880554E+001, 2.9112043E+003
 1.2907784E+001, 2.9188460E+003
 1.2935014E+001, 2.9248831E+003
 1.2962244E+001, 2.9306741E+003
 1.3003088E+001, 2.9385770E+003
 1.3030318E+001, 2.9470114E+003
 1.3054280E+001, 2.9555186E+003
 1.3090223E+001, 2.9636125E+003
 1.3114184E+001, 2.9712170E+003
 1.3150127E+001, 2.9778097E+003
 1.3174089E+001, 2.9849749E+003
 1.3210031E+001, 2.9918490E+003
 1.3233993E+001, 2.9991770E+003
 1.3269936E+001, 3.0075167E+003
 1.3293897E+001, 3.0161097E+003
 1.3329840E+001, 3.0238752E+003
 1.3353802E+001, 3.0322050E+003
 1.3389744E+001, 3.0395459E+003
 1.3413706E+001, 3.0473715E+003
 1.3449648E+001, 3.0557498E+003
 1.3473610E+001, 3.0639405E+003
 1.3506698E+001, 3.0734971E+003
 1.3540470E+001, 3.0846571E+003
 1.3566010E+001, 3.0929199E+003
 1.3591550E+001, 3.0998194E+003
 1.3629860E+001, 3.1082043E+003
 1.3655400E+001, 3.1169141E+003
 1.3680940E+001, 3.1233015E+003
 1.3719250E+001, 3.1313053E+003
 1.3744790E+001, 3.1389165E+003
 1.3770330E+001, 3.1440105E+003
 1.3808640E+001, 3.1518678E+003
 1.3836734E+001, 3.1601909E+003
 1.3864828E+001, 3.1659713E+003
 1.3901432E+001, 3.1748971E+003
 1.3925835E+001, 3.1817856E+003
 1.3952678E+001, 3.1869219E+003
 1.3992942E+001, 3.1944154E+003
 1.4019785E+001, 3.2023237E+003
 1.4046628E+001, 3.2095502E+003
 1.4073471E+001, 3.2154462E+003
 1.4100313E+001, 3.2220925E+003
 1.4140578E+001, 3.2295639E+003
 1.4167421E+001, 3.2365916E+003
 1.4191388E+001, 3.2429775E+003
 1.4224693E+001, 3.2497628E+003
 1.4256673E+001, 3.2605141E+003
 1.4289720E+001, 3.2702128E+003
 1.4313172E+001, 3.2783746E+003
 1.4348350E+001, 3.2852299E+003
 1.4372975E+001, 3.2930366E+003
 1.4411672E+001, 3.3004837E+003
 1.4437469E+001, 3.3060954E+003
 1.4463267E+001, 3.3122474E+003
 1.4501963E+001, 3.3192387E+003
 1.4527761E+001, 3.3255871E+003
 1.4553558E+001, 3.3292128E+003
 1.4592255E+001, 3.3357005E+003
 1.4618052E+001, 3.3419785E+003
 1.4643850E+001, 3.3478819E+003
 1.4682546E+001, 3.3553504E+003
 1.4708344E+001, 3.3624386E+003
 1.4734141E+001, 3.3687136E+003
 1.4762519E+001, 3.3755483E+003
 1.4790896E+001, 3.3815379E+003
 1.4831943E+001, 3.3895376E+003
 1.4857282E+001, 3.3989771E+003
 1.4882622E+001, 3.4050065E+003
 1.4920631E+001, 3.4126210E+003
 1.4945970E+001, 3.4204014E+003
 1.4971309E+001, 3.4267685E+003
 1.5009318E+001, 3.4345177E+003
 1.5034658E+001, 3.4422290E+003
 1.5072667E+001, 3.4496330E+003
 1.5098006E+001, 3.4573934E+003
 1.5123346E+001, 3.4638001E+003
 1.5161355E+001, 3.4705822E+003
 1.5187961E+001, 3.4770740E+003
 1.5215834E+001, 3.4827989E+003
 1.5243708E+001, 3.4886820E+003
 1.5271581E+001, 3.4946208E+003
 1.5313391E+001, 3.5021677E+003
 1.5338223E+001, 3.5113137E+003
 1.5363055E+001, 3.5170557E+003
 1.5400303E+001, 3.5244242E+003
 1.5425135E+001, 3.5317691E+003
 1.5462383E+001, 3.5390718E+003
 1.5484098E+001, 3.5472724E+003
 1.5516671E+001, 3.5550127E+003
 1.5549245E+001, 3.5640674E+003
 1.5573132E+001, 3.5711199E+003
 1.5608963E+001, 3.5785922E+003
 1.5635238E+001, 3.5868695E+003
 1.5661514E+001, 3.5925358E+003
 1.5700928E+001, 3.6002748E+003
 1.5727204E+001, 3.6077128E+003
 1.5753480E+001, 3.6144771E+003
 1.5792893E+001, 3.6226670E+003
 1.5819169E+001, 3.6308662E+003
 1.5845445E+001, 3.6378541E+003
 1.5871721E+001, 3.6439036E+003
 1.5911135E+001, 3.6504321E+003
 1.5937411E+001, 3.6565452E+003
 1.5963686E+001, 3.6625474E+003
 1.6003100E+001, 3.6703555E+003
 1.6029376E+001, 3.6783123E+003
 1.6055652E+001, 3.6835953E+003
 1.6081928E+001, 3.6896064E+003
 1.6121341E+001, 3.6976033E+003
 1.6147617E+001, 3.7055229E+003
 1.6173893E+001, 3.7112998E+003
 1.6200169E+001, 3.7168126E+003
 1.6239583E+001, 3.7243810E+003
 1.6265859E+001, 3.7324906E+003
 1.6292134E+001, 3.7383575E+003
 1.6331548E+001, 3.7452340E+003
 1.6357824E+001, 3.7526905E+003
 1.6384100E+001, 3.7592803E+003
 1.6410376E+001, 3.7650739E+003
 1.6449789E+001, 3.7737100E+003
 1.6476065E+001, 3.7825446E+003
 1.6511078E+001, 3.7934421E+003
 1.6534420E+001, 3.8022930E+003
 1.6569433E+001, 3.8112864E+003
 1.6592775E+001, 3.8196740E+003
 1.6630122E+001, 3.8278348E+003
 1.6655798E+001, 3.8348198E+003
 1.6682758E+001, 3.8405683E+003
 1.6711002E+001, 3.8470148E+003
 1.6753367E+001, 3.8547608E+003
 1.6781611E+001, 3.8624694E+003
 1.6809854E+001, 3.8686022E+003
 1.6838098E+001, 3.8745561E+003
 1.6866342E+001, 3.8806569E+003
 1.6894586E+001, 3.8863240E+003
 1.6922829E+001, 3.8924008E+003
 1.6951073E+001, 3.8984350E+003
 1.6993439E+001, 3.9052407E+003
 1.7018127E+001, 3.9140548E+003
 1.7042815E+001, 3.9181879E+003
 1.7079847E+001, 3.9248990E+003
 1.7104535E+001, 3.9321168E+003
 1.7141567E+001, 3.9395421E+003
 1.7167489E+001, 3.9469691E+003
 1.7194646E+001, 3.9526138E+003
 1.7221803E+001, 3.9587519E+003
 1.7262538E+001, 3.9668279E+003
 1.7289695E+001, 3.9748145E+003
 1.7316852E+001, 3.9815141E+003
 1.7344008E+001, 3.9880605E+003
 1.7371165E+001, 3.9945426E+003
 1.7411900E+001, 4.0023487E+003
 1.7439057E+001, 4.0097363E+003
 1.7466214E+001, 4.0160524E+003
 1.7493371E+001, 4.0224815E+003
 1.7520528E+001, 4.0286622E+003
 1.7556740E+001, 4.0375956E+003
 1.7582088E+001, 4.0441520E+003
 1.7621921E+001, 4.0519263E+003
 1.7647065E+001, 4.0609331E+003
 1.7670797E+001, 4.0683582E+003
 1.7706396E+001, 4.0768579E+003
 1.7730128E+001, 4.0839012E+003
 1.7765726E+001, 4.0921494E+003
 1.7801324E+001, 4.1022516E+003
 1.7825057E+001, 4.1105836E+003
 1.7860655E+001, 4.1189704E+003
 1.7885574E+001, 4.1277186E+003
 1.7911679E+001, 4.1345440E+003
 1.7950837E+001, 4.1421310E+003
 1.7976943E+001, 4.1506092E+003
 1.8003048E+001, 4.1571639E+003
 1.8042206E+001, 4.1651606E+003
 1.8068311E+001, 4.1731097E+003
 1.8094417E+001, 4.1791641E+003
 1.8120522E+001, 4.1848377E+003
 1.8159680E+001, 4.1917904E+003
 1.8183819E+001, 4.2003204E+003
 1.8210372E+001, 4.2064929E+003
 1.8252097E+001, 4.2144598E+003
 1.8276892E+001, 4.2243343E+003
 1.8300693E+001, 4.2315163E+003
 1.8337702E+001, 4.2409381E+003
 1.8364760E+001, 4.2486436E+003
 1.8400765E+001, 4.2576284E+003
 1.8425489E+001, 4.2660083E+003
 1.8451391E+001, 4.2723941E+003
 1.8490243E+001, 4.2797658E+003
 1.8516144E+001, 4.2874683E+003
 1.8544636E+001, 4.2934703E+003
 1.8573128E+001, 4.3000692E+003
 1.8601619E+001, 4.3058653E+003
 1.8630111E+001, 4.3117720E+003
 1.8672848E+001, 4.3179435E+003
 1.8701340E+001, 4.3234864E+003
 1.8729831E+001, 4.3287879E+003
 1.8754239E+001, 4.3362589E+003
 1.8790850E+001, 4.3439471E+003
 1.8815257E+001, 4.3518983E+003
 1.8842105E+001, 4.3583463E+003
 1.8882377E+001, 4.3655194E+003
 1.8909226E+001, 4.3724776E+003
 1.8936074E+001, 4.3792708E+003
 1.8962922E+001, 4.3858197E+003
 1.9003194E+001, 4.3942280E+003
 1.9030042E+001, 4.4027723E+003
 1.9056890E+001, 4.4100538E+003
 1.9083738E+001, 4.4170596E+003
 1.9110587E+001, 4.4232008E+003
 1.9150859E+001, 4.4310229E+003
 1.9177707E+001, 4.4387647E+003
 1.9205897E+001, 4.4447050E+003
 1.9235430E+001, 4.4509566E+003
 1.9264963E+001, 4.4568819E+003
 1.9294496E+001, 4.4627323E+003
 1.9324029E+001, 4.4693511E+003
 1.9353562E+001, 4.4761527E+003
 1.9383095E+001, 4.4826082E+003
 1.9412628E+001, 4.4887799E+003
 1.9442161E+001, 4.4947882E+003
 1.9471694E+001, 4.5011605E+003
 1.9501227E+001, 4.5077298E+003
 1.9530760E+001, 4.5146329E+003
 1.9560293E+001, 4.5224354E+003
 1.9599030E+001, 4.5340268E+003
 1.9624855E+001, 4.5421278E+003
 1.9653263E+001, 4.5483365E+003
 1.9681670E+001, 4.5538114E+003
 1.9710078E+001, 4.5585169E+003
 1.9752689E+001, 4.5657155E+003
 1.9781097E+001, 4.5731043E+003
 1.9809505E+001, 4.5791104E+003
 1.9837912E+001, 4.5851893E+003
 1.9866320E+001, 4.5918184E+003
 1.9894727E+001, 4.5986864E+003
 1.9923135E+001, 4.6046773E+003
 1.9951542E+001, 4.6108980E+003
 1.9994154E+001, 4.6189158E+003
 2.0022561E+001, 4.6268206E+003
 2.0050969E+001, 4.6326102E+003
 2.0079376E+001, 4.6380372E+003
 2.0107784E+001, 4.6441207E+003
 2.0134442E+001, 4.6508014E+003
 2.0171806E+001, 4.6592145E+003
 2.0196715E+001, 4.6659593E+003
 2.0221624E+001, 4.6714044E+003
 2.0258988E+001, 4.6793087E+003
 2.0283897E+001, 4.6872303E+003
 2.0310052E+001, 4.6937280E+003
 2.0351152E+001, 4.7014217E+003
 2.0378552E+001, 4.7097486E+003
 2.0405952E+001, 4.7153150E+003
 2.0433352E+001, 4.7216156E+003
 2.0460752E+001, 4.7282652E+003
 2.0503222E+001, 4.7363788E+003
 2.0533363E+001, 4.7440592E+003
 2.0563503E+001, 4.7508775E+003
 2.0593643E+001, 4.7560662E+003
 2.0623783E+001, 4.7619163E+003
 2.0653923E+001, 4.7681146E+003
 2.0684063E+001, 4.7742476E+003
 2.0714203E+001, 4.7783619E+003
 2.0744343E+001, 4.7841409E+003
 2.0774483E+001, 4.7902733E+003
 2.0804623E+001, 4.7958499E+003
 2.0834763E+001, 4.8015531E+003
 2.0864903E+001, 4.8073079E+003
 2.0895044E+001, 4.8126690E+003
 2.0910114E+001, 4.8171561E+003
 2.0940254E+001, 4.8219168E+003
