s,s
 3.2163348E+000, 1.7417360E+003
 3.2400999E+000, 1.7767645E+003
 3.2757475E+000, 1.8171646E+003
 3.3113951E+000, 1.8674287E+003
 3.3351602E+000, 1.9092720E+003
 3.3708078E+000, 1.9519979E+003
 3.3945728E+000, 1.9950283E+003
 3.4207144E+000, 2.0259175E+003
 3.4599268E+000, 2.0632423E+003
 3.4860684E+000, 2.1011252E+003
 3.5122100E+000, 2.1308108E+003
 3.5514223E+000, 2.1636634E+003
 3.5775639E+000, 2.1949489E+003
 3.6037055E+000, 2.2216501E+003
 3.6429179E+000, 2.2598671E+003
 3.6690595E+000, 2.2943404E+003
 3.6965081E+000, 2.3210820E+003
 3.7252639E+000, 2.3493760E+003
 3.7540196E+000, 2.3810092E+003
 3.7827753E+000, 2.4105612E+003
 3.8221932E+000, 2.4520533E+003
 3.8472333E+000, 2.4959933E+003
 3.8722733E+000, 2.5306122E+003
 3.9123373E+000, 2.5733131E+003
 3.9398814E+000, 2.6117027E+003
 3.9674254E+000, 2.6429650E+003
 3.9949694E+000, 2.6756693E+003
 4.0225135E+000, 2.7096014E+003
 4.0500575E+000, 2.7429916E+003
 4.0913736E+000, 2.7821217E+003
 4.1189176E+000, 2.8178739E+003
 4.1415195E+000, 2.8489001E+003
 4.1754223E+000, 2.8879063E+003
 4.2093252E+000, 2.9369452E+003
 4.2319271E+000, 2.9794659E+003
 4.2658299E+000, 3.0212935E+003
 4.2997328E+000, 3.0683783E+003
 4.3223347E+000, 3.1108609E+003
 4.3596278E+000, 3.1503970E+003
 4.3869761E+000, 3.1807255E+003
 4.4143244E+000, 3.2104230E+003
 4.4416727E+000, 3.2385636E+003
 4.4798451E+000, 3.2755614E+003
 4.5043435E+000, 3.3169212E+003
 4.5410909E+000, 3.3572426E+003
 4.5643238E+000, 3.3972269E+003
 4.5972749E+000, 3.4434086E+003
 4.6302261E+000, 3.4911821E+003
 4.6521935E+000, 3.5319991E+003
 4.6851447E+000, 3.5743187E+003
 4.7180958E+000, 3.6220117E+003
 4.7400632E+000, 3.6610567E+003
 4.7730144E+000, 3.7001783E+003
 4.8070639E+000, 3.7469681E+003
 4.8312281E+000, 3.7845183E+003
 4.8674743E+000, 3.8195038E+003
 4.8916385E+000, 3.8546248E+003
 4.9315094E+000, 3.8904188E+003
 4.9580900E+000, 3.9267238E+003
 4.9846706E+000, 3.9559242E+003
 5.0112512E+000, 3.9822459E+003
 5.0511220E+000, 4.0068551E+003
 5.0777026E+000, 4.0342948E+003
 5.1042832E+000, 4.0621514E+003
 5.1308638E+000, 4.0885445E+003
 5.1720637E+000, 4.1244130E+003
 5.2013024E+000, 4.1618188E+003
 5.2257304E+000, 4.2011496E+003
 5.2501585E+000, 4.2286645E+003
 5.2868006E+000, 4.2595429E+003
 5.3112287E+000, 4.2950700E+003
 5.3478707E+000, 4.3303435E+003
 5.3722988E+000, 4.3685353E+003
 5.4089409E+000, 4.4088523E+003
 5.4333689E+000, 4.4488730E+003
 5.4700110E+000, 4.4873401E+003
 5.4944391E+000, 4.5251542E+003
 5.5310812E+000, 4.5628453E+003
 5.5579521E+000, 4.6003117E+003
 5.5848229E+000, 4.6278427E+003
 5.6116938E+000, 4.6549652E+003
 5.6520001E+000, 4.6860422E+003
 5.6788709E+000, 4.7213476E+003
 5.7057418E+000, 4.7525827E+003
 5.7392368E+000, 4.7976387E+003
 5.7700787E+000, 4.8423873E+003
 5.7906400E+000, 4.8754067E+003
 5.8245661E+000, 4.9014565E+003
 5.8584922E+000, 4.9424802E+003
 5.8811096E+000, 4.9768444E+003
 5.9150356E+000, 5.0066163E+003
 5.9512235E+000, 5.0480199E+003
 5.9761026E+000, 5.0846625E+003
 6.0009817E+000, 5.1102922E+003
 6.0344867E+000, 5.1558551E+003
 6.0679916E+000, 5.1993271E+003
 6.0903283E+000, 5.2376430E+003
 6.1249501E+000, 5.2773219E+003
 6.1618055E+000, 5.3222143E+003
 6.1863758E+000, 5.3582514E+003
 6.2109461E+000, 5.3889015E+003
 6.2478016E+000, 5.4247125E+003
 6.2723719E+000, 5.4592438E+003
 6.3092274E+000, 5.4956368E+003
 6.3337977E+000, 5.5310146E+003
 6.3706531E+000, 5.5551449E+003
 6.3952234E+000, 5.5858063E+003
 6.4320789E+000, 5.6241964E+003
 6.4566492E+000, 5.6605805E+003
 6.4812195E+000, 5.6880568E+003
 6.5180750E+000, 5.7205509E+003
 6.5426453E+000, 5.7456381E+003
 6.5795007E+000, 5.7748904E+003
 6.6040710E+000, 5.8111969E+003
 6.6409265E+000, 5.8454434E+003
 6.6654968E+000, 5.8815829E+003
 6.6900671E+000, 5.9066596E+003
 6.7269226E+000, 5.9407865E+003
 6.7514929E+000, 5.9736859E+003
 6.7883483E+000, 6.0096855E+003
 6.8129186E+000, 6.0398791E+003
 6.8497741E+000, 6.0746210E+003
 6.8713271E+000, 6.1158876E+003
 6.9036567E+000, 6.1551954E+003
 6.9359863E+000, 6.2014698E+003
 6.9715488E+000, 6.2482462E+003
 6.9952572E+000, 6.2863739E+003
 7.0308197E+000, 6.3148663E+003
 7.0557135E+000, 6.3434712E+003
 7.0817927E+000, 6.3694923E+003
 7.1209115E+000, 6.3994905E+003
 7.1469907E+000, 6.4320402E+003
 7.1730699E+000, 6.4579726E+003
 7.2121887E+000, 6.4904757E+003
 7.2382678E+000, 6.5212731E+003
 7.2643470E+000, 6.5478556E+003
 7.2904262E+000, 6.5733351E+003
 7.3321529E+000, 6.6098836E+003
 7.3586020E+000, 6.6460194E+003
 7.3828130E+000, 6.6805353E+003
 7.4191296E+000, 6.7165479E+003
 7.4433406E+000, 6.7544665E+003
 7.4796571E+000, 6.7934389E+003
 7.5038681E+000, 6.8302548E+003
 7.5401847E+000, 6.8648876E+003
 7.5618140E+000, 6.9085216E+003
 7.5942581E+000, 6.9480964E+003
 7.6267021E+000, 6.9963376E+003
 7.6591462E+000, 7.0438731E+003
 7.6807755E+000, 7.0808512E+003
 7.7153825E+000, 7.1178151E+003
 7.7510710E+000, 7.1621347E+003
 7.7748633E+000, 7.2008537E+003
 7.8129310E+000, 7.2396762E+003
 7.8391025E+000, 7.2718837E+003
 7.8624951E+000, 7.3084662E+003
 7.8999231E+000, 7.3469823E+003
 7.9256549E+000, 7.3854355E+003
 7.9513868E+000, 7.4148966E+003
 7.9899845E+000, 7.4515025E+003
 8.0132827E+000, 7.4962441E+003
 8.0500045E+000, 7.5420549E+003
 8.0752507E+000, 7.5728703E+003
 8.1004970E+000, 7.5983537E+003
 8.1383663E+000, 7.6342172E+003
 8.1636126E+000, 7.6717350E+003
 8.2014819E+000, 7.7112148E+003
 8.2279905E+000, 7.7513527E+003
 8.2542973E+000, 7.7831900E+003
 8.2915615E+000, 7.8186283E+003
 8.3164043E+000, 7.8521486E+003
 8.3412471E+000, 7.8828957E+003
 8.3754858E+000, 7.9165881E+003
 8.4082118E+000, 7.9605666E+003
 8.4300291E+000, 7.9936498E+003
 8.4627551E+000, 8.0290222E+003
 8.4954811E+000, 8.0729587E+003
 8.5282071E+000, 8.1163782E+003
 8.5500245E+000, 8.1533390E+003
 8.5827505E+000, 8.1838453E+003
 8.6154765E+000, 8.2250395E+003
 8.6482025E+000, 8.2668884E+003
 8.6700198E+000, 8.3013588E+003
 8.7038367E+000, 8.3379876E+003
 8.7398353E+000, 8.3811817E+003
 8.7638343E+000, 8.4169003E+003
 8.7998330E+000, 8.4558230E+003
 8.8238320E+000, 8.4918510E+003
 8.8598306E+000, 8.5258718E+003
 8.8838297E+000, 8.5645771E+003
 8.9198283E+000, 8.5984770E+003
 8.9438274E+000, 8.6291484E+003
 8.9798260E+000, 8.6681443E+003
 9.0050250E+000, 8.7072110E+003
 9.0314240E+000, 8.7337782E+003
 9.0710224E+000, 8.7670743E+003
 9.0974214E+000, 8.7980180E+003
 9.1224548E+000, 8.8291511E+003
 9.1579566E+000, 8.8676837E+003
 9.1800499E+000, 8.9011779E+003
 9.2108280E+000, 8.9307934E+003
 9.2416062E+000, 8.9702390E+003
 9.2723843E+000, 9.0145531E+003
 9.3031625E+000, 9.0637895E+003
 9.3339406E+000, 9.1171192E+003
 9.3647188E+000, 9.1728295E+003
 9.3954969E+000, 9.2278656E+003
 9.4262751E+000, 9.2771065E+003
 9.4601310E+000, 9.3240880E+003
 9.4827017E+000, 9.3630331E+003
 9.5176862E+000, 9.4032908E+003
 9.5425139E+000, 9.4362792E+003
 9.5797554E+000, 9.4712546E+003
 9.6058245E+000, 9.5086500E+003
 9.6331350E+000, 9.5375478E+003
 9.6710877E+000, 9.5768281E+003
 9.6953852E+000, 9.6170810E+003
 9.7318314E+000, 9.6532843E+003
 9.7561289E+000, 9.6898598E+003
 9.7828561E+000, 9.7135795E+003
 9.8229470E+000, 9.7453438E+003
 9.8496742E+000, 9.7760067E+003
 9.8764015E+000, 9.7971991E+003
 9.9031287E+000, 9.8239027E+003
 9.9432195E+000, 9.8575437E+003
 9.9668167E+000, 9.8974713E+003
 9.9904560E+000, 9.9341923E+003
 1.0027604E+001, 9.9688809E+003
 1.0052369E+001, 1.0007123E+004
 1.0089516E+001, 1.0046062E+004
 1.0114281E+001, 1.0085096E+004
 1.0151429E+001, 1.0124144E+004
 1.0176194E+001, 1.0166754E+004
 1.0200959E+001, 1.0201327E+004
 1.0238107E+001, 1.0241963E+004
 1.0262872E+001, 1.0282433E+004
 1.0300019E+001, 1.0318501E+004
 1.0324784E+001, 1.0356094E+004
 1.0361932E+001, 1.0395648E+004
 1.0386697E+001, 1.0432497E+004
 1.0411462E+001, 1.0456460E+004
 1.0448610E+001, 1.0488192E+004
 1.0473375E+001, 1.0525543E+004
 1.0510522E+001, 1.0564287E+004
 1.0535287E+001, 1.0598919E+004
 1.0560052E+001, 1.0628806E+004
 1.0597200E+001, 1.0658319E+004
 1.0621965E+001, 1.0693023E+004
 1.0659113E+001, 1.0730283E+004
 1.0680048E+001, 1.0771565E+004
 1.0716895E+001, 1.0807285E+004
 1.0742227E+001, 1.0842301E+004
 1.0780226E+001, 1.0880066E+004
 1.0805558E+001, 1.0916276E+004
 1.0832157E+001, 1.0947667E+004
 1.0860022E+001, 1.0976659E+004
 1.0901820E+001, 1.1013496E+004
 1.0929685E+001, 1.1051399E+004
 1.0957551E+001, 1.1074685E+004
 1.0985416E+001, 1.1103717E+004
 1.1022291E+001, 1.1146272E+004
 1.1046873E+001, 1.1183010E+004
 1.1071456E+001, 1.1213055E+004
 1.1108331E+001, 1.1245654E+004
 1.1132913E+001, 1.1277264E+004
 1.1169788E+001, 1.1311809E+004
 1.1194370E+001, 1.1345294E+004
 1.1231245E+001, 1.1376079E+004
 1.1255828E+001, 1.1408862E+004
 1.1280410E+001, 1.1435945E+004
 1.1320972E+001, 1.1468627E+004
 1.1348013E+001, 1.1498593E+004
 1.1375054E+001, 1.1519917E+004
 1.1404800E+001, 1.1541369E+004
 1.1434545E+001, 1.1565996E+004
 1.1464290E+001, 1.1593459E+004
 1.1494035E+001, 1.1621643E+004
 1.1523781E+001, 1.1649347E+004
 1.1553526E+001, 1.1675383E+004
 1.1583271E+001, 1.1704546E+004
 1.1613016E+001, 1.1734557E+004
 1.1642762E+001, 1.1766158E+004
 1.1670321E+001, 1.1793901E+004
 1.1708381E+001, 1.1830180E+004
 1.1733755E+001, 1.1862133E+004
 1.1771815E+001, 1.1896562E+004
 1.1797188E+001, 1.1927213E+004
 1.1822562E+001, 1.1956864E+004
 1.1860622E+001, 1.1990009E+004
 1.1885996E+001, 1.2023920E+004
 1.1913906E+001, 1.2050951E+004
 1.1941817E+001, 1.2079846E+004
 1.1983683E+001, 1.2111217E+004
 1.2011594E+001, 1.2149207E+004
 1.2039505E+001, 1.2177785E+004
 1.2067416E+001, 1.2200971E+004
 1.2095327E+001, 1.2226498E+004
 1.2123237E+001, 1.2255643E+004
 1.2151148E+001, 1.2285303E+004
 1.2193014E+001, 1.2323752E+004
 1.2219390E+001, 1.2363668E+004
 1.2244230E+001, 1.2394052E+004
 1.2281490E+001, 1.2432010E+004
 1.2306330E+001, 1.2472151E+004
 1.2331170E+001, 1.2504371E+004
 1.2368430E+001, 1.2545229E+004
 1.2393270E+001, 1.2588996E+004
 1.2430530E+001, 1.2631360E+004
 1.2455370E+001, 1.2674638E+004
 1.2480210E+001, 1.2707776E+004
 1.2517470E+001, 1.2745234E+004
 1.2542310E+001, 1.2781999E+004
 1.2579570E+001, 1.2810829E+004
 1.2604410E+001, 1.2841625E+004
 1.2630492E+001, 1.2864403E+004
 1.2671478E+001, 1.2897215E+004
 1.2698802E+001, 1.2932572E+004
 1.2726126E+001, 1.2959283E+004
 1.2753450E+001, 1.2984996E+004
 1.2780774E+001, 1.3014736E+004
 1.2821760E+001, 1.3053527E+004
 1.2849084E+001, 1.3087684E+004
 1.2876408E+001, 1.3113084E+004
 1.2903732E+001, 1.3140264E+004
 1.2931056E+001, 1.3166117E+004
 1.2972042E+001, 1.3201404E+004
 1.2999366E+001, 1.3235719E+004
 1.3029422E+001, 1.3262418E+004
 1.3059478E+001, 1.3290330E+004
 1.3089535E+001, 1.3317461E+004
 1.3119591E+001, 1.3341822E+004
 1.3149648E+001, 1.3368294E+004
 1.3179704E+001, 1.3390930E+004
 1.3209760E+001, 1.3417592E+004
 1.3239817E+001, 1.3445059E+004
 1.3267271E+001, 1.3471661E+004
 1.3292124E+001, 1.3505852E+004
 1.3326446E+001, 1.3549615E+004
 1.3359291E+001, 1.3599195E+004
 1.3381188E+001, 1.3640391E+004
 1.3414032E+001, 1.3678771E+004
 1.3446877E+001, 1.3720900E+004
 1.3479722E+001, 1.3767550E+004
 1.3501618E+001, 1.3812660E+004
 1.3534463E+001, 1.3858392E+004
 1.3567308E+001, 1.3910553E+004
 1.3600152E+001, 1.3959842E+004
 1.3622049E+001, 1.4000341E+004
 1.3657083E+001, 1.4038918E+004
 1.3681169E+001, 1.4079170E+004
 1.3717299E+001, 1.4116342E+004
 1.3741385E+001, 1.4151002E+004
 1.3777514E+001, 1.4185866E+004
 1.3801600E+001, 1.4218959E+004
 1.3837729E+001, 1.4251117E+004
 1.3864224E+001, 1.4279795E+004
 1.3890719E+001, 1.4307097E+004
 1.3930461E+001, 1.4344013E+004
