s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-6.1188788E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1188788E-002, 0.0000000E+000, 0.0000000E+000
 1.5811388E-001, 0.0000000E+000,-7.2601798E-003,-1.2823287E-001, 0.0000000E+000,-8.0685693E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4356162E-001, 2.7371691E-002, 2.7371691E-002
 3.1622776E-001, 1.0050033E+003,-7.2576022E-003, 1.6850790E+001, 2.4996468E-007,-8.9776342E-003, 0.0000000E+000, 0.0000000E+000,-2.0919940E-001, 1.0218378E+003, 5.3429593E-002, 5.3429593E-002
 4.7434166E-001, 2.0829955E+003,-1.6428926E+002, 3.0816603E+001,-6.0256004E+000,-1.6412295E-001, 0.0000000E+000, 0.0000000E+000, 9.7704553E+002, 1.9433332E+003, 7.7100603E-002, 7.7100603E-002
 5.3823406E-001, 3.0222966E+003,-1.2079322E+003, 2.7763918E+001,-1.5439724E+001,-2.1770349E-001, 0.0000000E+000, 0.0000000E+000, 1.9059203E+003, 1.8264709E+003, 8.5819475E-002, 8.5819475E-002
 6.0851562E-001, 3.2098298E+003,-3.7469229E+003,-6.9524913E+000,-2.6829927E+001,-2.1957524E-001, 0.0000000E+000, 0.0000000E+000, 1.7980811E+003,-5.7109503E+002, 9.4797022E-002, 9.4797022E-002
 6.8582541E-001, 9.7846685E+002,-3.4123483E+002, 8.5313570E+000,-1.6941922E+001,-1.7955301E-001, 0.0000000E+000, 0.0000000E+000,-5.3206185E+002, 6.2864191E+002, 1.0391085E-001, 1.0391085E-001
 7.7086622E-001, 4.2525429E+002,-2.8521290E+002, 1.4451226E+000,-1.8966801E+001,-2.5184601E-001, 0.0000000E+000, 0.0000000E+000, 6.0846181E+002, 1.2226787E+002, 1.1301199E-001, 1.1301199E-001
 8.4602761E-001, 7.9374738E+002,-2.2752903E+002, 7.6791263E+000,-1.5587409E+001,-2.6077488E-001, 0.0000000E+000, 0.0000000E+000, 1.2597669E+002, 5.5804929E+002, 1.2026569E-001, 1.2026569E-001
 9.2118907E-001, 9.0995953E+002,-3.6442394E+002, 7.6612941E+000,-1.5577078E+001,-2.8992169E-001, 0.0000000E+000, 0.0000000E+000, 5.4800211E+002, 5.3732989E+002, 1.2680639E-001, 1.2680639E-001
 9.6750104E-001, 1.2321385E+003,-2.9219610E+002, 1.3594011E+001,-1.5052040E+001,-2.9960228E-001, 0.0000000E+000, 0.0000000E+000, 5.3253640E+002, 9.3818474E+002, 1.3049728E-001, 1.3049728E-001
 1.0184443E+000, 1.4283297E+003,-4.9569830E+002, 1.3738558E+001,-1.6133856E+001,-3.1329316E-001, 0.0000000E+000, 0.0000000E+000, 9.2811456E+002, 9.2992282E+002, 1.3427254E-001, 1.3427254E-001
 1.0744818E+000, 1.5887429E+003,-5.1692356E+002, 1.6049912E+001,-1.6268260E+001,-3.2230518E-001, 0.0000000E+000, 0.0000000E+000, 9.2340947E+002, 1.0712787E+003, 1.3809731E-001, 1.3809731E-001
 1.1305194E+000, 1.7740441E+003,-4.8468573E+002, 1.9390645E+001,-1.6301662E+001,-3.3208742E-001, 0.0000000E+000, 0.0000000E+000, 1.0643747E+003, 1.2921153E+003, 1.4159766E-001, 1.4159766E-001
 1.1767848E+000, 2.0403374E+003,-5.3499980E+002, 2.2527350E+001,-1.6407499E+001,-3.4051262E-001, 0.0000000E+000, 0.0000000E+000, 1.2878115E+003, 1.5111169E+003, 1.4425754E-001, 1.4425754E-001
 1.2176777E+000, 2.2258139E+003,-6.6197688E+002, 2.3273818E+001,-1.6860038E+001,-3.4783222E-001, 0.0000000E+000, 0.0000000E+000, 1.5064303E+003, 1.5699029E+003, 1.4644518E-001, 1.4644518E-001
 1.2585706E+000, 2.1972847E+003,-6.2297226E+002, 2.3523003E+001,-1.7151937E+001,-3.5434135E-001, 0.0000000E+000, 0.0000000E+000, 1.5655648E+003, 1.5803292E+003, 1.4848776E-001, 1.4848776E-001
 1.2994635E+000, 2.7821619E+003,-7.2526155E+002, 2.9705117E+001,-1.7142216E+001,-3.6177566E-001, 0.0000000E+000, 0.0000000E+000, 1.5751422E+003, 2.0691015E+003, 1.5039310E-001, 1.5039310E-001
 1.3359245E+000, 2.7078632E+003,-8.4743805E+002, 2.7325845E+001,-1.8581090E+001,-3.6689632E-001, 0.0000000E+000, 0.0000000E+000, 2.0356377E+003, 1.8688030E+003, 1.5198239E-001, 1.5198239E-001
 1.3723856E+000, 3.3806340E+003,-9.8679920E+002, 3.4363486E+001,-1.9056755E+001,-3.7421614E-001, 0.0000000E+000, 0.0000000E+000, 1.8633829E+003, 2.4087674E+003, 1.5347393E-001, 1.5347393E-001
 1.4044832E+000, 3.2419034E+003,-1.1563668E+003, 3.1158661E+001,-2.1010447E+001,-3.7888965E-001, 0.0000000E+000, 0.0000000E+000, 2.3818031E+003, 2.0953059E+003, 1.5471015E-001, 1.5471015E-001
 1.4365809E+000, 3.2819042E+003,-1.1331039E+003, 3.1942781E+001,-2.1181989E+001,-3.8396493E-001, 0.0000000E+000, 0.0000000E+000, 2.0925737E+003, 2.1591772E+003, 1.5587800E-001, 1.5587800E-001
 1.4686786E+000, 3.4047096E+003,-1.0287730E+003, 3.5619041E+001,-2.1544201E+001,-3.8881786E-001, 0.0000000E+000, 0.0000000E+000, 2.1507079E+003, 2.3896226E+003, 1.5698078E-001, 1.5698078E-001
 1.5007763E+000, 3.6306546E+003,-9.8885762E+002, 3.9639921E+001,-2.1511245E+001,-3.9353406E-001, 0.0000000E+000, 0.0000000E+000, 2.3800134E+003, 2.6595322E+003, 1.5802171E-001, 1.5802171E-001
 1.5328739E+000, 3.9831445E+003,-1.1054357E+003, 4.3098868E+001,-2.1785826E+001,-3.9802218E-001, 0.0000000E+000, 0.0000000E+000, 2.6478415E+003, 2.8986239E+003, 1.5900387E-001, 1.5900387E-001
 1.5649716E+000, 4.1215179E+003,-1.1145075E+003, 4.5583841E+001,-2.2925758E+001,-4.0150226E-001, 0.0000000E+000, 0.0000000E+000, 2.8768317E+003, 3.0292669E+003, 1.5993025E-001, 1.5993025E-001
 1.5970693E+000, 4.5200189E+003,-1.2125778E+003, 4.9662069E+001,-2.3858189E+001,-4.0543410E-001, 0.0000000E+000, 0.0000000E+000, 3.0211252E+003, 3.3328395E+003, 1.6080371E-001, 1.6080371E-001
 1.6291670E+000, 4.5558410E+003,-1.3070782E+003, 4.9072301E+001,-2.4727693E+001,-4.0760421E-001, 0.0000000E+000, 0.0000000E+000, 3.3136646E+003, 3.2726999E+003, 1.6162702E-001, 1.6162702E-001
