s,s
 2.5054994E+000, 1.2557528E+003
 2.5175285E+000, 1.2724414E+003
 2.5295577E+000, 1.2895155E+003
 2.5415868E+000, 1.3110228E+003
 2.5536159E+000, 1.3336615E+003
 2.5656451E+000, 1.3563338E+003
 2.5776742E+000, 1.3788673E+003
 2.5909062E+000, 1.4013851E+003
 2.6041383E+000, 1.4227481E+003
 2.6173703E+000, 1.4440144E+003
 2.6306024E+000, 1.4666013E+003
 2.6438344E+000, 1.4879142E+003
 2.6570665E+000, 1.5083769E+003
 2.6702985E+000, 1.5291281E+003
 2.6835305E+000, 1.5498310E+003
 2.6967626E+000, 1.5679884E+003
 2.7099946E+000, 1.5862955E+003
 2.7232267E+000, 1.6068396E+003
 2.7364587E+000, 1.6286073E+003
 2.7496908E+000, 1.6507632E+003
 2.7629228E+000, 1.6726307E+003
 2.7761549E+000, 1.6916063E+003
 2.7893869E+000, 1.7113264E+003
 2.8026189E+000, 1.7322490E+003
 2.8158510E+000, 1.7513259E+003
 2.8290830E+000, 1.7708728E+003
 2.8555471E+000, 1.7991298E+003
 2.8820112E+000, 1.8353001E+003
 2.9217073E+000, 1.8850140E+003
 2.9481714E+000, 1.9290725E+003
 2.9746355E+000, 1.9657099E+003
 3.0010996E+000, 2.0006079E+003
 3.0380967E+000, 2.0442428E+003
 3.0618618E+000, 2.0952052E+003
 3.0975094E+000, 2.1346405E+003
 3.1212745E+000, 2.1757610E+003
 3.1569221E+000, 2.2203766E+003
 3.1806872E+000, 2.2719674E+003
 3.2163348E+000, 2.3158563E+003
 3.2400999E+000, 2.3629469E+003
 3.2757475E+000, 2.4167147E+003
 3.3113951E+000, 2.4829489E+003
 3.3351602E+000, 2.5379471E+003
 3.3708078E+000, 2.5931444E+003
 3.3945728E+000, 2.6480714E+003
 3.4207144E+000, 2.6879362E+003
 3.4599268E+000, 2.7371025E+003
 3.4860684E+000, 2.7871107E+003
 3.5122100E+000, 2.8262013E+003
 3.5514223E+000, 2.8697120E+003
 3.5775639E+000, 2.9116605E+003
 3.6037055E+000, 2.9478346E+003
 3.6429179E+000, 2.9991360E+003
 3.6690595E+000, 3.0452569E+003
 3.6965081E+000, 3.0812234E+003
 3.7252639E+000, 3.1191523E+003
 3.7540196E+000, 3.1609085E+003
 3.7827753E+000, 3.2013175E+003
 3.8221932E+000, 3.2574471E+003
 3.8472333E+000, 3.3168829E+003
 3.8722733E+000, 3.3638208E+003
 3.9123373E+000, 3.4219173E+003
 3.9398814E+000, 3.4750161E+003
 3.9674254E+000, 3.5182579E+003
 3.9949694E+000, 3.5632010E+003
 4.0225135E+000, 3.6099310E+003
 4.0500575E+000, 3.6558119E+003
 4.0913736E+000, 3.7103453E+003
 4.1189176E+000, 3.7604351E+003
 4.1415195E+000, 3.8043678E+003
 4.1754223E+000, 3.8592130E+003
 4.2093252E+000, 3.9278523E+003
 4.2319271E+000, 3.9882846E+003
 4.2658299E+000, 4.0472262E+003
 4.2997328E+000, 4.1128010E+003
 4.3223347E+000, 4.1726010E+003
 4.3596278E+000, 4.2287179E+003
 4.3869761E+000, 4.2717993E+003
 4.4143244E+000, 4.3142968E+003
 4.4416727E+000, 4.3544067E+003
 4.4798451E+000, 4.4077947E+003
 4.5043435E+000, 4.4671406E+003
 4.5410909E+000, 4.5249329E+003
 4.5643238E+000, 4.5818079E+003
 4.5972749E+000, 4.6473877E+003
 4.6302261E+000, 4.7149013E+003
 4.6521935E+000, 4.7722287E+003
 4.6851447E+000, 4.8324414E+003
 4.7180958E+000, 4.9013683E+003
 4.7400632E+000, 4.9570300E+003
 4.7730144E+000, 5.0127168E+003
 4.8070639E+000, 5.0799576E+003
 4.8312281E+000, 5.1339201E+003
 4.8674743E+000, 5.1835779E+003
 4.8916385E+000, 5.2331565E+003
 4.9315094E+000, 5.2841787E+003
 4.9580900E+000, 5.3361555E+003
 4.9846706E+000, 5.3775283E+003
 5.0112512E+000, 5.4145461E+003
 5.0511220E+000, 5.4498030E+003
 5.0777026E+000, 5.4885695E+003
 5.1042832E+000, 5.5278979E+003
 5.1308638E+000, 5.5655315E+003
 5.1720637E+000, 5.6168552E+003
 5.2013024E+000, 5.6707414E+003
 5.2257304E+000, 5.7276040E+003
 5.2501585E+000, 5.7674963E+003
 5.2868006E+000, 5.8122129E+003
 5.3112286E+000, 5.8634777E+003
 5.3478707E+000, 5.9141290E+003
 5.3722988E+000, 5.9689314E+003
 5.4089409E+000, 6.0270896E+003
 5.4333689E+000, 6.0850185E+003
 5.4700110E+000, 6.1409814E+003
 5.4944391E+000, 6.1953982E+003
 5.5310812E+000, 6.2495141E+003
 5.5579520E+000, 6.3032905E+003
 5.5848229E+000, 6.3422763E+003
 5.6116938E+000, 6.3812632E+003
 5.6520001E+000, 6.4252462E+003
 5.6788709E+000, 6.4747260E+003
 5.7057418E+000, 6.5175468E+003
 5.7392368E+000, 6.5801609E+003
 5.7700787E+000, 6.6429129E+003
 5.7906400E+000, 6.6886137E+003
 5.8245661E+000, 6.7245491E+003
 5.8584922E+000, 6.7810193E+003
 5.8811096E+000, 6.8281748E+003
 5.9150357E+000, 6.8692636E+003
 5.9512235E+000, 6.9260836E+003
 5.9761026E+000, 6.9761985E+003
 6.0009817E+000, 7.0118921E+003
 6.0344867E+000, 7.0746504E+003
 6.0679916E+000, 7.1346202E+003
 6.0903282E+000, 7.1878879E+003
 6.1249499E+000, 7.2424660E+003
 6.1618053E+000, 7.3053180E+003
 6.1863755E+000, 7.3553420E+003
 6.2109458E+000, 7.3980725E+003
 6.2478012E+000, 7.4483379E+003
 6.2723715E+000, 7.4969104E+003
 6.3092269E+000, 7.5481215E+003
 6.3337971E+000, 7.5980205E+003
 6.3706525E+000, 7.6321871E+003
 6.3952228E+000, 7.6748703E+003
 6.4320782E+000, 7.7276331E+003
 6.4566484E+000, 7.7776621E+003
 6.4812187E+000, 7.8152917E+003
 6.5180741E+000, 7.8602249E+003
 6.5426444E+000, 7.8946767E+003
 6.5794998E+000, 7.9347472E+003
 6.6040700E+000, 7.9841584E+003
 6.6409254E+000, 8.0308232E+003
 6.6654957E+000, 8.0799680E+003
 6.6900659E+000, 8.1142336E+003
 6.7269213E+000, 8.1607885E+003
 6.7514916E+000, 8.2061157E+003
