s,m/s,Pa,kg/m/s,,,
 2.1940757E+000, 1.3005870E-001,-1.6425157E+000, 1.0000000E-010, 6.3000000E+001, 5.4161267E-001, 3.4240959E-015
 2.2046295E+000, 1.2500473E-001,-1.6864456E+000, 1.0000000E-010, 6.3000000E+001, 5.4156343E-001, 3.3810701E-015
 2.2162387E+000, 1.1993972E-001,-1.7277261E+000, 1.0000000E-010, 6.3000000E+001, 5.4131524E-001, 3.2618338E-015
 2.2267932E+000, 1.1578664E-001,-1.7720869E+000, 1.0000000E-010, 6.3000000E+001, 5.4099614E-001, 3.1244896E-015
 2.2384032E+000, 1.1171736E-001,-1.8133830E+000, 1.0000000E-010, 6.3000000E+001, 5.4015955E-001, 2.8188956E-015
 2.2489564E+000, 1.0847404E-001,-1.8580954E+000, 1.0000000E-010, 6.3000000E+001, 5.3875773E-001, 2.3837496E-015
 2.2605649E+000, 1.0540908E-001,-1.8993216E+000, 1.0000000E-010, 5.5000000E+001, 5.0035113E-001, 5.7327572E-015
 2.2711176E+000, 1.0308126E-001,-1.9442982E+000, 1.0000000E-010, 6.2000000E+001, 5.3947610E-001, 4.7868462E-015
 2.2827256E+000, 1.0102604E-001,-1.9853823E+000, 1.0000000E-010, 6.2000000E+001, 5.4023911E-001, 5.2297347E-015
 2.2932789E+000, 9.9618016E-002,-2.0305456E+000, 1.0000000E-010, 6.2000000E+001, 5.4010206E-001, 5.1622601E-015
 2.3048874E+000, 9.8576380E-002,-2.0714170E+000, 1.0000000E-010, 6.2000000E+001, 5.4259468E-001, 6.9059787E-015
 2.3154421E+000, 9.8090986E-002,-2.1166884E+000, 1.0000000E-010, 6.3000000E+001, 5.4009147E-001, 2.8209322E-015
 2.3270523E+000, 9.8065165E-002,-2.1572779E+000, 1.0000000E-010, 6.3000000E+001, 5.4213907E-001, 3.6197927E-015
 2.3376060E+000, 9.8503576E-002,-2.2025790E+000, 1.0000000E-010, 6.3000000E+001, 5.4377105E-001, 4.4296148E-015
 2.3492151E+000, 9.9493632E-002,-2.2428059E+000, 1.0000000E-010, 6.3000000E+001, 5.4485718E-001, 5.1076008E-015
 2.3597679E+000, 1.0085475E-001,-2.2880411E+000, 1.0000000E-010, 6.3000000E+001, 5.4560092E-001, 5.6656695E-015
 2.3713760E+000, 1.0285851E-001,-2.3278366E+000, 1.0000000E-010, 6.3000000E+001, 5.3791231E-001, 2.3693376E-015
 2.3819289E+000, 1.0513969E-001,-2.3729203E+000, 1.0000000E-010, 6.3000000E+001, 5.4648749E-001, 6.5642033E-015
 2.3935370E+000, 1.0815335E-001,-2.4122205E+000, 1.0000000E-010, 6.3000000E+001, 5.4675554E-001, 6.9573999E-015
 2.4040910E+000, 1.1135050E-001,-2.4570702E+000, 1.0000000E-010, 6.3000000E+001, 5.4693551E-001, 7.2958416E-015
 2.4157003E+000, 1.1536867E-001,-2.4958129E+000, 1.0000000E-010, 6.3000000E+001, 5.4701865E-001, 7.6005413E-015
 2.4262547E+000, 1.1947564E-001,-2.5403469E+000, 1.0000000E-010, 6.3000000E+001, 5.4706503E-001, 7.8737723E-015
 2.4378646E+000, 1.2449052E-001,-2.5784661E+000, 1.0000000E-010, 6.3000000E+001, 5.4703943E-001, 8.1247591E-015
 2.4484176E+000, 1.2949857E-001,-2.6225964E+000, 1.0000000E-010, 6.3000000E+001, 5.4700284E-001, 8.3553168E-015
 2.4600260E+000, 1.3549942E-001,-2.6600238E+000, 1.0000000E-010, 6.3000000E+001, 5.4689395E-001, 8.5557544E-015
 2.4705788E+000, 1.4139905E-001,-2.7036523E+000, 1.0000000E-010, 6.3000000E+001, 5.4680729E-001, 8.7593114E-015
 2.4821868E+000, 1.4837457E-001,-2.7403318E+000, 1.0000000E-010, 6.3000000E+001, 5.4662884E-001, 8.9065302E-015
 2.4927401E+000, 1.5515489E-001,-2.7833745E+000, 1.0000000E-010, 6.3000000E+001, 5.4652153E-001, 9.1014328E-015
 2.5043488E+000, 1.6309223E-001,-2.8192512E+000, 1.0000000E-010, 6.3000000E+001, 5.4631419E-001, 9.2254461E-015
 2.5149037E+000, 1.7074095E-001,-2.8616243E+000, 1.0000000E-010, 6.3000000E+001, 5.4613604E-001, 9.3495308E-015
 2.5265140E+000, 1.7962576E-001,-2.8966454E+000, 1.0000000E-010, 6.3000000E+001, 5.4589087E-001, 9.4317543E-015
 2.5370676E+000, 1.8812605E-001,-2.9382711E+000, 1.0000000E-010, 6.3000000E+001, 5.4572649E-001, 9.5679599E-015
 2.5486766E+000, 1.9793864E-001,-2.9723733E+000, 1.0000000E-010, 6.3000000E+001, 5.4543127E-001, 9.5880483E-015
 2.5592293E+000, 2.0727418E-001,-3.0131484E+000, 1.0000000E-010, 6.3000000E+001, 5.4531012E-001, 9.7658345E-015
 2.5708374E+000, 2.1799573E-001,-3.0462817E+000, 1.0000000E-010, 6.3000000E+001, 5.4491989E-001, 9.6677934E-015
 2.5813903E+000, 2.2814915E-001,-3.0861214E+000, 1.0000000E-010, 6.3000000E+001, 5.4481248E-001, 9.8509067E-015
 2.5929986E+000, 2.3975978E-001,-3.1182391E+000, 1.0000000E-010, 6.3000000E+001, 5.4436036E-001, 9.6684997E-015
 2.6035526E+000, 2.5071245E-001,-3.1570619E+000, 1.0000000E-010, 6.3000000E+001, 5.4422399E-001, 9.8053148E-015
 2.6151621E+000, 2.6319088E-001,-3.1881187E+000, 1.0000000E-010, 6.3000000E+001, 5.4372774E-001, 9.5593865E-015
 2.6257163E+000, 2.7492076E-001,-3.2258473E+000, 1.0000000E-010, 6.3000000E+001, 5.4364946E-001, 9.7457591E-015
 2.6373260E+000, 2.8824185E-001,-3.2557944E+000, 1.0000000E-010, 6.3000000E+001, 5.4310766E-001, 9.4352602E-015
 2.6478791E+000, 3.0072451E-001,-3.2923441E+000, 1.0000000E-010, 6.3000000E+001, 5.4290730E-001, 9.4694114E-015
 2.6594874E+000, 3.1486044E-001,-3.3211336E+000, 1.0000000E-010, 6.3000000E+001, 5.4228690E-001, 9.0682796E-015
 2.6700401E+000, 3.2807263E-001,-3.3564140E+000, 1.0000000E-010, 6.3000000E+001, 5.4245852E-001, 9.4879834E-015
 2.6816481E+000, 3.4299713E-001,-3.3840066E+000, 1.0000000E-010, 6.3000000E+001, 5.4177712E-001, 9.0059234E-015
 2.6922016E+000, 3.5691443E-001,-3.4179421E+000, 1.0000000E-010, 6.4000000E+001, 5.4156124E-001, 4.8706464E-015
 2.7038103E+000, 3.7259996E-001,-3.4443003E+000, 1.0000000E-010, 6.3000000E+001, 5.4174657E-001, 9.4254676E-015
 2.7143654E+000, 3.8719687E-001,-3.4768169E+000, 1.0000000E-010, 6.3000000E+001, 5.4193732E-001, 9.8531781E-015
 2.7259760E+000, 4.0361470E-001,-3.5019043E+000, 1.0000000E-010, 6.3000000E+001, 5.4183026E-001, 9.9640583E-015
 2.7365294E+000, 4.1885849E-001,-3.5329379E+000, 1.0000000E-010, 6.3000000E+001, 5.4163918E-001, 9.9484613E-015
 2.7481383E+000, 4.3597169E-001,-3.5567101E+000, 1.0000000E-010, 6.4000000E+001, 5.4070884E-001, 4.9342081E-015
 2.7586910E+000, 4.5183383E-001,-3.5861714E+000, 1.0000000E-010, 6.4000000E+001, 5.4056383E-001, 4.9439141E-015
 2.7702990E+000, 4.6961043E-001,-3.6085963E+000, 1.0000000E-010, 6.4000000E+001, 5.4039107E-001, 4.9430994E-015
 2.7808520E+000, 4.8606154E-001,-3.6364189E+000, 1.0000000E-010, 6.4000000E+001, 5.4028617E-001, 4.9689125E-015
 2.7924603E+000, 5.0446864E-001,-3.6574658E+000, 1.0000000E-010, 6.4000000E+001, 5.4012016E-001, 4.9639104E-015
 2.8030145E+000, 5.2147842E-001,-3.6835863E+000, 1.0000000E-010, 6.4000000E+001, 5.4000915E-001, 4.9788483E-015
 2.8146241E+000, 5.4048213E-001,-3.7032259E+000, 1.0000000E-010, 6.4000000E+001, 5.3982153E-001, 4.9530993E-015
 2.8251783E+000, 5.5801564E-001,-3.7275870E+000, 1.0000000E-010, 6.4000000E+001, 5.3969527E-001, 4.9518030E-015
 2.8367878E+000, 5.7757687E-001,-3.7457872E+000, 1.0000000E-010, 6.4000000E+001, 5.3954268E-001, 4.9388360E-015
 2.8473408E+000, 5.9559822E-001,-3.7683258E+000, 1.0000000E-010, 6.4000000E+001, 5.3938709E-001, 4.9133263E-015
 2.8589490E+000, 6.1567693E-001,-3.7850574E+000, 1.0000000E-010, 6.4000000E+001, 5.3920153E-001, 4.8736799E-015
 2.8695018E+000, 6.3415271E-001,-3.8057125E+000, 1.0000000E-010, 6.4000000E+001, 5.3906380E-001, 4.8519220E-015
 2.8811098E+000, 6.5471170E-001,-3.8209516E+000, 1.0000000E-010, 6.4000000E+001, 5.3891163E-001, 4.8244309E-015
 2.8916634E+000, 6.7360777E-001,-3.8396738E+000, 1.0000000E-010, 6.4000000E+001, 5.3876433E-001, 4.7907610E-015
 2.9032722E+000, 6.9460906E-001,-3.8533978E+000, 1.0000000E-010, 6.4000000E+001, 5.3861289E-001, 4.7567979E-015
 2.9138272E+000, 7.1389012E-001,-3.8701413E+000, 1.0000000E-010, 6.4000000E+001, 5.3848011E-001, 4.7252710E-015
 2.9254377E+000, 7.3529449E-001,-3.8823283E+000, 1.0000000E-010, 6.4000000E+001, 5.3832818E-001, 4.6844689E-015
 2.9359910E+000, 7.5491761E-001,-3.8970538E+000, 1.0000000E-010, 6.4000000E+001, 5.3818964E-001, 4.6439168E-015
 2.9475998E+000, 7.7667734E-001,-3.9076795E+000, 1.0000000E-010, 6.4000000E+001, 5.3803880E-001, 4.5975769E-015
 2.9581525E+000, 7.9660612E-001,-3.9203394E+000, 1.0000000E-010, 6.4000000E+001, 5.3790300E-001, 4.5531426E-015
 2.9697605E+000, 8.1868088E-001,-3.9293865E+000, 1.0000000E-010, 6.4000000E+001, 5.3776999E-001, 4.5106557E-015
 2.9803136E+000, 8.3887846E-001,-3.9399483E+000, 1.0000000E-010, 6.4000000E+001, 5.3764570E-001, 4.4672370E-015
 2.9919219E+000, 8.6122744E-001,-3.9474011E+000, 1.0000000E-010, 6.4000000E+001, 5.3751053E-001, 4.4179775E-015
 3.0024763E+000, 8.8165654E-001,-3.9558362E+000, 1.0000000E-010, 6.4000000E+001, 5.3741021E-001, 4.3821740E-015
 3.0140860E+000, 9.0423848E-001,-3.9616799E+000, 1.0000000E-010, 6.4000000E+001, 5.3728678E-001, 4.3336444E-015
 3.0246400E+000, 9.2485635E-001,-3.9679649E+000, 1.0000000E-010, 6.4000000E+001, 5.3718708E-001, 4.2932133E-015
 3.0362494E+000, 9.4762398E-001,-3.9721849E+000, 1.0000000E-010, 6.4000000E+001, 5.3708925E-001, 4.2525177E-015
 3.0468023E+000, 9.6838917E-001,-3.9762976E+000, 1.0000000E-010, 6.4000000E+001, 5.3700277E-001, 4.2139765E-015
 3.0584105E+000, 9.9129673E-001,-3.9788825E+000, 1.0000000E-010, 6.4000000E+001, 5.3693822E-001, 4.1846231E-015
 3.0689633E+000, 1.0121708E+000,-3.9808079E+000, 1.0000000E-010, 6.4000000E+001, 5.3686624E-001, 4.1484698E-015
 3.0805714E+000, 1.0351760E+000,-3.9817490E+000, 1.0000000E-010, 6.4000000E+001, 5.3680706E-001, 4.1163216E-015
 3.0911250E+000, 1.0561204E+000,-3.9814782E+000, 1.0000000E-010, 6.4000000E+001, 5.3676582E-001, 4.0904228E-015
 3.1027340E+000, 1.0791806E+000,-3.9807682E+000, 1.0000000E-010, 6.4000000E+001, 5.3672017E-001, 4.0594631E-015
 3.1132888E+000, 1.1001554E+000,-3.9782964E+000, 1.0000000E-010, 6.4000000E+001, 5.3668738E-001, 4.0327365E-015
 3.1248991E+000, 1.1232266E+000,-3.9759296E+000, 1.0000000E-010, 6.4000000E+001, 5.3668119E-001, 4.0153263E-015
 3.1354524E+000, 1.1441858E+000,-3.9712551E+000, 1.0000000E-010, 6.4000000E+001, 5.3667705E-001, 3.9973175E-015
 3.1470610E+000, 1.1672174E+000,-3.9672286E+000, 1.0000000E-010, 6.4000000E+001, 5.3669583E-001, 3.9861884E-015
 3.1576137E+000, 1.1881222E+000,-3.9603604E+000, 1.0000000E-010, 6.4000000E+001, 5.3672114E-001, 3.9770450E-015
 3.1692217E+000, 1.2110717E+000,-3.9546734E+000, 1.0000000E-010, 6.4000000E+001, 5.3673854E-001, 3.9595734E-015
 3.1797748E+000, 1.2318835E+000,-3.9456231E+000, 1.0000000E-010, 6.4000000E+001, 5.3677723E-001, 3.9515663E-015
 3.1913833E+000, 1.2547085E+000,-3.9382767E+000, 1.0000000E-010, 6.4000000E+001, 5.3688147E-001, 3.9693439E-015
 3.2019378E+000, 1.2753887E+000,-3.9270603E+000, 1.0000000E-010, 6.4000000E+001, 5.3694383E-001, 3.9672070E-015
 3.2135477E+000, 1.2980469E+000,-3.9180570E+000, 1.0000000E-010, 6.4000000E+001, 5.3700168E-001, 3.9572114E-015
 3.2241016E+000, 1.3185515E+000,-3.9046917E+000, 1.0000000E-010, 6.4000000E+001, 5.3709518E-001, 3.9644253E-015
 3.2357108E+000, 1.3409947E+000,-3.8940389E+000, 1.0000000E-010, 6.4000000E+001, 5.3721964E-001, 3.9799956E-015
 3.2462637E+000, 1.3612833E+000,-3.8785556E+000, 1.0000000E-010, 6.4000000E+001, 5.3733596E-001, 3.9926316E-015
 3.2578718E+000, 1.3834672E+000,-3.8662625E+000, 1.0000000E-010, 6.4000000E+001, 5.3746952E-001, 4.0065685E-015
 3.2684247E+000, 1.4035024E+000,-3.8486962E+000, 1.0000000E-010, 6.4000000E+001, 5.3760752E-001, 4.0240818E-015
 3.2800328E+000, 1.4253860E+000,-3.8347732E+000, 1.0000000E-010, 6.4000000E+001, 5.3778274E-001, 4.0519376E-015
 3.2905865E+000, 1.4451307E+000,-3.8151602E+000, 1.0000000E-010, 6.4000000E+001, 5.3790540E-001, 4.0564829E-015
 3.3021956E+000, 1.4666735E+000,-3.7996197E+000, 1.0000000E-010, 6.4000000E+001, 5.3808740E-001, 4.0814424E-015
 3.3127503E+000, 1.4860892E+000,-3.7779988E+000, 1.0000000E-010, 6.4000000E+001, 5.3825766E-001, 4.1033118E-015
 3.3243604E+000, 1.5072493E+000,-3.7608569E+000, 1.0000000E-010, 6.4000000E+001, 5.3842960E-001, 4.1170305E-015
 3.3349136E+000, 1.5262942E+000,-3.7372709E+000, 1.0000000E-010, 6.4000000E+001, 5.3862392E-001, 4.1448853E-015
 3.3465221E+000, 1.5470259E+000,-3.7185505E+000, 1.0000000E-010, 6.4000000E+001, 5.3881918E-001, 4.1635144E-015
 3.3570748E+000, 1.5656647E+000,-3.6930622E+000, 1.0000000E-010, 6.4000000E+001, 5.3900893E-001, 4.1831701E-015
 3.3686828E+000, 1.5859299E+000,-3.6727845E+000, 1.0000000E-010, 6.4000000E+001, 5.3922392E-001, 4.2048701E-015
 3.3792360E+000, 1.6041283E+000,-3.6454488E+000, 1.0000000E-010, 6.4000000E+001, 5.3942032E-001, 4.2216487E-015
 3.3908445E+000, 1.6238895E+000,-3.6236369E+000, 1.0000000E-010, 6.4000000E+001, 5.3964555E-001, 4.2415581E-015
 3.4013992E+000, 1.6416137E+000,-3.5945124E+000, 1.0000000E-010, 6.4000000E+001, 5.3984378E-001, 4.2528479E-015
 3.4130093E+000, 1.6608341E+000,-3.5711922E+000, 1.0000000E-010, 6.4000000E+001, 5.4007854E-001, 4.2704152E-015
 3.4235630E+000, 1.6780457E+000,-3.5403344E+000, 1.0000000E-010, 6.4000000E+001, 5.4029344E-001, 4.2835758E-015
 3.4351721E+000, 1.6966838E+000,-3.5155419E+000, 1.0000000E-010, 6.4000000E+001, 5.4052447E-001, 4.2919543E-015
 3.4457250E+000, 1.7133496E+000,-3.4830316E+000, 1.0000000E-010, 6.4000000E+001, 5.4076502E-001, 4.3114922E-015
 3.4573331E+000, 1.7313693E+000,-3.4568015E+000, 1.0000000E-010, 6.4000000E+001, 5.4098796E-001, 4.3083108E-015
 3.4678859E+000, 1.7474586E+000,-3.4227140E+000, 1.0000000E-010, 6.4000000E+001, 5.4122112E-001, 4.3173194E-015
 3.4794941E+000, 1.7648268E+000,-3.3950816E+000, 1.0000000E-010, 6.4000000E+001, 5.4148327E-001, 4.3266734E-015
 3.4900480E+000, 1.7803096E+000,-3.3594909E+000, 1.0000000E-010, 6.4000000E+001, 5.4171873E-001, 4.3300888E-015
 3.5016572E+000, 1.7969940E+000,-3.3304941E+000, 1.0000000E-010, 6.4000000E+001, 5.4199883E-001, 4.3412132E-015
 3.5122117E+000, 1.8118397E+000,-3.2934738E+000, 1.0000000E-010, 6.4000000E+001, 5.4223263E-001, 4.3371212E-015
 3.5238216E+000, 1.8278072E+000,-3.2631572E+000, 1.0000000E-010, 6.4000000E+001, 5.4251042E-001, 4.3398273E-015
 3.5343747E+000, 1.8419843E+000,-3.2247889E+000, 1.0000000E-010, 6.4000000E+001, 5.4275408E-001, 4.3344252E-015
 3.5459832E+000, 1.8572010E+000,-3.1932052E+000, 1.0000000E-010, 6.4000000E+001, 5.4303424E-001, 4.3315471E-015
 3.5565359E+000, 1.8706834E+000,-3.1535881E+000, 1.0000000E-010, 6.4000000E+001, 5.4328994E-001, 4.3264014E-015
 3.5681439E+000, 1.8851214E+000,-3.1207850E+000, 1.0000000E-010, 6.4000000E+001, 5.4355425E-001, 4.3093415E-015
 3.5786972E+000, 1.8978841E+000,-3.0800045E+000, 1.0000000E-010, 6.4000000E+001, 5.4380248E-001, 4.2953100E-015
 3.5903058E+000, 1.9115168E+000,-3.0460325E+000, 1.0000000E-010, 6.4000000E+001, 5.4406422E-001, 4.2719854E-015
 3.6008606E+000, 1.9235361E+000,-3.0041757E+000, 1.0000000E-010, 6.4000000E+001, 5.4430116E-001, 4.2484170E-015
 3.6124709E+000, 1.9363378E+000,-2.9690879E+000, 1.0000000E-010, 6.4000000E+001, 5.4454486E-001, 4.2127693E-015
 3.6230245E+000, 1.9475873E+000,-2.9262379E+000, 1.0000000E-010, 6.4000000E+001, 5.4474056E-001, 4.1668867E-015
 3.6346335E+000, 1.9595300E+000,-2.8901031E+000, 1.0000000E-010, 6.4000000E+001, 5.4498102E-001, 4.1287672E-015
 3.6451863E+000, 1.9699883E+000,-2.8463714E+000, 1.0000000E-010, 6.3000000E+001, 5.4698791E-001, 9.2308019E-015
 3.6567944E+000, 1.9810495E+000,-2.8092516E+000, 1.0000000E-010, 6.4000000E+001, 5.4534310E-001, 4.0120430E-015
 3.6673473E+000, 1.9906975E+000,-2.7647343E+000, 1.0000000E-010, 6.3000000E+001, 5.4821828E-001, 9.9094354E-015
 3.6789555E+000, 2.0008568E+000,-2.7266921E+000, 1.0000000E-010, 6.3000000E+001, 5.4839263E-001, 9.7512041E-015
 3.6895095E+000, 2.0096765E+000,-2.6814830E+000, 1.0000000E-010, 6.3000000E+001, 5.4852972E-001, 9.5934208E-015
 3.7011189E+000, 2.0189149E+000,-2.6425836E+000, 1.0000000E-010, 6.3000000E+001, 5.4863357E-001, 9.3827758E-015
 3.7116732E+000, 2.0268884E+000,-2.5967750E+000, 1.0000000E-010, 6.3000000E+001, 5.4868145E-001, 9.1578556E-015
 3.7232830E+000, 2.0351872E+000,-2.5570926E+000, 1.0000000E-010, 6.3000000E+001, 5.4868698E-001, 8.8834477E-015
 3.7338360E+000, 2.0422979E+000,-2.5107869E+000, 1.0000000E-010, 6.3000000E+001, 5.4866543E-001, 8.6299768E-015
 3.7454444E+000, 2.0496399E+000,-2.4704023E+000, 1.0000000E-010, 6.3000000E+001, 5.4850316E-001, 8.2457140E-015
 3.7559971E+000, 2.0558748E+000,-2.4237093E+000, 1.0000000E-010, 6.3000000E+001, 5.4825955E-001, 7.8415546E-015
 3.7676051E+000, 2.0622467E+000,-2.3826960E+000, 1.0000000E-010, 6.3000000E+001, 5.4786640E-001, 7.3330000E-015
 3.7781585E+000, 2.0675943E+000,-2.3357114E+000, 1.0000000E-010, 6.3000000E+001, 5.4750023E-001, 6.9094416E-015
 3.7897672E+000, 2.0729841E+000,-2.2941451E+000, 1.0000000E-010, 6.3000000E+001, 5.4667700E-001, 6.1833702E-015
 3.8003222E+000, 2.0774343E+000,-2.2469643E+000, 1.0000000E-010, 6.3000000E+001, 5.4585815E-001, 5.5581966E-015
 3.8119327E+000, 2.0818318E+000,-2.2049228E+000, 1.0000000E-010, 6.3000000E+001, 5.4441632E-001, 4.6560782E-015
 3.8224862E+000, 2.0853746E+000,-2.1576397E+000, 1.0000000E-010, 6.3000000E+001, 5.4270142E-001, 3.7899972E-015
 3.8340951E+000, 2.0887700E+000,-2.1152195E+000, 1.0000000E-010, 6.3000000E+001, 5.4113734E-001, 3.1438693E-015
 3.8446478E+000, 2.0913989E+000,-2.0679487E+000, 1.0000000E-010, 5.7000000E+001, 5.1451305E-001, 7.0406375E-015
 3.8562559E+000, 2.0937862E+000,-2.0252331E+000, 1.0000000E-010, 6.3000000E+001, 5.3764467E-001, 2.0846051E-015
 3.8668088E+000, 2.0954966E+000,-1.9780694E+000, 1.0000000E-010, 6.2000000E+001, 5.4576502E-001, 9.8338059E-015
 3.8784171E+000, 2.0968714E+000,-1.9351421E+000, 1.0000000E-010, 6.2000000E+001, 5.4428114E-001, 8.3325992E-015
 3.8889712E+000, 2.0976599E+000,-1.8881778E+000, 1.0000000E-010, 6.2000000E+001, 5.4197246E-001, 6.4281204E-015
 3.9005808E+000, 2.0980194E+000,-1.8451243E+000, 1.0000000E-010, 6.2000000E+001, 5.4279656E-001, 7.1034005E-015
 3.9111350E+000, 2.0978843E+000,-1.7984513E+000, 1.0000000E-010, 6.3000000E+001, 5.4188764E-001, 3.4898079E-015
 3.9227446E+000, 2.0972277E+000,-1.7553669E+000, 1.0000000E-010, 6.3000000E+001, 5.4311371E-001, 4.0529743E-015
 3.9332976E+000, 2.0961693E+000,-1.7090848E+000, 1.0000000E-010, 6.3000000E+001, 5.4379033E-001, 4.4138218E-015
 3.9449058E+000, 2.0944981E+000,-1.6660665E+000, 1.0000000E-010, 6.3000000E+001, 5.4435946E-001, 4.7518782E-015
 3.9554586E+000, 2.0925186E+000,-1.6202722E+000, 1.0000000E-010, 6.3000000E+001, 5.4460338E-001, 4.9228757E-015
 3.9670666E+000, 2.0898360E+000,-1.5774087E+000, 1.0000000E-010, 6.3000000E+001, 5.4511954E-001, 5.2670455E-015
 3.9776201E+000, 2.0869391E+000,-1.5321878E+000, 1.0000000E-010, 6.2000000E+001, 5.4492542E-001, 9.5163449E-015
 3.9892289E+000, 2.0832501E+000,-1.4895686E+000, 1.0000000E-010, 6.3000000E+001, 5.4524788E-001, 5.4225181E-015
 3.9997840E+000, 2.0794408E+000,-1.4450049E+000, 1.0000000E-010, 6.3000000E+001, 5.4525391E-001, 5.4602007E-015
 4.0113945E+000, 2.0747518E+000,-1.4027203E+000, 1.0000000E-010, 6.3000000E+001, 5.4528599E-001, 5.5163270E-015
 4.0219479E+000, 2.0700386E+000,-1.3589007E+000, 1.0000000E-010, 6.3000000E+001, 5.4509552E-001, 5.4250204E-015
 4.0335567E+000, 2.0643602E+000,-1.3170577E+000, 1.0000000E-010, 6.3000000E+001, 5.4488592E-001, 5.3239330E-015
 4.0441094E+000, 2.0587522E+000,-1.2740746E+000, 1.0000000E-010, 6.3000000E+001, 5.4475105E-001, 5.2638513E-015
 4.0557175E+000, 2.0520953E+000,-1.2327627E+000, 1.0000000E-010, 6.3000000E+001, 5.4451126E-001, 5.1413263E-015
 4.0662705E+000, 2.0456028E+000,-1.1906922E+000, 1.0000000E-010, 6.3000000E+001, 5.4425616E-001, 5.0072237E-015
 4.0778788E+000, 2.0379797E+000,-1.1500009E+000, 1.0000000E-010, 6.3000000E+001, 5.4401377E-001, 4.8827611E-015
 4.0884331E+000, 2.0306146E+000,-1.1089167E+000, 1.0000000E-010, 6.3000000E+001, 5.4374170E-001, 4.7403390E-015
 4.1000428E+000, 2.0220392E+000,-1.0689347E+000, 1.0000000E-010, 6.3000000E+001, 5.4339123E-001, 4.5589495E-015
 4.1105968E+000, 2.0138167E+000,-1.0289119E+000, 1.0000000E-010, 6.3000000E+001, 5.4326956E-001, 4.4984933E-015
 4.1222063E+000, 2.0043066E+000,-9.8973666E-001, 1.0000000E-010, 6.3000000E+001, 5.4302334E-001, 4.3734150E-015
 4.1327592E+000, 1.9952434E+000,-9.5085216E-001, 1.0000000E-010, 6.3000000E+001, 5.4274912E-001, 4.2350152E-015
 4.1443674E+000, 1.9848182E+000,-9.1257696E-001, 1.0000000E-010, 6.3000000E+001, 5.4245172E-001, 4.0880064E-015
 4.1549202E+000, 1.9749313E+000,-8.7489943E-001, 1.0000000E-010, 6.3000000E+001, 5.4214799E-001, 3.9410017E-015
 4.1665283E+000, 1.9636102E+000,-8.3760919E-001, 1.0000000E-010, 6.3000000E+001, 5.4190844E-001, 3.8257223E-015
 4.1770819E+000, 1.9529178E+000,-8.0120035E-001, 1.0000000E-010, 6.3000000E+001, 5.4162764E-001, 3.6945814E-015
 4.1886908E+000, 1.9407218E+000,-7.6497844E-001, 1.0000000E-010, 6.3000000E+001, 5.4144399E-001, 3.6065278E-015
 4.1992457E+000, 1.9292439E+000,-7.2989814E-001, 1.0000000E-010, 6.3000000E+001, 5.4114943E-001, 3.4745984E-015
 4.2108560E+000, 1.9161959E+000,-6.9482782E-001, 1.0000000E-010, 6.3000000E+001, 5.4094942E-001, 3.3826937E-015
 4.2214094E+000, 1.9039578E+000,-6.6114011E-001, 1.0000000E-010, 6.3000000E+001, 5.4062224E-001, 3.2444975E-015
 4.2330180E+000, 1.8900865E+000,-6.2731310E-001, 1.0000000E-010, 6.3000000E+001, 5.4035204E-001, 3.1310100E-015
 4.2435707E+000, 1.8771111E+000,-5.9507528E-001, 1.0000000E-010, 6.3000000E+001, 5.4023859E-001, 3.0773636E-015
 4.2551787E+000, 1.8624425E+000,-5.6256755E-001, 1.0000000E-010, 6.3000000E+001, 5.3993795E-001, 2.9578776E-015
 4.2657318E+000, 1.8487539E+000,-5.3182832E-001, 1.0000000E-010, 6.3000000E+001, 5.3972113E-001, 2.8714395E-015
 4.2773402E+000, 1.8333150E+000,-5.0071340E-001, 1.0000000E-010, 6.3000000E+001, 5.3945093E-001, 2.7690014E-015
 4.2878947E+000, 1.8189383E+000,-4.7151863E-001, 1.0000000E-010, 6.3000000E+001, 5.3923009E-001, 2.6863710E-015
 4.2995045E+000, 1.8027576E+000,-4.4186736E-001, 1.0000000E-010, 6.3000000E+001, 5.3902436E-001, 2.6098482E-015
 4.3100584E+000, 1.7877231E+000,-4.1426533E-001, 1.0000000E-010, 6.3000000E+001, 5.3871672E-001, 2.5063627E-015
 4.3216677E+000, 1.7708346E+000,-3.8615297E-001, 1.0000000E-010, 6.3000000E+001, 5.3857072E-001, 2.4521816E-015
 4.3322206E+000, 1.7551723E+000,-3.6018782E-001, 1.0000000E-010, 6.3000000E+001, 5.3826985E-001, 2.3570832E-015
 4.3438288E+000, 1.7376099E+000,-3.3368167E-001, 1.0000000E-010, 6.3000000E+001, 5.3817433E-001, 2.3202812E-015
 4.3543816E+000, 1.7213488E+000,-3.0938992E-001, 1.0000000E-010, 6.3000000E+001, 5.3780488E-001, 2.2129764E-015
 4.3659897E+000, 1.7031450E+000,-2.8454963E-001, 1.0000000E-010, 6.3000000E+001, 5.3757009E-001, 2.1438677E-015
 4.3765434E+000, 1.6863151E+000,-2.6196390E-001, 1.0000000E-010, 6.3000000E+001, 5.3736613E-001, 2.0854299E-015
 4.3881524E+000, 1.6675035E+000,-2.3884565E-001, 1.0000000E-010, 6.3000000E+001, 5.3698247E-001, 1.9861416E-015
