s,m3/s,m3/s,m/s,,s
 4.8274927E+000, 9.9571563E-001, 1.2576335E-001, 4.4408921E-016, 1.0000000E+000, 3.9560752E+002
 4.8752835E+000, 1.0012346E+000, 1.2845740E-001, 4.4408921E-016, 2.0000000E+000, 3.9729926E+002
 4.9230743E+000, 1.0079145E+000, 1.2767501E-001, 4.4408921E-016, 2.0000000E+000, 3.9895166E+002
 5.0186559E+000, 1.0098740E+000, 1.2705983E-001, 3.3306691E-016, 2.0000000E+000, 4.0143166E+002
 5.0664467E+000, 1.0069301E+000, 1.2844406E-001, 8.8817842E-016, 2.0000000E+000, 4.0391788E+002
 5.1142374E+000, 1.0031859E+000, 1.2949444E-001, 4.4408921E-016, 2.0000000E+000, 4.0557026E+002
 5.1620282E+000, 9.9889922E-001, 1.3039663E-001, 4.4408921E-016, 2.0000000E+000, 4.0723017E+002
 5.2453700E+000, 9.9424754E-001, 1.3528441E-001, 3.3306691E-016, 4.0000000E+000, 4.1175199E+002
 5.2870409E+000, 9.9436437E-001, 1.3831084E-001, 4.4408921E-016, 4.0000000E+000, 4.1545261E+002
 5.3703827E+000, 9.9599022E-001, 1.4122144E-001, 4.4408921E-016, 4.0000000E+000, 4.1915371E+002
 5.4120536E+000, 9.9825772E-001, 1.4405903E-001, 4.4408921E-016, 4.0000000E+000, 4.2288495E+002
 5.4953954E+000, 1.0004153E+000, 1.4862297E-001, 3.3306691E-016, 3.0000000E+000, 4.2598084E+002
 5.5370663E+000, 1.0017406E+000, 1.5350749E-001, 2.2204460E-016, 3.0000000E+000, 4.2907294E+002
 5.6204081E+000, 1.0023409E+000, 1.5993569E-001, 4.4408921E-016, 3.0000000E+000, 4.3219965E+002
 5.6662461E+000, 1.0031347E+000, 1.6165873E-001, 4.4408921E-016, 1.0000000E+000, 4.3447446E+002
 5.7120841E+000, 9.9779943E-001, 1.6621484E-001, 4.4408921E-016, 1.0000000E+000, 4.3572788E+002
 5.8037601E+000, 9.9381890E-001, 1.7665788E-001, 4.4408921E-016, 1.0000000E+000, 4.3760627E+002
 5.8495981E+000, 9.9533346E-001, 1.8595350E-001, 4.4408921E-016, 1.0000000E+000, 4.3948481E+002
 5.8954360E+000, 9.9747595E-001, 1.9031263E-001, 4.4408921E-016, 1.0000000E+000, 4.4073478E+002
 5.9412740E+000, 9.9953982E-001, 1.9313292E-001, 4.4408921E-016, 1.0000000E+000, 4.4199076E+002
 6.0329500E+000, 1.0011780E+000, 1.9591070E-001, 4.4408921E-016, 1.5000000E+000, 4.4409452E+002
 6.0787880E+000, 1.0060036E+000, 1.9766588E-001, 4.4408921E-016, 2.0000000E+000, 4.4662250E+002
 6.1246260E+000, 1.0075603E+000, 1.9618578E-001, 4.4408921E-016, 3.0000000E+000, 4.4869010E+002
 6.2163020E+000, 1.0068557E+000, 2.0097736E-001, 4.4408921E-016, 4.0000000E+000, 4.5238741E+002
 6.2621400E+000, 1.0042392E+000, 2.1181961E-001, 4.4408921E-016, 4.0000000E+000, 4.5610929E+002
 6.3079779E+000, 1.0015071E+000, 2.1775035E-001, 4.4408921E-016, 4.0000000E+000, 4.5858347E+002
 6.3996539E+000, 9.9640049E-001, 2.2192977E-001, 4.4408921E-016, 4.5000000E+000, 4.6249494E+002
 6.4454919E+000, 9.9350175E-001, 2.1929430E-001, 4.4408921E-016, 4.0000000E+000, 4.6641169E+002
 6.4913299E+000, 9.9337511E-001, 2.1348530E-001, 4.4408921E-016, 4.0000000E+000, 4.6898136E+002
 6.5830059E+000, 9.9535953E-001, 2.0407978E-001, 4.4408921E-016, 4.0000000E+000, 4.7268326E+002
 6.6288439E+000, 9.9978772E-001, 1.9657883E-001, 4.4408921E-016, 4.0000000E+000, 4.7641846E+002
 6.6746818E+000, 1.0020482E+000, 1.9675842E-001, 4.4408921E-016, 4.0000000E+000, 4.7894159E+002
 6.7205198E+000, 1.0036254E+000, 1.9176218E-001, 4.4408921E-016, 1.0000000E+000, 4.8020554E+002
 6.8021910E+000, 9.9869446E-001, 1.9345162E-001, 4.4408921E-016, 3.0000000E+000, 4.8404158E+002
 6.8430265E+000, 1.0021274E+000, 1.8575528E-001, 4.4408921E-016, 4.0000000E+000, 4.8773719E+002
 6.9246976E+000, 1.0036304E+000, 1.7608182E-001, 4.4408921E-016, 4.0000000E+000, 4.9143981E+002
 6.9655332E+000, 1.0025366E+000, 1.6501033E-001, 4.4408921E-016, 4.0000000E+000, 4.9512738E+002
 7.0472043E+000, 9.9953473E-001, 1.5376931E-001, 4.4408921E-016, 4.0000000E+000, 4.9881902E+002
 7.0880399E+000, 9.9665437E-001, 1.4311754E-001, 4.4408921E-016, 4.0000000E+000, 5.0255271E+002
 7.1697110E+000, 9.9460982E-001, 1.3563858E-001, 4.4408921E-016, 4.0000000E+000, 5.0625080E+002
 7.2105466E+000, 9.9428028E-001, 1.3018573E-001, 4.4408921E-016, 4.0000000E+000, 5.0994745E+002
 7.2922177E+000, 9.9634035E-001, 1.2548108E-001, 3.3306691E-016, 4.0000000E+000, 5.1365506E+002
 7.3330532E+000, 9.9931900E-001, 1.2239020E-001, 4.4408921E-016, 4.0000000E+000, 5.1735883E+002
 7.4147244E+000, 1.0021756E+000, 1.2231518E-001, 4.4408921E-016, 4.0000000E+000, 5.2106156E+002
 7.4596435E+000, 1.0047649E+000, 1.1678527E-001, 4.4408921E-016, 1.0000000E+000, 5.2353919E+002
 7.5045626E+000, 1.0006507E+000, 1.1632125E-001, 4.4408921E-016, 1.0000000E+000, 5.2481903E+002
 7.5944008E+000, 9.9808025E-001, 1.1583412E-001, 4.4408921E-016, 1.0000000E+000, 5.2670014E+002
 7.6393200E+000, 9.9738279E-001, 1.1610405E-001, 4.4408921E-016, 1.0000000E+000, 5.2859644E+002
 7.6842391E+000, 9.9874251E-001, 1.1806031E-001, 4.4408921E-016, 1.0000000E+000, 5.2984461E+002
 7.7740773E+000, 1.0000569E+000, 1.2219573E-001, 3.3306691E-016, 1.0000000E+000, 5.3171860E+002
 7.8189964E+000, 1.0009475E+000, 1.2657185E-001, 4.4408921E-016, 1.0000000E+000, 5.3358606E+002
 7.8639155E+000, 1.0006375E+000, 1.2870795E-001, 4.4408921E-016, 1.0000000E+000, 5.3489069E+002
 7.9537538E+000, 9.9910003E-001, 1.3460980E-001, 6.6613381E-016, 1.0000000E+000, 5.3680402E+002
 7.9986729E+000, 9.9877383E-001, 1.4444344E-001, 4.4408921E-016, 1.0000000E+000, 5.3869995E+002
 8.0795193E+000, 9.9990756E-001, 1.5434426E-001, 3.3306691E-016, 3.0000000E+000, 5.4240235E+002
 8.1199425E+000, 1.0045868E+000, 1.5645104E-001, 4.4408921E-016, 4.0000000E+000, 5.4611029E+002
 8.1603657E+000, 1.0064611E+000, 1.5461492E-001, 2.2204460E-016, 4.0000000E+000, 5.4858771E+002
 8.2412121E+000, 1.0062551E+000, 1.4798534E-001, 4.4408921E-016, 4.5000000E+000, 5.5269526E+002
 8.2816353E+000, 1.0040015E+000, 1.3913851E-001, 2.2204460E-016, 4.0000000E+000, 5.5639557E+002
 8.3624817E+000, 1.0011882E+000, 1.3202686E-001, 4.4408921E-016, 4.0000000E+000, 5.6009998E+002
 8.4029049E+000, 9.9877624E-001, 1.3145760E-001, 4.4408921E-016, 4.0000000E+000, 5.6380066E+002
 8.4837513E+000, 9.9774670E-001, 1.3000375E-001, 4.4408921E-016, 4.0000000E+000, 5.6749903E+002
 8.5241745E+000, 9.9828521E-001, 1.2632903E-001, 4.4408921E-016, 4.0000000E+000, 5.7119257E+002
 8.6050209E+000, 9.9897006E-001, 1.2829218E-001, 4.4408921E-016, 4.0000000E+000, 5.7488501E+002
 8.6454441E+000, 9.9993632E-001, 1.3546929E-001, 4.4408921E-016, 4.0000000E+000, 5.7857758E+002
 8.7262905E+000, 1.0007724E+000, 1.4021264E-001, 4.4408921E-016, 4.0000000E+000, 5.8229486E+002
 8.7667137E+000, 1.0019978E+000, 1.4285359E-001, 4.4408921E-016, 4.0000000E+000, 5.8604889E+002
 8.8556447E+000, 1.0017518E+000, 1.4254262E-001, 4.4408921E-016, 4.0000000E+000, 5.8977539E+002
 8.9001102E+000, 1.0002862E+000, 1.4373877E-001, 4.4408921E-016, 4.0000000E+000, 5.9347602E+002
 8.9445757E+000, 9.9922167E-001, 1.4332958E-001, 4.4408921E-016, 4.0000000E+000, 5.9594794E+002
 9.0243185E+000, 9.9925238E-001, 1.4383310E-001, 4.4408921E-016, 4.0000000E+000, 6.0046366E+002
 9.0641898E+000, 9.9862282E-001, 1.4159910E-001, 4.4408921E-016, 4.0000000E+000, 6.0418817E+002
 9.1439326E+000, 9.9911669E-001, 1.3876387E-001, 4.4408921E-016, 4.0000000E+000, 6.0789978E+002
 9.1838039E+000, 9.9864614E-001, 1.3570385E-001, 4.4408921E-016, 4.0000000E+000, 6.1160303E+002
 9.2635467E+000, 9.9783971E-001, 1.3462442E-001, 4.4408921E-016, 4.0000000E+000, 6.1529905E+002
 9.3034180E+000, 9.9799823E-001, 1.3405880E-001, 2.2204460E-016, 4.0000000E+000, 6.1899884E+002
 9.3831607E+000, 9.9815203E-001, 1.3251423E-001, 4.4408921E-016, 4.5000000E+000, 6.2309269E+002
 9.4230321E+000, 9.9942863E-001, 1.3116305E-001, 4.4408921E-016, 4.0000000E+000, 6.2679010E+002
 9.5027748E+000, 1.0003368E+000, 1.3012284E-001, 4.4408921E-016, 4.0000000E+000, 6.3048511E+002
 9.5466333E+000, 1.0012240E+000, 1.2760847E-001, 2.2204460E-016, 4.0000000E+000, 6.3419062E+002
 9.6343503E+000, 1.0006949E+000, 1.2882013E-001, 3.3306691E-016, 4.0000000E+000, 6.3795322E+002
 9.6782088E+000, 1.0006586E+000, 1.3346480E-001, 4.4408921E-016, 4.0000000E+000, 6.4164380E+002
 9.7220673E+000, 9.9970606E-001, 1.3966754E-001, 4.4408921E-016, 4.0000000E+000, 6.4411158E+002
 9.8097843E+000, 9.9901107E-001, 1.4915810E-001, 4.4408921E-016, 4.0000000E+000, 6.4789667E+002
 9.8536428E+000, 9.9828430E-001, 1.5629419E-001, 4.4408921E-016, 4.0000000E+000, 6.5159766E+002
 9.9413598E+000, 9.9852117E-001, 1.5937168E-001, 4.4408921E-016, 4.0000000E+000, 6.5531391E+002
 9.9852183E+000, 9.9919163E-001, 1.5706754E-001, 2.2204460E-016, 4.0000000E+000, 6.5903620E+002
 1.0029077E+001, 9.9882136E-001, 1.5151273E-001, 4.4408921E-016, 4.0000000E+000, 6.6151111E+002
 1.0116794E+001, 9.9988909E-001, 1.4052893E-001, 3.3306691E-016, 4.0000000E+000, 6.6520438E+002
 1.0160652E+001, 1.0012499E+000, 1.3671686E-001, 4.4408921E-016, 4.0000000E+000, 6.6890412E+002
 1.0204511E+001, 1.0018716E+000, 1.3642023E-001, 2.2204460E-016, 4.0000000E+000, 6.7136957E+002
 1.0292228E+001, 1.0022255E+000, 1.3896514E-001, 4.4408921E-016, 4.0000000E+000, 6.7510495E+002
 1.0336086E+001, 1.0016845E+000, 1.4054859E-001, 8.8817842E-016, 4.0000000E+000, 6.7879657E+002
 1.0423803E+001, 9.9960510E-001, 1.4016688E-001, 4.4408921E-016, 4.0000000E+000, 6.8248999E+002
 1.0467662E+001, 9.9819297E-001, 1.3971221E-001, 4.4408921E-016, 4.0000000E+000, 6.8621827E+002
 1.0511520E+001, 9.9871309E-001, 1.4089435E-001, 4.4408921E-016, 4.0000000E+000, 6.8869049E+002
 1.0599237E+001, 9.9956706E-001, 1.4365697E-001, 3.3306691E-016, 4.0000000E+000, 6.9238843E+002
 1.0643096E+001, 1.0002444E+000, 1.4685276E-001, 4.4408921E-016, 4.0000000E+000, 6.9609888E+002
 1.0686954E+001, 9.9991416E-001, 1.4872922E-001, 4.4408921E-016, 4.0000000E+000, 6.9856903E+002
 1.0774671E+001, 9.9991584E-001, 1.5027181E-001, 4.4408921E-016, 4.0000000E+000, 7.0227164E+002
 1.0818530E+001, 9.9967219E-001, 1.5010939E-001, 4.4408921E-016, 4.0000000E+000, 7.0598969E+002
 1.0862388E+001, 1.0001344E+000, 1.4866887E-001, 4.4408921E-016, 4.0000000E+000, 7.0847797E+002
 1.0950105E+001, 1.0001834E+000, 1.4430921E-001, 4.4408921E-016, 4.0000000E+000, 7.1220041E+002
 1.0993964E+001, 1.0001702E+000, 1.3761907E-001, 4.4408921E-016, 4.0000000E+000, 7.1589637E+002
 1.1081681E+001, 9.9977001E-001, 1.2845226E-001, 4.4408921E-016, 4.0000000E+000, 7.1959357E+002
 1.1125539E+001, 9.9986618E-001, 1.1865526E-001, 4.4408921E-016, 4.0000000E+000, 7.2328992E+002
 1.1169398E+001, 1.0005632E+000, 1.1445746E-001, 4.4408921E-016, 4.0000000E+000, 7.2574994E+002
 1.1257115E+001, 1.0007859E+000, 1.0939904E-001, 2.2204460E-016, 4.0000000E+000, 7.2948465E+002
 1.1300973E+001, 1.0005931E+000, 1.0928012E-001, 4.4408921E-016, 4.0000000E+000, 7.3317121E+002
 1.1344832E+001, 1.0003156E+000, 1.1069314E-001, 4.4408921E-016, 4.0000000E+000, 7.3575122E+002
 1.1432549E+001, 1.0004855E+000, 1.1201149E-001, 4.4408921E-016, 4.0000000E+000, 7.3945230E+002
 1.1476407E+001, 1.0015289E+000, 1.1267136E-001, 4.4408921E-016, 4.0000000E+000, 7.4316614E+002
 1.1520266E+001, 1.0010430E+000, 1.1279202E-001, 2.2204460E-016, 4.0000000E+000, 7.4563092E+002
 1.1607983E+001, 9.9954203E-001, 1.1672551E-001, 4.4408921E-016, 4.0000000E+000, 7.4933216E+002
 1.1651841E+001, 9.9871845E-001, 1.2078612E-001, 4.4408921E-016, 4.0000000E+000, 7.5303070E+002
 1.1739558E+001, 9.9900715E-001, 1.2258080E-001, 3.3306691E-016, 4.0000000E+000, 7.5676468E+002
 1.1783417E+001, 9.9884393E-001, 1.2261211E-001, 4.4408921E-016, 4.0000000E+000, 7.6047199E+002
 1.1827275E+001, 9.9765959E-001, 1.2173111E-001, 4.4408921E-016, 4.0000000E+000, 7.6291809E+002
 1.1914992E+001, 9.9733607E-001, 1.2068287E-001, 4.4408921E-016, 4.0000000E+000, 7.6666703E+002
 1.1958851E+001, 9.9831529E-001, 1.2075390E-001, 4.4408921E-016, 4.0000000E+000, 7.7037714E+002
 1.2002709E+001, 9.9906528E-001, 1.2038471E-001, 4.4408921E-016, 4.0000000E+000, 7.7284888E+002
 1.2090426E+001, 1.0009731E+000, 1.1852951E-001, 4.4408921E-016, 4.0000000E+000, 7.7657520E+002
 1.2134285E+001, 1.0027168E+000, 1.1490337E-001, 2.2204460E-016, 4.0000000E+000, 7.8027253E+002
 1.2222002E+001, 1.0032532E+000, 1.0894361E-001, 4.4408921E-016, 4.0000000E+000, 7.8399198E+002
 1.2265860E+001, 1.0026792E+000, 1.0175472E-001, 4.4408921E-016, 4.0000000E+000, 7.8769001E+002
 1.2309719E+001, 1.0013622E+000, 9.8265607E-002, 4.4408921E-016, 4.0000000E+000, 7.9016205E+002
 1.2397436E+001, 9.9945919E-001, 9.4632489E-002, 4.4408921E-016, 4.0000000E+000, 7.9386567E+002
 1.2441294E+001, 9.9827775E-001, 9.1796703E-002, 2.2204460E-016, 4.0000000E+000, 7.9756275E+002
 1.2485153E+001, 9.9793205E-001, 9.0468693E-002, 4.4408921E-016, 4.0000000E+000, 8.0004016E+002
 1.2572870E+001, 9.9785679E-001, 9.0278674E-002, 4.4408921E-016, 4.0000000E+000, 8.0379758E+002
 1.2616728E+001, 9.9836062E-001, 9.0713863E-002, 2.2204460E-016, 4.0000000E+000, 8.0750507E+002
 1.2660587E+001, 9.9911487E-001, 9.1172313E-002, 4.4408921E-016, 4.0000000E+000, 8.0997840E+002
 1.2748304E+001, 1.0006567E+000, 9.2242141E-002, 6.6613381E-016, 4.0000000E+000, 8.1367090E+002
 1.2792162E+001, 1.0016807E+000, 9.3461784E-002, 4.4408921E-016, 4.0000000E+000, 8.1735993E+002
 1.2879879E+001, 1.0010624E+000, 9.5405129E-002, 3.3306691E-016, 4.0000000E+000, 8.2106427E+002
 1.2923738E+001, 9.9992895E-001, 9.7901072E-002, 4.4408921E-016, 4.0000000E+000, 8.2483454E+002
 1.2967596E+001, 9.9905796E-001, 9.9450660E-002, 4.4408921E-016, 4.0000000E+000, 8.2731641E+002
 1.3055313E+001, 9.9779639E-001, 1.0153325E-001, 4.4408921E-016, 4.0000000E+000, 8.3102137E+002
 1.3099172E+001, 9.9724179E-001, 1.0339047E-001, 2.2204460E-016, 4.0000000E+000, 8.3473279E+002
 1.3147416E+001, 9.9780522E-001, 1.0310681E-001, 4.4408921E-016, 3.0000000E+000, 8.3680652E+002
 1.3243905E+001, 1.0001312E+000, 1.0475737E-001, 4.4408921E-016, 3.5000000E+000, 8.4029892E+002
 1.3292149E+001, 1.0021144E+000, 1.0752213E-001, 4.4408921E-016, 4.0000000E+000, 8.4379523E+002
 1.3340394E+001, 1.0030848E+000, 1.1042988E-001, 4.4408921E-016, 4.0000000E+000, 8.4627655E+002
 1.3388638E+001, 1.0032202E+000, 1.1352497E-001, 4.4408921E-016, 3.0000000E+000, 8.4834046E+002
 1.3485127E+001, 1.0027521E+000, 1.1833789E-001, 4.4408921E-016, 3.5000000E+000, 8.5183167E+002
 1.3533371E+001, 1.0022037E+000, 1.2287046E-001, 4.4408921E-016, 4.0000000E+000, 8.5533173E+002
 1.3581615E+001, 1.0015795E+000, 1.2549825E-001, 4.4408921E-016, 3.0000000E+000, 8.5740039E+002
 1.3629860E+001, 9.9937849E-001, 1.2781850E-001, 4.4408921E-016, 4.0000000E+000, 8.5989106E+002
 1.3726348E+001, 9.9793800E-001, 1.3290349E-001, 3.3306691E-016, 3.5000000E+000, 8.6317838E+002
 1.3774593E+001, 9.9830501E-001, 1.3941974E-001, 4.4408921E-016, 3.0000000E+000, 8.6659900E+002
 1.3817863E+001, 9.9807359E-001, 1.4469825E-001, 4.4408921E-016, 4.0000000E+000, 8.6988263E+002
 1.3861134E+001, 9.9892717E-001, 1.4738131E-001, 4.4408921E-016, 4.0000000E+000, 8.7236890E+002
