s,m3/s,m3/s,m/s,,s
 4.0782404E+000, 9.9930049E-001, 9.9930049E-001, 2.2204460E-016, 1.0000000E+000, 3.4635460E+000
 4.1775166E+000, 9.9942642E-001, 9.9942642E-001, 2.2204460E-016, 1.0000000E+000, 3.5255620E+000
 4.2767928E+000, 9.9952969E-001, 9.9952969E-001, 2.2204460E-016, 1.0000000E+000, 3.5843050E+000
 4.3760691E+000, 9.9961437E-001, 9.9961437E-001, 2.2204460E-016, 1.0000000E+000, 3.6432299E+000
 4.4753453E+000, 9.9968380E-001, 9.9968380E-001, 2.2204460E-016, 1.0000000E+000, 3.7026291E+000
 4.5746215E+000, 9.9974074E-001, 9.9974074E-001, 2.2204460E-016, 1.0000000E+000, 3.7622361E+000
 4.6738977E+000, 9.9978742E-001, 9.9978742E-001, 2.2204460E-016, 1.0000000E+000, 3.8317210E+000
 4.7731739E+000, 9.9982570E-001, 9.9982570E-001, 4.4408921E-016, 1.0000000E+000, 3.9147491E+000
 4.8724501E+000, 9.9985709E-001, 9.9985709E-001, 2.2204460E-016, 1.0000000E+000, 3.9735059E+000
 4.9717263E+000, 9.9988282E-001, 9.9988282E-001, 2.2204460E-016, 1.0000000E+000, 4.0326080E+000
 5.0710025E+000, 9.9990392E-001, 9.9990392E-001, 2.2204460E-016, 1.0000000E+000, 4.0920691E+000
 5.1702787E+000, 9.9992122E-001, 9.9992122E-001, 2.2204460E-016, 1.0000000E+000, 4.1511931E+000
 5.2695549E+000, 9.9993541E-001, 9.9993541E-001, 2.2204460E-016, 1.0000000E+000, 4.2097492E+000
 5.3688311E+000, 9.9994704E-001, 9.9994704E-001, 2.2204460E-016, 1.0000000E+000, 4.2700228E+000
 5.4681074E+000, 9.9995658E-001, 9.9995658E-001, 2.2204460E-016, 1.0000000E+000, 4.3302631E+000
 5.5673836E+000, 9.9996440E-001, 9.9996440E-001, 2.2204460E-016, 1.0000000E+000, 4.3899932E+000
 5.6666598E+000, 9.9997081E-001, 9.9997081E-001, 2.2204460E-016, 1.0000000E+000, 4.4584632E+000
 5.7659360E+000, 9.9997607E-001, 9.9997607E-001, 2.2204460E-016, 1.0000000E+000, 4.5177650E+000
 5.8652122E+000, 9.9998038E-001, 9.9998038E-001, 2.2204460E-016, 1.0000000E+000, 4.5767030E+000
 5.9644884E+000, 9.9998391E-001, 9.9998391E-001, 2.2204460E-016, 1.0000000E+000, 4.6352510E+000
 6.0637646E+000, 9.9998681E-001, 9.9998681E-001, 2.2204460E-016, 1.0000000E+000, 4.6942858E+000
 6.1630408E+000, 9.9998918E-001, 9.9998918E-001, 2.2204460E-016, 1.0000000E+000, 4.7831649E+000
 6.2623170E+000, 9.9999113E-001, 9.9999113E-001, 2.2204460E-016, 1.0000000E+000, 4.8428812E+000
 6.3615932E+000, 9.9999273E-001, 9.9999273E-001, 2.2204460E-016, 1.0000000E+000, 4.9025030E+000
 6.4608694E+000, 9.9999404E-001, 9.9999404E-001, 4.4408921E-016, 1.0000000E+000, 4.9615402E+000
 6.5601456E+000, 9.9999511E-001, 9.9999511E-001, 2.2204460E-016, 1.0000000E+000, 5.0203371E+000
 6.6594219E+000, 9.9999599E-001, 9.9999599E-001, 2.2204460E-016, 1.0000000E+000, 5.0801949E+000
 6.7586981E+000, 9.9999671E-001, 9.9999671E-001, 2.2204460E-016, 1.0000000E+000, 5.1395459E+000
 6.8475707E+000, 9.9999671E-001, 9.9999671E-001, 2.2204460E-016, 1.0000000E+000, 5.2195758E+000
 6.9364434E+000, 9.9999774E-001, 9.9999774E-001, 2.2204460E-016, 1.0000000E+000, 5.2789478E+000
 7.0253161E+000, 9.9999811E-001, 9.9999811E-001, 2.2204460E-016, 1.0000000E+000, 5.3380360E+000
 7.1141888E+000, 9.9999842E-001, 9.9999842E-001, 2.2204460E-016, 1.0000000E+000, 5.3969459E+000
 7.2030615E+000, 9.9999868E-001, 9.9999868E-001, 2.2204460E-016, 1.0000000E+000, 5.4561228E+000
 7.2919342E+000, 9.9999889E-001, 9.9999889E-001, 4.4408921E-016, 1.0000000E+000, 5.5157652E+000
 7.3808068E+000, 9.9999907E-001, 9.9999907E-001, 2.2204460E-016, 1.0000000E+000, 5.5937328E+000
 7.4696795E+000, 9.9999922E-001, 9.9999922E-001, 2.2204460E-016, 1.0000000E+000, 5.6801371E+000
 7.5585522E+000, 9.9999935E-001, 9.9999935E-001, 2.2204460E-016, 1.0000000E+000, 5.7400322E+000
 7.6474249E+000, 9.9999946E-001, 9.9999946E-001, 2.2204460E-016, 1.0000000E+000, 5.8100400E+000
 7.7362976E+000, 9.9999954E-001, 9.9999954E-001, 2.2204460E-016, 1.0000000E+000, 5.8693161E+000
 7.8251702E+000, 9.9999962E-001, 9.9999962E-001, 4.4408921E-016, 1.0000000E+000, 5.9286470E+000
 7.9140429E+000, 9.9999968E-001, 9.9999968E-001, 4.4408921E-016, 1.0000000E+000, 5.9882998E+000
 8.0029156E+000, 9.9999973E-001, 9.9999973E-001, 2.2204460E-016, 1.0000000E+000, 6.0469370E+000
 8.0917883E+000, 9.9999978E-001, 9.9999978E-001, 2.2204460E-016, 1.0000000E+000, 6.1059908E+000
 8.1806610E+000, 9.9999981E-001, 9.9999981E-001, 2.2204460E-016, 1.0000000E+000, 6.1651868E+000
 8.2695337E+000, 9.9999984E-001, 9.9999984E-001, 2.2204460E-016, 1.0000000E+000, 6.2240958E+000
 8.3584063E+000, 9.9999987E-001, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000, 6.2829818E+000
 8.4472790E+000, 9.9999989E-001, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000, 6.3427829E+000
 8.5361517E+000, 9.9999991E-001, 9.9999991E-001, 2.2204460E-016, 1.0000000E+000, 6.4018669E+000
 8.6250244E+000, 9.9999992E-001, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000, 6.4611249E+000
 8.7138971E+000, 9.9999994E-001, 9.9999994E-001, 2.2204460E-016, 1.0000000E+000, 6.5416560E+000
 8.8027697E+000, 9.9999995E-001, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000, 6.6018619E+000
 8.8916424E+000, 9.9999995E-001, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000, 6.6612501E+000
 8.9805151E+000, 9.9999996E-001, 9.9999996E-001, 2.2204460E-016, 1.0000000E+000, 6.7214031E+000
 9.0693878E+000, 9.9999997E-001, 9.9999997E-001, 2.2204460E-016, 1.0000000E+000, 6.7807550E+000
 9.1582605E+000, 9.9999997E-001, 9.9999997E-001, 4.4408921E-016, 1.0000000E+000, 6.8394069E+000
 9.2471332E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 6.8985972E+000
 9.3360058E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 6.9587092E+000
 9.4248785E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 7.0175848E+000
 9.5137512E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 7.0769510E+000
 9.6026239E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 7.1358180E+000
 9.6914966E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 7.2187399E+000
 9.7803692E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 7.2780108E+000
 9.8692419E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 7.3376488E+000
 9.9581146E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 7.4228248E+000
 1.0046987E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.4820289E+000
 1.0135860E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.5418748E+000
 1.0224733E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.6020221E+000
 1.0313605E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.6614699E+000
 1.0402478E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 7.7212472E+000
 1.0491351E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.7807421E+000
 1.0580223E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.8394842E+000
 1.0669096E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.8990402E+000
 1.0757969E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 7.9578304E+000
 1.0846841E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.0172586E+000
 1.0935714E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.0766639E+000
 1.1024587E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.1543254E+000
 1.1113459E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.2216100E+000
 1.1202332E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.5084619E+000
 1.1291205E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.5897207E+000
 1.1380078E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.6537447E+000
 1.1468950E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.7219686E+000
 1.1557823E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 8.7819471E+000
 1.1646696E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.8411016E+000
 1.1735568E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 8.9000406E+000
 1.1824441E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.9583835E+000
 1.1913314E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.0176611E+000
 1.2002186E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.0765504E+000
 1.2091059E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.1356353E+000
 1.2179932E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.1944742E+000
 1.2268804E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.2535867E+000
 1.2357677E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.3127479E+000
 1.2446550E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.4003200E+000
 1.2535422E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.4593019E+000
 1.2624295E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.5184669E+000
 1.2713168E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.5771999E+000
 1.2802040E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.6360674E+000
 1.2890913E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.6950636E+000
 1.2979786E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.7547540E+000
 1.3068658E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.8136835E+000
 1.3157531E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.8729381E+000
 1.3246404E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 9.9322958E+000
 1.3335277E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.9913349E+000
 1.3424149E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0052591E+001
 1.3513022E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0160070E+001
 1.3601895E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0232007E+001
 1.3690767E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0415089E+001
 1.3779640E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0475602E+001
 1.3868513E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0535175E+001
 1.3957385E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0594607E+001
 1.4046258E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0653602E+001
 1.4135131E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0713306E+001
 1.4224003E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0772287E+001
 1.4312876E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0831468E+001
 1.4401749E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0890986E+001
 1.4490621E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0950575E+001
 1.4579494E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1009276E+001
 1.4668367E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1068503E+001
 1.4757239E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1127953E+001
 1.4846112E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1186679E+001
 1.4934985E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1274451E+001
 1.5023857E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1333608E+001
 1.5112730E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.1392629E+001
 1.5201603E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1451530E+001
 1.5290476E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1510505E+001
 1.5379348E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1569483E+001
 1.5468221E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1628991E+001
 1.5557094E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1687958E+001
 1.5645966E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1747177E+001
 1.5734839E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.1806121E+001
 1.5823712E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1864936E+001
 1.5912584E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1923742E+001
 1.6001457E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1982843E+001
 1.6090330E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.2048857E+001
 1.6179202E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2130553E+001
 1.6268075E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2189311E+001
 1.6356948E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2248249E+001
 1.6445820E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.2309167E+001
 1.6534693E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2374196E+001
 1.6623566E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2432583E+001
 1.6712438E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2491548E+001
 1.6801311E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2550616E+001
 1.6890184E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2609668E+001
 1.6979056E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2668415E+001
 1.7067929E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2727522E+001
 1.7156802E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2786295E+001
 1.7245675E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2845163E+001
 1.7334547E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2935040E+001
 1.7423420E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2994230E+001
 1.7512293E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3053382E+001
 1.7601165E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3120835E+001
 1.7690038E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3180575E+001
 1.7778911E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3239813E+001
 1.7867783E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.3298870E+001
 1.7956656E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3357535E+001
 1.8045529E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3416712E+001
 1.8134401E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3476505E+001
 1.8223274E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3535432E+001
 1.8312147E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3594164E+001
 1.8401019E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3653314E+001
 1.8489892E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.3721784E+001
 1.8578765E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3809454E+001
 1.8667637E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3867972E+001
 1.8756510E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4035749E+001
 1.8845383E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4101763E+001
 1.8934255E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4162248E+001
 1.9023128E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4223811E+001
 1.9112001E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4283275E+001
 1.9200874E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4342239E+001
 1.9289746E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4401439E+001
 1.9378619E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4460055E+001
 1.9467492E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4518971E+001
 1.9556364E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4578079E+001
 1.9645237E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4636801E+001
 1.9734110E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4695639E+001
 1.9822982E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.4779619E+001
 1.9911855E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4838809E+001
 2.0000728E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4896929E+001
 2.0089600E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4956641E+001
 2.0178473E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.5023420E+001
 2.0267346E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5093383E+001
 2.0356218E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5160470E+001
 2.0445091E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5219591E+001
 2.0533964E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5278292E+001
 2.0622836E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5337827E+001
 2.0711709E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5396306E+001
 2.0800582E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5455167E+001
 2.0889454E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5514387E+001
 2.0978327E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5573033E+001
 2.1067200E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5659071E+001
 2.1156073E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5718489E+001
 2.1244945E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5783495E+001
 2.1333818E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.5959249E+001
 2.1422691E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6041185E+001
 2.1511563E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6111261E+001
 2.1600436E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6178598E+001
 2.1689309E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000, 1.6439812E+001
 2.1778181E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6591227E+001
