Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 6.595E+00, 1.887E+00, 8.839E-01, 3.400E+00, 1.715E+02, 1.319E+00, 6.251E+00, 0.000E+00, 3.706E-03, 0.000E+00, 2.019E+00, 0.000E+00, 8.271E-02, 0.000E+00, 0.000E+00, 1.939E+02
    1, 7.024E+00, 1.868E+00, 9.094E-01, 3.591E+00, 1.715E+02, 1.242E+00, 5.705E+00, 0.000E+00, 3.663E-03, 0.000E+00, 2.028E+00, 0.000E+00, 7.228E-02, 0.000E+00, 0.000E+00, 1.939E+02
    2, 5.882E+00, 2.031E+00, 9.535E-01, 3.660E+00, 1.714E+02, 1.437E+00, 6.843E+00, 0.000E+00, 3.692E-03, 0.000E+00, 1.578E+00, 0.000E+00, 8.072E-02, 0.000E+00, 0.000E+00, 1.939E+02
    3, 6.218E+00, 1.947E+00, 9.301E-01, 3.605E+00, 1.715E+02, 1.259E+00, 6.499E+00, 0.000E+00, 3.429E-03, 0.000E+00, 1.873E+00, 0.000E+00, 7.439E-02, 0.000E+00, 0.000E+00, 1.939E+02
    4, 6.959E+00, 2.090E+00, 1.036E+00, 3.579E+00, 1.715E+02, 1.532E+00, 5.919E+00, 0.000E+00, 3.665E-03, 0.000E+00, 1.246E+00, 0.000E+00, 9.094E-02, 0.000E+00, 0.000E+00, 1.939E+02
    5, 7.186E+00, 1.848E+00, 8.989E-01, 3.575E+00, 1.715E+02, 1.219E+00, 5.498E+00, 0.000E+00, 3.211E-03, 0.000E+00, 2.135E+00, 0.000E+00, 7.168E-02, 0.000E+00, 0.000E+00, 1.939E+02
    6, 6.492E+00, 2.096E+00, 9.633E-01, 3.685E+00, 1.715E+02, 1.428E+00, 6.196E+00, 0.000E+00, 3.514E-03, 0.000E+00, 1.474E+00, 0.000E+00, 8.091E-02, 0.000E+00, 0.000E+00, 1.939E+02
    7, 6.598E+00, 2.179E+00, 1.056E+00, 3.771E+00, 1.715E+02, 1.515E+00, 6.119E+00, 0.000E+00, 3.517E-03, 0.000E+00, 1.091E+00, 0.000E+00, 8.889E-02, 0.000E+00, 0.000E+00, 1.939E+02
