s,kW,
Time,"MY NET HF","TOTAL ENERGY ABORBED"
 5.7180206E+001, 0.0000000E+000, 0.0000000E+000
 5.7200090E+001, 0.0000000E+000, 0.0000000E+000
 5.7220354E+001, 0.0000000E+000, 0.0000000E+000
 5.7240055E+001, 0.0000000E+000, 0.0000000E+000
 5.7260043E+001, 0.0000000E+000, 0.0000000E+000
 5.7280374E+001, 0.0000000E+000, 0.0000000E+000
 5.7300109E+001, 0.0000000E+000, 0.0000000E+000
 5.7320119E+001, 0.0000000E+000, 0.0000000E+000
 5.7340211E+001, 0.0000000E+000, 0.0000000E+000
 5.7360155E+001, 0.0000000E+000, 0.0000000E+000
 5.7380246E+001, 0.0000000E+000, 0.0000000E+000
 5.7400421E+001, 0.0000000E+000, 0.0000000E+000
 5.7420372E+001, 0.0000000E+000, 0.0000000E+000
 5.7440303E+001, 0.0000000E+000, 0.0000000E+000
 5.7460271E+001, 0.0000000E+000, 0.0000000E+000
 5.7480152E+001, 0.0000000E+000, 0.0000000E+000
 5.7500283E+001, 0.0000000E+000, 0.0000000E+000
 5.7520338E+001, 0.0000000E+000, 0.0000000E+000
 5.7540015E+001, 0.0000000E+000, 0.0000000E+000
 5.7560267E+001, 0.0000000E+000, 0.0000000E+000
 5.7580282E+001, 0.0000000E+000, 0.0000000E+000
 5.7600194E+001, 0.0000000E+000, 0.0000000E+000
 5.7620122E+001, 0.0000000E+000, 0.0000000E+000
 5.7640486E+001, 0.0000000E+000, 0.0000000E+000
 5.7660194E+001, 0.0000000E+000, 0.0000000E+000
 5.7680115E+001, 0.0000000E+000, 0.0000000E+000
 5.7700150E+001, 0.0000000E+000, 0.0000000E+000
 5.7720143E+001, 0.0000000E+000, 0.0000000E+000
 5.7740186E+001, 0.0000000E+000, 0.0000000E+000
 5.7760016E+001, 0.0000000E+000, 0.0000000E+000
 5.7780210E+001, 0.0000000E+000, 0.0000000E+000
 5.7800330E+001, 0.0000000E+000, 0.0000000E+000
 5.7820175E+001, 0.0000000E+000, 0.0000000E+000
 5.7840176E+001, 0.0000000E+000, 0.0000000E+000
 5.7860187E+001, 0.0000000E+000, 0.0000000E+000
 5.7880185E+001, 0.0000000E+000, 0.0000000E+000
 5.7900098E+001, 0.0000000E+000, 0.0000000E+000
 5.7920161E+001, 0.0000000E+000, 0.0000000E+000
 5.7940021E+001, 0.0000000E+000, 0.0000000E+000
 5.7960286E+001, 0.0000000E+000, 0.0000000E+000
 5.7980386E+001, 0.0000000E+000, 0.0000000E+000
 5.8000024E+001, 0.0000000E+000, 0.0000000E+000
 5.8020114E+001, 0.0000000E+000, 0.0000000E+000
 5.8040364E+001, 0.0000000E+000, 0.0000000E+000
 5.8060238E+001, 0.0000000E+000, 0.0000000E+000
 5.8080462E+001, 0.0000000E+000, 0.0000000E+000
 5.8100240E+001, 0.0000000E+000, 0.0000000E+000
 5.8120149E+001, 0.0000000E+000, 0.0000000E+000
 5.8140426E+001, 0.0000000E+000, 0.0000000E+000
 5.8160010E+001, 0.0000000E+000, 0.0000000E+000
 5.8180039E+001, 0.0000000E+000, 0.0000000E+000
 5.8200352E+001, 0.0000000E+000, 0.0000000E+000
 5.8220242E+001, 0.0000000E+000, 0.0000000E+000
 5.8240390E+001, 0.0000000E+000, 0.0000000E+000
 5.8260044E+001, 0.0000000E+000, 0.0000000E+000
 5.8280208E+001, 0.0000000E+000, 0.0000000E+000
 5.8300050E+001, 0.0000000E+000, 0.0000000E+000
 5.8320101E+001, 0.0000000E+000, 0.0000000E+000
 5.8340047E+001, 0.0000000E+000, 0.0000000E+000
 5.8360420E+001, 0.0000000E+000, 0.0000000E+000
 5.8380389E+001, 0.0000000E+000, 0.0000000E+000
 5.8400091E+001, 0.0000000E+000, 0.0000000E+000
 5.8420269E+001, 0.0000000E+000, 0.0000000E+000
 5.8440108E+001, 0.0000000E+000, 0.0000000E+000
 5.8460358E+001, 0.0000000E+000, 0.0000000E+000
 5.8480359E+001, 0.0000000E+000, 0.0000000E+000
 5.8500069E+001, 0.0000000E+000, 0.0000000E+000
 5.8520163E+001, 0.0000000E+000, 0.0000000E+000
 5.8540416E+001, 0.0000000E+000, 0.0000000E+000
 5.8560322E+001, 0.0000000E+000, 0.0000000E+000
