s,status
Time,"MY PID"
 5.3664036E+001,-1
 5.3676224E+001,-1
 5.3688343E+001,-1
 5.3700153E+001,-1
 5.3712582E+001,-1
 5.3724319E+001,-1
 5.3736565E+001,-1
 5.3748611E+001,-1
 5.3760181E+001,-1
 5.3772358E+001,-1
 5.3784195E+001,-1
 5.3796364E+001,-1
 5.3808014E+001,-1
 5.3820526E+001,-1
 5.3832115E+001,-1
 5.3844585E+001,-1
 5.3856037E+001,-1
 5.3868206E+001,-1
 5.3880196E+001,-1
 5.3892200E+001,-1
 5.3904499E+001,-1
 5.3916550E+001,-1
 5.3928070E+001,-1
 5.3940231E+001,-1
 5.3952034E+001,-1
 5.3964169E+001,-1
 5.3976360E+001,-1
 5.3988403E+001,-1
 5.4000553E+001,-1
 5.4012527E+001,-1
 5.4024406E+001,-1
 5.4036053E+001,-1
 5.4048073E+001,-1
 5.4060089E+001,-1
 5.4072155E+001,-1
 5.4084072E+001,-1
 5.4096176E+001,-1
 5.4108078E+001,-1
 5.4120075E+001,-1
 5.4132236E+001,-1
 5.4144215E+001,-1
 5.4156181E+001,-1
 5.4168350E+001,-1
 5.4180447E+001,-1
 5.4192429E+001,-1
 5.4204235E+001,-1
 5.4216084E+001,-1
 5.4228012E+001,-1
 5.4240063E+001,-1
 5.4252460E+001,-1
 5.4264519E+001,-1
 5.4276321E+001,-1
 5.4288124E+001,-1
 5.4300343E+001,-1
 5.4312550E+001,-1
 5.4324337E+001,-1
 5.4336208E+001,-1
 5.4348061E+001,-1
 5.4360271E+001,-1
 5.4372444E+001,-1
 5.4384541E+001,-1
 5.4396320E+001,-1
 5.4408157E+001,-1
 5.4420528E+001,-1
 5.4432365E+001,-1
 5.4444340E+001,-1
 5.4456291E+001,-1
 5.4468548E+001,-1
 5.4480186E+001,-1
 5.4492420E+001,-1
 5.4504173E+001,-1
 5.4516438E+001,-1
 5.4528198E+001,-1
 5.4540176E+001,-1
 5.4552090E+001,-1
 5.4564384E+001,-1
 5.4576515E+001,-1
 5.4588383E+001,-1
 5.4600418E+001,-1
 5.4612309E+001,-1
 5.4624500E+001,-1
 5.4636200E+001,-1
 5.4648369E+001,-1
 5.4660301E+001,-1
 5.4672451E+001,-1
 5.4684071E+001,-1
 5.4696465E+001,-1
 5.4708324E+001,-1
 5.4720520E+001,-1
 5.4732368E+001,-1
 5.4743999E+001,-1
 5.4756393E+001,-1
 5.4768166E+001,-1
 5.4780270E+001,-1
 5.4792107E+001,-1
 5.4804245E+001,-1
 5.4816349E+001,-1
 5.4828194E+001,-1
 5.4840054E+001,-1
 5.4852055E+001,-1
 5.4864086E+001,-1
 5.4876266E+001,-1
 5.4888233E+001,-1
 5.4900330E+001,-1
 5.4912136E+001,-1
 5.4924053E+001,-1
 5.4936214E+001,-1
 5.4948017E+001,-1
 5.4960293E+001,-1
 5.4972069E+001,-1
 5.4984222E+001,-1
 5.4996059E+001,-1
 5.5008045E+001,-1
 5.5020397E+001,-1
 5.5032345E+001,-1
 5.5044090E+001,-1
 5.5056210E+001,-1
 5.5068157E+001,-1
 5.5080181E+001,-1
 5.5092255E+001,-1
 5.5104321E+001,-1
 5.5116096E+001,-1
 5.5128162E+001,-1
 5.5140293E+001,-1
 5.5152451E+001,-1
 5.5164162E+001,-1
 5.5176212E+001,-1
 5.5188183E+001,-1
 5.5200157E+001,-1
 5.5212318E+001,-1
 5.5224171E+001,-1
 5.5236217E+001,-1
 5.5248005E+001,-1
 5.5260143E+001,-1
 5.5272057E+001,-1
 5.5284302E+001,-1
 5.5296257E+001,-1
 5.5308254E+001,-1
 5.5320175E+001,-1
 5.5332325E+001,-1
 5.5344139E+001,-1
 5.5356373E+001,-1
 5.5368298E+001,-1
 5.5380161E+001,-1
 5.5392319E+001,-1
 5.5404186E+001,-1
 5.5416122E+001,-1
 5.5428165E+001,-1
 5.5440262E+001,-1
 5.5452164E+001,-1
 5.5464092E+001,-1
 5.5476112E+001,-1
 5.5488037E+001,-1
 5.5500301E+001,-1
 5.5512199E+001,-1
 5.5524227E+001,-1
 5.5536003E+001,-1
 5.5548054E+001,-1
 5.5560139E+001,-1
 5.5572250E+001,-1
 5.5584206E+001,-1
 5.5596008E+001,-1
 5.5608135E+001,-1
 5.5620216E+001,-1
 5.5632328E+001,-1
 5.5644382E+001,-1
 5.5656216E+001,-1
 5.5668140E+001,-1
 5.5680275E+001,-1
 5.5692364E+001,-1
 5.5704025E+001,-1
 5.5716034E+001,-1
 5.5728054E+001,-1
 5.5740051E+001,-1
 5.5752052E+001,-1
 5.5764339E+001,-1
 5.5776299E+001,-1
 5.5788113E+001,-1
 5.5800018E+001,-1
 5.5812134E+001,-1
 5.5824062E+001,-1
 5.5836365E+001,-1
 5.5848137E+001,-1
 5.5860046E+001,-1
 5.5872040E+001,-1
 5.5884018E+001,-1
 5.5896336E+001,-1
 5.5908291E+001,-1
 5.5920155E+001,-1
 5.5932076E+001,-1
 5.5944176E+001,-1
 5.5956116E+001,-1
 5.5968189E+001,-1
 5.5980038E+001,-1
 5.5992378E+001,-1
 5.6004295E+001,-1
 5.6016304E+001,-1
 5.6028267E+001,-1
 5.6040318E+001,-1
 5.6052250E+001,-1
 5.6064312E+001,-1
 5.6076180E+001,-1
 5.6088326E+001,-1
 5.6100075E+001,-1
 5.6112164E+001,-1
 5.6124271E+001,-1
 5.6136116E+001,-1
 5.6148335E+001,-1
 5.6160034E+001,-1
 5.6172058E+001,-1
 5.6184040E+001,-1
 5.6196316E+001,-1
 5.6208096E+001,-1
 5.6220215E+001,-1
 5.6232182E+001,-1
 5.6244228E+001,-1
 5.6256084E+001,-1
 5.6268333E+001,-1
 5.6280197E+001,-1
 5.6292004E+001,-1
 5.6304047E+001,-1
 5.6316360E+001,-1
 5.6328213E+001,-1
 5.6340351E+001,-1
 5.6352016E+001,-1
 5.6364037E+001,-1
 5.6376228E+001,-1
 5.6388210E+001,-1
 5.6400043E+001,-1
 5.6412239E+001,-1
 5.6424084E+001,-1
 5.6436062E+001,-1
 5.6448200E+001,-1
 5.6460060E+001,-1
 5.6472092E+001,-1
 5.6484100E+001,-1
 5.6496265E+001,-1
 5.6508121E+001,-1
 5.6520264E+001,-1
 5.6532368E+001,-1
 5.6544331E+001,-1
 5.6556049E+001,-1
 5.6568203E+001,-1
 5.6580029E+001,-1
 5.6592091E+001,-1
 5.6604362E+001,-1
 5.6616116E+001,-1
 5.6628262E+001,-1
 5.6640373E+001,-1
 5.6652187E+001,-1
 5.6664188E+001,-1
 5.6676365E+001,-1
 5.6688141E+001,-1
 5.6700245E+001,-1
 5.6712368E+001,-1
 5.6724236E+001,-1
 5.6736073E+001,-1
 5.6748203E+001,-1
 5.6760098E+001,-1
 5.6772236E+001,-1
 5.6784157E+001,-1
 5.6796074E+001,-1
 5.6808170E+001,-1
 5.6820221E+001,-1
 5.6832066E+001,-1
 5.6844021E+001,-1
 5.6856167E+001,-1
 5.6868118E+001,-1
 5.6880116E+001,-1
 5.6892197E+001,-1
 5.6904034E+001,-1
 5.6916424E+001,-1
 5.6928303E+001,-1
 5.6940434E+001,-1
 5.6952354E+001,-1
 5.6964008E+001,-1
 5.6976231E+001,-1
 5.6988140E+001,-1
 5.7000080E+001,-1
 5.7012314E+001,-1
 5.7024128E+001,-1
 5.7036289E+001,-1
 5.7048290E+001,-1
 5.7060318E+001,-1
 5.7072342E+001,-1
 5.7084198E+001,-1
 5.7096001E+001,-1
 5.7108204E+001,-1
 5.7120186E+001,-1
 5.7132282E+001,-1
 5.7144039E+001,-1
 5.7156151E+001,-1
 5.7168106E+001,-1
 5.7180206E+001,-1
 5.7192070E+001,-1
 5.7204010E+001,-1
 5.7216148E+001,-1
 5.7228172E+001,-1
 5.7240055E+001,-1
 5.7252441E+001,-1
 5.7264111E+001,-1
 5.7276237E+001,-1
 5.7288338E+001,-1
 5.7300110E+001,-1
 5.7312298E+001,-1
 5.7324245E+001,-1
 5.7336243E+001,-1
 5.7348343E+001,-1
 5.7360157E+001,-1
 5.7372360E+001,-1
 5.7384163E+001,-1
 5.7396172E+001,-1
 5.7408306E+001,-1
 5.7420372E+001,-1
 5.7432316E+001,-1
 5.7444294E+001,-1
 5.7456238E+001,-1
 5.7468063E+001,-1
 5.7480152E+001,-1
 5.7492168E+001,-1
 5.7504345E+001,-1
 5.7516182E+001,-1
 5.7528126E+001,-1
 5.7540016E+001,-1
 5.7552254E+001,-1
 5.7564320E+001,-1
 5.7576340E+001,-1
 5.7588226E+001,-1
 5.7600193E+001,-1
 5.7612244E+001,-1
 5.7624302E+001,-1
 5.7636349E+001,-1
 5.7648052E+001,-1
 5.7660194E+001,-1
 5.7672131E+001,-1
 5.7684021E+001,-1
 5.7696049E+001,-1
 5.7708427E+001,-1
 5.7720142E+001,-1
 5.7732048E+001,-1
 5.7744087E+001,-1
 5.7756207E+001,-1
 5.7768044E+001,-1
 5.7780209E+001,-1
 5.7792252E+001,-1
 5.7804031E+001,-1
 5.7816082E+001,-1
 5.7828018E+001,-1
 5.7840176E+001,-1
 5.7852009E+001,-1
 5.7864040E+001,-1
 5.7876087E+001,-1
 5.7888035E+001,-1
 5.7900097E+001,-1
 5.7912258E+001,-1
 5.7924030E+001,-1
 5.7936165E+001,-1
 5.7948082E+001,-1
