s,status
Time,"MY PID"
 5.2620766E+001,-1
 5.2632389E+001,-1
 5.2644009E+001,-1
 5.2656796E+001,-1
 5.2668415E+001,-1
 5.2680035E+001,-1
 5.2692822E+001,-1
 5.2704441E+001,-1
 5.2716053E+001,-1
 5.2728237E+001,-1
 5.2740047E+001,-1
 5.2752666E+001,-1
 5.2764542E+001,-1
 5.2776421E+001,-1
 5.2788300E+001,-1
 5.2800175E+001,-1
 5.2812054E+001,-1
 5.2824673E+001,-1
 5.2836552E+001,-1
 5.2848427E+001,-1
 5.2860306E+001,-1
 5.2872181E+001,-1
 5.2884060E+001,-1
 5.2896679E+001,-1
 5.2908558E+001,-1
 5.2920433E+001,-1
