s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.0719731E-001, 8.3259653E-002, 2.7272952E-002, 2.1534930E-002, 1.3862898E-002, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1187334E-001, 8.3859942E-002, 2.6883794E-002, 2.2210562E-002, 1.3861037E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1654937E-001, 8.4463099E-002, 2.6488540E-002, 2.2892224E-002, 1.3898082E-002, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2122539E-001, 8.5070907E-002, 2.6111868E-002, 2.3557560E-002, 1.3984689E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2590142E-001, 8.5682396E-002, 2.5705045E-002, 2.4252058E-002, 1.4038906E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3057745E-001, 8.6300258E-002, 2.5317049E-002, 2.4930928E-002, 1.4170769E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3525348E-001, 8.6923691E-002, 2.4899188E-002, 2.5639715E-002, 1.4273058E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3992950E-001, 8.7554594E-002, 2.4475898E-002, 2.6356381E-002, 1.4428808E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4460553E-001, 8.8195116E-002, 2.4071936E-002, 2.7058713E-002, 1.4645346E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4928156E-001, 8.8844713E-002, 2.3638644E-002, 2.7792367E-002, 1.4836280E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5395759E-001, 9.1639408E-002, 2.4502411E-002, 2.8680179E-002, 7.6061417E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5802822E-001, 9.4543890E-002, 2.5503100E-002, 2.9522389E-002, 9.1459663E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6209886E-001, 9.7372945E-002, 2.6476175E-002, 3.0343183E-002, 8.8781967E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6616950E-001, 1.0033393E-001, 2.7497759E-002, 3.1204534E-002, 9.2903950E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7024013E-001, 1.0322087E-001, 2.8492262E-002, 3.2045396E-002, 9.0256657E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7431077E-001, 1.0624119E-001, 2.9535834E-002, 3.2927787E-002, 9.4407800E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7838141E-001, 1.0918899E-001, 3.0552916E-002, 3.3790704E-002, 9.1793936E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8245204E-001, 1.1216795E-001, 3.1581536E-002, 3.4665276E-002, 9.2576481E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8652268E-001, 1.1528274E-001, 3.2660183E-002, 3.5582992E-002, 9.6777355E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9059332E-001, 1.1832755E-001, 3.3713363E-002, 3.6482922E-002, 9.4220236E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9466395E-001, 1.2151003E-001, 3.4817322E-002, 3.7427201E-002, 9.8459570E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9873459E-001, 1.2462450E-001, 3.5896618E-002, 3.8354950E-002, 9.5946052E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0280523E-001, 1.2738968E-001, 3.6915618E-002, 3.9155520E-002, 8.4385411E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0687586E-001, 1.2989741E-001, 3.7866596E-002, 3.9872760E-002, 7.5747008E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1040510E-001, 1.3215281E-001, 3.8725254E-002, 4.0520340E-002, 7.8689205E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1393434E-001, 1.3436013E-001, 3.9562704E-002, 4.1158305E-002, 7.6621182E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1746357E-001, 1.3666251E-001, 4.0440476E-002, 4.1825898E-002, 7.9984973E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2099281E-001, 1.3891771E-001, 4.1297626E-002, 4.2484490E-002, 7.7937418E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
