Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.208E-01, 4.316E-01, 1.748E-01, 5.580E-01, 5.756E+00, 2.546E-01, 1.188E+00, 0.000E+00, 3.413E-01, 0.000E+00, 1.464E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.072E+00
    1, 3.960E-01, 3.839E-01, 1.512E-01, 4.834E-01, 5.734E+00, 1.826E-01, 9.886E-01, 0.000E+00, 3.258E-01, 0.000E+00, 4.347E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
    2, 2.612E-01, 4.289E-01, 1.735E-01, 5.345E-01, 5.756E+00, 2.505E-01, 1.116E+00, 0.000E+00, 3.335E-01, 0.000E+00, 2.256E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
    3, 4.221E-01, 3.931E-01, 1.552E-01, 4.631E-01, 5.735E+00, 1.789E-01, 9.647E-01, 0.000E+00, 3.166E-01, 0.000E+00, 4.519E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
    4, 2.786E-01, 4.308E-01, 1.749E-01, 5.331E-01, 5.758E+00, 2.440E-01, 1.095E+00, 0.000E+00, 3.250E-01, 0.000E+00, 2.402E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
    5, 4.134E-01, 3.784E-01, 1.523E-01, 4.581E-01, 5.732E+00, 1.780E-01, 9.745E-01, 0.000E+00, 3.019E-01, 0.000E+00, 4.917E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
    6, 2.151E-01, 4.197E-01, 1.720E-01, 5.087E-01, 5.754E+00, 2.411E-01, 1.175E+00, 0.000E+00, 3.248E-01, 0.000E+00, 2.698E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
    7, 2.661E-01, 3.963E-01, 1.666E-01, 4.839E-01, 5.747E+00, 2.344E-01, 1.130E+00, 0.000E+00, 3.068E-01, 0.000E+00, 3.483E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 9.080E+00
