Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 1.268E-01, 4.293E-01, 1.655E-01, 5.342E-01, 2.792E+01, 2.438E-01, 1.038E+00, 0.000E+00, 3.323E-01, 0.000E+00, 1.327E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.092E+01
    1, 2.561E-01, 3.560E-01, 1.497E-01, 4.668E-01, 2.786E+01, 1.951E-01, 8.913E-01, 0.000E+00, 2.998E-01, 0.000E+00, 4.469E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
    2, 1.214E-01, 3.977E-01, 1.588E-01, 5.016E-01, 2.790E+01, 2.404E-01, 1.030E+00, 0.000E+00, 3.091E-01, 0.000E+00, 2.650E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
    3, 2.223E-01, 3.488E-01, 1.492E-01, 4.484E-01, 2.786E+01, 1.906E-01, 9.308E-01, 0.000E+00, 2.892E-01, 0.000E+00, 4.852E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
    4, 1.363E-01, 4.076E-01, 1.598E-01, 5.046E-01, 2.791E+01, 2.388E-01, 1.016E+00, 0.000E+00, 3.086E-01, 0.000E+00, 2.471E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
    5, 2.609E-01, 3.548E-01, 1.503E-01, 4.444E-01, 2.786E+01, 1.878E-01, 8.944E-01, 0.000E+00, 2.931E-01, 0.000E+00, 4.792E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
    6, 1.410E-01, 3.915E-01, 1.554E-01, 4.810E-01, 2.789E+01, 2.320E-01, 1.018E+00, 0.000E+00, 3.071E-01, 0.000E+00, 3.121E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
    7, 1.311E-01, 3.812E-01, 1.546E-01, 4.604E-01, 2.788E+01, 2.288E-01, 1.047E+00, 0.000E+00, 2.986E-01, 0.000E+00, 3.441E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.093E+01
