s,m/s,m/s,m/s,Pa,m/s,,,,
 9.4737787E-002, 1.5746462E-001, 0.0000000E+000, 3.4094102E-002,-2.4421080E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6849062E-001, 6.2954497E-009
 9.9423222E-002, 1.4760572E-001, 0.0000000E+000, 3.3568597E-002,-2.4773477E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6798776E-001, 5.7690547E-009
 1.0410866E-001, 1.3582545E-001, 0.0000000E+000, 3.2809737E-002,-3.1193026E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6739269E-001, 5.2357740E-009
 1.0879409E-001, 1.2417703E-001, 0.0000000E+000, 3.2038392E-002,-3.1078273E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6738385E-001, 4.9701696E-009
 1.1347953E-001, 1.1250877E-001, 0.0000000E+000, 3.1214969E-002,-3.1508572E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6769575E-001, 4.8434776E-009
 1.1816496E-001, 1.0108452E-001, 0.0000000E+000, 3.0377194E-002,-3.1123589E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6816258E-001, 4.7800439E-009
 1.2285040E-001, 9.0158551E-002, 0.0000000E+000, 2.9564368E-002,-2.9934598E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6862002E-001, 4.7158955E-009
 1.2753583E-001, 7.9255610E-002, 0.0000000E+000, 2.8701857E-002,-3.0311978E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6914562E-001, 4.6861405E-009
 1.3222127E-001, 6.8627748E-002, 0.0000000E+000, 2.7826138E-002,-2.9894225E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6958699E-001, 4.6302658E-009
 1.3690670E-001, 5.8521834E-002, 0.0000000E+000, 2.6976228E-002,-2.8679617E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.6990833E-001, 4.5349152E-009
 1.4159214E-001, 4.8456320E-002, 0.0000000E+000, 2.6077392E-002,-2.9037988E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7026802E-001, 4.4663134E-009
 1.4627757E-001, 3.8677436E-002, 0.0000000E+000, 2.5166069E-002,-2.8606201E-001, 6.9388939E-018, 1.0000000E+000, 3.6000000E+001, 4.7054016E-001, 4.3743893E-009
 1.5096301E-001, 2.9621230E-002, 0.0000000E+000, 2.4563951E-002,-2.6224475E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7147207E-001, 9.4834158E-009
 1.5564844E-001, 2.1457993E-002, 0.0000000E+000, 2.5149687E-002,-2.1526696E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.6964564E-001, 7.9246109E-009
 1.6033388E-001, 1.3623057E-002, 0.0000000E+000, 2.5771145E-002,-2.0928472E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.6954627E-001, 7.6431618E-009
 1.6501931E-001, 6.2954412E-003, 0.0000000E+000, 2.6382339E-002,-1.9851475E-001, 6.9388939E-018, 1.0000000E+000, 3.5000000E+001, 4.6997084E-001, 7.6708482E-009
 1.6970475E-001,-9.3825093E-004, 0.0000000E+000, 2.7023140E-002,-1.9879066E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7071880E-001, 7.9222677E-009
 1.7439018E-001,-7.8815778E-003, 0.0000000E+000, 2.7672040E-002,-1.9366996E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7152090E-001, 8.2325264E-009
 1.7907562E-001,-1.4343553E-002, 0.0000000E+000, 2.8306372E-002,-1.8321081E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7220759E-001, 8.4881086E-009
 1.8376106E-001,-2.0738341E-002, 0.0000000E+000, 2.8969625E-002,-1.8376618E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7279439E-001, 8.7293334E-009
 1.8844649E-001,-2.6871767E-002, 0.0000000E+000, 2.9640917E-002,-1.7895959E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7319068E-001, 8.8688788E-009
 1.9313193E-001,-3.2554252E-002, 0.0000000E+000, 3.0297635E-002,-1.6883930E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7343716E-001, 8.9145716E-009
 1.9781736E-001,-3.8201433E-002, 0.0000000E+000, 3.0983191E-002,-1.6975427E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7362799E-001, 8.9733727E-009
 2.0250280E-001,-4.4276369E-002, 0.0000000E+000, 3.1563850E-002,-1.8791520E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7353852E-001, 8.7011418E-009
 2.0718823E-001,-5.0435717E-002, 0.0000000E+000, 3.2038320E-002,-1.9570406E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7349263E-001, 8.4097551E-009
 2.1187367E-001,-5.6628173E-002, 0.0000000E+000, 3.2527867E-002,-1.9862471E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7367590E-001, 8.3789319E-009
 2.1655910E-001,-6.2610812E-002, 0.0000000E+000, 3.3021346E-002,-1.9450002E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7392041E-001, 8.4382676E-009
 2.2124454E-001,-6.8147044E-002, 0.0000000E+000, 3.3504722E-002,-1.8344599E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7421791E-001, 8.5590339E-009
 2.2592997E-001,-7.3752680E-002, 0.0000000E+000, 3.4004878E-002,-1.8682789E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7456329E-001, 8.7617089E-009
 2.3061541E-001,-7.9189679E-002, 0.0000000E+000, 3.4508461E-002,-1.8334264E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7491973E-001, 9.0053033E-009
 2.3530084E-001,-8.4221018E-002, 0.0000000E+000, 3.5001034E-002,-1.7294843E-001, 5.5511151E-017, 1.0000000E+000, 3.5000000E+001, 4.7526204E-001, 9.2623670E-009
 2.3998628E-001,-8.9361716E-002, 0.0000000E+000, 3.5509332E-002,-1.7698364E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7559945E-001, 9.5756225E-009
 2.4467171E-001,-9.4373060E-002, 0.0000000E+000, 3.6019879E-002,-1.7416583E-001, 1.3877788E-017, 1.0000000E+000, 3.5000000E+001, 4.7589784E-001, 9.8973626E-009
 2.4888039E-001,-9.8661682E-002, 0.0000000E+000, 3.6474930E-002,-1.6803047E-001, 5.5511151E-017, 1.0000000E+000, 3.6000000E+001, 4.7466947E-001, 4.3569161E-009
 2.5308907E-001,-9.3184132E-002, 0.0000000E+000, 3.7359490E-002, 1.6300326E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7452525E-001, 4.5921447E-009
 2.5729774E-001,-8.4342020E-002, 0.0000000E+000, 3.8406861E-002, 2.7913320E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7437794E-001, 4.9032076E-009
 2.6150642E-001,-7.5541720E-002, 0.0000000E+000, 3.9467862E-002, 2.7997580E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7430248E-001, 5.1054354E-009
 2.6571510E-001,-6.6811148E-002, 0.0000000E+000, 4.0539626E-002, 2.7956456E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7423139E-001, 5.2679852E-009
 2.6992377E-001,-5.8151505E-002, 0.0000000E+000, 4.1622146E-002, 2.7894880E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7413922E-001, 5.4084876E-009
 2.7413245E-001,-4.9218926E-002, 0.0000000E+000, 4.2755937E-002, 2.9044752E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7403398E-001, 5.5648424E-009
 2.7834113E-001,-4.0693355E-002, 0.0000000E+000, 4.3862735E-002, 2.7763844E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7389535E-001, 5.6636021E-009
 2.8254981E-001,-3.2232381E-002, 0.0000000E+000, 4.4981021E-002, 2.7681981E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7378328E-001, 5.7833830E-009
 2.8675848E-001,-2.3831854E-002, 0.0000000E+000, 4.6111938E-002, 2.7604574E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7368881E-001, 5.9151554E-009
 2.9096716E-001,-1.5490094E-002, 0.0000000E+000, 4.7256092E-002, 2.7522966E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7362002E-001, 6.0624991E-009
 2.9517584E-001,-7.2063860E-003, 0.0000000E+000, 4.8414017E-002, 2.7434956E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7357853E-001, 6.2274728E-009
 2.9938451E-001, 1.3600978E-003, 0.0000000E+000, 4.9626379E-002, 2.8552663E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7356068E-001, 6.4349704E-009
 3.0359319E-001, 8.4148353E-003, 0.0000000E+000, 5.0550906E-002, 2.2853997E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7348372E-001, 6.3727436E-009
 3.0723163E-001, 1.4335636E-002, 0.0000000E+000, 5.1324422E-002, 2.2123496E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7352348E-001, 6.5256861E-009
 3.1087007E-001, 2.0201126E-002, 0.0000000E+000, 5.2101235E-002, 2.1962833E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7362012E-001, 6.6465505E-009
 3.1450851E-001, 2.6023504E-002, 0.0000000E+000, 5.2885310E-002, 2.1849707E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7367315E-001, 6.8052581E-009
 3.1814695E-001, 3.1803676E-002, 0.0000000E+000, 5.3677632E-002, 2.1738586E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7371047E-001, 6.9820181E-009
 3.2141788E-001, 3.7235911E-002, 0.0000000E+000, 5.4424680E-002, 2.2844341E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7374836E-001, 7.2465648E-009
 3.2468881E-001, 4.2336775E-002, 0.0000000E+000, 5.5151061E-002, 2.1420915E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7378651E-001, 7.3915105E-009
 3.2795973E-001, 4.7394158E-002, 0.0000000E+000, 5.5883616E-002, 2.1278157E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7380936E-001, 7.5703128E-009
 3.3123066E-001, 5.2409083E-002, 0.0000000E+000, 5.6623273E-002, 2.1142245E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7382168E-001, 7.7612321E-009
 3.3450159E-001, 5.7379575E-002, 0.0000000E+000, 5.7370285E-002, 2.0999086E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7382760E-001, 7.9600113E-009
 3.3777252E-001, 6.2586183E-002, 0.0000000E+000, 5.8151167E-002, 2.2111178E-001, 5.5511151E-017, 1.0000000E+000, 3.6000000E+001, 4.7383855E-001, 8.1893449E-009
 3.4104344E-001, 6.7458062E-002, 0.0000000E+000, 5.8914193E-002, 2.0680812E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7382387E-001, 8.3849384E-009
 3.4431437E-001, 7.2274113E-002, 0.0000000E+000, 5.9684373E-002, 2.0493054E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7381867E-001, 8.6021731E-009
 3.4758530E-001, 7.7032406E-002, 0.0000000E+000, 6.0462151E-002, 2.0301939E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7381081E-001, 8.8284970E-009
 3.5085622E-001, 8.1372694E-002, 0.0000000E+000, 6.1181899E-002, 1.8368605E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7377655E-001, 8.9811280E-009
 3.5412715E-001, 8.4704045E-002, 0.0000000E+000, 6.1707173E-002, 1.3459098E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7369326E-001, 8.9417260E-009
 3.5739808E-001, 8.7774809E-002, 0.0000000E+000, 6.2221383E-002, 1.2390150E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7370097E-001, 9.0913791E-009
 3.6066901E-001, 9.0785647E-002, 0.0000000E+000, 6.2738191E-002, 1.2188720E-001, 2.7755576E-017, 1.0000000E+000, 3.6000000E+001, 4.7370229E-001, 9.2835076E-009
 3.6393993E-001, 9.3735406E-002, 0.0000000E+000, 6.3258203E-002, 1.1987959E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7369935E-001, 9.4966560E-009
 3.6721086E-001, 9.6815871E-002, 0.0000000E+000, 6.3791600E-002, 1.2615008E-001, 5.5511151E-017, 1.0000000E+000, 3.6000000E+001, 4.7370073E-001, 9.7305075E-009
 3.7048179E-001, 9.9631706E-002, 0.0000000E+000, 6.4318284E-002, 1.1552796E-001, 1.3877788E-017, 1.0000000E+000, 3.6000000E+001, 4.7369368E-001, 9.9676237E-009
 3.7375272E-001, 1.0237422E-001, 0.0000000E+000, 6.4847735E-002, 1.1311919E-001, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7024943E-001, 3.6960638E-009
 3.7702364E-001, 1.0504066E-001, 0.0000000E+000, 6.5379936E-002, 1.1065437E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7024969E-001, 3.7914535E-009
 3.8029457E-001, 1.0762729E-001, 0.0000000E+000, 6.5914743E-002, 1.0807846E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7025222E-001, 3.8909462E-009
 3.8356550E-001, 1.1032505E-001, 0.0000000E+000, 6.6462170E-002, 1.1375216E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7026259E-001, 3.9971736E-009
 3.8683643E-001, 1.1273828E-001, 0.0000000E+000, 6.7002067E-002, 1.0252003E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7026367E-001, 4.1026468E-009
 3.9010735E-001, 1.1505829E-001, 0.0000000E+000, 6.7543904E-002, 9.9504036E-002, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7027001E-001, 4.2137671E-009
 3.9337828E-001, 1.1728223E-001, 0.0000000E+000, 6.8087659E-002, 9.6429596E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7027691E-001, 4.3289484E-009
 3.9664921E-001, 1.1940635E-001, 0.0000000E+000, 6.8633199E-002, 9.3243393E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7028376E-001, 4.4481458E-009
 3.9992013E-001, 1.2162144E-001, 0.0000000E+000, 6.9190555E-002, 9.8304735E-002, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7029573E-001, 4.5745979E-009
 4.0319106E-001, 1.2173262E-001, 0.0000000E+000, 6.9440048E-002, 5.4755750E-004, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7023162E-001, 4.5778053E-009
 4.0646199E-001, 1.2173273E-001, 0.0000000E+000, 6.9677840E-002,-3.4352757E-003, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7025317E-001, 4.6699972E-009
 4.0973292E-001, 1.2164644E-001, 0.0000000E+000, 6.9911402E-002,-6.1625528E-003, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7026762E-001, 4.7798297E-009
 4.1300384E-001, 1.2156263E-001, 0.0000000E+000, 7.0133920E-002,-5.5666522E-003, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7027928E-001, 4.8954192E-009
 4.1627477E-001, 1.2130266E-001, 0.0000000E+000, 7.0360318E-002,-1.1620413E-002, 5.5511151E-017, 1.0000000E+000, 3.7000000E+001, 4.7028502E-001, 5.0236239E-009
 4.1954570E-001, 1.2095486E-001, 0.0000000E+000, 7.0583483E-002,-1.4416084E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7028745E-001, 5.1554776E-009
 4.2281663E-001, 1.2051883E-001, 0.0000000E+000, 7.0803233E-002,-1.7230576E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7028731E-001, 5.2916853E-009
 4.2608755E-001, 1.1999393E-001, 0.0000000E+000, 7.1019520E-002,-2.0083405E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7028452E-001, 5.4316131E-009
 4.2935848E-001, 1.1946748E-001, 0.0000000E+000, 7.1224725E-002,-1.9696145E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7028195E-001, 5.5715485E-009
 4.3262941E-001, 1.1876097E-001, 0.0000000E+000, 7.1433641E-002,-2.5973977E-002, 1.3877788E-017, 1.0000000E+000, 3.7000000E+001, 4.7027341E-001, 5.7183141E-009
 4.3590033E-001, 1.1796323E-001, 0.0000000E+000, 7.1639143E-002,-2.8985645E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7026282E-001, 5.8646471E-009
 4.3917126E-001, 1.1707422E-001, 0.0000000E+000, 7.1841042E-002,-3.2015503E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7025013E-001, 6.0109382E-009
 4.4244219E-001, 1.1609353E-001, 0.0000000E+000, 7.2039276E-002,-3.5085746E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7023513E-001, 6.1565430E-009
 4.4571312E-001, 1.1510851E-001, 0.0000000E+000, 7.2226203E-002,-3.4921212E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7022053E-001, 6.2982374E-009
 4.4898404E-001, 1.1394075E-001, 0.0000000E+000, 7.2416605E-002,-4.1438872E-002, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7019964E-001, 6.4417381E-009
 4.5225497E-001, 1.1139011E-001, 0.0000000E+000, 7.2414252E-002,-1.0536426E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7015835E-001, 6.5112141E-009
 4.5552590E-001, 1.0818564E-001, 0.0000000E+000, 7.2316713E-002,-1.3552034E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7013436E-001, 6.5918162E-009
 4.5879683E-001, 1.0490251E-001, 0.0000000E+000, 7.2185698E-002,-1.3969902E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7011910E-001, 6.6856457E-009
 4.6206775E-001, 1.0159165E-001, 0.0000000E+000, 7.2069816E-002,-1.3985692E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7010050E-001, 6.7912513E-009
 4.6533868E-001, 9.8235119E-002, 0.0000000E+000, 7.1947092E-002,-1.4181579E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7007875E-001, 6.8858666E-009
 4.6860961E-001, 9.4835049E-002, 0.0000000E+000, 7.1817191E-002,-1.4378387E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7005737E-001, 6.9711037E-009
 4.7188054E-001, 9.1393976E-002, 0.0000000E+000, 7.1680050E-002,-1.4574729E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7003703E-001, 7.0458792E-009
 4.7515146E-001, 8.7892622E-002, 0.0000000E+000, 7.1511859E-002,-1.4958815E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7001900E-001, 7.1012504E-009
 4.7842239E-001, 8.4377426E-002, 0.0000000E+000, 7.1358946E-002,-1.4967529E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.7000215E-001, 7.1582108E-009
 4.8169332E-001, 8.0831021E-002, 0.0000000E+000, 7.1198735E-002,-1.5156878E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6998431E-001, 7.1986010E-009
 4.8496424E-001, 7.7257043E-002, 0.0000000E+000, 7.1030470E-002,-1.5343726E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6996702E-001, 7.2263893E-009
 4.8823517E-001, 7.3637652E-002, 0.0000000E+000, 7.0829967E-002,-1.5714123E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6995078E-001, 7.2340937E-009
 4.9150610E-001, 7.0020621E-002, 0.0000000E+000, 7.0643247E-002,-1.5704716E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6993488E-001, 7.2437220E-009
 4.9477703E-001, 6.6389638E-002, 0.0000000E+000, 7.0447503E-002,-1.5871982E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6991703E-001, 7.2375663E-009
 4.9804795E-001, 6.2749052E-002, 0.0000000E+000, 7.0241861E-002,-1.6033379E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6989948E-001, 7.2199192E-009
 5.0000000E-001, 6.0673083E-002, 0.0000000E+000, 7.0147950E-002,-1.5445651E-001, 2.7755576E-017, 1.0000000E+000, 3.7000000E+001, 4.6967145E-001, 7.4669388E-009
