Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     96,      1,    194,      1,     17,      4,     12,  0.55511151E-16,      2,      1,     16,      1,  0.16681838E-02
     96,      1,    195,      1,     13,      7,     17,  0.55511151E-16,      6,      2,     12,      2,  0.43477224E-01
     97,      1,    196,      1,     13,      6,     17,  0.55511151E-16,      2,      1,     16,      1,  0.16495348E-02
     97,      1,    197,      1,     13,      6,     17,  0.55511151E-16,      6,      2,     12,      2,  0.43302886E-01
     98,      1,    198,      1,     17,      4,     12,  0.55511151E-16,      2,      1,     16,      1,  0.16921215E-02
     98,      1,    199,      1,     17,      4,     12,  0.55511151E-16,      6,      2,     12,      2,  0.43358049E-01
     99,      1,    200,      1,     12,      4,     17,  0.55511151E-16,      3,     10,      2,      1,  0.18143310E-02
     99,      1,    201,      1,      5,      8,     17,  0.55511151E-16,      3,     10,      2,      1,  0.17806035E-02
     99,      1,    202,      1,      4,     17,     12,  0.55511151E-16,      6,      2,     12,      2,  0.40631563E-01
    100,      1,    203,      1,      2,     11,     17,  0.55511151E-16,      3,     10,      1,      1,  0.22724994E-02
    100,      1,    204,      1,      2,     11,     17,  0.55511151E-16,      7,     12,      2,      2,  0.38614625E-01
    101,      1,    205,      1,     12,      3,     17,  0.55511151E-16,      3,     10,      1,      1,  0.24396738E-02
    101,      1,    206,      1,     12,      3,     17,  0.55511151E-16,      7,     12,      2,      2,  0.39438635E-01
    102,      1,    207,      1,     12,      5,     17,  0.55511151E-16,      3,     10,      1,      1,  0.24470224E-02
    102,      1,    208,      1,     12,      5,     17,  0.55511151E-16,      7,     12,      2,      2,  0.40509871E-01
    103,      1,    209,      1,      4,     17,     12,  0.55511151E-16,      3,     10,      1,      1,  0.23980815E-02
    103,      1,    210,      1,      4,     17,     12,  0.55511151E-16,      7,     12,      2,      2,  0.41820922E-01
    104,      1,    211,      1,     17,      7,     14,  0.55511151E-16,      3,     10,      1,      1,  0.24054918E-02
    104,      1,    212,      1,     17,      7,     14,  0.55511151E-16,      7,     12,      2,      2,  0.42235985E-01
    105,      1,    213,      1,     17,      7,     14,  0.11102230E-15,      3,     10,      1,      1,  0.23708709E-02
    105,      1,    214,      1,      5,     17,     12,  0.55511151E-16,      7,     12,      2,      2,  0.43227043E-01
    106,      1,    215,      1,     12,      4,     17,  0.55511151E-16,      3,     10,      1,      1,  0.23757588E-02
    106,      1,    216,      1,     17,      4,     12,  0.55511151E-16,      7,     12,      2,      2,  0.43303309E-01
    107,      1,    217,      1,      5,     17,     12,  0.11102230E-15,      3,     10,      1,      1,  0.23762304E-02
    107,      1,    218,      1,     17,      5,     12,  0.55511151E-16,      7,     12,      2,      2,  0.43571524E-01
    108,      1,    219,      1,     17,      4,     12,  0.55511151E-16,      3,     10,      1,      1,  0.23197229E-02
    108,      1,    220,      1,      2,     11,     17,  0.55511151E-16,      6,      3,     12,      3,  0.44579360E-01
    109,      1,    221,      1,     13,      7,     17,  0.11102230E-15,      3,     10,      1,      1,  0.23212367E-02
    109,      1,    222,      1,     17,      8,     13,  0.55511151E-16,      6,      3,     12,      3,  0.47259060E-01
    110,      1,    223,      1,      5,     12,     17,  0.11102230E-15,      3,     10,      1,      1,  0.23179113E-02
    110,      1,    224,      1,     17,      8,     13,  0.55511151E-16,      6,      3,     12,      3,  0.49586700E-01
    111,      1,    225,      1,     17,      4,     12,  0.55511151E-16,      3,     10,      1,      1,  0.22572805E-02
    111,      1,    226,      1,     17,      4,     12,  0.55511151E-16,      6,      3,     12,      3,  0.51452609E-01
    112,      1,    227,      1,     13,      7,     17,  0.11102230E-15,      3,     10,      1,      1,  0.22560817E-02
    112,      1,    228,      1,     10,      3,     17,  0.55511151E-16,      6,      3,     12,      3,  0.52784439E-01
    113,      1,    229,      1,     10,      5,     17,  0.55511151E-16,      3,     10,      1,      1,  0.22494753E-02
    113,      1,    230,      1,     10,      5,     17,  0.55511151E-16,      6,      3,     12,      3,  0.53532045E-01
    114,      1,    231,      1,      5,     12,     17,  0.11102230E-15,      3,     10,      1,      1,  0.21853196E-02
    114,      1,    232,      1,      5,     17,     12,  0.55511151E-16,      6,      3,     12,      3,  0.53675837E-01
    115,      1,    233,      2,      5,      8,     17,  0.11102230E-15,      3,     10,      1,      1,  0.27138676E-02
    115,      1,    234,      2,      5,      8,     17,  0.11102230E-15,      6,      3,     12,      3,  0.50604162E-01
