s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 1.8122920E-001, 6.8277251E-002, 1.9548964E+001, 5.5511151E-017, 1.0000000E+001, 3.0000000E+001, 3.6012018E-001, 5.3350961E-009
 4.0000000E-003, 1.5028510E-001, 8.3455174E-002,-3.0201567E+000, 5.5511151E-017, 1.0000000E+001, 3.0000000E+001, 3.5753337E-001, 3.0122183E-009
 6.0000000E-003, 1.4351881E-001, 8.9319928E-002,-1.1034491E+000, 2.7755576E-017, 1.0000000E+000, 2.9000000E+001, 3.6044901E-001, 9.9207376E-009
 8.0000000E-003, 1.4422659E-001, 9.2958316E-002,-6.1997350E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5995031E-001, 8.8234082E-009
 1.0000000E-002, 1.4725306E-001, 9.5857409E-002,-4.2034351E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5973778E-001, 8.0246038E-009
 1.2000000E-002, 1.5086124E-001, 9.8545725E-002,-3.1159828E-001, 1.3877788E-017, 1.0000000E+000, 2.9000000E+001, 3.5965744E-001, 7.3948831E-009
 1.4000000E-002, 1.5449869E-001, 1.0120063E-001,-2.3395138E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5962749E-001, 6.8667681E-009
 1.6000000E-002, 1.5801601E-001, 1.0387682E-001,-1.6950581E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5961283E-001, 6.4076609E-009
 1.8000000E-002, 1.6139241E-001, 1.0658844E-001,-1.1303172E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5959861E-001, 5.9999826E-009
 2.0000000E-002, 1.6464245E-001, 1.0933714E-001,-6.2845050E-002, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5957746E-001, 5.6326212E-009
 2.2000000E-002, 1.6778598E-001, 1.1212113E-001,-1.8207059E-002, 2.7755576E-017, 1.0000000E+000, 2.9000000E+001, 3.5954444E-001, 5.2975672E-009
 2.4000000E-002, 1.7084012E-001, 1.1493804E-001, 2.1418605E-002, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5949530E-001, 4.9886445E-009
 2.6000000E-002, 1.7381841E-001, 1.1778579E-001, 5.6537448E-002, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5942629E-001, 4.7010628E-009
 2.8000000E-002, 1.7673088E-001, 1.2066261E-001, 8.7593381E-002, 2.7755576E-017, 1.0000000E+000, 2.9000000E+001, 3.5933468E-001, 4.4313122E-009
 3.0000000E-002, 1.7958522E-001, 1.2356717E-001, 1.1501644E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5921949E-001, 4.1771477E-009
 3.2000000E-002, 1.8238730E-001, 1.2649838E-001, 1.3919233E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5908248E-001, 3.9375944E-009
 3.4000000E-002, 1.8514181E-001, 1.2945536E-001, 1.6048947E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5892894E-001, 3.7128705E-009
 3.6000000E-002, 1.8785245E-001, 1.3243753E-001, 1.7921657E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5876816E-001, 3.5041982E-009
 3.8000000E-002, 1.9052231E-001, 1.3544445E-001, 1.9566249E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5861327E-001, 3.3134489E-009
 4.0000000E-002, 1.9315391E-001, 1.3847581E-001, 2.1008320E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6004930E-001, 9.9071029E-009
 4.2000000E-002, 1.9574947E-001, 1.4153144E-001, 2.2270960E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.5996181E-001, 9.4452791E-009
 4.4000000E-002, 1.9831065E-001, 1.4461124E-001, 2.3372643E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.5991741E-001, 9.0454893E-009
 4.6000000E-002, 2.0083903E-001, 1.4771524E-001, 2.4334088E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.5991759E-001, 8.7019961E-009
 4.8000000E-002, 2.0333603E-001, 1.5084353E-001, 2.5170565E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.5996099E-001, 8.4081879E-009
 5.0000000E-002, 2.0580277E-001, 1.5399625E-001, 2.5896057E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6004412E-001, 8.1571872E-009
 5.2000000E-002, 2.0725087E-001, 1.5673476E-001, 1.6038402E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6008171E-001, 7.8828084E-009
 5.4000000E-002, 2.0883331E-001, 1.5941453E-001, 1.7630763E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6015552E-001, 7.6364222E-009
 5.6000000E-002, 2.1043396E-001, 1.6209436E-001, 1.8360568E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6027247E-001, 7.4263653E-009
 5.8000000E-002, 2.1202054E-001, 1.6478875E-001, 1.8869446E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6041742E-001, 7.2427716E-009
 6.0000000E-002, 2.1358310E-001, 1.6750225E-001, 1.9271461E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6058049E-001, 7.0786546E-009
 6.2000000E-002, 2.1511960E-001, 1.7023643E-001, 1.9606593E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6075536E-001, 6.9293361E-009
 6.4000000E-002, 2.1663018E-001, 1.7299193E-001, 1.9887698E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6093747E-001, 6.7913984E-009
 6.6000000E-002, 2.1811582E-001, 1.7576915E-001, 2.0123432E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6112358E-001, 6.6623977E-009
 6.8000000E-002, 2.1957731E-001, 1.7856847E-001, 2.0318727E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6131128E-001, 6.5405228E-009
 7.0000000E-002, 2.2101591E-001, 1.8139038E-001, 2.0482182E-001, 1.3877788E-017, 1.0000000E+000, 2.8000000E+001, 3.6149898E-001, 6.4245265E-009
 7.2000000E-002, 2.2243230E-001, 1.8423539E-001, 2.0614139E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6168568E-001, 6.3135717E-009
 7.4000000E-002, 2.2382730E-001, 1.8710415E-001, 2.0721021E-001, 2.7755576E-017, 1.0000000E+000, 2.8000000E+001, 3.6187092E-001, 6.2071466E-009
 7.6000000E-002, 2.2520178E-001, 1.8999736E-001, 2.0806961E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6205428E-001, 6.1048296E-009
 7.8000000E-002, 2.2655636E-001, 1.9291578E-001, 2.0873200E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6223601E-001, 6.0065408E-009
 8.0000000E-002, 2.2789168E-001, 1.9586030E-001, 2.0924093E-001, 2.7755576E-017, 1.0000000E+000, 2.8000000E+001, 3.6241618E-001, 5.9121525E-009
 8.2000000E-002, 2.2920834E-001, 1.9883178E-001, 2.0961603E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6259504E-001, 5.8216249E-009
 8.4000000E-002, 2.3050691E-001, 2.0183126E-001, 2.0987757E-001, 2.7755576E-017, 1.0000000E+000, 2.8000000E+001, 3.6277316E-001, 5.7350930E-009
 8.6000000E-002, 2.3178793E-001, 2.0485977E-001, 2.1005266E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6295072E-001, 5.6525173E-009
 8.8000000E-002, 2.3305182E-001, 2.0791842E-001, 2.1015086E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6312824E-001, 5.5740237E-009
 9.0000000E-002, 2.3429900E-001, 2.1100837E-001, 2.1018891E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6330602E-001, 5.4996585E-009
 9.2000000E-002, 2.3552993E-001, 2.1413086E-001, 2.1018698E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6348448E-001, 5.4295099E-009
 9.4000000E-002, 2.3674470E-001, 2.1728700E-001, 2.1013061E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6366387E-001, 5.3636286E-009
 9.6000000E-002, 2.3794375E-001, 2.2047842E-001, 2.1005932E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6384450E-001, 5.3020793E-009
 9.8000000E-002, 2.3912719E-001, 2.2370629E-001, 2.0996455E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6402653E-001, 5.2448929E-009
 1.0000000E-001, 2.4029506E-001, 2.2697198E-001, 2.0984837E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6421023E-001, 5.1921440E-009
 1.0200000E-001, 2.4023967E-001, 2.2965266E-001, 8.0646178E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6371319E-001, 4.8574094E-009
 1.0400000E-001, 2.4034041E-001, 2.3226100E-001, 9.2010851E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6366689E-001, 4.6986576E-009
 1.0600000E-001, 2.4047453E-001, 2.3487609E-001, 9.4546342E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6372878E-001, 4.5850843E-009
 1.0800000E-001, 2.4060715E-001, 2.3751726E-001, 9.5517057E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6383432E-001, 4.4926080E-009
 1.1000000E-001, 2.4072685E-001, 2.4019100E-001, 9.5988893E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6396183E-001, 4.4128977E-009
 1.1200000E-001, 2.4083018E-001, 2.4289980E-001, 9.6279663E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6410305E-001, 4.3425528E-009
 1.1400000E-001, 2.4091627E-001, 2.4564496E-001, 9.6467917E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6425475E-001, 4.2800501E-009
 1.1600000E-001, 2.4098485E-001, 2.4842732E-001, 9.6575838E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6441520E-001, 4.2244921E-009
 1.1800000E-001, 2.4103588E-001, 2.5124773E-001, 9.6611417E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6458373E-001, 4.1754208E-009
 1.2000000E-001, 2.4106914E-001, 2.5410689E-001, 9.6578085E-002, 2.7755576E-017, 1.0000000E+000, 2.8000000E+001, 3.6475935E-001, 4.1323320E-009
 1.2200000E-001, 2.4108432E-001, 2.5700557E-001, 9.6486177E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6494134E-001, 4.0948583E-009
 1.2400000E-001, 2.4108102E-001, 2.5994449E-001, 9.6332795E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6512902E-001, 4.0626903E-009
 1.2600000E-001, 2.4105859E-001, 2.6292439E-001, 9.6110845E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6532132E-001, 4.0354143E-009
 1.2800000E-001, 2.4101651E-001, 2.6594598E-001, 9.5838242E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6551739E-001, 4.0127203E-009
 1.3000000E-001, 2.4095415E-001, 2.6900999E-001, 9.5515866E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6571610E-001, 3.9942249E-009
 1.3200000E-001, 2.4087080E-001, 2.7211714E-001, 9.5137148E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6591647E-001, 3.9796020E-009
 1.3400000E-001, 2.4076571E-001, 2.7526813E-001, 9.4712669E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6611740E-001, 3.9685041E-009
 1.3600000E-001, 2.4063810E-001, 2.7846365E-001, 9.4239413E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6631776E-001, 3.9605681E-009
 1.3800000E-001, 2.4048725E-001, 2.8170445E-001, 9.3721694E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6651668E-001, 3.9555248E-009
 1.4000000E-001, 2.4031231E-001, 2.8499123E-001, 9.3154667E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6671310E-001, 3.9530259E-009
 1.4200000E-001, 2.4011248E-001, 2.8832472E-001, 9.2544742E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6690613E-001, 3.9527879E-009
 1.4400000E-001, 2.3988705E-001, 2.9170571E-001, 9.1896727E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6709512E-001, 3.9545839E-009
 1.4600000E-001, 2.3963515E-001, 2.9513495E-001, 9.1208125E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6727923E-001, 3.9581211E-009
 1.4800000E-001, 2.3935611E-001, 2.9861330E-001, 9.0480244E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6745797E-001, 3.9632046E-009
 1.5000000E-001, 2.3904904E-001, 3.0214154E-001, 8.9720700E-002, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6763086E-001, 3.9696425E-009
 1.5200000E-001, 2.3746116E-001, 3.0500627E-001,-4.5358793E-002, 5.5511151E-017, 1.0000000E+000, 2.7000000E+001, 3.6630160E-001, 9.5710328E-009
 1.5400000E-001, 2.3600169E-001, 3.0779526E-001,-3.5700894E-002, 1.1102230E-016, 1.0000000E+000, 2.7000000E+001, 3.6617871E-001, 9.2630448E-009
