s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 1.6751173E-001, 7.1093279E-002, 1.5917849E+001, 5.5511151E-017, 1.0000000E+001, 3.1000000E+001, 3.5527106E-001, 3.7583344E-009
 4.0000000E-003, 1.7654515E-001, 8.4353803E-002, 2.9420824E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5817989E-001, 7.6041184E-009
 6.0000000E-003, 1.6923137E-001, 9.0413267E-002, 2.1599691E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5849964E-001, 6.0687246E-009
 8.0000000E-003, 1.6804951E-001, 9.4415179E-002, 2.3167433E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5825917E-001, 4.5206452E-009
 1.0000000E-002, 1.6958925E-001, 9.7257699E-002, 1.8361403E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5746661E-001, 3.6820494E-009
 1.2000000E-002, 1.6920593E-001, 9.9249966E-002, 1.0626633E+000, 2.7755576E-017, 1.0000000E+000, 3.0000000E+001, 3.5659201E-001, 3.9980376E-009
 1.4000000E-002, 1.6508842E-001, 1.0060585E-001, 1.8176752E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5581585E-001, 4.8859026E-009
 1.6000000E-002, 1.5949877E-001, 1.0150407E-001,-6.4720339E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5758986E-001, 7.0566534E-009
 1.8000000E-002, 1.5564771E-001, 1.0213639E-001,-1.2681569E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5807872E-001, 8.4440937E-009
 2.0000000E-002, 1.5516061E-001, 1.0278777E-001,-1.5804512E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5827824E-001, 9.0943848E-009
 2.2000000E-002, 1.5800768E-001, 1.0386421E-001,-1.5625174E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5830602E-001, 8.9047620E-009
 2.4000000E-002, 1.6333806E-001, 1.0581526E-001,-1.2562627E+000, 2.7755576E-017, 1.0000000E+000, 3.0000000E+001, 3.5817238E-001, 7.8824645E-009
 2.6000000E-002, 1.7006983E-001, 1.0898005E-001,-7.4650639E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5771980E-001, 6.0994246E-009
 2.8000000E-002, 1.7719969E-001, 1.1344304E-001,-1.4437465E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5580294E-001, 3.5487482E-009
 3.0000000E-002, 1.8394906E-001, 1.1898311E-001, 4.3420979E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5862453E-001, 6.1718600E-009
 3.2000000E-002, 1.8977278E-001, 1.2514239E-001, 8.9435642E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.6237587E-001, 4.1798676E-009
 3.4000000E-002, 1.9431764E-001, 1.3137155E-001, 1.1812790E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5863944E-001, 2.9990217E-009
 3.6000000E-002, 1.9743175E-001, 1.3717928E-001, 1.2848431E+000, 1.3877788E-017, 1.0000000E+000, 3.0000000E+001, 3.5824341E-001, 4.7698003E-009
 3.8000000E-002, 1.9921228E-001, 1.4222749E-001, 1.2309953E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5779935E-001, 5.9936519E-009
 4.0000000E-002, 2.0000584E-001, 1.4635825E-001, 1.0671478E+000, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5707272E-001, 6.4697127E-009
 4.2000000E-002, 2.0031374E-001, 1.4957280E-001, 8.4759238E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5588419E-001, 6.1320045E-009
 4.4000000E-002, 2.0064047E-001, 1.5199308E-001, 6.2190592E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5440450E-001, 5.2473274E-009
 4.6000000E-002, 2.0136287E-001, 1.5382302E-001, 4.2712418E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5362374E-001, 4.4126242E-009
 4.8000000E-002, 2.0267012E-001, 1.5531294E-001, 2.8385887E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5412008E-001, 3.7887401E-009
 5.0000000E-002, 2.0457676E-001, 1.5672349E-001, 1.9634801E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5512439E-001, 3.0201361E-009
 5.2000000E-002, 2.0597935E-001, 1.5784967E-001, 5.2394567E-002, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5412603E-001, 4.8030262E-009
 5.4000000E-002, 2.0789759E-001, 1.5921694E-001, 5.1583261E-002, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.6075109E-001, 4.7583102E-009
 5.6000000E-002, 2.1004573E-001, 1.6099111E-001, 5.9576874E-002, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5770003E-001, 5.5026812E-009
 5.8000000E-002, 2.1218443E-001, 1.6322390E-001, 6.3890594E-002, 1.3877788E-017, 1.0000000E+000, 2.9000000E+001, 3.5717396E-001, 8.6392887E-009
 6.0000000E-002, 2.1415759E-001, 1.6589232E-001, 5.4404073E-002, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5471262E-001, 3.3894240E-009
 6.2000000E-002, 2.1591450E-001, 1.6892343E-001, 2.8258300E-002, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5552287E-001, 4.3139787E-009
 6.4000000E-002, 2.1746661E-001, 1.7222057E-001,-9.7015106E-003, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5610620E-001, 4.9012991E-009
 6.6000000E-002, 2.1885058E-001, 1.7568679E-001,-4.9724461E-002, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5652856E-001, 5.0626942E-009
 6.8000000E-002, 2.2012352E-001, 1.7924154E-001,-8.0342035E-002, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5684236E-001, 4.7699836E-009
 7.0000000E-002, 2.2135952E-001, 1.8282929E-001,-9.0978189E-002, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5709529E-001, 4.0505248E-009
 7.2000000E-002, 2.2263327E-001, 1.8642149E-001,-7.4026559E-002, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5734370E-001, 2.9776832E-009
 7.4000000E-002, 2.2400056E-001, 1.9001261E-001,-2.6383989E-002, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.6075397E-001, 5.9378968E-009
 7.6000000E-002, 2.2548717E-001, 1.9361261E-001, 4.9928969E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6605520E-001, 5.4929533E-009
 7.8000000E-002, 2.2708605E-001, 1.9723738E-001, 1.4801757E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5736325E-001, 3.9302696E-009
 8.0000000E-002, 2.2876209E-001, 2.0089909E-001, 2.5725557E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5808238E-001, 7.9537230E-009
 8.2000000E-002, 2.3046129E-001, 2.0459829E-001, 3.6493110E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5675239E-001, 3.5275241E-009
 8.4000000E-002, 2.3212180E-001, 2.0831916E-001, 4.5819271E-001, 2.7755576E-017, 1.0000000E+000, 3.0000000E+001, 3.5693540E-001, 4.2578815E-009
 8.6000000E-002, 2.3368575E-001, 2.1202929E-001, 5.2606707E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5701704E-001, 4.6035040E-009
 8.8000000E-002, 2.3510857E-001, 2.1568377E-001, 5.6098334E-001, 1.3877788E-017, 1.0000000E+000, 3.0000000E+001, 3.5703283E-001, 4.5558917E-009
 9.0000000E-002, 2.3636558E-001, 2.1923312E-001, 5.5977144E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5698434E-001, 4.1412461E-009
 9.2000000E-002, 2.3745476E-001, 2.2263342E-001, 5.2380798E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5685058E-001, 3.4171553E-009
 9.4000000E-002, 2.3839511E-001, 2.2585630E-001, 4.5843668E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5859315E-001, 8.1571023E-009
 9.6000000E-002, 2.3922149E-001, 2.2889693E-001, 3.7183343E-001, 1.3877788E-017, 1.0000000E+000, 2.9000000E+001, 3.5804640E-001, 4.7061238E-009
 9.8000000E-002, 2.3997703E-001, 2.3177837E-001, 2.7362821E-001, 5.5511151E-017, 1.0000000E+000, 2.8000000E+001, 3.6174834E-001, 7.3377079E-009
 1.0000000E-001, 2.4070556E-001, 2.3455139E-001, 1.7355858E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.5797464E-001, 7.9806372E-009
 1.0200000E-001, 2.4022679E-001, 2.3666393E-001,-4.6293151E-002, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5947441E-001, 6.2369027E-009
 1.0400000E-001, 2.3998779E-001, 2.3870233E-001,-1.1604392E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5922238E-001, 8.7092559E-009
 1.0600000E-001, 2.3989535E-001, 2.4084198E-001,-1.6971353E-001, 2.7755576E-017, 1.0000000E+000, 3.0000000E+001, 3.5678348E-001, 3.1016627E-009
 1.0800000E-001, 2.3987342E-001, 2.4319745E-001,-2.0153628E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5655291E-001, 3.3323168E-009
 1.1000000E-001, 2.3988540E-001, 2.4584927E-001,-2.1151276E-001, 5.5511151E-017, 1.0000000E+000, 3.0000000E+001, 3.5637313E-001, 3.3025190E-009
 1.1200000E-001, 2.3994819E-001, 2.4884051E-001,-2.0098418E-001, 1.1102230E-016, 1.0000000E+000, 3.0000000E+001, 3.5627048E-001, 3.0346596E-009
 1.1400000E-001, 2.4008343E-001, 2.5217581E-001,-1.7110398E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5871628E-001, 8.7648358E-009
 1.1600000E-001, 2.4028561E-001, 2.5582407E-001,-1.2355029E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5900431E-001, 6.6427963E-009
 1.1800000E-001, 2.4053412E-001, 2.5972405E-001,-6.1097465E-002, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5996337E-001, 4.1664728E-009
 1.2000000E-001, 2.4081053E-001, 2.6379283E-001, 1.2333309E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6832260E-001, 5.3486081E-009
 1.2200000E-001, 2.4109869E-001, 2.6793607E-001, 9.1700662E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6130362E-001, 7.5716660E-009
 1.2400000E-001, 2.4137725E-001, 2.7206012E-001, 1.7096352E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5797242E-001, 4.5982220E-009
 1.2600000E-001, 2.4161526E-001, 2.7608336E-001, 2.4336110E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5825482E-001, 6.8534210E-009
 1.2800000E-001, 2.4177399E-001, 2.7994558E-001, 3.0210613E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5846149E-001, 8.5583178E-009
 1.3000000E-001, 2.4181361E-001, 2.8361363E-001, 3.4123049E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5862727E-001, 9.5755014E-009
 1.3200000E-001, 2.4170178E-001, 2.8708306E-001, 3.5645900E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5876631E-001, 9.8348947E-009
 1.3400000E-001, 2.4142218E-001, 2.9037544E-001, 3.4597246E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5887939E-001, 9.3283226E-009
 1.3600000E-001, 2.4097878E-001, 2.9353269E-001, 3.1080566E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5896519E-001, 8.1141033E-009
 1.3800000E-001, 2.4039648E-001, 2.9660972E-001, 2.5492589E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5903035E-001, 6.3169960E-009
 1.4000000E-001, 2.3971702E-001, 2.9966643E-001, 1.8475058E-001, 5.5511151E-017, 1.0000000E+000, 2.9000000E+001, 3.5916021E-001, 4.1372999E-009
 1.4200000E-001, 2.3899218E-001, 3.0276074E-001, 1.0825048E-001, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6050869E-001, 5.4070761E-009
 1.4400000E-001, 2.3827496E-001, 3.0594283E-001, 3.3759202E-002, 1.1102230E-016, 1.0000000E+000, 2.8000000E+001, 3.6592881E-001, 5.3697644E-009
 1.4600000E-001, 2.3761136E-001, 3.0925170E-001,-3.1161693E-002, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.6037246E-001, 3.6175256E-009
 1.4800000E-001, 2.3703236E-001, 3.1271372E-001,-8.0764507E-002, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5980329E-001, 5.4811184E-009
 1.5000000E-001, 2.3655015E-001, 3.1634294E-001,-1.1167841E-001, 2.7755576E-017, 1.0000000E+000, 2.9000000E+001, 3.5955915E-001, 6.8660402E-009
 1.5200000E-001, 2.3489580E-001, 3.1942637E-001,-2.5486096E-001, 1.1102230E-016, 1.0000000E+000, 2.9000000E+001, 3.5939003E-001, 7.6453887E-009
 1.5400000E-001, 2.3349070E-001, 3.2253075E-001,-2.3976672E-001, 2.7755576E-017, 1.0000000E+000, 2.9000000E+001, 3.5924763E-001, 7.7834151E-009
