Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 6.177E-02, 3.785E-01, 1.275E-01, 5.335E-01, 1.228E-01, 2.199E-01, 2.119E+00, 0.000E+00, 1.874E-01, 0.000E+00, 2.548E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.300E+00
    1, 7.384E-02, 3.194E-01, 1.199E-01, 4.912E-01, 1.381E-01, 1.274E-01, 4.431E+00, 0.000E+00, 2.779E-01, 0.000E+00, 3.204E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.300E+00
